UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 45,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 44,    
    3,  0,         4,         7,     18228, ctl,  0, 64, 45,    
    4,  0,        12,        19,     49478, ctl,  0, 64, 44,    
    5,  0,         4,        23,     59894, ctl,  0, 64, 45,    
    6,  0,         7,        30,     78123, ctl,  0, 64, 44,    
    7,  0,         4,        34,     88539, ctl,  0, 64, 45,    
    8,  0,        27,        61,    158851, ctl,  0, 64, 44,    
    9,  0,         8,        69,    179684, ctl,  0, 64, 45,    
   10,  0,        42,       111,    289059, ctl,  0, 64, 44,    
   11,  0,        15,       126,    328121, ctl,  0, 64, 43,    
   12,  0,        12,       138,    359371, ctl,  0, 64, 42,    
   13,  0,        19,       157,    408850, ctl,  0, 64, 41,    
   14,  0,         4,       161,    419266, ctl,  0, 64, 40,    
   15,  0,         4,       165,    429682, ctl,  0, 64, 39,    
   16,  0,         3,       168,    437494, ctl,  0, 64, 38,    
   17,  0,         4,       172,    447910, ctl,  0, 64, 37,    
   18,  0,         4,       176,    458326, ctl,  0, 64, 36,    
   19,  0,         4,       180,    468742, ctl,  0, 64, 35,    
   20,  0,         8,       188,    489575, ctl,  0, 64, 34,    
   21,  0,         3,       191,    497387, ctl,  0, 64, 33,    
   22,  0,         4,       195,    507803, ctl,  0, 64, 30,    
   23,  0,         4,       199,    518219, ctl,  0, 64, 29,    
   24,  0,         4,       203,    528635, ctl,  0, 64, 26,    
   25,  0,         4,       207,    539051, ctl,  0, 64, 25,    
   26,  0,         4,       211,    549467, ctl,  0, 64, 23,    
   27,  0,         3,       214,    557279, ctl,  0, 64, 22,    
   28,  0,         4,       218,    567695, ctl,  0, 64, 20,    
   29,  0,         4,       222,    578111, ctl,  0, 64, 17,    
   30,  0,         4,       226,    588527, ctl,  0, 64, 13,    
   31,  0,         4,       230,    598943, ctl,  0, 64, 11,    
   32,  0,         4,       234,    609359, ctl,  0, 64,  8,    
   33,  0,         3,       237,    617171, ctl,  0, 64,  7,    
   34,  0,         4,       241,    627587, ctl,  0, 64,  5,    
   35,  0,        12,       253,    658837, ctl,  0, 64,  4,    
   36,  0,         8,       261,    679670, ctl,  0, 64,  3,    
   37,  0,         7,       268,    697899, ctl,  0, 64,  0,    
   38,  0,         4,       272,    708315, ctl,  0, 64,  2,    
   39,  0,         4,       276,    718731, ctl,  0, 64,  0,    
   40,  0,         4,       280,    729147, ctl,  0, 64,  2,    
   41,  0,         4,       284,    739563, ctl,  0, 64,  0,    
   42,  0,        26,       310,    807271, ctl,  0, 64,  2,    
   43,  0,         4,       314,    817687, ctl,  0, 64,  3,    
   44,  0,         4,       318,    828103, ctl,  0, 64,  4,    
   45,  0,         4,       322,    838519, ctl,  0, 64,  5,    
   46,  0,        27,       349,    908831, ctl,  0, 64,  7,    
   47,  0,         8,       357,    929664, ctl,  0, 64,  8,    
   48,  0,         4,       361,    940080, ctl,  0, 64,  9,    
   49,  0,         3,       364,    947892, ctl,  0, 64, 10,    
   50,  0,         8,       372,    968725, ctl,  0, 64, 11,    
   51,  0,         4,       376,    979141, ctl,  0, 64, 12,    
   52,  0,        11,       387,   1007786, ctl,  0, 64, 13,    
   53,  0,         4,       391,   1018202, ctl,  0, 64, 14,    
   54,  0,         4,       395,   1028618, ctl,  0, 64, 15,    
   55,  0,         4,       399,   1039034, ctl,  0, 64, 17,    
   56,  0,         4,       403,   1049450, ctl,  0, 64, 18,    
   57,  0,        15,       418,   1088512, ctl,  0, 64, 19,    
   58,  0,         4,       422,   1098928, ctl,  0, 64, 20,    
   59,  0,         4,       426,   1109344, ctl,  0, 64, 21,    
   60,  0,         4,       430,   1119760, ctl,  0, 64, 22,    
   61,  0,         3,       433,   1127572, ctl,  0, 64, 23,    
   62,  0,         4,       437,   1137988, ctl,  0, 64, 24,    
   63,  0,        12,       449,   1169238, ctl,  0, 64, 25,    
   64,  0,       123,       572,   1489550, ctl,  0, 64, 24,    
   65,  0,        19,       591,   1539029, ctl,  0, 64, 25,    
   66,  0,         4,       595,   1549445, ctl,  0, 64, 28,    
   67,  0,         4,       599,   1559861, ctl,  0, 64, 31,    
   68,  0,         0,       599,   1559861, non,  0, 69, 92,  A4
   69,  0,         2,       601,   1565069, non,  0, 42, 85, F#2
   70,  0,         1,       602,   1567673, non,  0, 36, 80,  C2
   71,  0,         0,       602,   1567673, ctl,  0, 64, 35,    
   72,  0,         4,       606,   1578089, ctl,  0, 64, 39,    
   73,  0,         4,       610,   1588505, ctl,  0, 64, 42,    
   74,  0,         4,       614,   1598921, ctl,  0, 64, 43,    
   75,  0,         4,       618,   1609337, ctl,  0, 64, 44,    
   76,  0,         4,       622,   1619753, ctl,  0, 64, 45,    
   77,  0,         3,       625,   1627565, ctl,  0, 64, 46,    
   78,  0,         4,       629,   1637981, ctl,  0, 64, 47,    
   79,  0,         2,       631,   1643189, nof,  0, 69,  0,    
   80,  0,         2,       633,   1648397, ctl,  0, 64, 48,    
   81,  0,        12,       645,   1679647, ctl,  0, 64, 49,    
   82,  0,         2,       647,   1684855, nof,  0, 42,  0,    
   83,  0,        11,       658,   1713500, nof,  0, 36,  0,    
   84,  0,         2,       660,   1718708, ctl,  0, 64, 48,    
   85,  0,        46,       706,   1838499, ctl,  0, 64, 49,    
   86,  0,         4,       710,   1848915, ctl,  0, 64, 48,    
   87,  0,         8,       718,   1869748, ctl,  0, 64, 47,    
   88,  0,         7,       725,   1887977, ctl,  0, 64, 46,    
   89,  0,         4,       729,   1898393, ctl,  0, 64, 45,    
   90,  0,        12,       741,   1929643, ctl,  0, 64, 44,    
   91,  0,        73,       814,   2119747, ctl,  0, 64, 43,    
   92,  0,        11,       825,   2148392, ctl,  0, 64, 42,    
   93,  0,        23,       848,   2208287, ctl,  0, 64, 41,    
   94,  0,         4,       852,   2218703, ctl,  0, 64, 40,    
   95,  0,         4,       856,   2229119, ctl,  0, 64, 39,    
   96,  0,         4,       860,   2239535, ctl,  0, 64, 38,    
   97,  0,         4,       864,   2249951, ctl,  0, 64, 36,    
   98,  0,        11,       875,   2278596, ctl,  0, 64, 35,    
   99,  0,         4,       879,   2289012, ctl,  0, 64, 34,    
  100,  0,         4,       883,   2299428, ctl,  0, 64, 33,    
  101,  0,         4,       887,   2309844, ctl,  0, 64, 31,    
  102,  0,         3,       890,   2317656, ctl,  0, 64, 29,    
  103,  0,         4,       894,   2328072, ctl,  0, 64, 28,    
  104,  0,         4,       898,   2338488, ctl,  0, 64, 27,    
  105,  0,         4,       902,   2348904, ctl,  0, 64, 25,    
  106,  0,        18,       920,   2395779, non,  0, 43, 12,  G2
  107,  0,         9,       929,   2419216, non,  0, 35, 13,  B1
  108,  0,         3,       932,   2427028, non,  0, 25, 10, C#1
  109,  0,         1,       933,   2429632, ctl,  0, 64, 24,    
  110,  0,         0,       933,   2429632, non,  0, 24, 13,  C1
  111,  0,         7,       940,   2447861, ctl,  0, 64, 23,    
  112,  0,         4,       944,   2458277, ctl,  0, 64, 21,    
