UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, non,  0, 33, 63,  A1
    2,  0,        27,        27,     70312, non,  0, 44, 77, G#2
    3,  0,       169,       196,    510416, nof,  0, 33,  0,    
    4,  0,       207,       403,   1049478, non,  0, 60, 67,  C4
    5,  0,        11,       414,   1078123, nof,  0, 44,  0,    
    6,  0,       563,       977,   2544268, non,  0, 33, 48,  A1
    7,  0,        14,       991,   2580726, nof,  0, 60,  0,    
    8,  0,        93,      1084,   2822913, nof,  0, 33,  0,    
    9,  0,         8,      1092,   2843746, non,  0, 44, 47, G#2
   10,  0,        27,      1119,   2914058, nof,  0, 44,  0,    
   11,  0,        77,      1196,   3114578, non,  0, 60, 28,  C4
   12,  0,        22,      1218,   3171869, nof,  0, 60,  0,    
   13,  0,        56,      1274,   3317702, non,  0, 21, 26,  A0
   14,  0,        45,      1319,   3434889, nof,  0, 21,  0,    
   15,  0,        19,      1338,   3484368, non,  0, 32, 13, G#1
   16,  0,        36,      1374,   3578118, nof,  0, 32,  0,    
   17,  0,        21,      1395,   3632805, non,  0, 48, 22,  C3
   18,  0,        40,      1435,   3736971, nof,  0, 48,  0,    
   19,  0,        53,      1488,   3874991, non,  0, 21, 23,  A0
   20,  0,        15,      1503,   3914053, ctl,  0, 64,124,    
   21,  0,         7,      1510,   3932282, ctl,  0, 64,123,    
   22,  0,         8,      1518,   3953115, ctl,  0, 64,122,    
   23,  0,        14,      1532,   3989573, nof,  0, 21,  0,    
   24,  0,       577,      2109,   5492177, ctl,  0, 64,121,    
   25,  0,        50,      2159,   5622385, ctl,  0, 64,120,    
   26,  0,         8,      2167,   5643218, ctl,  0, 64,119,    
   27,  0,         7,      2174,   5661447, ctl,  0, 64,118,    
   28,  0,         8,      2182,   5682280, ctl,  0, 64,117,    
   29,  0,        38,      2220,   5781238, ctl,  0, 64,116,    
   30,  0,         4,      2224,   5791654, ctl,  0, 64,117,    
   31,  0,         4,      2228,   5802070, ctl,  0, 64,116,    
   32,  0,        92,      2320,   6041653, ctl,  0, 64,115,    
   33,  0,        50,      2370,   6171861, ctl,  0, 64,114,    
   34,  0,        15,      2385,   6210923, ctl,  0, 64,113,    
   35,  0,         4,      2389,   6221339, ctl,  0, 64,112,    
   36,  0,        12,      2401,   6252589, ctl,  0, 64,111,    
   37,  0,        11,      2412,   6281234, ctl,  0, 64,112,    
   38,  0,        12,      2424,   6312484, ctl,  0, 64,111,    
   39,  0,         7,      2431,   6330713, ctl,  0, 64,110,    
   40,  0,        58,      2489,   6481754, ctl,  0, 64,109,    
   41,  0,         4,      2493,   6492170, ctl,  0, 64,110,    
   42,  0,         4,      2497,   6502586, ctl,  0, 64,109,    
   43,  0,         4,      2501,   6513002, ctl,  0, 64,110,    
   44,  0,         3,      2504,   6520814, ctl,  0, 64,109,    
   45,  0,        70,      2574,   6703105, ctl,  0, 64,108,    
   46,  0,        23,      2597,   6763000, ctl,  0, 64,109,    
   47,  0,        19,      2616,   6812479, ctl,  0, 64,108,    
   48,  0,         4,      2620,   6822895, ctl,  0, 64,109,    
   49,  0,        61,      2681,   6981749, ctl,  0, 64,110,    
   50,  0,         8,      2689,   7002582, ctl,  0, 64,109,    
   51,  0,         4,      2693,   7012998, ctl,  0, 64,110,    
   52,  0,        23,      2716,   7072893, ctl,  0, 64,109,    
   53,  0,         4,      2720,   7083309, ctl,  0, 64,110,    
   54,  0,         3,      2723,   7091121, ctl,  0, 64,109,    
   55,  0,        19,      2742,   7140600, non,  0, 48, 51,  C3
   56,  0,         4,      2746,   7151016, ctl,  0, 64,108,    
   57,  0,         8,      2754,   7171849, ctl,  0, 64,107,    
   58,  0,         4,      2758,   7182265, ctl,  0, 64,106,    
   59,  0,         4,      2762,   7192681, ctl,  0, 64,105,    
   60,  0,         4,      2766,   7203097, ctl,  0, 64,104,    
   61,  0,         3,      2769,   7210909, nof,  0, 48,  0,    
   62,  0,         0,      2769,   7210909, ctl,  0, 64,102,    
   63,  0,         4,      2773,   7221325, ctl,  0, 64,100,    
   64,  0,         4,      2777,   7231741, ctl,  0, 64, 97,    
   65,  0,         2,      2779,   7236949, non,  0, 38, 63,  D2
   66,  0,         2,      2781,   7242157, ctl,  0, 64, 95,    
   67,  0,         4,      2785,   7252573, ctl,  0, 64, 94,    
   68,  0,         4,      2789,   7262989, ctl,  0, 64, 93,    
   69,  0,         7,      2796,   7281218, ctl,  0, 64, 94,    
   70,  0,         8,      2804,   7302051, ctl,  0, 64, 95,    
   71,  0,         8,      2812,   7322884, ctl,  0, 64, 96,    
   72,  0,         2,      2814,   7328092, nof,  0, 38,  0,    
   73,  0,         1,      2815,   7330696, ctl,  0, 64, 97,    
   74,  0,         8,      2823,   7351529, ctl,  0, 64, 99,    
   75,  0,         4,      2827,   7361945, non,  0, 52, 75,  E3
   76,  0,         0,      2827,   7361945, ctl,  0, 64,100,    
   77,  0,         4,      2831,   7372361, ctl,  0, 64,101,    
   78,  0,         4,      2835,   7382777, ctl,  0, 64,103,    
   79,  0,         4,      2839,   7393193, ctl,  0, 64,104,    
   80,  0,         3,      2842,   7401005, ctl,  0, 64,105,    
   81,  0,         4,      2846,   7411421, ctl,  0, 64,106,    
   82,  0,         8,      2854,   7432254, nof,  0, 41,  0,    
   83,  0,        11,      2865,   7460899, nof,  0, 52,  0,    
   84,  0,        96,      2961,   7710899, ctl,  0, 64,107,    
   85,  0,        12,      2973,   7742149, ctl,  0, 64,108,    
   86,  0,         4,      2977,   7752565, ctl,  0, 64,109,    
   87,  0,         4,      2981,   7762981, ctl,  0, 64,110,    
   88,  0,         3,      2984,   7770793, ctl,  0, 64,111,    
   89,  0,        43,      3027,   7882772, ctl,  0, 64,112,    
   90,  0,       115,      3142,   8182251, ctl,  0, 64,113,    
   91,  0,         8,      3150,   8203084, ctl,  0, 64,114,    
   92,  0,        15,      3165,   8242146, non,  0, 92, 56, G#6
   93,  0,         0,      3165,   8242146, ctl,  0, 64,115,    
   94,  0,        21,      3186,   8296833, nof,  0, 92,  0,    
   95,  0,        29,      3215,   8372353, non,  0, 81, 53,  A5
   96,  0,        11,      3226,   8400998, ctl,  0, 64,114,    
   97,  0,        20,      3246,   8453081, ctl,  0, 64,115,    
   98,  0,         7,      3253,   8471310, non,  0, 98, 58,  D7
   99,  0,         5,      3258,   8484330, nof,  0, 81,  0,    
  100,  0,        14,      3272,   8520788, ctl,  0, 64,116,    
  101,  0,         8,      3280,   8541621, nof,  0, 98,  0,    
  102,  0,         1,      3281,   8544225, ctl,  0, 64,117,    
  103,  0,        12,      3293,   8575475, non,  0,108, 68,  C8
  104,  0,        14,      3307,   8611933, ctl,  0, 64,118,    
  105,  0,         8,      3315,   8632766, ctl,  0, 64,117,    
  106,  0,         7,      3322,   8650995, ctl,  0, 64,118,    
  107,  0,         2,      3324,   8656203, nof,  0,108,  0,    
  108,  0,         2,      3326,   8661411, non,  0, 80, 60, G#5
  109,  0,         1,      3327,   8664015, ctl,  0, 64,117,    
  110,  0,        20,      3347,   8716098, nof,  0, 80,  0,    
  111,  0,        29,      3376,   8791618, ctl,  0, 64,118,    
  112,  0,         2,      3378,   8796826, non,  0, 96, 59,  C7
  113,  0,         2,      3380,   8802034, ctl,  0, 64,117,    
  114,  0,        19,      3399,   8851513, ctl,  0, 64,118,    
  115,  0,         5,      3404,   8864533, nof,  0, 96,  0,    
  116,  0,        29,      3433,   8940053, non,  0, 80, 52, G#5
  117,  0,         1,      3434,   8942657, ctl,  0, 64,117,    
  118,  0,         7,      3441,   8960886, ctl,  0, 64,118,    
  119,  0,         8,      3449,   8981719, nof,  0, 80,  0,    
  120,  0,        26,      3475,   9049427, non,  0, 69, 57,  A4
  121,  0,        18,      3493,   9096302, nof,  0, 69,  0,    
  122,  0,        14,      3507,   9132760, ctl,  0, 64,117,    
  123,  0,        10,      3517,   9158801, non,  0, 86, 45,  D6
  124,  0,        22,      3539,   9216092, nof,  0, 86,  0,    
  125,  0,        18,      3557,   9262967, ctl,  0, 64,116,    
  126,  0,         3,      3560,   9270779, ctl,  0, 64,117,    
  127,  0,         7,      3567,   9289008, non,  0, 96, 43,  C7
  128,  0,        28,      3595,   9361924, ctl,  0, 64,118,    
  129,  0,         9,      3604,   9385361, nof,  0, 96,  0,    
  130,  0,         9,      3613,   9408798, non,  0,100, 48,  E7
  131,  0,        24,      3637,   9471298, ctl,  0, 64,117,    
  132,  0,         4,      3641,   9481714, nof,  0,100,  0,    
  133,  0,        12,      3653,   9512964, ctl,  0, 64,118,    
  134,  0,         3,      3656,   9520776, ctl,  0, 64,117,    
  135,  0,        23,      3679,   9580671, non,  0, 86, 29,  D6
  136,  0,         1,      3680,   9583275, ctl,  0, 64,118,    
  137,  0,         3,      3683,   9591087, ctl,  0, 64,117,    
  138,  0,        20,      3703,   9643170, nof,  0, 86,  0,    
  139,  0,        15,      3718,   9682232, ctl,  0, 64,116,    
  140,  0,         8,      3726,   9703065, ctl,  0, 64,115,    
  141,  0,         3,      3729,   9710877, ctl,  0, 64,114,    
  142,  0,         4,      3733,   9721293, ctl,  0, 64,113,    
  143,  0,         4,      3737,   9731709, ctl,  0, 64,111,    
  144,  0,         4,      3741,   9742125, ctl,  0, 64,109,    
  145,  0,         4,      3745,   9752541, ctl,  0, 64,106,    
  146,  0,         3,      3748,   9760353, non,  0,100, 31,  E7
  147,  0,         1,      3749,   9762957, ctl,  0, 64,103,    
