UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  7,    
    2,  0,        11,        11,     28645, ctl,  0, 64,  6,    
    3,  0,        81,        92,    239582, ctl,  0, 64,  7,    
    4,  0,        11,       103,    268227, ctl,  0, 64,  6,    
    5,  0,        16,       119,    309893, ctl,  0, 64,  7,    
    6,  0,        19,       138,    359372, ctl,  0, 64,  6,    
    7,  0,        30,       168,    437497, ctl,  0, 64,  7,    
    8,  0,         8,       176,    458330, ctl,  0, 64,  8,    
    9,  0,         4,       180,    468746, ctl,  0, 64,  7,    
   10,  0,         4,       184,    479162, ctl,  0, 64,  8,    
   11,  0,        11,       195,    507807, ctl,  0, 64,  7,    
   12,  0,         4,       199,    518223, ctl,  0, 64,  8,    
   13,  0,         4,       203,    528639, ctl,  0, 64,  7,    
   14,  0,         8,       211,    549472, ctl,  0, 64,  8,    
   15,  0,        38,       249,    648430, ctl,  0, 64,  7,    
   16,  0,         4,       253,    658846, ctl,  0, 64,  9,    
   17,  0,        15,       268,    697908, ctl,  0, 64, 10,    
   18,  0,         4,       272,    708324, ctl,  0, 64,  9,    
   19,  0,         4,       276,    718740, ctl,  0, 64, 10,    
   20,  0,        11,       287,    747385, ctl,  0, 64,  9,    
   21,  0,         4,       291,    757801, ctl,  0, 64, 10,    
   22,  0,         8,       299,    778634, ctl,  0, 64,  9,    
   23,  0,         4,       303,    789050, ctl,  0, 64, 10,    
   24,  0,         4,       307,    799466, ctl,  0, 64,  9,    
   25,  0,         4,       311,    809882, ctl,  0, 64, 10,    
   26,  0,         3,       314,    817694, ctl,  0, 64,  9,    
   27,  0,         4,       318,    828110, ctl,  0, 64, 10,    
   28,  0,         8,       326,    848943, ctl,  0, 64, 11,    
   29,  0,         8,       334,    869776, ctl,  0, 64, 12,    
   30,  0,        53,       387,   1007796, ctl,  0, 64, 11,    
   31,  0,        12,       399,   1039046, ctl,  0, 64, 10,    
   32,  0,         4,       403,   1049462, ctl,  0, 64, 11,    
   33,  0,        15,       418,   1088524, ctl,  0, 64, 12,    
   34,  0,         4,       422,   1098940, ctl,  0, 67, 11,    
   35,  0,         4,       426,   1109356, ctl,  0, 67, 12,    
   36,  0,        11,       437,   1138001, ctl,  0, 67, 13,    
   37,  0,        16,       453,   1179667, ctl,  0, 67, 15,    
   38,  0,         8,       461,   1200500, ctl,  0, 67, 17,    
   39,  0,         3,       464,   1208312, ctl,  0, 67, 18,    
   40,  0,         4,       468,   1218728, ctl,  0, 67, 19,    
   41,  0,         4,       472,   1229144, ctl,  0, 67, 20,    
   42,  0,         5,       477,   1242164, ctl,  0, 67, 21,    
   43,  0,        33,       510,   1328101, ctl,  0, 67, 22,    
   44,  0,        16,       526,   1369767, ctl,  0, 67, 23,    
   45,  0,         3,       529,   1377579, ctl,  0, 67, 22,    
   46,  0,         4,       533,   1387995, ctl,  0, 67, 23,    
   47,  0,         4,       537,   1398411, ctl,  0, 67, 22,    
   48,  0,         4,       541,   1408827, ctl,  0, 67, 23,    
   49,  0,         4,       545,   1419243, ctl,  0, 67, 22,    
   50,  0,        15,       560,   1458305, ctl,  0, 67, 21,    
   51,  0,        15,       575,   1497367, ctl,  0, 67, 20,    
   52,  0,         4,       579,   1507783, ctl,  0, 67, 18,    
   53,  0,         4,       583,   1518199, ctl,  0, 67, 16,    
   54,  0,         4,       587,   1528615, ctl,  0, 67, 14,    
   55,  0,         4,       591,   1539031, ctl,  0, 67, 12,    
   56,  0,         4,       595,   1549447, ctl,  0, 67, 11,    
   57,  0,         4,       599,   1559863, ctl,  0, 67, 10,    
   58,  0,        38,       637,   1658821, ctl,  0, 67,  9,    
   59,  0,        15,       652,   1697883, ctl,  0, 67, 10,    
   60,  0,        16,       668,   1739549, ctl,  0, 67,  9,    
   61,  0,        34,       702,   1828090, ctl,  0, 67, 10,    
   62,  0,        66,       768,   1999965, ctl,  0, 64, 13,    
   63,  0,        15,       783,   2039027, ctl,  0, 64, 14,    
   64,  0,         8,       791,   2059860, ctl,  0, 64, 15,    
   65,  0,        15,       806,   2098922, ctl,  0, 64, 16,    
   66,  0,        11,       817,   2127567, ctl,  0, 64, 15,    
   67,  0,         4,       821,   2137983, ctl,  0, 67,  9,    
   68,  0,         4,       825,   2148399, ctl,  0, 67, 10,    
   69,  0,         4,       829,   2158815, ctl,  0, 64, 14,    
   70,  0,         4,       833,   2169231, ctl,  0, 64, 15,    
   71,  0,         4,       837,   2179647, ctl,  0, 64, 16,    
   72,  0,         7,       844,   2197876, ctl,  0, 64, 15,    
   73,  0,         4,       848,   2208292, ctl,  0, 64, 16,    
   74,  0,         4,       852,   2218708, ctl,  0, 64, 17,    
   75,  0,         4,       856,   2229124, ctl,  0, 64, 16,    
   76,  0,         7,       863,   2247353, ctl,  0, 64, 17,    
   77,  0,         4,       867,   2257769, ctl,  0, 64, 16,    
   78,  0,         4,       871,   2268185, ctl,  0, 64, 15,    
   79,  0,         8,       879,   2289018, ctl,  0, 64, 16,    
   80,  0,         4,       883,   2299434, ctl,  0, 64, 15,    
   81,  0,         4,       887,   2309850, ctl,  0, 64, 14,    
   82,  0,         3,       890,   2317662, ctl,  0, 64, 15,    
   83,  0,        27,       917,   2387974, ctl,  0, 64, 14,    
   84,  0,         8,       925,   2408807, ctl,  0, 64, 15,    
   85,  0,        15,       940,   2447869, ctl,  0, 64, 16,    
   86,  0,         4,       944,   2458285, ctl,  0, 64, 15,    
   87,  0,        16,       960,   2499951, ctl,  0, 64, 14,    
   88,  0,        34,       994,   2588492, ctl,  0, 64, 13,    
   89,  0,        19,      1013,   2637971, ctl,  0, 64, 12,    
   90,  0,        16,      1029,   2679637, ctl,  0, 64, 13,    
   91,  0,        19,      1048,   2729116, ctl,  0, 64, 12,    
   92,  0,        27,      1075,   2799428, ctl,  0, 64, 11,    
   93,  0,         4,      1079,   2809844, ctl,  0, 64,  9,    
   94,  0,         3,      1082,   2817656, ctl,  0, 64,  8,    
   95,  0,         4,      1086,   2828072, ctl,  0, 64,  7,    
   96,  0,         4,      1090,   2838488, ctl,  0, 64,  6,    
   97,  0,        50,      1140,   2968696, ctl,  0, 64,  5,    
   98,  0,         4,      1144,   2979112, ctl,  0, 64,  6,    
   99,  0,         4,      1148,   2989528, ctl,  0, 64,  5,    
  100,  0,        30,      1178,   3067653, ctl,  0, 64,  4,    
  101,  0,        12,      1190,   3098903, ctl,  0, 64,  3,    
  102,  0,         4,      1194,   3109319, ctl,  0, 64,  4,    
  103,  0,        15,      1209,   3148381, ctl,  0, 64,  5,    
  104,  0,         4,      1213,   3158797, ctl,  0, 64,  4,    
  105,  0,         8,      1221,   3179630, ctl,  0, 64,  3,    
  106,  0,        15,      1236,   3218692, ctl,  0, 64,  4,    
  107,  0,         4,      1240,   3229108, ctl,  0, 64,  3,    
  108,  0,         4,      1244,   3239524, ctl,  0, 64,  4,    
  109,  0,         4,      1248,   3249940, ctl,  0, 64,  3,    
  110,  0,         3,      1251,   3257752, ctl,  0, 64,  4,    
  111,  0,         4,      1255,   3268168, ctl,  0, 64,  3,    
  112,  0,         4,      1259,   3278584, ctl,  0, 64,  4,    
  113,  0,        12,      1271,   3309834, ctl,  0, 64,  5,    
  114,  0,         4,      1275,   3320250, ctl,  0, 64,  4,    
  115,  0,        15,      1290,   3359312, ctl,  0, 64,  3,    
  116,  0,         4,      1294,   3369728, ctl,  0, 64,  4,    
  117,  0,        20,      1314,   3421811, non,  0, 43, 50,  G2
  118,  0,         7,      1321,   3440040, ctl,  0, 64,  5,    
  119,  0,         3,      1324,   3447852, ctl,  0, 64,  7,    
  120,  0,         4,      1328,   3458268, ctl,  0, 64, 12,    
  121,  0,         4,      1332,   3468684, ctl,  0, 64, 19,    
  122,  0,         4,      1336,   3479100, ctl,  0, 64, 27,    
  123,  0,         3,      1339,   3486912, nof,  0, 43,  0,    
  124,  0,         1,      1340,   3489516, ctl,  0, 64, 36,    
  125,  0,         4,      1344,   3499932, ctl,  0, 64, 44,    
  126,  0,         3,      1347,   3507744, ctl,  0, 64, 52,    
  127,  0,         5,      1352,   3520764, ctl,  0, 64, 58,    
  128,  0,         3,      1355,   3528576, non,  0, 86, 61,  D6
  129,  0,         0,      1355,   3528576, ctl,  0, 64, 66,    
  130,  0,         4,      1359,   3538992, ctl,  0, 64, 74,    
  131,  0,         4,      1363,   3549408, ctl,  0, 64, 83,    
  132,  0,         5,      1368,   3562428, ctl,  0, 64, 91,    
  133,  0,         2,      1370,   3567636, ctl,  0, 64, 97,    
  134,  0,         2,      1372,   3572844, nof,  0, 86,  0,    
  135,  0,         2,      1374,   3578052, ctl,  0, 64,101,    
  136,  0,         4,      1378,   3588468, ctl,  0, 64,104,    
  137,  0,         5,      1383,   3601488, ctl,  0, 64,105,    
  138,  0,         9,      1392,   3624925, non,  0, 23, 60,  B0
  139,  0,         1,      1393,   3627529, ctl,  0, 64,106,    
  140,  0,         5,      1398,   3640549, ctl,  0, 64,107,    
  141,  0,         3,      1401,   3648361, ctl,  0, 64,109,    
  142,  0,         4,      1405,   3658777, ctl,  0, 64,112,    
  143,  0,         2,      1407,   3663985, non,  0, 36, 55,  C2
  144,  0,         2,      1409,   3669193, ctl,  0, 64,116,    
  145,  0,         5,      1414,   3682213, ctl,  0, 64,120,    
  146,  0,         0,      1414,   3682213, ctl,  0, 67,  9,    
  147,  0,         3,      1417,   3690025, ctl,  0, 64,123,    
  148,  0,         2,      1419,   3695233, nof,  0, 23,  0,    
  149,  0,         1,      1420,   3697837, ctl,  0, 64,127,    
  150,  0,         1,      1421,   3700441, ctl,  0, 67,  8,    
  151,  0,         3,      1424,   3708253, ctl,  0, 67,  7,    
  152,  0,         8,      1432,   3729086, ctl,  0, 67,  6,    
  153,  0,         1,      1433,   3731690, nof,  0, 36,  0,    
  154,  0,         3,      1436,   3739502, ctl,  0, 67,  7,    
  155,  0,         8,      1444,   3760335, ctl,  0, 67,  6,    
  156,  0,         9,      1453,   3783772, non,  0, 51, 47, D#3
  157,  0,        23,      1476,   3843667, non,  0, 44, 27, G#2
  158,  0,         2,      1478,   3848875, nof,  0, 51,  0,    
  159,  0,         8,      1486,   3869708, ctl,  0, 67,  5,    
  160,  0,        11,      1497,   3898353, ctl,  0, 67,  6,    
  161,  0,         9,      1506,   3921790, ctl,  0, 67,  7,    
  162,  0,         3,      1509,   3929602, ctl,  0, 67,  6,    
  163,  0,         3,      1512,   3937414, ctl,  0, 67,  7,    
  164,  0,         4,      1516,   3947830, nof,  0, 44,  0,    
  165,  0,        12,      1528,   3979080, ctl,  0, 67,  6,    
  166,  0,         4,      1532,   3989496, ctl,  0, 67,  7,    
  167,  0,         4,      1536,   3999912, ctl,  0, 67,  6,    
  168,  0,         3,      1539,   4007724, non,  0, 45, 77,  A2
  169,  0,         5,      1544,   4020744, non,  0, 50, 84,  D3
  170,  0,         8,      1552,   4041577, non,  0, 48, 74,  C3
  171,  0,         7,      1559,   4059806, ctl,  0, 64,124,    
  172,  0,         3,      1562,   4067618, ctl,  0, 64,114,    
  173,  0,         1,      1563,   4070222, ctl,  0, 67,  5,    
  174,  0,         4,      1567,   4080638, ctl,  0, 64, 96,    
  175,  0,         3,      1570,   4088450, ctl,  0, 64, 71,    
  176,  0,         4,      1574,   4098866, ctl,  0, 64, 49,    
  177,  0,         1,      1575,   4101470, non,  0, 82, 44, A#5
  178,  0,         3,      1578,   4109282, ctl,  0, 64, 27,    
  179,  0,         0,      1578,   4109282, ctl,  0, 67,  4,    
  180,  0,         2,      1580,   4114490, non,  0, 80, 45, G#5
  181,  0,         3,      1583,   4122302, ctl,  0, 64, 12,    
  182,  0,         2,      1585,   4127510, ctl,  0, 64,  4,    
  183,  0,         1,      1586,   4130114, ctl,  0, 67,  3,    
  184,  0,         3,      1589,   4137926, ctl,  0, 64,  5,    
  185,  0,         4,      1593,   4148342, ctl,  0, 64,  2,    
  186,  0,         1,      1594,   4150946, ctl,  0, 67,  2,    
  187,  0,         7,      1601,   4169175, ctl,  0, 67,  0,    
  188,  0,         1,      1602,   4171779, non,  0, 68, 71, G#4
  189,  0,         3,      1605,   4179591, ctl,  0, 64,  3,    
  190,  0,         0,      1605,   4179591, ctl,  0, 67,  2,    
  191,  0,         6,      1611,   4195216, non,  0, 42, 33, F#2
  192,  0,         2,      1613,   4200424, ctl,  0, 64,  5,    
  193,  0,         1,      1614,   4203028, ctl,  0, 67,  0,    
  194,  0,         6,      1620,   4218653, nof,  0, 48,  0,    
  195,  0,         0,      1620,   4218653, ctl,  0, 64,  6,    
  196,  0,        28,      1648,   4291569, nof,  0, 82,  0,    
  197,  0,         2,      1650,   4296777, nof,  0, 68,  0,    
  198,  0,        20,      1670,   4348860, ctl,  0, 64,  5,    
  199,  0,        15,      1685,   4387922, ctl,  0, 64,  4,    
  200,  0,         5,      1690,   4400942, ctl,  0, 64,  5,    
  201,  0,         7,      1697,   4419171, ctl,  0, 64,  4,    
  202,  0,         8,      1705,   4440004, ctl,  0, 64,  5,    
  203,  0,         3,      1708,   4447816, ctl,  0, 64,  4,    
  204,  0,        28,      1736,   4520732, nof,  0, 80,  0,    
  205,  0,        11,      1747,   4549377, ctl,  0, 64,  3,    
  206,  0,        11,      1758,   4578022, ctl,  0, 64,  4,    
  207,  0,         2,      1760,   4583230, non,  0, 88, 43,  E6
  208,  0,         2,      1762,   4588438, ctl,  0, 64,  3,    
  209,  0,         4,      1766,   4598854, ctl,  0, 64,  4,    
  210,  0,         4,      1770,   4609270, ctl,  0, 64,  3,    
  211,  0,         2,      1772,   4614478, non,  0, 80, 43, G#5
  212,  0,         2,      1774,   4619686, ctl,  0, 64,  4,    
  213,  0,         4,      1778,   4630102, ctl,  0, 66,127,    
  214,  0,         3,      1781,   4637914, ctl,  0, 64,  5,    
  215,  0,         4,      1785,   4648330, ctl,  0, 64,  4,    
  216,  0,         4,      1789,   4658746, nof,  0, 42,  0,    
  217,  0,        15,      1804,   4697808, ctl,  0, 64,  5,    
  218,  0,         3,      1807,   4705620, nof,  0, 50,  0,    
  219,  0,         5,      1812,   4718640, ctl,  0, 64,  4,    
  220,  0,         4,      1816,   4729056, ctl,  0, 64,  5,    
  221,  0,         4,      1820,   4739472, ctl,  0, 64,  4,    
  222,  0,         1,      1821,   4742076, nof,  0, 45,  0,    
  223,  0,         3,      1824,   4749888, ctl,  0, 64,  3,    
  224,  0,         7,      1831,   4768117, ctl,  0, 67,  2,    
  225,  0,         4,      1835,   4778533, ctl,  0, 64,  2,    
  226,  0,         4,      1839,   4788949, ctl,  0, 64,  0,    
  227,  0,         0,      1839,   4788949, ctl,  0, 67,  0,    
  228,  0,         4,      1843,   4799365, ctl,  0, 64,  2,    
  229,  0,         0,      1843,   4799365, nof,  0, 88,  0,    
  230,  0,         4,      1847,   4809781, ctl,  0, 64,  0,    
  231,  0,         0,      1847,   4809781, ctl,  0, 67,  2,    
