dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0x80,     , 98,  0
  0,  0,   19035,  1,  0.0190, 0,0xb0,     , 64,103
  0,  0,   39027,  2,  0.0390, 0,0xb0,     , 67, 19
  0,  0,   44022,  3,  0.0440, 0,0x90,  G#6, 92, 32
  0,  0,   49038,  4,  0.0490, 0,0xb0,     , 64,102
  0,  0,   49910,  5,  0.0499, 0,0xb0,     , 67, 20
  0,  0,   69020,  6,  0.0690, 0,0xb0,     , 64,101
  0,  0,   70005,  7,  0.0700, 0,0xb0,     , 67, 21
  0,  0,   79051,  8,  0.0791, 0,0xb0,     , 64, 99
  0,  0,   88982,  9,  0.0890, 0,0xb0,     , 64, 96
  0,  0,   98971, 10,  0.0990, 0,0xb0,     , 64, 92
  0,  0,  104035, 11,  0.1040, 0,0x80,     , 92,  0
  0,  0,  109236, 12,  0.1092, 0,0xb0,     , 64, 88
  0,  0,  119024, 13,  0.1190, 0,0xb0,     , 64, 83
  0,  0,  129088, 14,  0.1291, 0,0xb0,     , 64, 77
  0,  0,  139123, 15,  0.1391, 0,0xb0,     , 64, 70
  0,  0,  140061, 16,  0.1401, 0,0xb0,     , 67, 20
  0,  0,  149251, 17,  0.1493, 0,0xb0,     , 64, 63
  0,  0,  159262, 18,  0.1593, 0,0xb0,     , 64, 57
  0,  0,  169141, 19,  0.1691, 0,0xb0,     , 64, 54
  0,  0,  179126, 20,  0.1791, 0,0xb0,     , 64, 51
  0,  0,  189050, 21,  0.1890, 0,0xb0,     , 64, 50
  0,  0,  189982, 22,  0.1900, 0,0xb0,     , 67, 21
  0,  0,  219058, 23,  0.2191, 0,0xb0,     , 67, 20
  0,  0,  248963, 24,  0.2490, 0,0xb0,     , 67, 21
  0,  0,  258888, 25,  0.2589, 0,0xb0,     , 67, 20
  0,  0,  278909, 26,  0.2789, 0,0xb0,     , 67, 21
  0,  0,  319040, 27,  0.3190, 0,0xb0,     , 67, 22
  0,  0,  329138, 28,  0.3291, 0,0xb0,     , 67, 21
  0,  0,  339005, 29,  0.3390, 0,0xb0,     , 67, 22
  0,  0,  349054, 30,  0.3491, 0,0xb0,     , 67, 21
  0,  0,  369050, 31,  0.3690, 0,0xb0,     , 67, 20
  0,  0,  379033, 32,  0.3790, 0,0xb0,     , 67, 21
  0,  0,  389022, 33,  0.3890, 0,0xb0,     , 67, 20
  0,  0,  409050, 34,  0.4091, 0,0xb0,     , 64, 51
  0,  0,  419050, 35,  0.4190, 0,0xb0,     , 64, 52
  0,  0,  419988, 36,  0.4200, 0,0xb0,     , 67, 21
  0,  0,  429030, 37,  0.4290, 0,0xb0,     , 64, 53
  0,  0,  439004, 38,  0.4390, 0,0xb0,     , 64, 54
  0,  0,  439968, 39,  0.4400, 0,0xb0,     , 67, 22
  0,  0,  449018, 40,  0.4490, 0,0xb0,     , 64, 56
  0,  0,  459030, 41,  0.4590, 0,0xb0,     , 64, 58
  0,  0,  459981, 42,  0.4600, 0,0xb0,     , 67, 21
  0,  0,  462006, 43,  0.4620, 0,0x90,  G#6, 92, 37
  0,  0,  469054, 44,  0.4691, 0,0xb0,     , 64, 60
  0,  0,  469994, 45,  0.4700, 0,0xb0,     , 67, 22
  0,  0,  479023, 46,  0.4790, 0,0xb0,     , 64, 64
  0,  0,  479998, 47,  0.4800, 0,0xb0,     , 67, 21
  0,  0,  489093, 48,  0.4891, 0,0xb0,     , 64, 68
  0,  0,  499063, 49,  0.4991, 0,0xb0,     , 64, 72
  0,  0,  499985, 50,  0.5000, 0,0xb0,     , 67, 20
  0,  0,  509030, 51,  0.5090, 0,0xb0,     , 64, 76
  0,  0,  519037, 52,  0.5190, 0,0xb0,     , 64, 81
  0,  0,  526010, 53,  0.5260, 0,0x80,     , 92,  0
  0,  0,  529027, 54,  0.5290, 0,0xb0,     , 64, 85
  0,  0,  529981, 55,  0.5300, 0,0xb0,     , 67, 21
  0,  0,  539031, 56,  0.5390, 0,0xb0,     , 64, 89
  0,  0,  549006, 57,  0.5490, 0,0xb0,     , 64, 92
  0,  0,  559022, 58,  0.5590, 0,0xb0,     , 64, 96
  0,  0,  569024, 59,  0.5690, 0,0xb0,     , 64, 99
  0,  0,  579034, 60,  0.5790, 0,0xb0,     , 64,102
  0,  0,  589034, 61,  0.5890, 0,0xb0,     , 64,105
  0,  0,  589982, 62,  0.5900, 0,0xb0,     , 67, 20
  0,  0,  599002, 63,  0.5990, 0,0xb0,     , 64,107
  0,  0,  609023, 64,  0.6090, 0,0xb0,     , 64,110
  0,  0,  619046, 65,  0.6190, 0,0xb0,     , 64,111
  0,  0,  629093, 66,  0.6291, 0,0xb0,     , 64,113
  0,  0,  639027, 67,  0.6390, 0,0xb0,     , 64,114
  0,  0,  640002, 68,  0.6400, 0,0xb0,     , 67, 21
  0,  0,  662137, 69,  0.6621, 0,0x90,  G#6, 92, 25
  0,  0,  699105, 70,  0.6991, 0,0xb0,     , 67, 20
  0,  0,  769447, 71,  0.7694, 0,0xb0,     , 67, 21
  0,  0,  779067, 72,  0.7791, 0,0xb0,     , 67, 20
  0,  0,  786072, 73,  0.7861, 0,0x80,     , 92,  0
  0,  0,  789061, 74,  0.7891, 0,0xb0,     , 67, 21
  0,  0,  796060, 75,  0.7961, 0,0x90,   D7, 98, 46
  0,  0,  819062, 76,  0.8191, 0,0xb0,     , 67, 20
  0,  0,  879249, 77,  0.8792, 0,0xb0,     , 67, 21
  0,  0,  892082, 78,  0.8921, 0,0x90,  G#6, 92, 41
  0,  0,  894058, 79,  0.8941, 0,0x80,     , 98,  0
  0,  0,  949079, 80,  0.9491, 0,0x80,     , 92,  0
  0,  0,  958076, 81,  0.9581, 0,0xb0,     , 67, 20
  0,  0,  978217, 82,  0.9782, 0,0xb0,     , 67, 19
  0,  0,  996248, 83,  0.9962, 0,0x90,   E2, 40, 41
  0,  0, 1017957, 84,  1.0180, 0,0xb0,     , 67, 20
  0,  0, 1028031, 85,  1.0280, 0,0xb0,     , 67, 21
  0,  0, 1067972, 86,  1.0680, 0,0x80,     , 40,  0
  0,  0, 1068884, 87,  1.0689, 0,0xb0,     , 67, 20
  0,  0, 1110115, 88,  1.1101, 0,0x90,  G#5, 80, 53
  0,  0, 1118227, 89,  1.1182, 0,0xb0,     , 67, 21
  0,  0, 1128247, 90,  1.1282, 0,0xb0,     , 67, 20
  0,  0, 1158051, 91,  1.1581, 0,0xb0,     , 67, 19
  0,  0, 1168953, 92,  1.1690, 0,0xb0,     , 67, 20
  0,  0, 1178056, 93,  1.1781, 0,0xb0,     , 67, 19
  0,  0, 1228011, 94,  1.2280, 0,0xb0,     , 67, 20
  0,  0, 1241036, 95,  1.2410, 0,0x90,   D6, 86, 37
  0,  0, 1247975, 96,  1.2480, 0,0xb0,     , 67, 21
  0,  0, 1276962, 97,  1.2770, 0,0x80,     , 80,  0
  0,  0, 1293974, 98,  1.2940, 0,0x80,     , 86,  0
  0,  0, 1307983, 99,  1.3080, 0,0xb0,     , 67, 20
  0,  0, 1360007,100,  1.3600, 0,0x90,   E3, 52, 32
  0,  0, 1398053,101,  1.3981, 0,0xb0,     , 67, 19
  0,  0, 1408093,102,  1.4081, 0,0xb0,     , 67, 20
  0,  0, 1418041,103,  1.4180, 0,0x80,     , 52,  0
  0,  0, 1418978,104,  1.4190, 0,0xb0,     , 67, 19
  0,  0, 1428098,105,  1.4281, 0,0xb0,     , 67, 20
  0,  0, 1438026,106,  1.4380, 0,0xb0,     , 67, 19
  0,  0, 1448050,107,  1.4481, 0,0xb0,     , 67, 20
  0,  0, 1458070,108,  1.4581, 0,0xb0,     , 64,113
  0,  0, 1478052,109,  1.4781, 0,0xb0,     , 64,112
  0,  0, 1488063,110,  1.4881, 0,0xb0,     , 64,110
  0,  0, 1489015,111,  1.4890, 0,0xb0,     , 67, 21
  0,  0, 1498028,112,  1.4980, 0,0xb0,     , 64,108
  0,  0, 1508009,113,  1.5080, 0,0xb0,     , 64,105
  0,  0, 1517965,114,  1.5180, 0,0xb0,     , 64, 99
  0,  0, 1527998,115,  1.5280, 0,0xb0,     , 64, 93
  0,  0, 1528938,116,  1.5289, 0,0xb0,     , 67, 20
  0,  0, 1537994,117,  1.5380, 0,0xb0,     , 64, 84
  0,  0, 1538928,118,  1.5389, 0,0xb0,     , 67, 21
  0,  0, 1547997,119,  1.5480, 0,0xb0,     , 64, 75
  0,  0, 1548954,120,  1.5490, 0,0xb0,     , 67, 20
  0,  0, 1557990,121,  1.5580, 0,0xb0,     , 64, 66
  0,  0, 1567980,122,  1.5680, 0,0xb0,     , 64, 59
  0,  0, 1577963,123,  1.5780, 0,0xb0,     , 64, 54
  0,  0, 1587975,124,  1.5880, 0,0xb0,     , 64, 51
  0,  0, 1598124,125,  1.5981, 0,0xb0,     , 64, 50
  0,  0, 1608075,126,  1.6081, 0,0xb0,     , 67, 21
  0,  0, 1638093,127,  1.6381, 0,0xb0,     , 67, 20
  0,  0, 1648228,128,  1.6482, 0,0xb0,     , 67, 21
  0,  0, 1658226,129,  1.6582, 0,0xb0,     , 67, 20
  0,  0, 1688095,130,  1.6881, 0,0xb0,     , 67, 21
  0,  0, 1718080,131,  1.7181, 0,0xb0,     , 67, 20
  0,  0, 1818209,132,  1.8182, 0,0xb0,     , 67, 21
  0,  0, 1868024,133,  1.8680, 0,0xb0,     , 67, 20
  0,  0, 1898057,134,  1.8981, 0,0xb0,     , 67, 19
  0,  0, 1908097,135,  1.9081, 0,0xb0,     , 67, 20
  0,  0, 1918071,136,  1.9181, 0,0xb0,     , 64, 51
  0,  0, 1928031,137,  1.9280, 0,0xb0,     , 64, 52
  0,  0, 1938026,138,  1.9380, 0,0xb0,     , 64, 53
  0,  0, 1948225,139,  1.9482, 0,0xb0,     , 64, 54
  0,  0, 1949088,140,  1.9491, 0,0xb0,     , 67, 21
  0,  0, 1958083,141,  1.9581, 0,0xb0,     , 64, 55
  0,  0, 1968114,142,  1.9681, 0,0xb0,     , 64, 56
  0,  0, 1969044,143,  1.9690, 0,0xb0,     , 67, 20
  0,  0, 1978024,144,  1.9780, 0,0xb0,     , 64, 57
  0,  0, 1978977,145,  1.9790, 0,0xb0,     , 67, 21
  0,  0, 1988070,146,  1.9881, 0,0xb0,     , 64, 59
  0,  0, 1989023,147,  1.9890, 0,0xb0,     , 67, 20
  0,  0, 1998102,148,  1.9981, 0,0xb0,     , 64, 62
  0,  0, 2004085,149,  2.0041, 0,0x90,  G#6, 92, 14
  0,  0, 2008100,150,  2.0081, 0,0xb0,     , 64, 65
  0,  0, 2009061,151,  2.0091, 0,0xb0,     , 67, 19
  0,  0, 2018055,152,  2.0181, 0,0xb0,     , 64, 67
  0,  0, 2019022,153,  2.0190, 0,0xb0,     , 67, 20
  0,  0, 2028025,154,  2.0280, 0,0xb0,     , 64, 70
  0,  0, 2038025,155,  2.0380, 0,0xb0,     , 64, 74
  0,  0, 2048063,156,  2.0481, 0,0xb0,     , 64, 77
  0,  0, 2058005,157,  2.0580, 0,0xb0,     , 64, 80
  0,  0, 2058953,158,  2.0590, 0,0xb0,     , 67, 21
  0,  0, 2068003,159,  2.0680, 0,0xb0,     , 64, 83
  0,  0, 2074004,160,  2.0740, 0,0x80,     , 92,  0
  0,  0, 2078054,161,  2.0781, 0,0xb0,     , 64, 85
  0,  0, 2088123,162,  2.0881, 0,0xb0,     , 64, 88
  0,  0, 2098026,163,  2.0980, 0,0xb0,     , 64, 90
  0,  0, 2098975,164,  2.0990, 0,0xb0,     , 67, 20
  0,  0, 2108205,165,  2.1082, 0,0xb0,     , 64, 92
  0,  0, 2118199,166,  2.1182, 0,0xb0,     , 64, 94
  0,  0, 2119056,167,  2.1191, 0,0xb0,     , 67, 19
  0,  0, 2128104,168,  2.1281, 0,0xb0,     , 64, 96
  0,  0, 2129096,169,  2.1291, 0,0xb0,     , 67, 20
  0,  0, 2138194,170,  2.1382, 0,0xb0,     , 64, 98
  0,  0, 2148201,171,  2.1482, 0,0xb0,     , 64, 99
  0,  0, 2158206,172,  2.1582, 0,0xb0,     , 64,100
  0,  0, 2168182,173,  2.1682, 0,0xb0,     , 64,101
  0,  0, 2169097,174,  2.1691, 0,0xb0,     , 67, 21
  0,  0, 2204189,175,  2.2042, 0,0x90,  G#6, 92, 33
  0,  0, 2208194,176,  2.2082, 0,0xb0,     , 67, 20
  0,  0, 2248239,177,  2.2482, 0,0xb0,     , 67, 19
  0,  0, 2258241,178,  2.2582, 0,0xb0,     , 67, 20
  0,  0, 2268197,179,  2.2682, 0,0xb0,     , 67, 19
  0,  0, 2278204,180,  2.2782, 0,0xb0,     , 67, 20
  0,  0, 2308051,181,  2.3081, 0,0xb0,     , 67, 21
  0,  0, 2310044,182,  2.3100, 0,0x80,     , 92,  0
  0,  0, 2337102,183,  2.3371, 0,0x90,   D7, 98, 43
  0,  0, 2358046,184,  2.3580, 0,0xb0,     , 67, 20
  0,  0, 2398216,185,  2.3982, 0,0xb0,     , 67, 21
  0,  0, 2409205,186,  2.4092, 0,0x90,  G#6, 92, 58
  0,  0, 2418228,187,  2.4182, 0,0xb0,     , 67, 20
  0,  0, 2435214,188,  2.4352, 0,0x80,     , 98,  0
  0,  0, 2448193,189,  2.4482, 0,0xb0,     , 67, 19
  0,  0, 2458253,190,  2.4583, 0,0xb0,     , 67, 20
  0,  0, 2489053,191,  2.4891, 0,0x80,     , 92,  0
  0,  0, 2518197,192,  2.5182, 0,0xb0,     , 67, 21
  0,  0, 2598052,193,  2.5981, 0,0xb0,     , 67, 20
  0,  0, 2608190,194,  2.6082, 0,0xb0,     , 64,100
  0,  0, 2609187,195,  2.6092, 0,0xb0,     , 67, 21
  0,  0, 2618170,196,  2.6182, 0,0xb0,     , 64, 97
  0,  0, 2628169,197,  2.6282, 0,0xb0,     , 64, 93
  0,  0, 2638276,198,  2.6383, 0,0xb0,     , 64, 86
  0,  0, 2648273,199,  2.6483, 0,0xb0,     , 64, 77
  0,  0, 2658265,200,  2.6583, 0,0xb0,     , 64, 68
  0,  0, 2668071,201,  2.6681, 0,0xb0,     , 64, 60
  0,  0, 2678054,202,  2.6781, 0,0xb0,     , 64, 54
  0,  0, 2688181,203,  2.6882, 0,0xb0,     , 64, 51
  0,  0, 2689089,204,  2.6891, 0,0xb0,     , 67, 20
  0,  0, 2698178,205,  2.6982, 0,0xb0,     , 64, 50
