meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,300,,,0,5.301744,,,,,,,176,64,11,,,,,
,301,,,0,5.312160,,,,,,,176,64,12,,,,,
,302,,,0,5.314764,,,,,,,176,67,27,,,,,
,303,,,0,5.322576,,,,,,,176,67,25,,,,,
,304,,,0,5.332992,,,,,,,176,67,27,,,,,
,305,,,0,5.343408,,,,,,,176,67,26,,,,,
,306,,,0,5.382468,,,,,,,176,64,11,,,,,
,307,,,0,5.392884,,,,,,,176,64,12,,,,,
,308,,,0,5.392884,,,,,,,176,67,25,,,,,
,309,,,0,5.413716,,,,,,,176,67,26,,,,,
,310,,,0,5.424132,,,,,,,176,64,11,,,,,
,311,,,0,5.424132,,,,,,,176,67,27,,,,,
,312,,,0,5.431944,,,,,,,176,64,12,,,,,
,313,,,0,5.434548,,,,,,,176,67,25,,,,,
,314,,,0,5.442360,,,,,,,176,64,11,,,,,
,315,,,0,5.444964,,,,,,,176,67,26,,,,,
,316,,,0,5.452776,,,,,,,176,64,12,,,,,
,317,,,0,5.463192,,,,,,,176,67,27,,,,,
,318,,,0,5.473608,,,,,,,176,64,11,,,,,
,319,,,0,5.473608,,,,,,,176,67,26,,,,,
,320,,,0,5.484024,,,,,,,176,64,12,,,,,
,321,,,0,5.533500,,,,,,,176,64,11,,,,,
,322,,,0,5.543916,,,,,,,176,67,27,,,,,
,323,,,0,5.551728,,,,,,,176,67,26,,,,,
,324,,,0,5.562144,,,,,,,176,64,12,,,,,
,325,,,0,5.593392,,,,,,,176,64,11,,,,,
,326,,,0,5.614224,,,,,,,176,64,12,,,,,
,327,,,0,5.622036,,,,,,,176,64,11,,,,,
,328,,,0,5.632452,,,,,,,176,64,12,,,,,
,329,,,0,5.681928,,,,,,,176,64,11,,,,,
,330,,,0,5.692344,,,,,,,176,64,12,,,,,
,331,,,0,5.702760,,,,,,,176,64,11,,,,,
,332,,,0,5.723592,,,,,,,176,64,12,,,,,
,333,,,0,5.723592,,,,,,,176,67,25,,,,,
,334,,,0,5.734008,,,,,,,176,67,26,,,,,
,335,,,0,5.741820,,,,,,,176,64,11,,,,,
,336,,,0,5.752236,,,,,,,176,64,12,,,,,
,337,,,0,5.762652,,,,,,,176,67,25,,,,,
,338,,,0,5.773068,,,,,,,176,67,26,,,,,
,339,,,0,5.783484,,,,,,,176,64,11,,,,,
,340,,,0,5.783484,,,,,,,176,67,25,,,,,
,341,,,0,5.793900,,,,,,,176,64,12,,,,,
,342,,,0,5.793900,,,,,,,176,67,27,,,,,
,343,,,0,5.801712,,,,,,,176,64,11,,,,,
,344,,,0,5.804316,,,,,,,176,67,25,,,,,
,345,,,0,5.812128,,,,,,,176,64,12,,,,,
,346,,,0,5.814732,,,,,,,176,67,26,,,,,
,347,,,0,5.853792,,,,,,,176,67,27,,,,,
,348,,,0,5.861604,,,,,,,176,64,11,,,,,
,349,,,0,5.864208,,,,,,,176,67,26,,,,,
,350,,,0,5.872020,,,,,,,176,67,27,,,,,
,351,,,0,5.882436,,,,,,,176,67,26,,,,,
,352,,,0,5.892852,,,,,,,176,64,12,,,,,
,353,,,0,5.903268,,,,,,,176,67,27,,,,,
,354,,,0,5.913684,,,,,,,176,67,26,,,,,
,355,,,0,5.924100,,,,,,,176,64,11,,,,,
,356,,,0,5.931912,,,,,,,176,64,12,,,,,
,357,,,0,5.973576,,,,,,,176,64,10,,,,,
,358,,,0,5.973576,,,,,,,176,67,25,,,,,
,359,,,0,5.983992,,,,,,,176,64,11,,,,,
,360,,,0,5.983992,,,,,,,176,67,26,,,,,
,361,,,0,5.991804,,,,,,,176,64,12,,,,,
,362,,,0,6.002220,,,,,,,176,64,11,,,,,
,363,,,0,6.004824,,,,,,,176,67,27,,,,,
,364,,,0,6.012636,,,,,,,176,67,26,,,,,
,365,,,0,6.023052,,,,,,,176,64,12,,,,,
,366,,,0,6.023052,,,,,,,176,67,27,,,,,
,367,,,0,6.033468,,,,,,,176,64,11,,,,,
,368,,,0,6.043884,,,,,,,176,64,12,,,,,
,369,,,0,6.043884,,,,,,,176,67,26,,,,,
,370,,,0,6.051696,,,,,,,176,67,29,,,,,
,371,,,0,6.062112,,,,,,,176,67,32,,,,,
,372,,,0,6.072528,,,,,,,176,67,33,,,,,
,373,,,0,6.082944,,,,,,,176,64,11,,,,,
,374,,,0,6.093360,,,,,,,176,64,12,,,,,
,375,,,0,6.114192,,,,,,,176,64,11,,,,,
,376,,,0,6.114192,,,,,,,176,67,34,,,,,
,377,,,0,6.122004,,,,,,,176,64,12,,,,,
,378,,,0,6.124608,,,,,,,176,67,33,,,,,
,379,,,0,6.132420,,,,,,,176,67,34,,,,,
,380,,,0,6.142836,,,,,,,176,64,11,,,,,
,381,,,0,6.142836,,,,,,,176,67,33,,,,,
,382,,,0,6.153252,,,,,,,176,64,12,,,,,
,383,,,0,6.153252,,,,,,,176,67,34,,,,,
,384,,,0,6.163668,,,,,,,176,64,11,,,,,
,385,,,0,6.163668,,,,,,,176,67,33,,,,,
,386,,,0,6.174084,,,,,,,176,64,12,,,,,
,387,,,0,6.181896,,,,,,,176,64,11,,,,,
,388,,,0,6.184500,,,,,,,176,67,34,,,,,
,389,,,0,6.192312,,,,,,,176,67,33,,,,,
,390,,,0,6.202728,,,,,,,176,67,34,,,,,
,391,,,0,6.213144,,,,,,,176,67,33,,,,,
,392,,,0,6.223560,,,,,,,176,64,12,,,,,
,393,,,0,6.241788,,,,,,,176,64,11,,,,,
,394,,,0,6.244392,,,,,,,176,67,32,,,,,
,395,,,0,6.252204,,,,,,,176,67,30,,,,,
,396,,,0,6.262620,,,,,,,176,64,12,,,,,
,397,,,0,6.262620,,,,,,,176,67,27,,,,,
,398,,,0,6.283452,,,,,,,176,67,26,,,,,
,399,,,0,6.293868,,,,,,,176,64,11,,,,,
,400,,,0,6.293868,,,,,,,176,67,27,,,,,
,401,,,0,6.301680,,,,,,,176,64,12,,,,,
,402,,,0,6.304284,,,,,,,176,67,26,,,,,
,403,,,0,6.325116,,,,,,,176,67,23,,,,,
,404,,,0,6.332928,,,,,,,176,67,20,,,,,
,405,,,0,6.392820,,,,,,,176,64,11,,,,,
,406,,,0,6.403236,,,,,,,176,64,12,,,,,
