UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 67, 15,    
    2,  0,        11,        11,     28645, ctl,  0, 67, 16,    
    3,  0,        38,        49,    127603, ctl,  0, 67, 15,    
    4,  0,         4,        53,    138019, ctl,  0, 67, 16,    
    5,  0,        43,        96,    249998, ctl,  0, 67, 15,    
    6,  0,         3,        99,    257810, ctl,  0, 67, 16,    
    7,  0,         8,       107,    278643, ctl,  0, 67, 17,    
    8,  0,         8,       115,    299476, ctl,  0, 64, 49,    
    9,  0,         4,       119,    309892, ctl,  0, 67, 16,    
   10,  0,        19,       138,    359371, ctl,  0, 64, 50,    
   11,  0,        15,       153,    398433, ctl,  0, 67, 15,    
   12,  0,         4,       157,    408849, ctl,  0, 67, 16,    
   13,  0,        19,       176,    458328, ctl,  0, 67, 15,    
   14,  0,         4,       180,    468744, ctl,  0, 67, 16,    
   15,  0,        15,       195,    507806, ctl,  0, 67, 17,    
   16,  0,         4,       199,    518222, ctl,  0, 67, 16,    
   17,  0,        16,       215,    559888, ctl,  0, 67, 15,    
   18,  0,        15,       230,    598950, ctl,  0, 67, 16,    
   19,  0,        34,       264,    687491, ctl,  0, 67, 15,    
   20,  0,         8,       272,    708324, ctl,  0, 67, 16,    
   21,  0,        19,       291,    757803, ctl,  0, 67, 15,    
   22,  0,        39,       330,    859365, ctl,  0, 67, 16,    
   23,  0,         4,       334,    869781, ctl,  0, 64, 49,    
   24,  0,        19,       353,    919260, ctl,  0, 64, 50,    
   25,  0,        19,       372,    968739, ctl,  0, 67, 15,    
   26,  0,        27,       399,   1039051, ctl,  0, 67, 16,    
   27,  0,        23,       422,   1098946, ctl,  0, 67, 15,    
   28,  0,         8,       430,   1119779, ctl,  0, 67, 16,    
   29,  0,         7,       437,   1138008, ctl,  0, 67, 17,    
   30,  0,         8,       445,   1158841, ctl,  0, 67, 16,    
   31,  0,        11,       456,   1187486, ctl,  0, 67, 15,    
   32,  0,        12,       468,   1218736, ctl,  0, 67, 16,    
   33,  0,         4,       472,   1229152, ctl,  0, 64, 49,    
   34,  0,         0,       472,   1229152, ctl,  0, 67, 15,    
   35,  0,         4,       476,   1239568, ctl,  0, 67, 16,    
   36,  0,         7,       483,   1257797, ctl,  0, 67, 15,    
   37,  0,         8,       491,   1278630, ctl,  0, 64, 50,    
   38,  0,        23,       514,   1338525, ctl,  0, 67, 16,    
   39,  0,        19,       533,   1388004, ctl,  0, 67, 15,    
   40,  0,        23,       556,   1447899, ctl,  0, 67, 16,    
   41,  0,        46,       602,   1567690, ctl,  0, 67, 15,    
   42,  0,        23,       625,   1627585, ctl,  0, 67, 16,    
   43,  0,         8,       633,   1648418, ctl,  0, 67, 15,    
   44,  0,        16,       649,   1690084, ctl,  0, 67, 16,    
