UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  2,    
    2,  0,         3,         3,      7812, ctl,  0, 64,  0,    
    3,  0,         4,         7,     18228, ctl,  0, 64,  3,    
    4,  0,         4,        11,     28644, ctl,  0, 64,  2,    
    5,  0,         4,        15,     39060, ctl,  0, 64,  3,    
    6,  0,         8,        23,     59893, ctl,  0, 64,  4,    
    7,  0,         3,        26,     67705, ctl,  0, 64,  5,    
    8,  0,        31,        57,    148434, ctl,  0, 64,  6,    
    9,  0,         4,        61,    158850, ctl,  0, 64,  5,    
   10,  0,        19,        80,    208329, ctl,  0, 64,  6,    
   11,  0,        42,       122,    317704, ctl,  0, 64,  5,    
   12,  0,        20,       142,    369787, ctl,  0, 64,  6,    
   13,  0,        61,       203,    528641, ctl,  0, 64,  5,    
   14,  0,        19,       222,    578120, ctl,  0, 64,  6,    
   15,  0,        31,       253,    658849, ctl,  0, 64,  5,    
   16,  0,        46,       299,    778640, ctl,  0, 64,  6,    
   17,  0,        73,       372,    968744, ctl,  0, 64,  5,    
   18,  0,        19,       391,   1018223, ctl,  0, 64,  6,    
   19,  0,        65,       456,   1187493, ctl,  0, 64,  5,    
   20,  0,        24,       480,   1249993, ctl,  0, 64,  4,    
   21,  0,         3,       483,   1257805, ctl,  0, 64,  3,    
   22,  0,         4,       487,   1268221, ctl,  0, 64,  2,    
   23,  0,         4,       491,   1278637, ctl,  0, 64,  0,    
   24,  0,        61,       552,   1437491, ctl,  0, 64,  2,    
   25,  0,         8,       560,   1458324, ctl,  0, 64,  3,    
   26,  0,         8,       568,   1479157, ctl,  0, 64,  4,    
   27,  0,         8,       576,   1499990, ctl,  0, 64,  5,    
   28,  0,        49,       625,   1627594, ctl,  0, 64,  6,    
   29,  0,        20,       645,   1679677, ctl,  0, 64,  7,    
   30,  0,        11,       656,   1708322, ctl,  0, 64,  8,    
   31,  0,        12,       668,   1739572, ctl,  0, 64,  9,    
   32,  0,         7,       675,   1757801, ctl,  0, 64, 10,    
   33,  0,         4,       679,   1768217, ctl,  0, 64, 11,    
   34,  0,        16,       695,   1809883, ctl,  0, 64, 12,    
   35,  0,        65,       760,   1979153, ctl,  0, 64, 11,    
   36,  0,        19,       779,   2028632, ctl,  0, 64, 12,    
   37,  0,        38,       817,   2127590, ctl,  0, 64, 11,    
   38,  0,        20,       837,   2179673, ctl,  0, 64, 12,    
   39,  0,        23,       860,   2239568, ctl,  0, 64, 11,    
   40,  0,         7,       867,   2257797, ctl,  0, 64, 10,    
   41,  0,         4,       871,   2268213, ctl,  0, 64, 11,    
   42,  0,        31,       902,   2348942, ctl,  0, 64, 10,    
   43,  0,         8,       910,   2369775, ctl,  0, 64,  8,    
   44,  0,         7,       917,   2388004, ctl,  0, 64,  7,    
   45,  0,        16,       933,   2429670, ctl,  0, 64,  6,    
   46,  0,         4,       937,   2440086, ctl,  0, 64,  7,    
   47,  0,         3,       940,   2447898, ctl,  0, 64,  8,    
   48,  0,         4,       944,   2458314, ctl,  0, 64, 11,    
   49,  0,         4,       948,   2468730, ctl,  0, 64, 18,    
   50,  0,         1,       949,   2471334, non,  0, 68,109, G#4
   51,  0,         3,       952,   2479146, ctl,  0, 64, 27,    
   52,  0,         2,       954,   2484354, non,  0, 35, 50,  B1
   53,  0,         2,       956,   2489562, ctl,  0, 64, 36,    
   54,  0,         4,       960,   2499978, ctl,  0, 64, 46,    
   55,  0,         3,       963,   2507790, ctl,  0, 64, 55,    
   56,  0,         4,       967,   2518206, ctl,  0, 64, 63,    
   57,  0,         4,       971,   2528622, ctl,  0, 64, 71,    
   58,  0,         4,       975,   2539038, ctl,  0, 64, 80,    
   59,  0,         4,       979,   2549454, ctl,  0, 64, 89,    
   60,  0,         4,       983,   2559870, ctl,  0, 64, 98,    
   61,  0,         0,       983,   2559870, nof,  0, 35,  0,    
   62,  0,         3,       986,   2567682, ctl,  0, 64,105,    
   63,  0,         4,       990,   2578098, ctl,  0, 64,111,    
   64,  0,         4,       994,   2588514, ctl,  0, 64,116,    
   65,  0,         4,       998,   2598930, ctl,  0, 64,119,    
   66,  0,         3,      1001,   2606742, nof,  0, 68,  0,    
   67,  0,         1,      1002,   2609346, ctl,  0, 64,120,    
