dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  2,  0,       0,  0,  0.0000, 0,0xb0,     , 64,  7
  2,  0,   10015,  1,  0.0100, 0,0xb0,     , 64,  8
  2,  0,   50010,  2,  0.0500, 0,0xb0,     , 64,  7
  2,  0,   60002,  3,  0.0600, 0,0xb0,     , 64,  8
  2,  0,   99994,  4,  0.1000, 0,0xb0,     , 64,  7
  2,  0,  111989,  5,  0.1120, 0,0xb0,     , 64,  8
  2,  0,  120004,  6,  0.1200, 0,0xb0,     , 64,  7
  2,  0,  130002,  7,  0.1300, 0,0xb0,     , 64,  8
  2,  0,  159977,  8,  0.1600, 0,0xb0,     , 64,  7
  2,  0,  180000,  9,  0.1800, 0,0xb0,     , 64,  8
  2,  0,  200002, 10,  0.2000, 0,0xb0,     , 64,  7
  2,  0,  209992, 11,  0.2100, 0,0xb0,     , 64,  8
  2,  0,  271999, 12,  0.2720, 0,0xb0,     , 64,  7
  2,  0,  280005, 13,  0.2800, 0,0xb0,     , 64,  8
  2,  0,  319998, 14,  0.3200, 0,0xb0,     , 64,  7
  2,  0,  329976, 15,  0.3300, 0,0xb0,     , 64,  8
  2,  0,  339995, 16,  0.3400, 0,0xb0,     , 64,  7
  2,  0,  351975, 17,  0.3520, 0,0xb0,     , 64,  8
  2,  0,  369972, 18,  0.3700, 0,0xb0,     , 64,  7
  2,  0,  379973, 19,  0.3800, 0,0xb0,     , 64,  8
  2,  0,  399971, 20,  0.4000, 0,0xb0,     , 64,  7
  2,  0,  410970, 21,  0.4110, 0,0xb0,     , 64,  8
  2,  0,  430996, 22,  0.4310, 0,0xb0,     , 64,  7
  2,  0,  439973, 23,  0.4400, 0,0xb0,     , 64,  8
  2,  0,  459998, 24,  0.4600, 0,0xb0,     , 64,  7
  2,  0,  471999, 25,  0.4720, 0,0xb0,     , 64,  8
  2,  0,  479965, 26,  0.4800, 0,0xb0,     , 64,  7
  2,  0,  501969, 27,  0.5020, 0,0xb0,     , 64,  8
  2,  0,  559998, 28,  0.5600, 0,0xb0,     , 64,  7
  2,  0,  570006, 29,  0.5700, 0,0xb0,     , 64,  8
  2,  0,  690951, 30,  0.6910, 0,0xb0,     , 64,  7
  2,  0,  711973, 31,  0.7120, 0,0xb0,     , 64,  8
  2,  0,  809982, 32,  0.8100, 0,0xb0,     , 64,  7
  2,  0,  829972, 33,  0.8300, 0,0xb0,     , 64,  8
  2,  0,  889981, 34,  0.8900, 0,0xb0,     , 64,  7
  2,  0,  899941, 35,  0.8999, 0,0xb0,     , 64,  8
  2,  0,  951979, 36,  0.9520, 0,0xb0,     , 64,  7
  2,  0,  959975, 37,  0.9600, 0,0xb0,     , 64,  8
  2,  0, 1059946, 38,  1.0599, 0,0xb0,     , 64,  7
  2,  0, 1071975, 39,  1.0720, 0,0xb0,     , 64,  8
  2,  0, 1119946, 40,  1.1199, 0,0xb0,     , 64,  7
  2,  0, 1160983, 41,  1.1610, 0,0xb0,     , 64,  8
