  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   305  6721   G#3  1680  G#3  52
m     0    -1        1687   G6  76
m   305  6722    D3  1692   D3  36
m   305  6723   A#3  1693  A#3  52
m   305  6726   G#3  1694  G#3  60
m     0    -1        1696   G7 106
m     0    -1        1748   C3  10
m     0    -1        1750  C#6  23
m     0    -1        1757   C4  45
m   305  6725    D3  1692   D3  36
m   305  6727   A#3  1693  A#3  52
m   305  6726   G#3  1694  G#3  60
m   305  6728    G7  1696   G7 106
m   306  6732    C3  1748   C3  10
m   306  6731   C#6  1750  C#6  23
m   306  6733    C4  1757   C4  45
m   306  6734   F#4  1765  F#4  21
m   306  6736    A3  1767   A3  41
m   306  6737   C#6  1769  C#6  22
m   306  6738   F#4  1773  F#4  42
m   306  6739    A3  1775   A3  42
m   306  6740   C#6  1777  C#6  42
m   306  6741   F#4  1779  F#4  32
m   306  6742   C#6  1781  C#6  29
m   306  6744    A3  1782   A3   1
m   306  6746   F#4  1787  F#4  23
m   306  6747    A3  1789   A3  35
m   306  6748   C#6  1790  C#6  35
m   306  6749   F#4  1795  F#4  11
m     0    -1        1796   A3  27
m   306  6750   C#6  1799  C#6  25
m     0    -1        1801   A3  14
m   306  6751    C4  1805   C4  44
m   306  6752    F4  1806   F4  50
m   306  6750   C#6  1807  C#6  48
m   306  6753   F#4  1811  F#4  17
m   306  6754    A3  1813   A3  25
m   306  6755   C#6  1814  C#6  29
m   306  6756   F#4  1816  F#4  24
m   306  6757    A3  1819   A3  19
m   306  6758   C#6  1821  C#6  24
m   306  6759   F#4  1823  F#4  20
m     0    -1        1827   A3  18
m   306  6760   C#6  1828  C#6  21
m   306  6761   F#4  1831  F#4  17
m   306  6762    A3  1832   A3  16
m   306  6763   C#6  1834  C#6  25
m   306  6764   F#4  1838  F#4  23
m   306  6765    A3  1841   A3   4
m   306  6766   C#6  1842  C#6  31
m   306  6767   F#4  1843  F#4  15
m   307  6770    C4  1846   C4  36
m   307  6771    F4  1847   F4  47
m   307  6769   C#6  1848  C#6  38
m   307  6772   F#4  1851  F#4  49
m   307  6774   C#6  1855  C#6  33
m   307  6776    A3  1856   A3  38
m   307  6777   G#3  1858  G#3  65
m   307  6778   C#6  1860  C#6  43
m   307  6779   F#4  1863  F#4  51
m   307  6780   C#6  1864  C#6  38
m   307  6782    A3  1866   A3  35
m   307  6783    F5  1868   F5  42
m   307  6785    C4  1870   C4  78
m   307  6784   G#3  1871  G#3  73
m   307  6786    F4  1872   F4  73
m   307  6788    G3  1877   G3  39
m   307  6789   F#3  1890  F#3  41
m   307  6791    D4  1901   D4  53
m   307  6792   A#5  1906  A#5  35
m   307  6793   F#3  1924  F#3  52
m   307  6794    D4  1930   D4  49
m   307  6795   A#5  1933  A#5  46
m   307  6796   G#5  1938  G#5  62
m   307  6797   F#3  1946  F#3  61
m   307  6798    D4  1947   D4  69
m   307  6799   G#4  1952  G#4  66
m   307  6800   F#3  1955  F#3  67
m   307  6801    D4  1956   D4  76
m   307  6802   A#5  1961  A#5  61
m   307  6803   G#4  1964  G#4  39
m   307  6804    D3  1967   D3  49
m   307  6805   F#2  1968  F#2  55
m   307  6806   G#4  1975  G#4  62
m   307  6808    D3  1985   D3  95
m   307  6807   F#2  1986  F#2  78
m   307  6809   A#5  1989  A#5  51
m   308  6811   G#5  1996  G#5  67
m   308  6812   C#5  1999  C#5  12
m   308  6813    G6  2003   G6  78
m   308  6814    D4  2016   D4  80
m   308  6815   G#5  2031  G#5  55
m     0    -1        2038   C5  29
m   308  6816    D5  2040   D5  13
m   308  6818    G6  2046   G6  87
m   308  6817   G#5  2048  G#5   9
m   308  6819    D3  2052   D3  83
m   308  6820   F#2  2053  F#2  63
m   308  6821    D3  2055   D3  57
m   308  6822    D5  2057   D5  62
m     0    -1        2058  C#5  56
m   308  6823   A#5  2070  A#5  72
m   308  6824   G#4  2073  G#4  74
m   308  6826   F#1  2078  F#1  87
m   308  6825   A#5  2079  A#5  68
m   308  6827   G#5  2082  G#5  81
m   308  6828   A#6  2084  A#6  63
m   308  6829   G#5  2089  G#5  52
m   308  6830    G7  2096   G7  94
m   308  6831   F#3  2097  F#3  80
m   308  6832    D4  2098   D4  87
m   308  6833   G#4  2102  G#4  61
m   308  6835    G7  2108   G7  71
m   308  6834    D4  2113   D4  51
m   308  6836   A#5  2120  A#5  70
m   308  6837   G#4  2127  G#4  41
m   308  6839    E2  2141   E2  24
m   308  6840   F#5  2145  F#5  49
m   308  6842   F#2  2146  F#2  60
m   308  6844   G#5  2148  G#5  25
m   308  6843    D3  2149   D3  21
m   308  6843    D3  2156   D3  60
m   308  6842   F#2  2157  F#2  49
m   308  6844   G#5  2162  G#5  60
m   308  6845   A#5  2163  A#5  61
m   308  6847   F#5  2170  F#5  81
m   308  6846    F4  2172   F4  58
m   308  6848    G6  2176   G6  63
m     0    -1        2177   F6  14
m     0    -1        2180   F3  79
m     0    -1        2181   C3  80
m   308  6852   F#5  2182  F#5 103
m   308  6851    F2  2220   F2  36
m   308  6853   G#1  2222  G#1  46
m   308  6856   F#4  2223  F#4  46
m   308  6854    C2  2224   C2  36
m   309  6858    D5  2299   D5  22
m   309  6860   F#2  2313  F#2  29
m   309  6861   A#1  2315  A#1  34
m   309  6862    D5  2317   D5  30
m   309  6864   F#2  2329  F#2  30
m   309  6865    D6  2336   D6  63
m   309  6867   F#2  2350  F#2  41
m   309  6868   A#1  2351  A#1  36
m   309  6869    B2  2356   B2  34
m   309  6870    C3  2358   C3  27
m   309  6871    B2  2359   B2  31
m   309  6872   F#2  2362  F#2  31
m   309  6874    C3  2364   C3  45
m   309  6875    B2  2368   B2  29
m   309  6876    C3  2370   C3  37
m   309  6877    B2  2375   B2  41
m   309  6878    C3  2385   C3  24
m     0    -1        2399  F#1  40
m     0    -1        2442  F#3  21
m     0    -1        2445  G#1   6
m     0    -1        2446   C2   6
m   309  6878    C3  2370   C3  37
m   309  6879    B2  2375   B2  41
m   309  6880    C3  2385   C3  24
m   309  6881   F#1  2399  F#1  40
m   309  6885   F#3  2442  F#3  21
m   309  6882   G#1  2445  G#1   6
m   309  6883    C2  2446   C2   6
m   309  6884    F2  2447   F2   2
m   310  6887    E1  2543   E1  17
m   310  6888   F#1  2545  F#1  31
m   310  6890   F#1  2585  F#1  37
m   310  6891    B1  2592   B1  39
m   310  6892    C2  2600   C2  31
m   310  6894    B1  2609   B1  30
m   310  6893    E6  2632   E6  59
m   310  6895   A#5  2637  A#5  73
m   310  6897   A#0  2642  A#0  73
m   310  6896   F#6  2645  F#6  93
m   310  6898   D#1  2707  D#1  37
m   310  6899    D7  2731   D7  96
m   310  6901   F#1  2774  F#1  46
m   310  6902   A#0  2799  A#0  60
m   310  6903   F#1  2827  F#1  31
m   310  6904    C2  2840   C2  33
m   310  6905    B1  2864   B1  30
m   310  6907    C2  2876   C2  19
m   310  6908    B1  2882   B1  35
m   310  6911   A#0  2922  A#0   9
m   310  6910   F#6  2925  F#6  31
m   310  6914   F#1  2926  F#1  16
m   310  6913    E1  2927   E1  22
m   310  6916    C2  2928   C2  14
m   310  6912   D#1  2929  D#1  10
m   310  6915    B1  2930   B1  13
m   310  6922   F#1  3031  F#1  10
m   310  6924    C2  3033   C2   1
m   310  6920   D#1  3034  D#1   6
m   310  6923    B1  3036   B1   1
m   310  6921    E1  3037   E1  19
m   310  6919   A#0  3039  A#0   1
m   311  6927   A#0  3229  A#0  77
m   311  6926   F#6  3230  F#6 116
m   311  6932    C2  3232   C2  78
m   311  6931    B1  3233   B1  80
m   311  6929    E1  3234   E1  81
m   311  6930   F#1  3235  F#1  82
m   311  6928   D#1  3238  D#1  66
m   311  6935    E1  3554   E1  23
m   311  6936    C2  3613   C2  11
m   312  6938    C2  3647   C2  24
m   312  6940   F#2  3667  F#2  29
m   312  6941   G#1  3677  G#1  30
m   312  6942    F2  3691   F2  41
m   312  6943   G#1  3701  G#1  43
m   312  6944   F#2  3709  F#2  48
m   312  6947   G#1  3715  G#1  26
m   312  6948    E1  3729   E1  67
m   312  6949    C2  3731   C2  73
m   312  6951   G#1  3743  G#1  65
m   312  6954    C2  3761   C2  88
m   312  6953    E1  3764   E1  74
m   312  6955   F#3  3780  F#3  90
m   312  6957    E1  3802   E1  76
m   312  6958   G#1  3804  G#1  90
m   312  6959    C2  3805   C2  87
m   312  6961   F#4  3839  F#4  55
m   312  6962    F3  3852   F3  54
m   312  6963   G#1  3862  G#1  43
m   312  6965    C2  3871   C2  37
m   312  6964    E1  3872   E1  44
m   312  6966   F#3  3875  F#3  36
m   312  6968   G#1  3892  G#1  48
m   312  6965    C2  3897   C2  49
m     0    -1        3951  G#2  95
m     0    -1        3964  F#2  93
m     0    -1        3966  G#2  96
m     0    -1        4017  F#4  19
m   312  6966   F#3  3875  F#3  36
m   312  6968   G#1  3892  G#1  48
m   312  6971   G#2  3951  G#2  95
m   312  6972   F#2  3964  F#2  93
m   312  6973   G#2  3966  G#2  96
m   312  6978   F#4  4017  F#4  19
m   312  6977    F4  4018   F4  15
m   312  6974    E1  4021   E1  25
m   312  6976    C2  4022   C2  28
m   312  6975   G#1  4026  G#1  20
m   312  6980    E5  4129   E5  36
m   312  6981    D4  4155   D4  30
m   312  6982   F#5  4163  F#5  41
m   312  6983   A#4  4165  A#4  37
m   312  6984   F#5  4167  F#5  49
m   312  6985   A#4  4171  A#4  44
m   312  6986   F#6  4174  F#6  55
m   312  6987   A#4  4177  A#4  55
m   312  6988    D4  4181   D4  57
m   312  6989   F#6  4182  F#6  63
m   312  6990   A#4  4186  A#4  46
m   312  6991   D#3  4188  D#3  49
m   312  6994   F#5  4193  F#5  79
m   312  6993   A#4  4195  A#4  67
m   312  6992    D4  4196   D4  81
m   312  6995   D#3  4214  D#3  65
m   313  7002   F#4  4248  F#4  27
m   313  7001    F4  4249   F4  11
m   313  7000    C2  4250   C2  22
m   313  6998    E1  4251   E1  21
m   313  6999   G#1  4252  G#1  14
m   313  7003    D2  4378   D2  43
m   313  7004    E3  4393   E3  33
m   313  7006    C1  4407   C1  45
m   313  7007   F#1  4422  F#1  52
m   313  7008   G#1  4428  G#1  35
m   313  7010    C1  4438   C1  29
m   313  7011   F#1  4444  F#1  57
m   313  7009    D5  4446   D5  47
m   313  7012   A#2  4470  A#2  67
m   313  7013    D6  4478   D6  73
m   313  7015   A#2  4495  A#2  70
m   313  7016    C5  4509   C5  66
m   313  7017   A#2  4521  A#2  80
m   313  7018   F#3  4526  F#3  71
m   313  7019    C4  4537   C4  50
m   313  7022   F#3  4542  F#3  90
m   313  7021   A#2  4545  A#2  87
m   313  7023    D4  4552   D4  70
m   313  7024    B3  4563   B3  64
m     0    -1        4568  D#4   8
m     0    -1        4574   A1   8
m     0    -1        4593   A1  56
m     0    -1        4595  C#4  58
m   313  7021   A#2  4545  A#2  87
m   313  7023    D4  4552   D4  70
m   313  7024    B3  4563   B3  64
m   313  7028   C#4  4595  C#4  58
m     0    -1        4607   A1  54
m   313  7032   F#2  4635  F#2  62
m   313  7031   A#1  4636  A#1  61
m     0    -1        4637   E5  67
m     0    -1        4638  G#5  72
m   313  7033    F4  4666   F4  29
m   313  7034   F#3  4693  F#3  49
m   313  7039   F#5  4704  F#5  45
m   313  7037    D4  4705   D4  50
m   313  7038   A#4  4706  A#4  38
m   313  7035    C3  4707   C3  27
m     0    -1        4710   D3  14
m   313  7036   D#3  4716  D#3  39
m   313  7040   G#3  4734  G#3  32
m   313  7042   F#3  4746  F#3  40
m     0    -1        4790   E5  13
m     0    -1        4796   E7  69
m     0    -1        4805  F#7  72
m     0    -1        4845  D#4  43
m   313  7036   D#3  4716  D#3  39
m   313  7040   G#3  4734  G#3  32
m   313  7042   F#3  4746  F#3  40
m   313  7046   F#7  4805  F#7  72
m   313  7047   D#4  4845  D#4  43
m   313  7048   A#5  4846  A#5  50
m   313  7049   F#6  4850  F#6  58
m   313  7050   D#4  4862  D#4  32
m   314  7056   F#4  4871  F#4  13
m   314  7053   G#1  4872  G#1   9
m   314  7052    E1  4873   E1   9
m   314  7055    F4  4874   F4  11
m   314  7054    C2  4875   C2  17
m   314  7058   D#4  4891  D#4  43
m   314  7059   A#4  4892  A#4  30
m   314  7060    D5  4893   D5  22
m   314  7057   G#6  4894  G#6  37
m   314  7062    C7  4896   C7  56
m   314  7061   F#6  4899  F#6  31
m   314  7063    E6  4904   E6  20
m   314  7065   F#7  4909  F#7  51
m   314  7064    C7  4912   C7  42
m   314  7066    E6  4916   E6  52
m   314  7067   G#6  4917  G#6  67
m   314  7068    C7  4925   C7  70
m   314  7071   F#7  4928  F#7  74
m   314  7070   G#6  4929  G#6  59
m   314  7069    E6  4930   E6  60
m     0    -1        4939   G5  49
m   314  7076   F#7  4941  F#7  81
m   314  7074   G#6  4942  G#6  44
m   314  7075    C7  4943   C7  65
m   314  7073    E6  4944   E6  36
m   314  7077   D#4  4951  D#4  18
m   314  7078   A#4  4952  A#4  24
m   314  7079    D5  4953   D5  26
m   314  7080   F#6  4954  F#6  46
m   314  7081    E5  4970   E5  31
m   315  7083   F#5  5011  F#5  48
m   315  7084   G#4  5020  G#4  47
m   315  7085    F3  5037   F3  54
m     0    -1        5039   E3  44
m   315  7086    C5  5045   C5  37
m     0    -1        5056   C1  70
m   315  7087    F3  5067   F3  80
m     0    -1        5072   F2  70
m   315  7088    E4  5074   E4  75
m     0    -1        5102  G#1  49
m     0    -1        5126  F#1  42
m     0    -1        5138  G#5  48
m     0    -1        5141  F#6  58
m   315  7091    F2  5072   F2  70
m   315  7093   G#1  5102  G#1  49
m   315  7094   F#1  5126  F#1  42
m   315  7096   G#5  5138  G#5  48
m   315  7097   F#6  5141  F#6  58
m   315  7098    C6  5155   C6  66
m   315  7099   F#1  5157  F#1  10
m   315  7100   G#1  5159  G#1  11
m   316  7102   A#1  5315  A#1  42
m   316  7104    D7  5367   D7 104
m   316  7105   A#1  5370  A#1  61
m   316  7107   C#5  5611  C#5  42
m   316  7110   F#2  5620  F#2  37
m   316  7109   C#5  5624  C#5  46
m   316  7111    F2  5661   F2  38
m     0    -1        5679   F2  57
m   316  7113    C6  5680   C6  56
m   316  7115    E4  5703   E4  73
m   316  7114    C6  5706   C6  50
m   317  7118   F#4  5735  F#4  21
m   317  7119    F3  5743   F3  39
m   317  7120    G2  5776   G2  42
m   317  7122    F3  5788   F3  35
m   317  7121    G2  5790   G2  38
m   317  7123    F3  5812   F3  36
m   317  7124   F#2  5815  F#2  33
m   317  7125    E4  5820   E4  21
m     0    -1        5823   D2  15
m   317  7126    C2  5843   C2  26
m   317  7128   G#2  5844  G#2  28
m   317  7129    F3  5886   F3   8
m   317  7131    F3  5908   F3  14
m   317  7130    E1  5910   E1  21
m   317  7133    C1  5919   C1  36
m   317  7134    E3  5929   E3  19
m     0    -1        5940  G#1  34
m   317  7135    F2  5942   F2   1
m   317  7136    C1  5949   C1  44
m   317  7138    F2  5959   F2  20
m   317  7137   G#1  5965  G#1  26
m   317  7140   F#1  5969  F#1  28
m   317  7142    E3  5970   E3  18
m   317  7144    C1  5974   C1  23
m   317  7145   F#1  5978  F#1   1
m   317  7147   G#1  5988  G#1   1
m   317  7146   F#1  5993  F#1  14
m   318  7150    D6  6103   D6  31
m   318  7152   F#7  6109  F#7  47
m   318  7153    E7  6118   E7  46
m   318  7154    D5  6125   D5  44
m   318  7155    E6  6129   E6  43
m   318  7156   A#5  6136  A#5  34
m   318  7157    E6  6146   E6  41
m   318  7158    D4  6164   D4  47
m   318  7159   A#5  6176  A#5  50
m   318  7160   F#6  6181  F#6  64
m   318  7161    E5  6193   E5  55
m   318  7162   A#4  6200  A#4  54
m   318  7165   F#7  6216  F#7  76
m   318  7164    D7  6217   D7  67
m   318  7163   D#3  6220  D#3  65
m   318  7167   F#2  6222  F#2  86
m   318  7166    D7  6223   D7 103
m   318  7168    E1  6243   E1  38
m   318  7169    C2  6244   C2  39
m   318  7170    E1  6251   E1  32
m   318  7171    C2  6262   C2  10
m   318  7172   G#1  6268  G#1  20
m   319  7175   F#7  6302  F#7 103
m   319  7174   G#5  6303  G#5  85
m   319  7178   F#7  6373  F#7  46
m   319  7177   G#6  6376  G#6  27
m   319  7180    C7  6384   C7  33
m   319  7181    E4  6395   E4  31
m   319  7183    F3  6401   F3  43
m   319  7182    C6  6409   C6  42
m   319  7184    E4  6417   E4  31
m   319  7185    F3  6419   F3  57
m   319  7186    E4  6428   E4  62
m   319  7187    F3  6431   F3  48
m   319  7189   A#4  6442  A#4  49
m   319  7191   F#5  6443  F#5  57
m   319  7193    D4  6444   D4  66
m   319  7192   D#3  6445  D#3  60
m   319  7190    E5  6446   E5  40
m   319  7195   G#5  6471  G#5  44
m   319  7196    C6  6472   C6  45
m   319  7197   F#6  6474  F#6  46
m   319  7198    F2  6482   F2  39
m   319  7199    E3  6492   E3  30
m   319  7200    F2  6498   F2  46
m   319  7201    E3  6502   E3  29
m   319  7205   D#2  6521  D#2  20
m   319  7204   F#6  6522  F#6  38
m   319  7202   A#5  6523  A#5  29
m   319  7203    E6  6524   E6  38
m   319  7206    D3  6525   D3  13
m   319  7210   F#7  6572  F#7  39
m   319  7211    F1  6575   F1  15
m   319  7208   G#6  6577  G#6  20
m   319  7209    C7  6578   C7  31
m   319  7212   D#2  6579  D#2  18
m   319  7216   F#7  6639  F#7  29
m   319  7218    D2  6640   D2  12
m   319  7214   A#6  6642  A#6  15
m   319  7215    E7  6643   E7  24
m   319  7217   D#1  6644  D#1   6
m   320  7222   F#7  6742  F#7  39
m   320  7221    C7  6743   C7  37
m   320  7220   G#6  6744  G#6  33
m   320  7223    F1  6747   F1  18
m   320  7224    E2  6748   E2  19
m   320  7228   D#1  6826  D#1  12
m   320  7227   F#7  6827  F#7  25
m   320  7229    D2  6829   D2  12
m   320  7226    E7  6831   E7  18
m   320  7225   A#6  6832  A#6   9
m   320  7232   F#5  6949  F#5  30
m   320  7230   G#4  6950  G#4  20
m   320  7233    F3  6951   F3  10
m   320  7234    E4  6952   E4  23
m   320  7231    C5  6953   C5  21
m   321  7239   D#3  7083  D#3  19
m   321  7238   F#5  7084  F#5  27
m   321  7240    D4  7085   D4  20
m   321  7236   A#4  7087  A#4  18
m   321  7237    E5  7088   E5  28
m   322  7243   F#2  7319  F#2  69
m   322  7245    C3  7328   C3  71
m   322  7247    B2  7358   B2 102
m   322  7248    C3  7359   C3  95
m   322  7246   F#2  7360  F#2 102
m   322  7251    D4  7507   D4  85
m   322  7252   A#0  7517  A#0  75
m   322  7253   F#1  7543  F#1  62
m   322  7255    B1  7546   B1  48
m   322  7258   F#1  7547  F#1   4
m   322  7261    C2  7548   C2  46
m     0    -1        7560  F#1  42
m   322  7262    B1  7575   B1  46
m   322  7263    C2  7585   C2  52
m   322  7264    B1  7599   B1  66
m   322  7263    C2  7611   C2  49
m   322  7266    D5  7631   D5  39
m   322  7267   A#0  7635  A#0  47
m   322  7268   F#1  7658  F#1  43
m   322  7269    C2  7670   C2  24
m   322  7270    B1  7674   B1  22
m   322  7271    C2  7675   C2  23
m   322  7272    D6  7696   D6  45
m   323  7274   A#6  7755  A#6 104
m   323  7278   G#2  7837  G#2  96
m   323  7277   F#2  7841  F#2  76
m   323  7276   G#1  7842  G#1  67
m   323  7279    E6  7939   E6  80
m   323  7280    D4  7947   D4  86
m   323  7281    C3  7982   C3  47
m   323  7282    E3  7984   E3  47
m   323  7283   C#4  7990  C#4  36
m   323  7285   G#1  7993  G#1  47
m     0    -1        7994  F#1  11
m     0    -1        7995   C2  27
m   323  7284    D2  7996   D2  40
m   323  7286    C3  7999   C3  67
m   323  7287    E3  8000   E3  57
m   323  7289   G#1  8015  G#1  62
m   323  7291    C3  8016   C3  77
m   323  7290    D2  8019   D2  73
m   323  7292   C#4  8022  C#4  78
m     0    -1        8023   E2  61
m     0    -1        8024  A#1  52
m     0    -1        8027   A1  63
m     0    -1        8030   A3  32
m   323  7291    C3  8016   C3  77
m   323  7290    D2  8019   D2  73
m   323  7292   C#4  8022  C#4  78
m     0    -1        8031   D3  33
m   323  7290    D2  8019   D2  73
m   323  7292   C#4  8022  C#4  78
m     0    -1        8082  C#7  27
m   323  7293   C#7  8082  C#7  27
m   323  7295   G#4  8106  G#4  15
m   323  7296    D5  8109   D5  31
m   323  7297   G#4  8123  G#4  50
m   323  7298    D5  8131   D5  34
m   323  7299   G#4  8141  G#4  44
m   323  7300    C6  8144   C6  34
m   323  7301    E6  8148   E6  35
m   323  7302   G#3  8151  G#3  46
m   323  7303   C#6  8152  C#6  50
m   323  7304    C5  8154   C5  12
m   323  7305    D4  8157   D4  68
m   323  7306   C#6  8161  C#6  45
m   323  7307    D3  8162   D3  50
m     0    -1        8163   C5   7
m   323  7308   G#2  8169  G#2  46
m   323  7307    D3  8181   D3  52
m   323  7309   C#6  8189  C#6  26
m   323  7312    D3  8206   D3  28
m   323  7316    E5  8229   E5  85
m   323  7315    C5  8230   C5  71
m   323  7317   C#6  8232  C#6  84
m     0    -1        8236  G#3  49
m     0    -1        8242   D4   5
m     0    -1        8276  C#5  91
m   323  7316    E5  8292   E5  60
m     0    -1        8296  G#1  55
m     0    -1        8297  F#4  53
m     0    -1        8353  A#6  95
m   323  7316    E5  8354   E5  50
m   324  7320   F#4  8355  F#4  48
m   324  7321    E5  8391   E5  53
m     0    -1        8393   D4  29
m   324  7320   F#4  8394  F#4  38
m     0    -1        8402   E4   1
m     0    -1        8429   F3  35
m     0    -1        8436   G1  35
m     0    -1        8449   A1  21
m   324  7325    E5  8391   E5  53
m   324  7327    D4  8393   D4  29
m   324  7328   F#4  8394  F#4  38
m   324  7331    F3  8429   F3  35
m   324  7332    G1  8436   G1  35
m   324  7333    A1  8449   A1  21
m   324  7334    G1  8455   G1  35
m   324  7335    A1  8462   A1  22
m   324  7336    G1  8467   G1  35
m   324  7337    F3  8476   F3  24
m   324  7338    G1  8486   G1  20
m   324  7339    F3  8488   F3  28
m   324  7340    E6  8534   E6  49
m   324  7341    D4  8538   D4  43
m   324  7342    E6  8542   E6   9
m   324  7343   F#6  8543  F#6  90
m   324  7344   D#3  8584  D#3  23
m   324  7345   A#4  8600  A#4  30
m   324  7346    D4  8651   D4  23
m   324  7347   F#4  8653  F#4  20
m   324  7348    E5  8655   E5  22
m   324  7353   A#6  8729  A#6 100
m   324  7352    E5  8732   E5  55
m   324  7350    D4  8733   D4  40
m   324  7351   F#4  8736  F#4  46
