UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  0,    
    2,  0,        46,        46,    119791, ctl,  0, 64,  3,    
    3,  0,         3,        49,    127603, ctl,  0, 64,  4,    
    4,  0,         4,        53,    138019, ctl,  0, 64,  5,    
    5,  0,         8,        61,    158852, ctl,  0, 64,  6,    
    6,  0,        46,       107,    278643, ctl,  0, 64,  7,    
    7,  0,         8,       115,    299476, ctl,  0, 64,  8,    
    8,  0,        11,       126,    328121, ctl,  0, 64,  7,    
    9,  0,        12,       138,    359371, ctl,  0, 64,  6,    
   10,  0,        23,       161,    419266, ctl,  0, 64,  5,    
   11,  0,         4,       165,    429682, ctl,  0, 64,  4,    
   12,  0,         3,       168,    437494, ctl,  0, 64,  3,    
   13,  0,         4,       172,    447910, ctl,  0, 64,  0,    
   14,  0,        54,       226,    588535, ctl,  0, 64,  2,    
   15,  0,         4,       230,    598951, ctl,  0, 64,  3,    
   16,  0,         4,       234,    609367, ctl,  0, 64,  4,    
   17,  0,        11,       245,    638012, ctl,  0, 64,  5,    
   18,  0,        12,       257,    669262, ctl,  0, 64,  6,    
   19,  0,         4,       261,    679678, ctl,  0, 64,  5,    
   20,  0,        11,       272,    708323, ctl,  0, 64,  6,    
   21,  0,         4,       276,    718739, ctl,  0, 64,  7,    
   22,  0,         4,       280,    729155, ctl,  0, 64,  8,    
   23,  0,         4,       284,    739571, ctl,  0, 64,  9,    
   24,  0,         3,       287,    747383, ctl,  0, 64, 11,    
   25,  0,         4,       291,    757799, ctl,  0, 64, 13,    
   26,  0,         4,       295,    768215, ctl,  0, 64, 16,    
   27,  0,         4,       299,    778631, ctl,  0, 64, 19,    
   28,  0,         4,       303,    789047, ctl,  0, 64, 22,    
   29,  0,         4,       307,    799463, ctl,  0, 64, 27,    
   30,  0,         4,       311,    809879, ctl,  0, 64, 31,    
   31,  0,         3,       314,    817691, ctl,  0, 64, 35,    
   32,  0,         4,       318,    828107, ctl,  0, 64, 39,    
   33,  0,         4,       322,    838523, ctl,  0, 64, 42,    
   34,  0,         4,       326,    848939, ctl,  0, 64, 43,    
   35,  0,         4,       330,    859355, ctl,  0, 64, 44,    
   36,  0,         4,       334,    869771, ctl,  0, 64, 45,    
   37,  0,         7,       341,    888000, ctl,  0, 64, 46,    
   38,  0,         4,       345,    898416, ctl,  0, 64, 47,    
   39,  0,         4,       349,    908832, ctl,  0, 64, 48,    
   40,  0,         4,       353,    919248, ctl,  0, 64, 49,    
   41,  0,        15,       368,    958310, ctl,  0, 64, 50,    
   42,  0,         8,       376,    979143, ctl,  0, 64, 51,    
   43,  0,         4,       380,    989559, ctl,  0, 64, 52,    
   44,  0,        65,       445,   1158829, ctl,  0, 64, 51,    
   45,  0,         8,       453,   1179662, ctl,  0, 64, 50,    
   46,  0,         7,       460,   1197891, ctl,  0, 64, 49,    
   47,  0,        12,       472,   1229141, ctl,  0, 64, 48,    
   48,  0,         7,       479,   1247370, ctl,  0, 64, 47,    
   49,  0,         4,       483,   1257786, ctl,  0, 64, 46,    
   50,  0,         8,       491,   1278619, ctl,  0, 64, 45,    
   51,  0,         8,       499,   1299452, ctl,  0, 64, 44,    
   52,  0,        23,       522,   1359347, ctl,  0, 64, 43,    
   53,  0,        11,       533,   1387992, ctl,  0, 64, 42,    
   54,  0,         8,       541,   1408825, ctl,  0, 64, 41,    
   55,  0,         4,       545,   1419241, ctl,  0, 64, 40,    
   56,  0,         4,       549,   1429657, ctl,  0, 64, 38,    
   57,  0,         3,       552,   1437469, ctl,  0, 64, 35,    
   58,  0,         4,       556,   1447885, ctl,  0, 64, 30,    
   59,  0,         4,       560,   1458301, ctl,  0, 64, 25,    
   60,  0,         4,       564,   1468717, ctl,  0, 64, 20,    
   61,  0,         4,       568,   1479133, ctl,  0, 64, 16,    
   62,  0,         4,       572,   1489549, ctl,  0, 64, 13,    
   63,  0,         3,       575,   1497361, ctl,  0, 64, 11,    
   64,  0,         4,       579,   1507777, ctl,  0, 64,  9,    
   65,  0,         4,       583,   1518193, ctl,  0, 64,  8,    
   66,  0,         4,       587,   1528609, ctl,  0, 64,  7,    
   67,  0,         4,       591,   1539025, ctl,  0, 64,  6,    
   68,  0,         4,       595,   1549441, ctl,  0, 64,  7,    
   69,  0,        26,       621,   1617149, ctl,  0, 64,  6,    
   70,  0,        16,       637,   1658815, ctl,  0, 64,  7,    
   71,  0,         7,       644,   1677044, ctl,  0, 64,  8,    
   72,  0,         4,       648,   1687460, ctl,  0, 64,  9,    
   73,  0,         4,       652,   1697876, ctl,  0, 64, 11,    
   74,  0,         8,       660,   1718709, ctl,  0, 64, 12,    
   75,  0,       165,       825,   2148396, ctl,  0, 64, 11,    
   76,  0,         4,       829,   2158812, ctl,  0, 64,  9,    
   77,  0,         3,       832,   2166624, ctl,  0, 64,  8,    
   78,  0,         4,       836,   2177040, ctl,  0, 64,  7,    
   79,  0,         4,       840,   2187456, ctl,  0, 64,  6,    
   80,  0,         4,       844,   2197872, ctl,  0, 64,  5,    
   81,  0,        23,       867,   2257767, ctl,  0, 64,  4,    
   82,  0,        19,       886,   2307246, ctl,  0, 64,  5,    
   83,  0,         8,       894,   2328079, ctl,  0, 64,  3,    
   84,  0,        11,       905,   2356724, ctl,  0, 64,  4,    
   85,  0,         8,       913,   2377557, ctl,  0, 64,  5,    
   86,  0,         4,       917,   2387973, ctl,  0, 64,  6,    
   87,  0,        11,       928,   2416618, ctl,  0, 64,  7,    
   88,  0,         4,       932,   2427034, ctl,  0, 64,  8,    
   89,  0,         4,       936,   2437450, ctl,  0, 64, 10,    
   90,  0,         4,       940,   2447866, ctl,  0, 64, 13,    
   91,  0,         4,       944,   2458282, ctl,  0, 64, 16,    
   92,  0,         4,       948,   2468698, ctl,  0, 64, 19,    
   93,  0,         3,       951,   2476510, ctl,  0, 64, 24,    
   94,  0,         4,       955,   2486926, ctl,  0, 64, 29,    
   95,  0,         4,       959,   2497342, ctl,  0, 64, 34,    
   96,  0,         4,       963,   2507758, ctl,  0, 64, 38,    
   97,  0,         4,       967,   2518174, ctl,  0, 64, 41,    
   98,  0,         4,       971,   2528590, ctl,  0, 64, 42,    
   99,  0,         4,       975,   2539006, ctl,  0, 64, 43,    
  100,  0,         7,       982,   2557235, ctl,  0, 64, 44,    
  101,  0,        12,       994,   2588485, ctl,  0, 64, 45,    
  102,  0,         4,       998,   2598901, ctl,  0, 64, 46,    
  103,  0,         3,      1001,   2606713, ctl,  0, 64, 47,    
  104,  0,         8,      1009,   2627546, ctl,  0, 64, 48,    
  105,  0,        38,      1047,   2726504, ctl,  0, 64, 47,    
  106,  0,         8,      1055,   2747337, ctl,  0, 64, 46,    
  107,  0,         8,      1063,   2768170, ctl,  0, 64, 45,    
  108,  0,         8,      1071,   2789003, ctl,  0, 64, 44,    
  109,  0,        30,      1101,   2867128, ctl,  0, 64, 43,    
  110,  0,         8,      1109,   2887961, ctl,  0, 64, 42,    
  111,  0,        19,      1128,   2937440, ctl,  0, 64, 41,    
