  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   308  6831   F#3  3194  F#3  76
m   308  6832    D4  3199   D4  74
m     0    -1        3214   G7   1
m   308  6833   G#4  3219  G#4  74
m   308  6834    D4  3243   D4  56
m   308  6835    G7  3249   G7  74
m   308  6837   G#4  3268  G#4  65
m   308  6836   A#5  3271  A#5  76
m   308  6839    E2  3310   E2  65
m   308  6840   F#5  3311  F#5  54
m   308  6842   F#2  3317  F#2  50
m   308  6844   G#5  3324  G#5  45
m     0    -1        3342   E2  23
m   308  6842   F#2  3344  F#2  67
m   308  6844   G#5  3359  G#5  70
m   308  6845   A#5  3361  A#5  62
m     0    -1        3376  C#4   6
m   308  6846    F4  3389   F4  79
m   308  6847   F#5  3390  F#5  97
m     0    -1        3394   E4  52
m   308  6848    G6  3411   G6  86
m   308  6852   F#5  3421  F#5 106
m   308  6851    F2  3422   F2  98
m   308  6850    C2  3423   C2  91
m   308  6853   G#1  3459  G#1  20
m   308  6855    F2  3460   F2  16
m   308  6856   F#4  3461  F#4  20
m   308  6854    C2  3462   C2  26
m   309  6858    D5  3521   D5  30
m   309  6860   F#2  3523  F#2  30
m   309  6862    D5  3526   D5  22
m   309  6861   A#1  3528  A#1  33
m     0    -1        3533   D6  46
m   309  6864   F#2  3545  F#2  41
m     0    -1        3558  A#1  46
m     0    -1        3568   B2  24
m     0    -1        3569   C3  31
m     0    -1        3577   B2  78
m   309  6865    D6  3533   D6  46
m   309  6867   F#2  3545  F#2  41
m   309  6868   A#1  3558  A#1  46
m   309  6869    B2  3568   B2  24
m   309  6870    C3  3569   C3  31
m   309  6871    B2  3577   B2  78
m   309  6872   F#2  3581  F#2  85
m   309  6874    C3  3613   C3  23
m   309  6875    B2  3621   B2  23
m   309  6876    C3  3627   C3  38
m   309  6877    B2  3630   B2  46
m   309  6878    C3  3635   C3  41
m   309  6879    B2  3638   B2  25
m   309  6880    C3  3645   C3   7
m   309  6881   F#1  3652  F#1  30
m   309  6885   F#3  3688  F#3  11
m   309  6882   G#1  3689  G#1  17
m   309  6884    F2  3690   F2  11
m   309  6883    C2  3692   C2  12
m   310  6888   F#1  3728  F#1  30
m   310  6887    E1  3729   E1  20
m   310  6890   F#1  3764  F#1  19
m   310  6891    B1  3767   B1  46
m   310  6892    C2  3770   C2  36
m   310  6894    B1  3777   B1  50
m   310  6893    E6  3790   E6  46
m   310  6895   A#5  3791  A#5  73
m   310  6897   A#0  3792  A#0 111
m   310  6896   F#6  3793  F#6  90
m   310  6898   D#1  3810  D#1   8
m     0    -1        3827  D#1  39
m   310  6899    D7  3832   D7  97
m   310  6901   F#1  3852  F#1  35
m   310  6902   A#0  3866  A#0  42
m   310  6903   F#1  3895  F#1  50
m   310  6904    C2  3907   C2  40
m   310  6905    B1  3923   B1  40
m   310  6908    B1  3936   B1  21
m   310  6911   A#0  3985  A#0  10
m   310  6910   F#6  3987  F#6  50
m   310  6914   F#1  3988  F#1  16
m   310  6912   D#1  3989  D#1  16
m   310  6916    C2  3992   C2  16
m   310  6913    E1  3994   E1  26
m   310  6915    B1  3995   B1  12
m   310  6919   A#0  4135  A#0  11
m   310  6922   F#1  4137  F#1  13
m   310  6921    E1  4139   E1  21
m   310  6924    C2  4141   C2   7
m   310  6923    B1  4143   B1   8
m   310  6920   D#1  4144  D#1   9
m   311  6927   A#0  4329  A#0  74
m   311  6926   F#6  4330  F#6 110
m   311  6928   D#1  4332  D#1  63
m   311  6932    C2  4333   C2  75
m   311  6931    B1  4334   B1  78
m   311  6929    E1  4335   E1  81
m   311  6930   F#1  4337  F#1  78
m   311  6935    E1  4815   E1  20
m   311  6936    C2  4849   C2  25
m   312  6938    C2  4882   C2  28
m   312  6940   F#2  4903  F#2  32
m   312  6941   G#1  4917  G#1  33
m   312  6942    F2  4931   F2  37
m   312  6943   G#1  4945  G#1  33
m   312  6944   F#2  4954  F#2  53
m   312  6946    F2  4962   F2  56
m   312  6947   G#1  4983  G#1  43
m   312  6949    C2  5011   C2  76
m   312  6948    E1  5014   E1  58
m   312  6951   G#1  5030  G#1  71
m   312  6954    C2  5048   C2  90
m   312  6953    E1  5050   E1  76
m   312  6955   F#3  5055  F#3  77
m   312  6957    E1  5081   E1  85
m   312  6959    C2  5082   C2  96
m   312  6958   G#1  5083  G#1  94
m   312  6961   F#4  5120  F#4  56
m   312  6962    F3  5125   F3  46
m   312  6963   G#1  5132  G#1  54
m   312  6964    E1  5138   E1  38
m   312  6965    C2  5141   C2  35
m   312  6966   F#3  5144  F#3  35
m   312  6968   G#1  5165  G#1  44
m   312  6970    F2  5179   F2  52
m   312  6971   G#2  5206  G#2  90
m   312  6972   F#2  5221  F#2 106
m   312  6973   G#2  5224  G#2  83
m   312  6977    F4  5273   F4  16
m   312  6978   F#4  5274  F#4  19
m   312  6974    E1  5276   E1  14
m   312  6976    C2  5278   C2  18
m   312  6975   G#1  5279  G#1  12
m   312  6980    E5  5330   E5  29
m   312  6981    D4  5347   D4  26
m   312  6982   F#5  5350  F#5  32
m   312  6983   A#4  5354  A#4  34
m   312  6984   F#5  5357  F#5  37
m   312  6985   A#4  5366  A#4  49
m   312  6986   F#6  5371  F#6  61
m   312  6987   A#4  5385  A#4  65
m   312  6988    D4  5398   D4  69
m   312  6989   F#6  5399  F#6  62
m   312  6990   A#4  5420  A#4  43
m   312  6991   D#3  5430  D#3  57
m   312  6993   A#4  5433  A#4  66
m   312  6994   F#5  5434  F#5  70
m   312  6992    D4  5435   D4  81
m   312  6995   D#3  5450  D#3  38
m   313  7002   F#4  5496  F#4  20
m   313  7000    C2  5497   C2  25
m   313  7001    F4  5499   F4  14
m   313  6998    E1  5501   E1  11
m   313  6999   G#1  5502  G#1  14
m   313  7003    D2  5534   D2  90
m   313  7004    E3  5541   E3  58
m   313  7005    D2  5548   D2  55
m   313  7006    C1  5554   C1  34
m     0    -1        5557   D1   7
m   313  7007   F#1  5560  F#1  60
m   313  7008   G#1  5570  G#1  27
m   313  7010    C1  5573   C1  31
m   313  7011   F#1  5575  F#1  38
m   313  7009    D5  5578   D5  24
m   313  7012   A#2  5608  A#2  47
m   313  7013    D6  5620   D6  59
m   313  7015   A#2  5632  A#2  61
m   313  7016    C5  5635   C5  58
m   313  7017   A#2  5638  A#2  76
m     0    -1        5640   B3  56
m   313  7019    C4  5641   C4  12
m   313  7021   A#2  5642  A#2  84
m   313  7022   F#3  5643  F#3  90
m     0    -1        5645  C#4  10
m     0    -1        5646   A3  53
m     0    -1        5652   A1  32
m     0    -1        5653  C#4  68
m   313  7019    C4  5641   C4  12
m   313  7021   A#2  5642  A#2  84
m   313  7022   F#3  5643  F#3  90
m     0    -1        5664   A1  50
m   313  7017   A#2  5642  A#2  84
m   313  7018   F#3  5643  F#3  90
m     0    -1        5679  F#2  84
m   313  7028   C#4  5653  C#4  68
m   313  7032   F#2  5679  F#2  84
m     0    -1        5680   E5  83
m   313  7031   A#1  5681  A#1  73
m     0    -1        5683  G#5  87
m   313  7033    F4  5697   F4  55
m   313  7034   F#3  5699  F#3  49
m   313  7035    C3  5701   C3  53
m   313  7039   F#5  5702  F#5  57
m   313  7038   A#4  5703  A#4  54
m   313  7037    D4  5704   D4  55
m   313  7040   G#3  5707  G#3  60
m   313  7042   F#3  5710  F#3  53
m   313  7043    D5  5722   D5  40
m   313  7045    E6  5724   E6  41
m     0    -1        5730   C7   4
m   313  7046   F#7  5734  F#7  64
m   313  7047   D#4  5760  D#4  32
m   313  7048   A#5  5762  A#5  38
m   313  7049   F#6  5763  F#6  43
m   313  7050   D#4  5769  D#4  46
m   314  7053   G#1  5778  G#1   9
m   314  7056   F#4  5779  F#4  18
m   314  7054    C2  5780   C2  17
m   314  7055    F4  5781   F4   8
m   314  7052    E1  5782   E1   5
m   314  7058   D#4  5794  D#4  36
m   314  7057   G#6  5795  G#6  42
m   314  7059   A#4  5796  A#4  32
m   314  7060    D5  5797   D5  10
m   314  7062    C7  5800   C7  46
m   314  7063    E6  5804   E6  34
m   314  7064    C7  5809   C7  40
m   314  7065   F#7  5810  F#7  34
m   314  7066    E6  5812   E6  44
m   314  7067   G#6  5814  G#6  55
m   314  7068    C7  5819   C7  64
m   314  7071   F#7  5820  F#7  59
m   314  7070   G#6  5821  G#6  60
m   314  7069    E6  5822   E6  57
m   314  7072    F5  5827   F5  57
m   314  7076   F#7  5831  F#7  74
m   314  7074   G#6  5832  G#6  54
m   314  7073    E6  5833   E6  44
m   314  7075    C7  5834   C7  65
m     0    -1        5835   F6  28
m   314  7079    D5  5840   D5  28
m   314  7077   D#4  5841  D#4  28
m   314  7078   A#4  5842  A#4  27
m   314  7080   F#6  5843  F#6  46
m   314  7081    E5  5849   E5  37
m   315  7083   F#5  5853  F#5  45
m   315  7084   G#4  5855  G#4  42
m   315  7085    F3  5857   F3  54
m     0    -1        5858   E3  40
m   315  7086    C5  5863   C5  58
m     0    -1        5865   C1  60
m   315  7087    F3  5867   F3  65
m   315  7088    E4  5868   E4  72
m     0    -1        5869   F2  59
m     0    -1        5875  G#1  51
m     0    -1        5881  F#1  52
m     0    -1        5898  G#5  73
m   315  7090    C1  5865   C1  60
m   315  7091    F2  5869   F2  59
m   315  7093   G#1  5875  G#1  51
m   315  7094   F#1  5881  F#1  52
m   315  7096   G#5  5898  G#5  73
m   315  7097   F#6  5901  F#6  76
m   315  7098    C6  5914   C6  97
m   315  7100   G#1  5915  G#1  34
m   315  7099   F#1  5916  F#1  26
m   316  7102   A#1  6065  A#1  61
m   316  7104    D7  6081   D7 114
m   316  7105   A#1  6083  A#1  47
m   316  7107   C#5  6251  C#5  47
m   316  7110   F#2  6260  F#2  42
m   316  7109   C#5  6264  C#5  56
m   316  7111    F2  6272   F2  37
m     0    -1        6284   F2  51
m   316  7113    C6  6288   C6  61
m   316  7115    E4  6310   E4  81
m   316  7114    C6  6312   C6  69
m   317  7118   F#4  6337  F#4  33
m   317  7119    F3  6345   F3  47
m   317  7120    G2  6368   G2  52
m   317  7122    F3  6376   F3  34
m   317  7121    G2  6379   G2  45
m   317  7123    F3  6393   F3  33
m   317  7125    E4  6399   E4  43
m   317  7124   F#2  6402  F#2  38
m   317  7126    C2  6411   C2  49
m   317  7128   G#2  6434  G#2  29
m   317  7127    C2  6436   C2  32
m   317  7129    F3  6462   F3  32
m   317  7131    F3  6480   F3  19
m   317  7132    E4  6481   E4  37
m   317  7130    E1  6484   E1  28
m   317  7133    C1  6501   C1  26
m   317  7134    E3  6503   E3  12
m   317  7135    F2  6505   F2  11
m   317  7136    C1  6506   C1  18
m   317  7138    F2  6509   F2  25
m   317  7137   G#1  6510  G#1  22
m   317  7139    E3  6511   E3   1
m   317  7140   F#1  6518  F#1  28
m   317  7142    E3  6520   E3  10
m   317  7141    F2  6521   F2   8
m   317  7144    C1  6526   C1  13
m   317  7145   F#1  6527  F#1  10
m   317  7146   F#1  6536  F#1   1
m   317  7147   G#1  6537  G#1   9
m   318  7150    D6  6770   D6  37
m   318  7152   F#7  6787  F#7  38
m   318  7153    E7  6797   E7  48
m   318  7154    D5  6813   D5  37
m   318  7155    E6  6817   E6  40
m   318  7156   A#5  6823  A#5  52
m   318  7157    E6  6828   E6  55
m   318  7158    D4  6838   D4  55
m   318  7159   A#5  6841  A#5  55
m   318  7160   F#6  6846  F#6  67
m   318  7161    E5  6857   E5  66
m   318  7162   A#4  6860  A#4  56
m   318  7165   F#7  6874  F#7  79
m   318  7164    D7  6875   D7  70
m   318  7163   D#3  6880  D#3  66
m   318  7166    D7  6886   D7 110
m   318  7167   F#2  6887  F#2  81
m   318  7168    E1  6895   E1  43
m   318  7169    C2  6896   C2  39
m   318  7170    E1  6899   E1  34
m   318  7171    C2  6900   C2  16
m   318  7172   G#1  6903  G#1  36
m   319  7175   F#7  6917  F#7 104
m   319  7174   G#5  6919  G#5  66
m   319  7178   F#7  7016  F#7  63
m   319  7177   G#6  7017  G#6  53
m   319  7180    C7  7028   C7  49
m   319  7181    E4  7055   E4  44
m   319  7182    C6  7060   C6  50
m   319  7183    F3  7067   F3  43
m   319  7184    E4  7071   E4  56
m   319  7185    F3  7073   F3  35
m   319  7186    E4  7076   E4  49
m   319  7187    F3  7078   F3  56
m   319  7189   A#4  7092  A#4  54
m   319  7191   F#5  7094  F#5  55
m   319  7190    E5  7096   E5  42
m   319  7192   D#3  7098  D#3  42
m   319  7193    D4  7099   D4  41
m   319  7195   G#5  7126  G#5  46
m   319  7196    C6  7127   C6  39
m   319  7197   F#6  7128  F#6  43
m   319  7198    F2  7129   F2  35
m   319  7199    E3  7130   E3  44
m   319  7200    F2  7135   F2  36
m   319  7201    E3  7138   E3  19
m   319  7205   D#2  7148  D#2  17
m   319  7206    D3  7149   D3  16
m   319  7204   F#6  7150  F#6  23
m   319  7202   A#5  7151  A#5  16
m   319  7203    E6  7152   E6  23
m   319  7212   D#2  7172  D#2  31
m   319  7211    F1  7173   F1  26
m   319  7210   F#7  7174  F#7  42
m   319  7208   G#6  7175  G#6  24
m   319  7209    C7  7176   C7  39
m   319  7216   F#7  7184  F#7  35
m   319  7217   D#1  7185  D#1  21
m   319  7214   A#6  7186  A#6  26
m   319  7218    D2  7187   D2  12
m   319  7215    E7  7188   E7  27
m   320  7223    F1  7216   F1  19
m   320  7224    E2  7217   E2  12
m   320  7221    C7  7218   C7  35
m   320  7222   F#7  7219  F#7  32
m   320  7220   G#6  7220  G#6  20
m   320  7228   D#1  7234  D#1   9
m   320  7229    D2  7235   D2   9
m   320  7226    E7  7236   E7  21
m   320  7227   F#7  7238  F#7  17
m   320  7225   A#6  7239  A#6   8
m   320  7233    F3  7274   F3  16
m   320  7232   F#5  7275  F#5  36
m   320  7231    C5  7276   C5  33
m   320  7230   G#4  7277  G#4  25
m   320  7234    E4  7278   E4  24
m   321  7238   F#5  7500  F#5  50
m   321  7240    D4  7501   D4  38
m   321  7236   A#4  7502  A#4  39
m   321  7239   D#3  7504  D#3  35
m   321  7237    E5  7505   E5  47
m   322  7243   F#2  8280  F#2  61
m   322  7244   F#2  8294  F#2  79
m   322  7245    C3  8295   C3  84
m   322  7246   F#2  8347  F#2 100
m   322  7248    C3  8348   C3  96
m   322  7247    B2  8351   B2  98
m   322  7251    D4  8446   D4 102
m   322  7252   A#0  8459  A#0 100
m   322  7253   F#1  8475  F#1  83
m   322  7255    B1  8480   B1  53
m   322  7257    C2  8481   C2  61
m   322  7258   F#1  8486  F#1  40
m   322  7259    B1  8496   B1  46
m   322  7261    C2  8511   C2  53
m   322  7262    B1  8525   B1  42
m   322  7263    C2  8533   C2  39
m   322  7266    D5  8550   D5  53
m   322  7267   A#0  8564  A#0  51
m   322  7268   F#1  8590  F#1  52
m   322  7269    C2  8600   C2  37
m   322  7270    B1  8612   B1  41
m   322  7271    C2  8622   C2  33
m   322  7272    D6  8641   D6  29
m   323  7274   A#6  8687  A#6 107
m   323  7278   G#2  8780  G#2  99
m   323  7277   F#2  8786  F#2  65
m   323  7276   G#1  8789  G#1  51
m   323  7279    E6  8916   E6  91
m   323  7280    D4  8926   D4  81
m   323  7281    C3  8964   C3  56
m   323  7282    E3  8970   E3  53
m   323  7283   C#4  8974  C#4  55
m   323  7284    D2  8978   D2  52
m   323  7285   G#1  8979  G#1  67
m   323  7286    C3  8982   C3  52
m   323  7287    E3  8989   E3  62
m   323  7289   G#1  9002  G#1  94
m   323  7291    C3  9005   C3  87
m   323  7290    D2  9006   D2 100
m   323  7292   C#4  9007  C#4  89
m     0    -1        9012   A3  35
m   323  7293   C#7  9071  C#7  49
m   323  7295   G#4  9097  G#4  41
m   323  7296    D5  9107   D5  44
m   323  7297   G#4  9111  G#4  54
m   323  7298    D5  9114   D5  49
m   323  7299   G#4  9116  G#4  43
m   323  7300    C6  9119   C6  54
m   323  7301    E6  9120   E6  44
m   323  7302   G#3  9133  G#3  47
m   323  7303   C#6  9142  C#6  53
m   323  7304    C5  9154   C5  44
m   323  7306   C#6  9163  C#6  54
m   323  7305    D4  9173   D4  68
m   323  7307    D3  9209   D3  68
m   323  7309   C#6  9220  C#6  65
m   323  7308   G#2  9222  G#2  70
m   323  7310    C5  9230   C5  33
m   323  7312    D3  9245   D3  42
m   323  7317   C#6  9263  C#6  97
m   323  7316    E5  9265   E5  91
m   323  7315    C5  9266   C5  84
m     0    -1        9267   D4  81
m     0    -1        9268  G#3  74
m     0    -1        9317  C#5  29
m     0    -1        9322  F#4  43
m   323  7317   C#6  9263  C#6  97
m   323  7316    E5  9265   E5  91
m   323  7315    C5  9266   C5  84
m   323  7318   C#5  9317  C#5  29
m   324  7320   F#4  9322  F#4  43
m   324  7321    E5  9323   E5  47
m   324  7322   G#1  9325  G#1  33
m   324  7326   A#6  9399  A#6 111
m   324  7324   F#4  9403  F#4  61
m   324  7325    E5  9405   E5  61
m   324  7329    E5  9522   E5  46
m   324  7327    D4  9523   D4  43
m   324  7328   F#4  9526  F#4  35
m   324  7331    F3  9550   F3  25
m   324  7332    G1  9556   G1  47
m   324  7333    A1  9570   A1  29
m   324  7334    G1  9575   G1  40
m   324  7335    A1  9581   A1  44
m   324  7336    G1  9590   G1  53
m   324  7337    F3  9604   F3  32
m   324  7338    G1  9620   G1  26
m   324  7339    F3  9621   F3  32
m   324  7340    E6  9658   E6  50
m   324  7341    D4  9663   D4  62
m   324  7342    E6  9667   E6  60
m   324  7343   F#6  9675  F#6 100
m   324  7344   D#3  9705  D#3  18
m   324  7345   A#4  9706  A#4  49
m   324  7346    D4  9730   D4  24
m   324  7348    E5  9731   E5  36
m   324  7347   F#4  9733  F#4  24
m   324  7350    D4  9808   D4  29
m   324  7353   A#6  9810  A#6 106
m   324  7352    E5  9813   E5  48
m   324  7351   F#4  9818  F#4  39
