UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, non,  0, 36, 12,  C2
    2,  0,        32,        32,     83333, nof,  0, 36,  0,    
    3,  0,        21,        53,    138020, non,  0, 69, 21,  A4
    4,  0,       300,       353,    919270, non,  0, 54, 17, F#3
    5,  0,        34,       387,   1007811, nof,  0, 69,  0,    
    6,  0,        27,       414,   1078123, nof,  0, 54,  0,    
    7,  0,       270,       684,   1781248, non,  0, 90, 31, F#6
    8,  0,        37,       721,   1877602, non,  0, 80, 44, G#5
    9,  0,         1,       722,   1880206, nof,  0, 90,  0,    
   10,  0,        23,       745,   1940101, nof,  0, 80,  0,    
   11,  0,        15,       760,   1979163, non,  0, 90, 44, F#6
   12,  0,        28,       788,   2052079, non,  0, 71, 41,  B4
   13,  0,         2,       790,   2057287, nof,  0, 90,  0,    
   14,  0,        20,       810,   2109370, nof,  0, 71,  0,    
   15,  0,        31,       841,   2190099, non,  0, 80, 46, G#5
   16,  0,        29,       870,   2265619, nof,  0, 80,  0,    
   17,  0,        13,       883,   2299473, non,  0, 90, 49, F#6
   18,  0,        33,       916,   2385410, nof,  0, 90,  0,    
   19,  0,        12,       928,   2416660, non,  0, 71, 49,  B4
   20,  0,        25,       953,   2481764, nof,  0, 71,  0,    
   21,  0,        30,       983,   2559889, non,  0, 80, 50, G#5
   22,  0,        47,      1030,   2682284, non,  0, 90, 56, F#6
   23,  0,         1,      1031,   2684888, nof,  0, 80,  0,    
   24,  0,        23,      1054,   2744783, nof,  0, 90,  0,    
   25,  0,        60,      1114,   2901033, non,  0, 62, 47,  D4
   26,  0,         1,      1115,   2903637, non,  0, 59, 51,  B3
   27,  0,         1,      1116,   2906241, non,  0, 52, 42,  E3
   28,  0,        17,      1133,   2950511, nof,  0, 62,  0,    
   29,  0,        10,      1143,   2976552, nof,  0, 59,  0,    
   30,  0,        24,      1167,   3039052, nof,  0, 52,  0,    
   31,  0,       109,      1276,   3322906, non,  0, 34, 58, A#1
   32,  0,        25,      1301,   3388010, nof,  0, 34,  0,    
   33,  0,        26,      1327,   3455718, non,  0, 52, 63,  E3
   34,  0,        33,      1360,   3541655, nof,  0, 52,  0,    
   35,  0,        24,      1384,   3604155, non,  0, 62, 65,  D4
   36,  0,        42,      1426,   3713530, nof,  0, 62,  0,    
   37,  0,        98,      1524,   3968738, non,  0, 59, 78,  B3
   38,  0,        32,      1556,   4052071, nof,  0, 59,  0,    
   39,  0,        21,      1577,   4106758, non,  0, 90, 76, F#6
   40,  0,        37,      1614,   4203112, non,  0, 80, 82, G#5
   41,  0,        12,      1626,   4234362, nof,  0, 90,  0,    
   42,  0,        30,      1656,   4312487, non,  0, 90, 84, F#6
