meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,1,,,0,0.000000,,,,,,,176,64,8,,,,,
,2,,,0,0.002604,,,,,,,176,67,21,,,,,
,3,,,0,0.013020,,,,,,,176,64,7,,,,,
,4,,,0,0.013020,,,,,,,176,67,20,,,,,
,5,,,0,0.023436,,,,,,,176,64,8,,,,,
,6,,,0,0.093744,,,,,,,176,64,7,,,,,
,7,,,0,0.111972,,,,,,,176,64,8,,,,,
,8,,,0,0.132804,,,,,,,176,64,7,,,,,
,9,,,0,0.143220,,,,,,,176,64,8,,,,,
,10,,,0,0.153636,,,,,,,176,64,7,,,,,
,11,,,0,0.164052,,,,,,,176,64,8,,,,,
,12,,,0,0.242172,,,,,,,176,64,7,,,,,
,13,,,0,0.252588,,,,,,,176,64,8,,,,,
,14,,,0,0.294252,,,,,,,176,64,7,,,,,
,15,,,0,0.302064,,,,,,,176,64,8,,,,,
,16,,,0,0.322896,,,,,,,176,64,7,,,,,
,17,,,0,0.343728,,,,,,,176,64,8,,,,,
,18,,,0,0.414036,,,,,,,176,64,7,,,,,
,19,,,0,0.421848,,,,,,,176,64,8,,,,,
,20,,,0,0.442680,,,,,,,176,64,7,,,,,
,21,,,0,0.453096,,,,,,,176,64,8,,,,,
,22,,,0,0.492156,,,,,,,176,64,7,,,,,
,23,,,0,0.512988,,,,,,,176,64,8,,,,,
,24,,,0,0.593712,,,,,,,176,64,7,,,,,
,25,,,0,0.604128,,,,,,,176,64,8,,,,,
,26,,,0,0.671832,,,,,,,176,64,7,,,,,
,27,,,0,0.682248,,,,,,,176,64,8,,,,,
,28,,,0,0.703080,,,,,,,176,64,7,,,,,
,29,,,0,0.713496,,,,,,,176,64,8,,,,,
,30,,,0,0.731724,,,,,,,176,64,7,,,,,
,31,,,0,0.742140,,,,,,,176,64,8,,,,,
,32,,,0,0.794220,,,,,,,176,64,7,,,,,
,33,,,0,0.802032,,,,,,,176,64,8,,,,,
,34,,,0,0.843696,,,,,,,176,64,7,,,,,
,35,,,0,0.854112,,,,,,,176,64,8,,,,,
,36,,,0,0.893172,,,,,,,176,67,21,,,,,
,37,,,0,0.903588,,,,,,,176,67,20,,,,,
,38,,,0,0.942648,,,,,,,176,64,7,,,,,
,39,,,0,0.953064,,,,,,,176,64,8,,,,,
,40,,,0,0.963480,,,,,,,176,64,7,,,,,
,41,,,0,0.973896,,,,,,,176,64,8,,,,,
,42,,,0,0.981708,,,,,,,176,64,7,,,,,
,43,,,0,1.002540,,,,,,,176,64,8,,,,,
,44,,,0,1.062432,,,,,,,176,64,7,,,,,
,45,,,0,1.072848,,,,,,,176,64,8,,,,,
,46,,,0,1.104096,,,,,,,176,64,7,,,,,
,47,,,0,1.111908,,,,,,,176,64,8,,,,,
,48,,,0,1.213464,,,,,,,176,64,7,,,,,
,49,,,0,1.223880,,,,,,,176,64,8,,,,,
,50,,,0,1.242108,,,,,,,176,64,7,,,,,
,51,,,0,1.252524,,,,,,,176,64,8,,,,,
,52,,,0,1.273356,,,,,,,176,64,7,,,,,
,53,,,0,1.283772,,,,,,,176,64,8,,,,,
,54,,,0,1.304604,,,,,,,176,64,7,,,,,
,55,,,0,1.312416,,,,,,,176,64,8,,,,,
,56,,,0,1.343664,,,,,,,176,64,7,,,,,
,57,,,0,1.361892,,,,,,,176,64,8,,,,,
,58,,,0,1.413972,,,,,,,176,64,7,,,,,
,59,,,0,1.421784,,,,,,,176,64,8,,,,,
,60,,,0,1.442616,,,,,,,176,67,19,,,,,
,61,,,0,1.453032,,,,,,,176,67,20,,,,,
,62,,,0,1.473864,,,,,,,176,64,7,,,,,
,63,,,0,1.481676,,,,,,,176,64,8,,,,,
,64,,,0,1.502508,,,,,,,176,64,7,,,,,
,65,,,0,1.512924,,,,,,,176,64,8,,,,,
,66,,,0,1.583232,,,,,,,176,64,7,,,,,
,67,,,0,1.604064,,,,,,,176,64,8,,,,,
