UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  9,    
    2,  0,         7,         7,     18229, ctl,  0, 64, 10,    
    3,  0,         4,        11,     28645, ctl,  0, 64,  9,    
    4,  0,         8,        19,     49478, ctl,  0, 64,  8,    
    5,  0,         7,        26,     67707, ctl,  0, 64,  7,    
    6,  0,        16,        42,    109373, ctl,  0, 64,  8,    
    7,  0,        19,        61,    158852, ctl,  0, 64,  7,    
    8,  0,        15,        76,    197914, ctl,  0, 64,  8,    
    9,  0,         8,        84,    218747, ctl,  0, 64,  9,    
   10,  0,         4,        88,    229163, ctl,  0, 64,  8,    
   11,  0,         4,        92,    239579, ctl,  0, 64,  9,    
   12,  0,         3,        95,    247391, ctl,  0, 64,  8,    
   13,  0,         4,        99,    257807, ctl,  0, 64,  9,    
   14,  0,         4,       103,    268223, ctl,  0, 64,  8,    
   15,  0,         4,       107,    278639, ctl,  0, 64,  9,    
   16,  0,         4,       111,    289055, ctl,  0, 64,  8,    
   17,  0,         8,       119,    309888, ctl,  0, 64,  7,    
   18,  0,        15,       134,    348950, ctl,  0, 64,  8,    
   19,  0,         8,       142,    369783, ctl,  0, 64,  9,    
   20,  0,         7,       149,    388012, ctl,  0, 64,  8,    
   21,  0,        16,       165,    429678, ctl,  0, 64,  7,    
   22,  0,         4,       169,    440094, ctl,  0, 64,  8,    
   23,  0,        19,       188,    489573, ctl,  0, 64,  7,    
   24,  0,         4,       192,    499989, ctl,  0, 64,  8,    
   25,  0,         3,       195,    507801, ctl,  0, 64,  7,    
   26,  0,         4,       199,    518217, ctl,  0, 64,  8,    
   27,  0,         8,       207,    539050, ctl,  0, 64,  7,    
   28,  0,         4,       211,    549466, ctl,  0, 64,  8,    
   29,  0,         7,       218,    567695, ctl,  0, 64,  9,    
   30,  0,         4,       222,    578111, ctl,  0, 64,  8,    
   31,  0,         4,       226,    588527, ctl,  0, 64,  9,    
   32,  0,         4,       230,    598943, ctl,  0, 64,  8,    
   33,  0,         4,       234,    609359, ctl,  0, 64,  9,    
   34,  0,         4,       238,    619775, ctl,  0, 64,  8,    
   35,  0,         7,       245,    638004, ctl,  0, 64,  7,    
   36,  0,         4,       249,    648420, ctl,  0, 64,  8,    
   37,  0,         4,       253,    658836, ctl,  0, 64,  7,    
   38,  0,         8,       261,    679669, ctl,  0, 64,  8,    
   39,  0,        23,       284,    739564, ctl,  0, 64,  7,    
   40,  0,        11,       295,    768209, ctl,  0, 64,  8,    
   41,  0,         1,       296,    770813, ctl,  0, 67,  2,    
   42,  0,         3,       299,    778625, ctl,  0, 64,  7,    
   43,  0,         4,       303,    789041, ctl,  0, 64,  9,    
   44,  0,         0,       303,    789041, ctl,  0, 67,  3,    
   45,  0,         4,       307,    799457, ctl,  0, 64,  8,    
   46,  0,         4,       311,    809873, ctl,  0, 64,  9,    
   47,  0,         3,       314,    817685, ctl,  0, 64,  8,    
   48,  0,         1,       315,    820289, ctl,  0, 67,  2,    
   49,  0,         3,       318,    828101, ctl,  0, 64,  9,    
   50,  0,         1,       319,    830705, ctl,  0, 67,  3,    
   51,  0,         3,       322,    838517, ctl,  0, 64,  8,    
   52,  0,         0,       322,    838517, ctl,  0, 67,  2,    
   53,  0,         4,       326,    848933, ctl,  0, 67,  0,    
   54,  0,         4,       330,    859349, ctl,  0, 64,  7,    
   55,  0,         4,       334,    869765, ctl,  0, 64,  8,    
   56,  0,         0,       334,    869765, ctl,  0, 67,  2,    
   57,  0,         3,       337,    877577, ctl,  0, 64,  7,    
   58,  0,         4,       341,    887993, ctl,  0, 64,  8,    
   59,  0,         1,       342,    890597, ctl,  0, 67,  3,    
   60,  0,         7,       349,    908826, ctl,  0, 67,  2,    
   61,  0,         4,       353,    919242, ctl,  0, 64,  9,    
   62,  0,         4,       357,    929658, ctl,  0, 67,  0,    
   63,  0,         4,       361,    940074, ctl,  0, 64, 10,    
   64,  0,         3,       364,    947886, ctl,  0, 64,  9,    
   65,  0,         4,       368,    958302, ctl,  0, 67,  2,    
   66,  0,         4,       372,    968718, ctl,  0, 64,  8,    
   67,  0,         0,       372,    968718, ctl,  0, 67,  0,    
   68,  0,         4,       376,    979134, ctl,  0, 67,  3,    
   69,  0,         8,       384,    999967, ctl,  0, 67,  4,    
   70,  0,         3,       387,   1007779, ctl,  0, 64,  7,    
   71,  0,         1,       388,   1010383, ctl,  0, 67,  3,    
   72,  0,         7,       395,   1028612, ctl,  0, 64,  8,    
   73,  0,         4,       399,   1039028, ctl,  0, 64,  7,    
   74,  0,         4,       403,   1049444, ctl,  0, 64,  8,    
   75,  0,         4,       407,   1059860, ctl,  0, 67,  2,    
   76,  0,         3,       410,   1067672, ctl,  0, 64,  9,    
   77,  0,         4,       414,   1078088, ctl,  0, 64,  8,    
   78,  0,         4,       418,   1088504, ctl,  0, 67,  3,    
   79,  0,         4,       422,   1098920, ctl,  0, 67,  2,    
   80,  0,         4,       426,   1109336, ctl,  0, 67,  3,    
   81,  0,         7,       433,   1127565, ctl,  0, 64,  7,    
   82,  0,         1,       434,   1130169, ctl,  0, 67,  4,    
   83,  0,         3,       437,   1137981, ctl,  0, 64,  8,    
   84,  0,         1,       438,   1140585, ctl,  0, 67,  3,    
   85,  0,         3,       441,   1148397, ctl,  0, 64,  7,    
   86,  0,         5,       446,   1161417, ctl,  0, 64,  8,    
   87,  0,         7,       453,   1179646, ctl,  0, 64,  9,    
   88,  0,         4,       457,   1190062, ctl,  0, 64,  8,    
