UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, nof,  0, 44,  0,    
    2,  0,       158,       158,    411458, ctl,  0, 67, 16,    
    3,  0,        15,       173,    450520, ctl,  0, 67, 15,    
    4,  0,        20,       193,    502603, non,  0, 60, 56,  C4
    5,  0,       130,       323,    841144, ctl,  0, 67, 14,    
    6,  0,        15,       338,    880206, ctl,  0, 67, 15,    
    7,  0,       173,       511,   1330726, ctl,  0, 67, 16,    
    8,  0,        19,       530,   1380205, ctl,  0, 67, 15,    
    9,  0,        39,       569,   1481767, nof,  0, 60,  0,    
   10,  0,       186,       755,   1966142, non,  0, 33, 31,  A1
   11,  0,        74,       829,   2158850, nof,  0, 33,  0,    
   12,  0,        20,       849,   2210933, ctl,  0, 67, 16,    
   13,  0,         8,       857,   2231766, non,  0, 44, 33, G#2
   14,  0,        11,       868,   2260411, ctl,  0, 67, 15,    
   15,  0,        19,       887,   2309890, nof,  0, 44,  0,    
   16,  0,        43,       930,   2421869, non,  0, 60, 36,  C4
   17,  0,        25,       955,   2486973, nof,  0, 60,  0,    
   18,  0,        55,      1010,   2630202, non,  0, 21, 31,  A0
   19,  0,        39,      1049,   2731764, nof,  0, 21,  0,    
   20,  0,        12,      1061,   2763014, non,  0, 32, 13, G#1
   21,  0,        35,      1096,   2854159, nof,  0, 32,  0,    
   22,  0,        10,      1106,   2880200, ctl,  0, 64,125,    
   23,  0,        11,      1117,   2908845, ctl,  0, 64,124,    
   24,  0,         5,      1122,   2921865, ctl,  0, 64,123,    
   25,  0,         7,      1129,   2940094, non,  0, 48, 25,  C3
   26,  0,         0,      1129,   2940094, ctl,  0, 64,122,    
   27,  0,         4,      1133,   2950510, ctl,  0, 64,121,    
   28,  0,        23,      1156,   3010405, ctl,  0, 64,120,    
   29,  0,         1,      1157,   3013009, nof,  0, 48,  0,    
   30,  0,        11,      1168,   3041654, ctl,  0, 64,121,    
   31,  0,         7,      1175,   3059883, ctl,  0, 64,120,    
   32,  0,        15,      1190,   3098945, ctl,  0, 64,119,    
   33,  0,        24,      1214,   3161445, ctl,  0, 64,118,    
   34,  0,         2,      1216,   3166653, non,  0, 21, 23,  A0
   35,  0,        63,      1279,   3330715, ctl,  0, 64,117,    
   36,  0,         5,      1284,   3343735, nof,  0, 21,  0,    
   37,  0,        14,      1298,   3380193, ctl,  0, 64,118,    
   38,  0,       173,      1471,   3830713, ctl,  0, 64,119,    
   39,  0,        15,      1486,   3869775, ctl,  0, 64,120,    
   40,  0,         8,      1494,   3890608, ctl,  0, 67, 16,    
   41,  0,         4,      1498,   3901024, ctl,  0, 64,121,    
   42,  0,         0,      1498,   3901024, ctl,  0, 67, 15,    
   43,  0,         3,      1501,   3908836, ctl,  0, 64,120,    
   44,  0,         5,      1506,   3921856, ctl,  0, 64,121,    
   45,  0,        49,      1555,   4049460, ctl,  0, 67, 16,    
   46,  0,         4,      1559,   4059876, ctl,  0, 67, 15,    
   47,  0,        19,      1578,   4109355, ctl,  0, 64,122,    
   48,  0,        12,      1590,   4140605, ctl,  0, 64,123,    
   49,  0,         8,      1598,   4161438, ctl,  0, 64,124,    
   50,  0,        11,      1609,   4190083, ctl,  0, 64,125,    
   51,  0,         0,      1609,   4190083, ctl,  0, 67, 16,    
   52,  0,        19,      1628,   4239562, ctl,  0, 67, 15,    
   53,  0,        15,      1643,   4278624, ctl,  0, 64,127,    
   54,  0,       250,      1893,   4929665, ctl,  0, 67, 16,    
   55,  0,         8,      1901,   4950498, ctl,  0, 67, 15,    
   56,  0,       345,      2246,   5848935, ctl,  0, 67, 14,    
   57,  0,         4,      2250,   5859351, ctl,  0, 67, 15,    
   58,  0,        77,      2327,   6059871, ctl,  0, 67, 16,    
   59,  0,        15,      2342,   6098933, ctl,  0, 67, 15,    
   60,  0,       516,      2858,   7442683, ctl,  0, 67, 14,    
   61,  0,        15,      2873,   7481745, ctl,  0, 67, 15,    
   62,  0,       440,      3313,   8627578, non,  0, 48, 52,  C3
   63,  0,        39,      3352,   8729140, nof,  0, 48,  0,    
   64,  0,         2,      3354,   8734348, non,  0, 38, 62,  D2
   65,  0,        21,      3375,   8789035, ctl,  0, 67, 14,    
   66,  0,         5,      3380,   8802055, ctl,  0, 67, 15,    
   67,  0,        10,      3390,   8828096, nof,  0, 38,  0,    
   68,  0,         5,      3395,   8841116, ctl,  0, 67, 16,    
   69,  0,         7,      3402,   8859345, ctl,  0, 67, 15,    
   70,  0,        10,      3412,   8885386, non,  0, 52, 73,  E3
   71,  0,        45,      3457,   9002573, nof,  0, 52,  0,    
   72,  0,       153,      3610,   9401010, ctl,  0, 67, 16,    
   73,  0,        19,      3629,   9450489, ctl,  0, 67, 15,    
   74,  0,         4,      3633,   9460905, ctl,  0, 67, 14,    
   75,  0,        11,      3644,   9489550, ctl,  0, 67, 15,    
   76,  0,        81,      3725,   9700487, ctl,  0, 67, 14,    
   77,  0,        11,      3736,   9729132, ctl,  0, 67, 15,    
   78,  0,        46,      3782,   9848923, non,  0, 92, 59, G#6
   79,  0,        16,      3798,   9890589, ctl,  0, 67, 14,    
   80,  0,         4,      3802,   9901005, ctl,  0, 67, 15,    
   81,  0,        21,      3823,   9955692, nof,  0, 92,  0,    
   82,  0,         7,      3830,   9973921, non,  0, 81, 67,  A5
   83,  0,        37,      3867,  10070275, nof,  0, 81,  0,    
   84,  0,         3,      3870,  10078087, non,  0, 98, 55,  D7
   85,  0,        41,      3911,  10184857, non,  0,108, 71,  C8
   86,  0,        14,      3925,  10221315, nof,  0, 98,  0,    
   87,  0,        16,      3941,  10262981, nof,  0,108,  0,    
   88,  0,        13,      3954,  10296835, non,  0, 80, 60, G#5
   89,  0,        17,      3971,  10341105, nof,  0, 80,  0,    
   90,  0,        30,      4001,  10419230, non,  0, 96, 60,  C7
   91,  0,        30,      4031,  10497355, nof,  0, 96,  0,    
   92,  0,        23,      4054,  10557250, non,  0, 80, 39, G#5
