dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64,  4
  0,  0,    9951,  1,  0.0100, 0,0xb0,     , 64,  5
  0,  0,   50015,  2,  0.0500, 0,0xb0,     , 64,  6
  0,  0,   59959,  3,  0.0600, 0,0xb0,     , 64,  5
  0,  0,  139992,  4,  0.1400, 0,0xb0,     , 64,  6
  0,  0,  210025,  5,  0.2100, 0,0xb0,     , 64,  5
  0,  0,  300090,  6,  0.3001, 0,0xb0,     , 64,  6
  0,  0,  520126,  7,  0.5201, 0,0xb0,     , 64,  5
  0,  0,  570009,  8,  0.5700, 0,0xb0,     , 64,  6
  0,  0,  660038,  9,  0.6600, 0,0xb0,     , 64,  5
  0,  0,  680118, 10,  0.6801, 0,0xb0,     , 64,  6
  0,  0,  730114, 11,  0.7301, 0,0xb0,     , 64,  5
  0,  0,  790344, 12,  0.7903, 0,0xb0,     , 64,  6
  0,  0,  820127, 13,  0.8201, 0,0xb0,     , 64,  5
  0,  0,  910357, 14,  0.9104, 0,0xb0,     , 64,  6
  0,  0,  920349, 15,  0.9203, 0,0xb0,     , 64,  5
  0,  0,  970048, 16,  0.9700, 0,0xb0,     , 64,  6
  0,  0, 1000046, 17,  1.0000, 0,0xb0,     , 64,  5
  0,  0, 1020088, 18,  1.0201, 0,0xb0,     , 64,  7
  0,  0, 1030091, 19,  1.0301, 0,0xb0,     , 64,  8
  0,  0, 1039066, 20,  1.0391, 0,0x90,   E2, 40, 70
  0,  0, 1040022, 21,  1.0400, 0,0xb0,     , 64, 12
  0,  0, 1042122, 22,  1.0421, 0,0x90,  A#2, 46, 77
  0,  0, 1050096, 23,  1.0501, 0,0xb0,     , 64, 18
  0,  0, 1060121, 24,  1.0601, 0,0xb0,     , 64, 26
  0,  0, 1070019, 25,  1.0700, 0,0xb0,     , 64, 33
  0,  0, 1080099, 26,  1.0801, 0,0xb0,     , 64, 42
  0,  0, 1090079, 27,  1.0901, 0,0xb0,     , 64, 50
  0,  0, 1100049, 28,  1.1000, 0,0xb0,     , 64, 57
  0,  0, 1110101, 29,  1.1101, 0,0xb0,     , 64, 65
  0,  0, 1120052, 30,  1.1201, 0,0xb0,     , 64, 73
  0,  0, 1130146, 31,  1.1301, 0,0xb0,     , 64, 82
  0,  0, 1131030, 32,  1.1310, 0,0x80,     , 40,  0
  0,  0, 1140089, 33,  1.1401, 0,0xb0,     , 64, 92
  0,  0, 1150102, 34,  1.1501, 0,0xb0,     , 64,101
  0,  0, 1157038, 35,  1.1570, 0,0x80,     , 46,  0
  0,  0, 1160112, 36,  1.1601, 0,0xb0,     , 64,110
  0,  0, 1162048, 37,  1.1620, 0,0x90,  C#5, 73, 93
  0,  0, 1164908, 38,  1.1649, 0,0x90,  C#6, 85, 93
  0,  0, 1166029, 39,  1.1660, 0,0x90,   A5, 81, 93
  0,  0, 1170107, 40,  1.1701, 0,0xb0,     , 64,117
  0,  0, 1180056, 41,  1.1801, 0,0xb0,     , 64,122
  0,  0, 1190054, 42,  1.1901, 0,0xb0,     , 64,127
  0,  0, 1295118, 43,  1.2951, 0,0x90,   F4, 65, 84
  0,  0, 1384149, 44,  1.3841, 0,0x80,     , 65,  0
  0,  0, 1440026, 45,  1.4400, 0,0x80,     , 73,  0
  0,  0, 2007169, 46,  2.0072, 0,0x90,  C#5, 73, 80
  0,  0, 2190430, 47,  2.1904, 0,0x90,   A3, 57, 32
  0,  0, 2281212, 48,  2.2812, 0,0x80,     , 73,  0
  0,  0, 2296256, 49,  2.2963, 0,0x90,   F3, 53, 33
  0,  0, 2355164, 50,  2.3552, 0,0x80,     , 81,  0
  0,  0, 2369206, 51,  2.3692, 0,0x80,     , 53,  0
  0,  0, 2390171, 52,  2.3902, 0,0xb0,     , 64,123
  0,  0, 2397173, 53,  2.3972, 0,0x90,   E4, 64, 31
  0,  0, 2400079, 54,  2.4001, 0,0xb0,     , 64,118
  0,  0, 2410208, 55,  2.4102, 0,0xb0,     , 64,111
  0,  0, 2420222, 56,  2.4202, 0,0xb0,     , 64,101
  0,  0, 2430182, 57,  2.4302, 0,0xb0,     , 64, 91
  0,  0, 2440188, 58,  2.4402, 0,0xb0,     , 64, 80
  0,  0, 2441068, 59,  2.4411, 0,0x80,     , 85,  0
  0,  0, 2450100, 60,  2.4501, 0,0xb0,     , 64, 71
  0,  0, 2460221, 61,  2.4602, 0,0xb0,     , 64, 63
  0,  0, 2465161, 62,  2.4652, 0,0x80,     , 64,  0
  0,  0, 2469100, 63,  2.4691, 0,0x90,   F3, 53, 36
  0,  0, 2470103, 64,  2.4701, 0,0xb0,     , 64, 57
  0,  0, 2480465, 65,  2.4805, 0,0xb0,     , 64, 52
  0,  0, 2490177, 66,  2.4902, 0,0xb0,     , 64, 49
  0,  0, 2500183, 67,  2.5002, 0,0xb0,     , 64, 47
  0,  0, 2520230, 68,  2.5202, 0,0xb0,     , 64, 48
  0,  0, 2530229, 69,  2.5302, 0,0xb0,     , 64, 49
  0,  0, 2540179, 70,  2.5402, 0,0xb0,     , 64, 52
  0,  0, 2550184, 71,  2.5502, 0,0xb0,     , 64, 56
  0,  0, 2560290, 72,  2.5603, 0,0xb0,     , 64, 61
