dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64, 13
  0,  0,    9995,  1,  0.0100, 0,0xb0,     , 64, 12
  0,  0,   19947,  2,  0.0199, 0,0xb0,     , 64, 13
  0,  0,   29950,  3,  0.0300, 0,0xb0,     , 64, 14
  0,  0,   39968,  4,  0.0400, 0,0xb0,     , 64, 15
  0,  0,   49995,  5,  0.0500, 0,0xb0,     , 64, 16
  0,  0,   59952,  6,  0.0600, 0,0xb0,     , 64, 17
  0,  0,   69948,  7,  0.0699, 0,0xb0,     , 64, 18
  0,  0,   79951,  8,  0.0800, 0,0xb0,     , 67, 11
  0,  0,   89968,  9,  0.0900, 0,0xb0,     , 67, 10
  0,  0,  150007, 10,  0.1500, 0,0xb0,     , 64, 19
  0,  0,  160060, 11,  0.1601, 0,0xb0,     , 64, 20
  0,  0,  169968, 12,  0.1700, 0,0xb0,     , 64, 21
  0,  0,  179955, 13,  0.1800, 0,0xb0,     , 64, 23
  0,  0,  200008, 14,  0.2000, 0,0xb0,     , 64, 24
  0,  0,  640042, 15,  0.6400, 0,0xb0,     , 64, 25
  0,  0,  680027, 16,  0.6800, 0,0xb0,     , 64, 26
  0,  0,  700023, 17,  0.7000, 0,0xb0,     , 64, 27
  0,  0,  710028, 18,  0.7100, 0,0xb0,     , 64, 28
  0,  0,  720018, 19,  0.7200, 0,0xb0,     , 64, 29
  0,  0,  740033, 20,  0.7400, 0,0xb0,     , 64, 30
  0,  0,  830035, 21,  0.8300, 0,0xb0,     , 64, 31
  0,  0,  860030, 22,  0.8600, 0,0xb0,     , 64, 32
  0,  0,  870028, 23,  0.8700, 0,0xb0,     , 64, 34
  0,  0,  890047, 24,  0.8900, 0,0xb0,     , 64, 36
  0,  0,  910282, 25,  0.9103, 0,0xb0,     , 64, 37
  0,  0,  920034, 26,  0.9200, 0,0xb0,     , 64, 38
  0,  0,  950042, 27,  0.9500, 0,0xb0,     , 64, 39
  0,  0,  970033, 28,  0.9700, 0,0xb0,     , 64, 40
  0,  0,  979997, 29,  0.9800, 0,0xb0,     , 64, 39
  0,  0,  990035, 30,  0.9900, 0,0xb0,     , 64, 40
  0,  0, 1010029, 31,  1.0100, 0,0xb0,     , 64, 39
  0,  0, 1050003, 32,  1.0500, 0,0xb0,     , 64, 38
  0,  0, 1060027, 33,  1.0600, 0,0xb0,     , 64, 39
  0,  0, 1080439, 34,  1.0804, 0,0xb0,     , 64, 40
  0,  0, 1090149, 35,  1.0901, 0,0xb0,     , 64, 39
  0,  0, 1100046, 36,  1.1000, 0,0xb0,     , 64, 40
  0,  0, 1119999, 37,  1.1200, 0,0xb0,     , 64, 39
  0,  0, 1149963, 38,  1.1500, 0,0xb0,     , 64, 40
  0,  0, 1160130, 39,  1.1601, 0,0xb0,     , 64, 39
  0,  0, 1169955, 40,  1.1700, 0,0xb0,     , 64, 40
  0,  0, 1179915, 41,  1.1799, 0,0xb0,     , 64, 39
  0,  0, 1189962, 42,  1.1900, 0,0xb0,     , 64, 40
  0,  0, 1290007, 43,  1.2900, 0,0xb0,     , 64, 41
  0,  0, 1340053, 44,  1.3401, 0,0xb0,     , 64, 42
  0,  0, 1419973, 45,  1.4200, 0,0xb0,     , 64, 43
  0,  0, 1839133, 46,  1.8391, 0,0xb0,     , 64, 44
  0,  0, 1879071, 47,  1.8791, 0,0xb0,     , 67, 12
  0,  0, 1889081, 48,  1.8891, 0,0xb0,     , 67, 15
  0,  0, 1899093, 49,  1.8991, 0,0xb0,     , 64, 43
  0,  0, 1900035, 50,  1.9000, 0,0xb0,     , 67, 20
  0,  0, 1909062, 51,  1.9091, 0,0xb0,     , 67, 26
  0,  0, 1919090, 52,  1.9191, 0,0xb0,     , 67, 34
  0,  0, 1929069, 53,  1.9291, 0,0xb0,     , 67, 43
  0,  0, 1939074, 54,  1.9391, 0,0xb0,     , 67, 52
  0,  0, 1949172, 55,  1.9492, 0,0xb0,     , 67, 62
  0,  0, 1959067, 56,  1.9591, 0,0xb0,     , 67, 72
  0,  0, 1969038, 57,  1.9690, 0,0xb0,     , 67, 82
  0,  0, 1979071, 58,  1.9791, 0,0xb0,     , 67, 93
  0,  0, 1989076, 59,  1.9891, 0,0xb0,     , 67,104
  0,  0, 1999372, 60,  1.9994, 0,0xb0,     , 64, 42
  0,  0, 2000068, 61,  2.0001, 0,0xb0,     , 67,113
  0,  0, 2009116, 62,  2.0091, 0,0xb0,     , 67,120
  0,  0, 2019081, 63,  2.0191, 0,0xb0,     , 67,125
  0,  0, 2029118, 64,  2.0291, 0,0xb0,     , 67,127
  0,  0, 2079084, 65,  2.0791, 0,0xb0,     , 64, 43
  0,  0, 2089129, 66,  2.0891, 0,0xb0,     , 64, 42
  0,  0, 2190096, 67,  2.1901, 0,0xb0,     , 64, 43
  0,  0, 2229080, 68,  2.2291, 0,0xb0,     , 64, 44
  0,  0, 2259095, 69,  2.2591, 0,0xb0,     , 64, 46
  0,  0, 2269093, 70,  2.2691, 0,0xb0,     , 64, 47
  0,  0, 2279079, 71,  2.2791, 0,0xb0,     , 64, 49
  0,  0, 2289137, 72,  2.2891, 0,0xb0,     , 64, 50
  0,  0, 2291080, 73,  2.2911, 0,0x90,   C2, 36, 18
