UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, non,  0, 21,105,  A0
    2,  0,        49,        49,    127604, ctl,  0, 66,127,    
    3,  0,       104,       153,    398437, non,  0, 59, 64,  B3
    4,  0,        62,       215,    559895, nof,  0, 21,  0,    
    5,  0,       604,       819,   2132811, ctl,  0, 64,  2,    
    6,  0,         2,       821,   2138019, non,  0, 45, 74,  A2
    7,  0,         1,       822,   2140623, non,  0, 55, 82,  G3
    8,  0,         0,       822,   2140623, nof,  0, 59,  0,    
    9,  0,         5,       827,   2153643, ctl,  0, 64,  3,    
   10,  0,        15,       842,   2192705, ctl,  0, 64,  4,    
   11,  0,         8,       850,   2213538, ctl,  0, 64,  5,    
   12,  0,        39,       889,   2315100, ctl,  0, 64,  6,    
   13,  0,         3,       892,   2322912, ctl,  0, 64,  5,    
   14,  0,         8,       900,   2343745, ctl,  0, 64,  6,    
   15,  0,         4,       904,   2354161, ctl,  0, 64,  7,    
   16,  0,         4,       908,   2364577, ctl,  0, 64,  8,    
   17,  0,         4,       912,   2374993, ctl,  0, 64, 12,    
   18,  0,         3,       915,   2382805, ctl,  0, 64, 16,    
   19,  0,         4,       919,   2393221, ctl,  0, 64, 23,    
   20,  0,         4,       923,   2403637, ctl,  0, 64, 29,    
   21,  0,         4,       927,   2414053, ctl,  0, 64, 36,    
   22,  0,         4,       931,   2424469, ctl,  0, 64, 42,    
   23,  0,         4,       935,   2434885, ctl,  0, 64, 48,    
   24,  0,         3,       938,   2442697, ctl,  0, 64, 52,    
   25,  0,         4,       942,   2453113, ctl,  0, 64, 56,    
   26,  0,         5,       947,   2466133, ctl,  0, 64, 61,    
   27,  0,         3,       950,   2473945, ctl,  0, 64, 65,    
   28,  0,         4,       954,   2484361, ctl,  0, 64, 70,    
   29,  0,         4,       958,   2494777, ctl,  0, 64, 74,    
   30,  0,         3,       961,   2502589, ctl,  0, 64, 78,    
   31,  0,         4,       965,   2513005, ctl,  0, 64, 81,    
   32,  0,         4,       969,   2523421, ctl,  0, 64, 84,    
   33,  0,         4,       973,   2533837, ctl,  0, 64, 86,    
   34,  0,         4,       977,   2544253, ctl,  0, 64, 88,    
   35,  0,         4,       981,   2554669, ctl,  0, 64, 90,    
   36,  0,         4,       985,   2565085, ctl,  0, 64, 91,    
   37,  0,         3,       988,   2572897, ctl,  0, 64, 93,    
   38,  0,         4,       992,   2583313, ctl,  0, 64, 94,    
   39,  0,         4,       996,   2593729, ctl,  0, 64, 95,    
   40,  0,         4,      1000,   2604145, ctl,  0, 64, 96,    
   41,  0,         4,      1004,   2614561, ctl,  0, 64, 97,    
   42,  0,         8,      1012,   2635394, ctl,  0, 64, 98,    
   43,  0,         3,      1015,   2643206, ctl,  0, 64, 99,    
   44,  0,         4,      1019,   2653622, ctl,  0, 64,100,    
   45,  0,         4,      1023,   2664038, ctl,  0, 64,101,    
   46,  0,         4,      1027,   2674454, ctl,  0, 64,102,    
   47,  0,         4,      1031,   2684870, ctl,  0, 64,103,    
   48,  0,        11,      1042,   2713515, ctl,  0, 64,104,    
   49,  0,         4,      1046,   2723931, ctl,  0, 64,106,    
   50,  0,         4,      1050,   2734347, ctl,  0, 64,109,    
   51,  0,         4,      1054,   2744763, ctl,  0, 64,111,    
   52,  0,         4,      1058,   2755179, ctl,  0, 64,114,    
   53,  0,         1,      1059,   2757783, nof,  0, 55,  0,    
   54,  0,         2,      1061,   2762991, ctl,  0, 64,116,    
   55,  0,         2,      1063,   2768199, nof,  0, 45,  0,    
   56,  0,         2,      1065,   2773407, ctl,  0, 64,117,    
   57,  0,         4,      1069,   2783823, ctl,  0, 64,118,    
   58,  0,        46,      1115,   2903614, ctl,  0, 64,117,    
   59,  0,         8,      1123,   2924447, ctl,  0, 64,116,    
   60,  0,         4,      1127,   2934863, ctl,  0, 64,114,    
   61,  0,         7,      1134,   2953092, ctl,  0, 64,113,    
   62,  0,         4,      1138,   2963508, ctl,  0, 64,112,    
   63,  0,         4,      1142,   2973924, ctl,  0, 64,111,    
   64,  0,         4,      1146,   2984340, ctl,  0, 64,109,    
   65,  0,         4,      1150,   2994756, ctl,  0, 64,108,    
   66,  0,         3,      1153,   3002568, ctl,  0, 64,107,    
