UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  4,    
    2,  0,         3,         3,      7812, ctl,  0, 64,  5,    
    3,  0,         8,        11,     28645, ctl,  0, 64,  4,    
    4,  0,        15,        26,     67707, ctl,  0, 64,  5,    
    5,  0,         8,        34,     88540, ctl,  0, 64,  6,    
    6,  0,        69,       103,    268227, ctl,  0, 64,  7,    
    7,  0,         8,       111,    289060, ctl,  0, 64,  8,    
    8,  0,         4,       115,    299476, ctl,  0, 64,  9,    
    9,  0,         8,       123,    320309, ctl,  0, 64, 10,    
   10,  0,         7,       130,    338538, ctl,  0, 64, 11,    
   11,  0,        12,       142,    369788, ctl,  0, 64, 12,    
   12,  0,       130,       272,    708329, ctl,  0, 64, 10,    
   13,  0,         4,       276,    718745, ctl,  0, 64,  9,    
   14,  0,         4,       280,    729161, ctl,  0, 64,  8,    
   15,  0,         4,       284,    739577, ctl,  0, 64,  7,    
   16,  0,         4,       288,    749993, ctl,  0, 64,  6,    
   17,  0,        26,       314,    817701, ctl,  0, 64,  5,    
   18,  0,        16,       330,    859367, ctl,  0, 64,  4,    
   19,  0,         7,       337,    877596, ctl,  0, 64,  3,    
   20,  0,        12,       349,    908846, ctl,  0, 64,  2,    
   21,  0,         4,       353,    919262, ctl,  0, 64,  3,    
   22,  0,         4,       357,    929678, ctl,  0, 64,  0,    
   23,  0,        11,       368,    958323, ctl,  0, 64,  2,    
   24,  0,         4,       372,    968739, ctl,  0, 64,  3,    
   25,  0,        11,       383,    997384, ctl,  0, 64,  2,    
   26,  0,         5,       388,   1010404, ctl,  0, 64,  0,    
   27,  0,        15,       403,   1049466, ctl,  0, 64,  2,    
   28,  0,         4,       407,   1059882, ctl,  0, 64,  0,    
   29,  0,         3,       410,   1067694, ctl,  0, 64,  3,    
   30,  0,         4,       414,   1078110, ctl,  0, 64,  0,    
   31,  0,         4,       418,   1088526, ctl,  0, 64,  3,    
   32,  0,         4,       422,   1098942, ctl,  0, 64,  0,    
   33,  0,         4,       426,   1109358, ctl,  0, 64,  2,    
   34,  0,         4,       430,   1119774, ctl,  0, 64,  0,    
   35,  0,         7,       437,   1138003, ctl,  0, 64,  2,    
   36,  0,         4,       441,   1148419, ctl,  0, 64,  0,    
   37,  0,         4,       445,   1158835, ctl,  0, 64,  2,    
   38,  0,         8,       453,   1179668, ctl,  0, 64,  3,    
   39,  0,         3,       456,   1187480, ctl,  0, 64,  2,    
   40,  0,         4,       460,   1197896, ctl,  0, 64,  3,    
   41,  0,         8,       468,   1218729, ctl,  0, 64,  4,    
   42,  0,         8,       476,   1239562, ctl,  0, 64,  5,    
   43,  0,         4,       480,   1249978, ctl,  0, 64,  6,    
   44,  0,        42,       522,   1359353, ctl,  0, 64,  7,    
   45,  0,         4,       526,   1369769, ctl,  0, 64,  9,    
   46,  0,         3,       529,   1377581, ctl,  0, 64, 10,    
   47,  0,         4,       533,   1387997, ctl,  0, 64, 11,    
   48,  0,         4,       537,   1398413, ctl,  0, 64, 13,    
   49,  0,         4,       541,   1408829, ctl,  0, 64, 14,    
   50,  0,         4,       545,   1419245, ctl,  0, 64, 15,    
   51,  0,         4,       549,   1429661, ctl,  0, 64, 16,    
   52,  0,         3,       552,   1437473, ctl,  0, 64, 18,    
   53,  0,         4,       556,   1447889, ctl,  0, 64, 20,    
   54,  0,         4,       560,   1458305, ctl,  0, 64, 21,    
   55,  0,         4,       564,   1468721, ctl,  0, 64, 23,    
   56,  0,         4,       568,   1479137, ctl,  0, 64, 25,    
   57,  0,         4,       572,   1489553, ctl,  0, 64, 28,    
   58,  0,         3,       575,   1497365, ctl,  0, 64, 30,    
   59,  0,         4,       579,   1507781, ctl,  0, 64, 34,    
   60,  0,         4,       583,   1518197, ctl,  0, 64, 37,    
   61,  0,         4,       587,   1528613, ctl,  0, 64, 40,    
   62,  0,         4,       591,   1539029, ctl,  0, 64, 41,    
   63,  0,         4,       595,   1549445, ctl,  0, 64, 42,    
   64,  0,         4,       599,   1559861, ctl,  0, 64, 43,    
   65,  0,         7,       606,   1578090, ctl,  0, 64, 44,    
   66,  0,         8,       614,   1598923, ctl,  0, 64, 45,    
   67,  0,         4,       618,   1609339, ctl,  0, 64, 46,    
   68,  0,         7,       625,   1627568, ctl,  0, 64, 47,    
   69,  0,         5,       630,   1640588, ctl,  0, 64, 48,    
   70,  0,         3,       633,   1648400, ctl,  0, 64, 49,    
   71,  0,         8,       641,   1669233, ctl,  0, 64, 50,    
   72,  0,         4,       645,   1679649, ctl,  0, 64, 51,    
   73,  0,         7,       652,   1697878, ctl,  0, 64, 52,    
