dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64,  4
  0,  0,    9892,  1,  0.0099, 0,0xb0,     , 64,  5
  0,  0,   29941,  2,  0.0299, 0,0xb0,     , 64,  4
  0,  0,   69982,  3,  0.0700, 0,0xb0,     , 64,  5
  0,  0,   90001,  4,  0.0900, 0,0xb0,     , 64,  6
  0,  0,  270017,  5,  0.2700, 0,0xb0,     , 64,  7
  0,  0,  289993,  6,  0.2900, 0,0xb0,     , 64,  8
  0,  0,  300004,  7,  0.3000, 0,0xb0,     , 64,  9
  0,  0,  321871,  8,  0.3219, 0,0xb0,     , 64, 10
  0,  0,  340124,  9,  0.3401, 0,0xb0,     , 64, 11
  0,  0,  370013, 10,  0.3700, 0,0xb0,     , 64, 12
  0,  0,  709929, 11,  0.7099, 0,0xb0,     , 64, 10
  0,  0,  720306, 12,  0.7203, 0,0xb0,     , 64,  9
  0,  0,  730969, 13,  0.7310, 0,0xb0,     , 64,  8
  0,  0,  739972, 14,  0.7400, 0,0xb0,     , 64,  7
  0,  0,  750024, 15,  0.7500, 0,0xb0,     , 64,  6
  0,  0,  820172, 16,  0.8202, 0,0xb0,     , 64,  5
  0,  0,  860017, 17,  0.8600, 0,0xb0,     , 64,  4
  0,  0,  880035, 18,  0.8800, 0,0xb0,     , 64,  3
  0,  0,  910033, 19,  0.9100, 0,0xb0,     , 64,  2
  0,  0,  919975, 20,  0.9200, 0,0xb0,     , 64,  3
  0,  0,  930036, 21,  0.9300, 0,0xb0,     , 64,  0
  0,  0,  960038, 22,  0.9600, 0,0xb0,     , 64,  2
  0,  0,  970012, 23,  0.9700, 0,0xb0,     , 64,  3
  0,  0,  999980, 24,  1.0000, 0,0xb0,     , 64,  2
  0,  0, 1010543, 25,  1.0105, 0,0xb0,     , 64,  0
  0,  0, 1050039, 26,  1.0500, 0,0xb0,     , 64,  2
  0,  0, 1060035, 27,  1.0600, 0,0xb0,     , 64,  0
  0,  0, 1070044, 28,  1.0700, 0,0xb0,     , 64,  3
  0,  0, 1079969, 29,  1.0800, 0,0xb0,     , 64,  0
  0,  0, 1089998, 30,  1.0900, 0,0xb0,     , 64,  3
  0,  0, 1100107, 31,  1.1001, 0,0xb0,     , 64,  0
  0,  0, 1110034, 32,  1.1100, 0,0xb0,     , 64,  2
  0,  0, 1120047, 33,  1.1200, 0,0xb0,     , 64,  0
  0,  0, 1140293, 34,  1.1403, 0,0xb0,     , 64,  2
  0,  0, 1150032, 35,  1.1500, 0,0xb0,     , 64,  0
  0,  0, 1160029, 36,  1.1600, 0,0xb0,     , 64,  2
  0,  0, 1180019, 37,  1.1800, 0,0xb0,     , 64,  3
  0,  0, 1189986, 38,  1.1900, 0,0xb0,     , 64,  2
  0,  0, 1200002, 39,  1.2000, 0,0xb0,     , 64,  3
  0,  0, 1220036, 40,  1.2200, 0,0xb0,     , 64,  4
  0,  0, 1239975, 41,  1.2400, 0,0xb0,     , 64,  5
  0,  0, 1250027, 42,  1.2500, 0,0xb0,     , 64,  6
  0,  0, 1360031, 43,  1.3600, 0,0xb0,     , 64,  7
  0,  0, 1370041, 44,  1.3700, 0,0xb0,     , 64,  9
  0,  0, 1380039, 45,  1.3800, 0,0xb0,     , 64, 10
  0,  0, 1389977, 46,  1.3900, 0,0xb0,     , 64, 11
  0,  0, 1400025, 47,  1.4000, 0,0xb0,     , 64, 13
  0,  0, 1410038, 48,  1.4100, 0,0xb0,     , 64, 14
  0,  0, 1420042, 49,  1.4200, 0,0xb0,     , 64, 15
  0,  0, 1430022, 50,  1.4300, 0,0xb0,     , 64, 16
  0,  0, 1440009, 51,  1.4400, 0,0xb0,     , 64, 18
  0,  0, 1450016, 52,  1.4500, 0,0xb0,     , 64, 20
  0,  0, 1460013, 53,  1.4600, 0,0xb0,     , 64, 21
  0,  0, 1470042, 54,  1.4700, 0,0xb0,     , 64, 23
  0,  0, 1480042, 55,  1.4800, 0,0xb0,     , 64, 25
  0,  0, 1490001, 56,  1.4900, 0,0xb0,     , 64, 28
  0,  0, 1499987, 57,  1.5000, 0,0xb0,     , 64, 30
  0,  0, 1510016, 58,  1.5100, 0,0xb0,     , 64, 34
  0,  0, 1520048, 59,  1.5200, 0,0xb0,     , 64, 37
  0,  0, 1530113, 60,  1.5301, 0,0xb0,     , 64, 40
  0,  0, 1540042, 61,  1.5400, 0,0xb0,     , 64, 41
  0,  0, 1550141, 62,  1.5501, 0,0xb0,     , 64, 42
  0,  0, 1560029, 63,  1.5600, 0,0xb0,     , 64, 43
  0,  0, 1580114, 64,  1.5801, 0,0xb0,     , 64, 44
  0,  0, 1600023, 65,  1.6000, 0,0xb0,     , 64, 45
  0,  0, 1610117, 66,  1.6101, 0,0xb0,     , 64, 46
  0,  0, 1630049, 67,  1.6300, 0,0xb0,     , 64, 47
  0,  0, 1641009, 68,  1.6410, 0,0xb0,     , 64, 48
  0,  0, 1650014, 69,  1.6500, 0,0xb0,     , 64, 49
