  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   303  6651   G#5   912  G#5  86
m   303  6652    G3   927   G3  61
m   303  6653   D#5   928  D#5  52
m   303  6654    B4   932   B4  44
m   303  6654    B4   946   B4  41
m   304  6658   D#5   948  D#5  61
m   304  6659    G3   958   G3  56
m   304  6660    B4   965   B4  92
m   304  6662   G#5   966  G#5  94
m   304  6661   D#5   967  D#5  90
m   304  6663    A2   974   A2  84
m   304  6664    G3   988   G3  73
m   304  6666   D#5   991  D#5  64
m   304  6665    B4   992   B4  40
m   304  6667    A2  1000   A2  60
m   304  6668    G3  1006   G3  37
m   304  6669   G#6  1016  G#6  63
m   304  6670   D#4  1027  D#4  52
m   304  6671   G#5  1038  G#5  66
m   304  6672    B3  1040   B3  29
m   304  6673    G2  1050   G2  53
m   304  6674   D#3  1059  D#3  72
m   304  6675    B2  1064   B2  74
m   304  6676   G#4  1076  G#4 102
m   304  6677    B4  1077   B4  86
m   304  6679   G#5  1078  G#5 102
m   304  6678   D#5  1079  D#5  92
m   304  6681    G2  1098   G2  90
m   304  6680    A1  1101   A1  65
m     0    -1        1102   B1  71
m   304  6682   D#4  1118  D#4  53
m   304  6683    B3  1129   B3  49
m   304  6684    G2  1138   G2  62
m   304  6685    A1  1153   A1  52
m   304  6688   D#4  1158  D#4  50
m   304  6687    B3  1160   B3  44
m   304  6686    G2  1167   G2  27
m   304  6689    A0  1183   A0  46
m   304  6691   G#4  1198  G#4  43
m   304  6690    G3  1199   G3  21
m   304  6693    A0  1209   A0  33
m   304  6695   F#2  1254  F#2  31
m   304  6694    A1  1255   A1  36
m   304  6696    F3  1256   F3   2
m   304  6694    A1  1262   A1  24
m   304  6700   F#2  1263  F#2  24
m   304  6698    G1  1266   G1   7
m     0    -1        1309   E1  36
m     0    -1        1335  F#4  36
m     0    -1        1344   C3  39
m     0    -1        1384  F#1  38
m   304  6699    A1  1262   A1  24
m   304  6700   F#2  1263  F#2  24
m   304  6698    G1  1266   G1   7
m   305  6704    E1  1309   E1  36
m   305  6705   F#4  1335  F#4  36
m   305  6706    C3  1344   C3  39
m   305  6708   F#1  1384  F#1  38
m   305  6709   A#4  1392  A#4  34
m   305  6710    D3  1402   D3  81
m   305  6712   F#1  1437  F#1  59
m   305  6714   A#4  1450  A#4  34
m   305  6715   F#2  1464  F#2  41
m   305  6716    D3  1465   D3  66
m   305  6717   A#3  1471  A#3  60
m   305  6718    D3  1486   D3  56
m   305  6720    G5  1492   G5  73
m   305  6719    D3  1499   D3  66
m   305  6721   G#3  1504  G#3  68
m     0    -1        1506   G6  86
m   305  6722    D3  1520   D3  42
m   305  6721   G#3  1522  G#3  70
m   305  6723   A#3  1524  A#3  60
m     0    -1        1533   G7 107
m     0    -1        1592   C3  46
m     0    -1        1596  C#6  54
m     0    -1        1600   C4  55
m   305  6725    D3  1520   D3  42
m   305  6726   G#3  1522  G#3  70
m   305  6727   A#3  1524  A#3  60
m   305  6728    G7  1533   G7 107
m   306  6732    C3  1592   C3  46
m   306  6731   C#6  1596  C#6  54
m   306  6733    C4  1600   C4  55
m   306  6734   F#4  1617  F#4  46
m   306  6736    A3  1625   A3  41
m   306  6737   C#6  1631  C#6  34
m   306  6738   F#4  1632  F#4  29
m   306  6739    A3  1643   A3  43
m   306  6740   C#6  1654  C#6  37
m   306  6741   F#4  1660  F#4  24
m   306  6742   C#6  1662  C#6  32
m   306  6743   F#4  1668  F#4  34
m   306  6744    A3  1672   A3  33
m   306  6745   C#6  1677  C#6  28
m   306  6746   F#4  1679  F#4  35
m   306  6747    A3  1682   A3  27
m   306  6748   C#6  1690  C#6  32
m   306  6747    A3  1691   A3  20
m   306  6749   F#4  1695  F#4  31
m   306  6752    F4  1704   F4  67
m   306  6750   C#6  1705  C#6  41
m   306  6751    C4  1706   C4  38
m   306  6753   F#4  1710  F#4  10
m   306  6754    A3  1714   A3  43
m   306  6755   C#6  1721  C#6  35
m   306  6756   F#4  1723  F#4  28
m   306  6757    A3  1732   A3  36
m   306  6758   C#6  1742  C#6  32
m   306  6759   F#4  1748  F#4  39
m   306  6760   C#6  1760  C#6  29
m   306  6761   F#4  1770  F#4  30
m   306  6762    A3  1774   A3  37
m   306  6763   C#6  1777  C#6  27
m   306  6764   F#4  1779  F#4  28
m   306  6765    A3  1784   A3  38
m   306  6767   F#4  1796  F#4  14
m   307  6769   C#6  1797  C#6  30
m   307  6771    F4  1804   F4  65
m   307  6770    C4  1805   C4  20
m   307  6769   C#6  1806  C#6  43
m   307  6772   F#4  1809  F#4  45
m   307  6773    A3  1822   A3  21
m   307  6775   F#4  1824  F#4  43
m   307  6774   C#6  1826  C#6  35
m   307  6776    A3  1834   A3   1
m   307  6777   G#3  1850  G#3  65
m   307  6778   C#6  1867  C#6  41
m   307  6779   F#4  1876  F#4  47
m   307  6780   C#6  1893  C#6  16
m   307  6782    A3  1902   A3  33
m   307  6783    F5  1933   F5  43
m   307  6784   G#3  1945  G#3  78
m   307  6785    C4  1946   C4  78
m   307  6786    F4  1947   F4  81
m   307  6788    G3  1973   G3  30
m   307  6789   F#3  1983  F#3  30
m   307  6791    D4  1997   D4  28
m   307  6792   A#5  2006  A#5  31
m   307  6793   F#3  2022  F#3  43
m   307  6794    D4  2039   D4  50
m   307  6795   A#5  2045  A#5  46
m   307  6796   G#5  2070  G#5  54
m   307  6797   F#3  2079  F#3  57
m   307  6798    D4  2083   D4  64
m   307  6799   G#4  2095  G#4  65
m   307  6800   F#3  2114  F#3  58
m   307  6801    D4  2116   D4  78
m   307  6802   A#5  2133  A#5  65
m   307  6803   G#4  2146  G#4  51
m   307  6804    D3  2159   D3  61
m   307  6805   F#2  2174  F#2  60
m   307  6806   G#4  2185  G#4  63
m   307  6808    D3  2199   D3  97
m   307  6807   F#2  2200  F#2  80
m   307  6809   A#5  2222  A#5  47
m   308  6812   C#5  2230  C#5  38
m   308  6811   G#5  2232  G#5  69
m   308  6813    G6  2242   G6  79
m   308  6814    D4  2256   D4  70
m   308  6815   G#5  2268  G#5  66
m   308  6816    D5  2272   D5  63
m   308  6817   G#5  2281  G#5  47
m   308  6818    G6  2285   G6  90
m     0    -1        2291  A#5  22
m     0    -1        2296  D#6  10
m   308  6819    D3  2311   D3  64
m   308  6820   F#2  2321  F#2  58
m   308  6821    D3  2331   D3  56
m   308  6822    D5  2334   D5  46
m     0    -1        2335  C#5  41
m   308  6823   A#5  2349  A#5  68
m   308  6824   G#4  2353  G#4  70
m   308  6825   A#5  2362  A#5  67
m   308  6826   F#1  2371  F#1  71
m   308  6827   G#5  2387  G#5  81
m     0    -1        2394  D#6   1
m   308  6828   A#6  2395  A#6  78
m     0    -1        2402  G#6   1
m   308  6829   G#5  2405  G#5  80
m   308  6830    G7  2421   G7 104
m   308  6831   F#3  2431  F#3  76
m   308  6832    D4  2433   D4  85
m   308  6833   G#4  2439  G#4  86
m   308  6834    D4  2458   D4  70
m   308  6835    G7  2463   G7  86
m   308  6836   A#5  2473  A#5  65
m   308  6837   G#4  2476  G#4  73
m   308  6839    E2  2514   E2  52
m   308  6840   F#5  2518  F#5  66
m   308  6842   F#2  2522  F#2  59
m   308  6844   G#5  2533  G#5  61
m   308  6842   F#2  2557  F#2  62
m   308  6843    D3  2559   D3  81
m   308  6844   G#5  2580  G#5  55
m   308  6845   A#5  2583  A#5  61
m   308  6846    F4  2607   F4  93
m   308  6847   F#5  2613  F#5  90
m   308  6848    G6  2650   G6  76
m   308  6852   F#5  2674  F#5  87
m   308  6850    C2  2675   C2  57
m   308  6851    F2  2676   F2  61
m   308  6856   F#4  2723  F#4  28
m   308  6855    F2  2725   F2  12
m   308  6854    C2  2726   C2  14
m   308  6853   G#1  2727  G#1  11
m   309  6858    D5  2822   D5  30
m   309  6860   F#2  2829  F#2  31
m   309  6862    D5  2831   D5  11
m   309  6861   A#1  2845  A#1  35
m   309  6862    D5  2861   D5  44
m   309  6864   F#2  2864  F#2  47
m   309  6865    D6  2869   D6  69
m   309  6867   F#2  2889  F#2  51
m   309  6868   A#1  2902  A#1  58
m   309  6869    B2  2914   B2  69
m   309  6870    C3  2919   C3  61
m   309  6871    B2  2922   B2  68
m   309  6872   F#2  2933  F#2  84
m   309  6874    C3  2963   C3  39
m   309  6875    B2  2967   B2  57
m   309  6876    C3  2972   C3  47
m   309  6877    B2  2975   B2  44
m   309  6878    C3  2986   C3  42
m     0    -1        2998  F#1  29
m     0    -1        3030   F2  15
m     0    -1        3031  G#1  18
m     0    -1        3033  F#3  10
m   309  6878    C3  2972   C3  47
m   309  6879    B2  2975   B2  44
m   309  6880    C3  2986   C3  42
m   309  6881   F#1  2998  F#1  29
m   309  6884    F2  3030   F2  15
m   309  6882   G#1  3031  G#1  18
m   309  6885   F#3  3033  F#3  10
m   309  6883    C2  3034   C2  13
m   310  6887    E1  3070   E1  15
m   310  6888   F#1  3072  F#1  32
m   310  6890   F#1  3106  F#1   5
m   310  6891    B1  3117   B1  36
m   310  6892    C2  3120   C2  46
m   310  6894    B1  3132   B1  49
m   310  6893    E6  3140   E6  53
m   310  6895   A#5  3143  A#5  55
m   310  6897   A#0  3145  A#0  99
m   310  6896   F#6  3147  F#6  84
m   310  6898   D#1  3163  D#1  40
m   310  6899    D7  3168   D7  99
m   310  6901   F#1  3193  F#1  48
m   310  6902   A#0  3219  A#0  48
m   310  6903   F#1  3224  F#1  36
m   310  6904    C2  3228   C2  34
m   310  6905    B1  3239   B1  32
m   310  6907    C2  3245   C2  28
m   310  6908    B1  3251   B1  24
m   310  6910   F#6  3325  F#6  54
m   310  6911   A#0  3326  A#0  19
m   310  6914   F#1  3328  F#1  23
m   310  6912   D#1  3330  D#1  17
m   310  6913    E1  3331   E1  25
m   310  6916    C2  3332   C2  17
m   310  6915    B1  3334   B1  17
m   310  6919   A#0  3416  A#0   1
m   310  6922   F#1  3419  F#1  13
m   310  6921    E1  3420   E1  21
m   310  6920   D#1  3421  D#1  12
m   310  6924    C2  3423   C2  12
m   310  6923    B1  3424   B1  12
m   311  6927   A#0  3581  A#0  72
m   311  6926   F#6  3584  F#6 106
m   311  6930   F#1  3585  F#1  84
m   311  6931    B1  3586   B1  77
m   311  6932    C2  3587   C2  81
m   311  6928   D#1  3588  D#1  69
m   311  6929    E1  3590   E1  82
m   311  6935    E1  4059   E1  25
m   311  6936    C2  4139   C2  15
m   312  6938    C2  4210   C2  14
m   312  6940   F#2  4238  F#2  30
m   312  6941   G#1  4249  G#1  33
m   312  6942    F2  4264   F2  31
m   312  6944   F#2  4283  F#2  49
m   312  6946    F2  4299   F2  39
m   312  6947   G#1  4305  G#1  43
m   312  6949    C2  4324   C2  74
m   312  6948    E1  4325   E1  56
m   312  6951   G#1  4344  G#1  67
m   312  6953    E1  4376   E1  70
m   312  6954    C2  4377   C2  84
m   312  6955   F#3  4386  F#3  74
m   312  6957    E1  4422   E1  65
m   312  6959    C2  4424   C2  86
m   312  6958   G#1  4425  G#1  84
m   312  6961   F#4  4450  F#4  45
m   312  6962    F3  4456   F3  50
m   312  6963   G#1  4462  G#1  54
m   312  6964    E1  4476   E1  38
m   312  6965    C2  4477   C2  38
m   312  6966   F#3  4479  F#3  40
m   312  6968   G#1  4499  G#1  55
m   312  6970    F2  4521   F2  56
m   312  6971   G#2  4560  G#2  96
m   312  6973   G#2  4576  G#2  96
m   312  6972   F#2  4581  F#2  65
m   312  6974    E1  4615   E1  21
m   312  6978   F#4  4617  F#4  25
m   312  6975   G#1  4619  G#1  21
m   312  6976    C2  4620   C2  23
m   312  6977    F4  4622   F4   9
m   312  6980    E5  4703   E5  31
m   312  6981    D4  4707   D4  32
m   312  6982   F#5  4713  F#5  45
m   312  6983   A#4  4719  A#4  33
m   312  6984   F#5  4723  F#5  45
m   312  6985   A#4  4725  A#4  43
m   312  6986   F#6  4729  F#6  61
m   312  6987   A#4  4732  A#4  59
m   312  6988    D4  4734   D4  46
m   312  6989   F#6  4736  F#6  64
m   312  6990   A#4  4747  A#4  52
m   312  6991   D#3  4755  D#3  62
m     0    -1        4765   D3   8
m   312  6994   F#5  4770  F#5  84
m   312  6992    D4  4771   D4  81
m   312  6993   A#4  4773  A#4  76
m   312  6995   D#3  4794  D#3  73
m   313  7000    C2  4854   C2  22
m   313  6999   G#1  4857  G#1  14
m   313  7002   F#4  4860  F#4  13
m   313  7001    F4  4861   F4  13
m   313  6998    E1  4862   E1  11
m   313  7003    D2  4934   D2  76
m   313  7004    E3  4937   E3  66
m   313  7005    D2  4945   D2  59
m   313  7006    C1  4955   C1  56
m   313  7007   F#1  4967  F#1  54
m   313  7008   G#1  4982  G#1  28
m   313  7010    C1  4988   C1  35
m   313  7011   F#1  4992  F#1  17
m   313  7009    D5  4995   D5  28
m   313  7012   A#2  5016  A#2  39
m   313  7013    D6  5028   D6  48
m   313  7015   A#2  5039  A#2  51
m   313  7016    C5  5048   C5  63
m   313  7017   A#2  5053  A#2  66
m   313  7018   F#3  5062  F#3  88
m   313  7021   A#2  5064  A#2  84
m   313  7019    C4  5065   C4  81
m   313  7023    D4  5078   D4  64
m     0    -1        5080   B3  54
m     0    -1        5087   A1   3
m     0    -1        5104   A1  62
m     0    -1        5110  C#4  67
m   313  7017   A#2  5064  A#2  84
m   313  7019    C4  5065   C4  81
m   313  7023    D4  5078   D4  64
m     0    -1        5121   A1  56
m   313  7019    C4  5065   C4  81
m   313  7023    D4  5078   D4  64
m     0    -1        5139  A#1  82
m   313  7023    D4  5078   D4  64
m   313  7024    B3  5080   B3  54
m   313  7028   C#4  5110  C#4  67
m   313  7031   A#1  5139  A#1  82
m   313  7032   F#2  5140  F#2  83
m     0    -1        5142   E5  79
m     0    -1        5144  G#5  86
m   313  7033    F4  5164   F4  40
m   313  7034   F#3  5166  F#3  49
m   313  7035    C3  5168   C3  55
m   313  7037    D4  5169   D4  49
m   313  7039   F#5  5170  F#5  57
m   313  7038   A#4  5171  A#4  52
m   313  7036   D#3  5173  D#3  46
m   313  7040   G#3  5182  G#3  60
m   313  7042   F#3  5195  F#3  44
m   313  7043    D5  5228   D5  44
m   313  7045    E6  5231   E6  31
m   313  7046   F#7  5236  F#7  59
m     0    -1        5238  D#7  14
m   313  7047   D#4  5257  D#4  46
m   313  7048   A#5  5258  A#5  74
m   313  7049   F#6  5261  F#6  88
m   313  7050   D#4  5265  D#4  81
m   314  7055    F4  5290   F4  18
m   314  7054    C2  5291   C2  16
m   314  7056   F#4  5292  F#4  23
m   314  7052    E1  5293   E1  13
m   314  7053   G#1  5294  G#1  12
m   314  7058   D#4  5316  D#4  34
m   314  7060    D5  5318   D5  19
m   314  7059   A#4  5319  A#4  24
m   314  7057   G#6  5321  G#6  30
m   314  7062    C7  5322   C7  50
m   314  7061   F#6  5324  F#6  22
m   314  7063    E6  5328   E6  46
m   314  7064    C7  5334   C7  52
m   314  7065   F#7  5335  F#7  46
m   314  7066    E6  5338   E6  55
m   314  7067   G#6  5339  G#6  56
m   314  7068    C7  5344   C7  71
m   314  7070   G#6  5345  G#6  69
m   314  7071   F#7  5346  F#7  73
m   314  7069    E6  5347   E6  66
m   314  7072    F5  5354   F5  62
m   314  7074   G#6  5356  G#6  48
m   314  7075    C7  5357   C7  60
m   314  7076   F#7  5358  F#7  76
m   314  7073    E6  5359   E6  31
m     0    -1        5363   F6   9
m   314  7080   F#6  5377  F#6  35
m   314  7077   D#4  5378  D#4  14
m   314  7079    D5  5379   D5  21
m   314  7078   A#4  5380  A#4  18
m   314  7081    E5  5409   E5  36
m   315  7083   F#5  5429  F#5  36
m   315  7084   G#4  5431  G#4  38
m   315  7085    F3  5435   F3  40
m     0    -1        5436   E3  30
m   315  7086    C5  5444   C5  57
m     0    -1        5448   C1  58
m   315  7087    F3  5452   F3  66
m     0    -1        5460   F2  63
m   315  7088    E4  5463   E4  68
m     0    -1        5466  G#1  50
m     0    -1        5484  F#1  40
m     0    -1        5489  G#5  78
m     0    -1        5494  F#6  76
m   315  7091    F2  5460   F2  63
m   315  7093   G#1  5466  G#1  50
m   315  7094   F#1  5484  F#1  40
m   315  7096   G#5  5489  G#5  78
m   315  7097   F#6  5494  F#6  76
m   315  7098    C6  5501   C6  99
m   315  7099   F#1  5502  F#1  22
m   315  7100   G#1  5504  G#1  31
m   316  7102   A#1  5575  A#1  62
m   316  7104    D7  5592   D7 105
m   316  7105   A#1  5593  A#1  60
m   316  7107   C#5  5792  C#5  38
m   316  7110   F#2  5801  F#2  36
m   316  7109   C#5  5803  C#5  49
m   316  7111    F2  5835   F2  38
m     0    -1        5852   F2  48
m   316  7113    C6  5856   C6  60
m   316  7115    E4  5877   E4  76
m   316  7114    C6  5878   C6  67
m   317  7118   F#4  5905  F#4  37
m   317  7119    F3  5913   F3  33
m   317  7120    G2  5942   G2  40
m   317  7122    F3  5951   F3  18
m   317  7121    G2  5954   G2  21
m   317  7123    F3  5965   F3  27
m   317  7125    E4  5974   E4  28
m   317  7124   F#2  5976  F#2   1
m   317  7126    C2  5983   C2  44
m   317  7128   G#2  6000  G#2  33
m   317  7127    C2  6001   C2  12
m   317  7129    F3  6023   F3  30
m   317  7131    F3  6051   F3  22
m   317  7132    E4  6053   E4  40
m   317  7130    E1  6055   E1   1
m   317  7133    C1  6071   C1  35
m   317  7134    E3  6078   E3  37
m   317  7135    F2  6086   F2   9
m   317  7136    C1  6092   C1  30
m   317  7137   G#1  6102  G#1  21
m   317  7138    F2  6111   F2   1
m   317  7140   F#1  6123  F#1  34
m   317  7142    E3  6134   E3  23
m   317  7141    F2  6136   F2   8
m   317  7144    C1  6155   C1  18
m   317  7145   F#1  6159  F#1  12
m   317  7146   F#1  6193  F#1  11
m   317  7147   G#1  6194  G#1   5
m   318  7150    D6  6332   D6  36
m   318  7152   F#7  6345  F#7  47
m   318  7153    E7  6351   E7  54
m   318  7154    D5  6357   D5  41
m   318  7155    E6  6362   E6  54
m   318  7156   A#5  6367  A#5  53
m   318  7157    E6  6371   E6  42
m   318  7158    D4  6374   D4  60
m   318  7159   A#5  6384  A#5  60
m   318  7160   F#6  6389  F#6  56
m   318  7161    E5  6399   E5  71
m   318  7162   A#4  6401  A#4  67
m     0    -1        6408  G#7   7
m   318  7164    D7  6412   D7  82
m   318  7165   F#7  6414  F#7  85
m   318  7163   D#3  6417  D#3  72
m   318  7166    D7  6424   D7 103
m   318  7167   F#2  6427  F#2  67
m     0    -1        6430   E7  36
m   318  7168    E1  6477   E1  44
m   318  7169    C2  6485   C2  42
m   318  7170    E1  6494   E1  49
m   318  7171    C2  6500   C2  33
m   318  7172   G#1  6520  G#1  34
m   319  7175   F#7  6610  F#7 102
m   319  7174   G#5  6613  G#5  74
m   319  7178   F#7  6702  F#7  54
m   319  7177   G#6  6705  G#6  39
m   319  7180    C7  6716   C7  36
m   319  7181    E4  6741   E4  40
m   319  7182    C6  6750   C6  56
m   319  7183    F3  6761   F3  38
m   319  7184    E4  6768   E4  54
m   319  7185    F3  6778   F3  59
m   319  7186    E4  6787   E4  42
m   319  7187    F3  6795   F3  51
m   319  7189   A#4  6831  A#4  26
m   319  7193    D4  6832   D4  45
m   319  7192   D#3  6834  D#3  41
m   319  7190    E5  6835   E5  25
m   319  7191   F#5  6836  F#5  29
m   319  7197   F#6  6858  F#6  54
m   319  7195   G#5  6859  G#5  42
m   319  7196    C6  6860   C6  33
m   319  7198    F2  6863   F2  35
m   319  7199    E3  6865   E3  43
m   319  7200    F2  6875   F2  34
m   319  7201    E3  6878   E3  33
m   319  7205   D#2  6906  D#2  17
m   319  7206    D3  6907   D3  12
m   319  7204   F#6  6908  F#6  27
m   319  7203    E6  6909   E6  25
m   319  7202   A#5  6910  A#5  14
m   319  7209    C7  6998   C7  38
m   319  7212   D#2  7000  D#2  28
m   319  7208   G#6  7001  G#6  23
m   319  7210   F#7  7003  F#7  34
m   319  7211    F1  7005   F1   1
m   319  7216   F#7  7022  F#7  37
m   319  7217   D#1  7024  D#1  27
m   319  7214   A#6  7026  A#6  23
m   319  7215    E7  7027   E7  32
m   319  7218    D2  7028   D2  19
m   320  7224    E2  7092   E2  14
m   320  7222   F#7  7093  F#7  43
m   320  7221    C7  7094   C7  40
m   320  7220   G#6  7095  G#6  31
m   320  7223    F1  7096   F1  15
m   320  7227   F#7  7110  F#7  27
m   320  7226    E7  7111   E7  25
m   320  7228   D#1  7112  D#1  11
m   320  7229    D2  7113   D2  11
m   320  7225   A#6  7114  A#6  19
m   320  7232   F#5  7166  F#5  53
m   320  7230   G#4  7167  G#4  35
m   320  7233    F3  7168   F3  19
m   320  7231    C5  7171   C5  35
m   320  7234    E4  7172   E4  27
m   321  7236   A#4  7282  A#4  50
m   321  7238   F#5  7283  F#5  53
m   321  7240    D4  7284   D4  46
m   321  7239   D#3  7285  D#3  43
m   321  7237    E5  7286   E5  52
m   322  7243   F#2  7665  F#2  71
m   322  7245    C3  7676   C3  81
m   322  7244   F#2  7679  F#2  89
m   322  7246   F#2  7717  F#2 100
m   322  7248    C3  7718   C3  91
m   322  7247    B2  7719   B2  97
m   322  7251    D4  7800   D4 107
m   322  7252   A#0  7830  A#0  99
m   322  7253   F#1  7855  F#1  84
m   322  7255    B1  7878   B1  79
m   322  7257    C2  7892   C2  69
m   322  7258   F#1  7910  F#1  39
m   322  7259    B1  7933   B1  52
m   322  7261    C2  7962   C2  49
m   322  7262    B1  7978   B1  30
m   322  7263    C2  7984   C2  58
m   322  7266    D5  7993   D5  66
m   322  7267   A#0  8002  A#0  53
m   322  7268   F#1  8015  F#1  55
m   322  7269    C2  8024   C2  35
m   322  7270    B1  8030   B1  49
m   322  7271    C2  8036   C2  27
m   322  7272    D6  8050   D6  43
m   323  7274   A#6  8135  A#6 106
m   323  7278   G#2  8235  G#2 102
m   323  7277   F#2  8238  F#2  60
m   323  7276   G#1  8239  G#1  40
m   323  7279    E6  8339   E6  99
m   323  7280    D4  8350   D4  87
m   323  7281    C3  8388   C3  60
m   323  7282    E3  8391   E3  55
m   323  7283   C#4  8398  C#4  60
m   323  7284    D2  8415   D2  66
m   323  7285   G#1  8420  G#1  73
m   323  7286    C3  8424   C3  55
m   323  7287    E3  8430   E3  63
m   323  7289   G#1  8445  G#1  88
m   323  7291    C3  8446   C3  81
m   323  7290    D2  8447   D2  92
m     0    -1        8450   G3   1
m   323  7292   C#4  8451  C#4  82
m     0    -1        8459   A3  33
m     0    -1        8462   D3   1
m   323  7293   C#7  8499  C#7  45
m   323  7295   G#4  8515  G#4  50
m   323  7296    D5  8526   D5  36
m   323  7297   G#4  8529  G#4  63
m   323  7298    D5  8530   D5  42
m   323  7299   G#4  8533  G#4  16
m   323  7300    C6  8534   C6  59
m   323  7301    E6  8540   E6  51
m   323  7302   G#3  8558  G#3  53
m   323  7303   C#6  8568  C#6  67
m   323  7304    C5  8575   C5  58
m   323  7305    D4  8596   D4  77
m   323  7306   C#6  8617  C#6  67
m   323  7307    D3  8627   D3  68
m   323  7308   G#2  8638  G#2  67
m   323  7309   C#6  8642  C#6  50
m   323  7310    C5  8648   C5  51
m   323  7312    D3  8666   D3  69
m   323  7317   C#6  8693  C#6 104
m   323  7316    E5  8694   E5  92
m   323  7315    C5  8697   C5  81
m     0    -1        8698   D4  71
m     0    -1        8699  G#3  71
m     0    -1        8754  C#5  32
m     0    -1        8758  F#4  37
m   323  7317   C#6  8693  C#6 104
m   323  7316    E5  8694   E5  92
m   323  7315    C5  8697   C5  81
m   323  7318   C#5  8754  C#5  32
m   324  7320   F#4  8758  F#4  37
m   324  7321    E5  8760   E5  44
m   324  7322   G#1  8762  G#1  35
m   324  7326   A#6  8832  A#6 114
m   324  7324   F#4  8833  F#4  53
m   324  7325    E5  8834   E5  64
m   324  7329    E5  8895   E5  42
m   324  7327    D4  8896   D4  38
m   324  7328   F#4  8898  F#4  27
m   324  7331    F3  8923   F3  36
m   324  7332    G1  8925   G1  52
m   324  7333    A1  8939   A1  38
m   324  7334    G1  8949   G1  46
m   324  7335    A1  8955   A1  40
m   324  7336    G1  8961   G1  58
m   324  7335    A1  8967   A1  46
m   324  7336    G1  8977   G1  50
m   324  7337    F3  8990   F3  36
m   324  7339    F3  9001   F3  36
m   324  7338    G1  9004   G1  28
m   324  7341    D4  9051   D4  52
m   324  7342    E6  9052   E6  28
m   324  7342    E6  9063   E6  76
m   324  7343   F#6  9065  F#6  89
m     0    -1        9068   F6   1
m   324  7344   D#3  9121  D#3  27
m   324  7345   A#4  9126  A#4  28
m   324  7346    D4  9147   D4  25
m   324  7347   F#4  9150  F#4  30
m   324  7348    E5  9151   E5  18
m   324  7353   A#6  9230  A#6  98
m   324  7350    D4  9231   D4  25
m   324  7352    E5  9232   E5  35
m   324  7351   F#4  9233  F#4  33
