UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,117,    
    2,  0,         3,         3,      7812, ctl,  0, 64,118,    
    3,  0,         4,         7,     18228, ctl,  0, 64,119,    
    4,  0,         8,        15,     39061, ctl,  0, 64,120,    
    5,  0,        11,        26,     67706, ctl,  0, 64,121,    
    6,  0,        54,        80,    208331, ctl,  0, 64,122,    
    7,  0,        19,        99,    257810, ctl,  0, 64,121,    
    8,  0,        31,       130,    338539, ctl,  0, 64,122,    
    9,  0,         4,       134,    348955, ctl,  0, 64,121,    
   10,  0,        42,       176,    458330, ctl,  0, 64,120,    
   11,  0,         8,       184,    479163, ctl,  0, 64,119,    
   12,  0,         4,       188,    489579, ctl,  0, 64,117,    
   13,  0,         4,       192,    499995, ctl,  0, 64,115,    
   14,  0,         3,       195,    507807, ctl,  0, 64,112,    
   15,  0,         4,       199,    518223, ctl,  0, 64,108,    
   16,  0,         4,       203,    528639, ctl,  0, 64,104,    
   17,  0,         4,       207,    539055, ctl,  0, 64, 99,    
   18,  0,         4,       211,    549471, ctl,  0, 64, 93,    
   19,  0,         4,       215,    559887, ctl,  0, 64, 87,    
   20,  0,         3,       218,    567699, ctl,  0, 64, 81,    
   21,  0,         4,       222,    578115, ctl,  0, 64, 76,    
   22,  0,         4,       226,    588531, ctl,  0, 64, 70,    
   23,  0,         4,       230,    598947, ctl,  0, 64, 64,    
   24,  0,         4,       234,    609363, ctl,  0, 64, 59,    
   25,  0,         4,       238,    619779, ctl,  0, 64, 54,    
   26,  0,         4,       242,    630195, ctl,  0, 64, 50,    
   27,  0,         3,       245,    638007, ctl,  0, 64, 47,    
   28,  0,         4,       249,    648423, ctl,  0, 64, 45,    
   29,  0,         4,       253,    658839, ctl,  0, 64, 42,    
   30,  0,         4,       257,    669255, ctl,  0, 64, 39,    
   31,  0,         4,       261,    679671, ctl,  0, 64, 34,    
   32,  0,         3,       264,    687483, ctl,  0, 64, 29,    
   33,  0,         4,       268,    697899, ctl,  0, 64, 21,    
   34,  0,         4,       272,    708315, ctl,  0, 64, 15,    
   35,  0,         4,       276,    718731, ctl,  0, 64,  9,    
   36,  0,         4,       280,    729147, ctl,  0, 64,  5,    
   37,  0,         4,       284,    739563, ctl,  0, 64,  2,    
   38,  0,         4,       288,    749979, ctl,  0, 64,  0,    
   39,  0,       482,       770,   2005187, nof,  0, 60,  0,    
   40,  0,       270,      1040,   2708312, ctl,  0, 64,  3,    
   41,  0,         4,      1044,   2718728, ctl,  0, 64,  4,    
   42,  0,         4,      1048,   2729144, ctl,  0, 64,  5,    
   43,  0,        11,      1059,   2757789, ctl,  0, 64,  6,    
   44,  0,         8,      1067,   2778622, ctl,  0, 64,  7,    
   45,  0,         4,      1071,   2789038, ctl,  0, 64,  8,    
   46,  0,         4,      1075,   2799454, ctl,  0, 64,  9,    
   47,  0,         4,      1079,   2809870, ctl,  0, 64, 10,    
   48,  0,         3,      1082,   2817682, ctl,  0, 64, 11,    
   49,  0,         8,      1090,   2838515, ctl,  0, 64, 12,    
   50,  0,         4,      1094,   2848931, ctl,  0, 64, 14,    
   51,  0,         8,      1102,   2869764, ctl,  0, 64, 16,    
   52,  0,         3,      1105,   2877576, ctl,  0, 64, 17,    
   53,  0,         8,      1113,   2898409, ctl,  0, 64, 18,    
   54,  0,         4,      1117,   2908825, ctl,  0, 64, 19,    
   55,  0,         4,      1121,   2919241, ctl,  0, 64, 20,    
   56,  0,         4,      1125,   2929657, ctl,  0, 64, 22,    
   57,  0,         4,      1129,   2940073, ctl,  0, 64, 25,    
   58,  0,         3,      1132,   2947885, ctl,  0, 64, 27,    
