UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 48,    
    2,  0,        46,        46,    119791, ctl,  0, 64, 49,    
    3,  0,         3,        49,    127603, ctl,  0, 64, 48,    
    4,  0,        23,        72,    187498, ctl,  0, 64, 49,    
    5,  0,         4,        76,    197914, ctl,  0, 64, 48,    
    6,  0,         4,        80,    208330, ctl,  0, 64, 49,    
    7,  0,        23,       103,    268225, ctl,  0, 64, 48,    
    8,  0,         4,       107,    278641, ctl,  0, 64, 49,    
    9,  0,         4,       111,    289057, ctl,  0, 64, 48,    
   10,  0,         4,       115,    299473, ctl,  0, 64, 49,    
   11,  0,         4,       119,    309889, ctl,  0, 64, 48,    
   12,  0,         3,       122,    317701, ctl,  0, 64, 49,    
   13,  0,         4,       126,    328117, ctl,  0, 64, 48,    
   14,  0,        23,       149,    388012, ctl,  0, 64, 49,    
   15,  0,         4,       153,    398428, ctl,  0, 64, 48,    
   16,  0,         4,       157,    408844, ctl,  0, 64, 49,    
   17,  0,        23,       180,    468739, ctl,  0, 64, 50,    
   18,  0,        19,       199,    518218, ctl,  0, 67, 16,    
   19,  0,        19,       218,    567697, ctl,  0, 64, 49,    
   20,  0,         1,       219,    570301, ctl,  0, 67, 15,    
   21,  0,        11,       230,    598946, ctl,  0, 64, 50,    
   22,  0,         0,       230,    598946, ctl,  0, 67, 16,    
   23,  0,        19,       249,    648425, ctl,  0, 67, 15,    
   24,  0,         8,       257,    669258, ctl,  0, 67, 16,    
   25,  0,         4,       261,    679674, ctl,  0, 67, 15,    
   26,  0,         7,       268,    697903, ctl,  0, 67, 16,    
   27,  0,         8,       276,    718736, ctl,  0, 67, 15,    
   28,  0,       177,       453,   1179673, ctl,  0, 67, 16,    
   29,  0,         3,       456,   1187485, ctl,  0, 67, 15,    
   30,  0,       310,       766,   1994776, non,  0, 47, 42,  B2
   31,  0,         1,       767,   1997380, non,  0, 62, 52,  D4
   32,  0,         1,       768,   1999984, ctl,  0, 64, 51,    
   33,  0,         3,       771,   2007796, ctl,  0, 64, 52,    
   34,  0,         4,       775,   2018212, ctl,  0, 64, 53,    
   35,  0,         4,       779,   2028628, ctl,  0, 64, 54,    
   36,  0,         4,       783,   2039044, ctl,  0, 64, 56,    
   37,  0,         2,       785,   2044252, nof,  0, 62,  0,    
   38,  0,         2,       787,   2049460, ctl,  0, 64, 59,    
   39,  0,         4,       791,   2059876, ctl,  0, 64, 62,    
   40,  0,         0,       791,   2059876, nof,  0, 47,  0,    
   41,  0,         3,       794,   2067688, ctl,  0, 64, 66,    
   42,  0,         4,       798,   2078104, ctl,  0, 64, 71,    
   43,  0,         4,       802,   2088520, ctl,  0, 64, 76,    
   44,  0,         4,       806,   2098936, ctl,  0, 64, 81,    
   45,  0,         4,       810,   2109352, ctl,  0, 64, 86,    
   46,  0,         4,       814,   2119768, ctl,  0, 64, 90,    
   47,  0,         3,       817,   2127580, ctl,  0, 64, 94,    
   48,  0,         2,       819,   2132788, non,  0, 40, 43,  E2
   49,  0,         2,       821,   2137996, ctl,  0, 64, 98,    
   50,  0,         4,       825,   2148412, ctl,  0, 64,101,    
   51,  0,         4,       829,   2158828, ctl,  0, 64,103,    
   52,  0,         4,       833,   2169244, ctl,  0, 64,106,    
   53,  0,         4,       837,   2179660, ctl,  0, 64,107,    
   54,  0,         4,       841,   2190076, ctl,  0, 64,108,    
   55,  0,         5,       846,   2203096, nof,  0, 40,  0,    
   56,  0,        21,       867,   2257783, ctl,  0, 64,107,    
   57,  0,         4,       871,   2268199, ctl,  0, 64,105,    
   58,  0,         1,       872,   2270803, non,  0, 30, 76, F#1
   59,  0,         3,       875,   2278615, ctl,  0, 64,103,    
   60,  0,         4,       879,   2289031, ctl,  0, 64,100,    
   61,  0,         3,       882,   2296843, non,  0, 50, 55,  D3
   62,  0,         1,       883,   2299447, ctl,  0, 64, 96,    
   63,  0,         4,       887,   2309863, ctl,  0, 64, 91,    
   64,  0,         3,       890,   2317675, ctl,  0, 64, 87,    
   65,  0,         4,       894,   2328091, ctl,  0, 64, 82,    
   66,  0,         4,       898,   2338507, ctl,  0, 64, 77,    
   67,  0,         1,       899,   2341111, nof,  0, 30,  0,    
   68,  0,         3,       902,   2348923, ctl,  0, 64, 73,    
