UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  3,    
    2,  0,         7,         7,     18229, ctl,  0, 64,  4,    
    3,  0,        16,        23,     59895, ctl,  0, 64,  5,    
    4,  0,        46,        69,    179686, ctl,  0, 64,  6,    
    5,  0,        15,        84,    218748, ctl,  0, 64,  5,    
    6,  0,        27,       111,    289060, ctl,  0, 64,  6,    
    7,  0,        15,       126,    328122, ctl,  0, 64,  5,    
    8,  0,        19,       145,    377601, ctl,  0, 64,  6,    
    9,  0,         5,       150,    390621, ctl,  0, 64,  5,    
   10,  0,        11,       161,    419266, ctl,  0, 64,  6,    
   11,  0,        11,       172,    447911, ctl,  0, 64,  5,    
   12,  0,        12,       184,    479161, ctl,  0, 64,  4,    
   13,  0,        23,       207,    539056, ctl,  0, 64,  3,    
   14,  0,         4,       211,    549472, ctl,  0, 64,  2,    
   15,  0,         4,       215,    559888, ctl,  0, 64,  0,    
   16,  0,       119,       334,    869783, ctl,  0, 64,  2,    
   17,  0,         3,       337,    877595, ctl,  0, 64,  3,    
   18,  0,         4,       341,    888011, ctl,  0, 64,  4,    
   19,  0,         4,       345,    898427, ctl,  0, 64,  5,    
   20,  0,        35,       380,    989572, ctl,  0, 64,  6,    
   21,  0,        42,       422,   1098947, ctl,  0, 64,  7,    
   22,  0,         4,       426,   1109363, ctl,  0, 64,  8,    
   23,  0,         4,       430,   1119779, ctl,  0, 64, 10,    
   24,  0,         3,       433,   1127591, ctl,  0, 64, 11,    
   25,  0,         4,       437,   1138007, ctl,  0, 64, 12,    
   26,  0,        24,       461,   1200507, ctl,  0, 64, 13,    
   27,  0,         3,       464,   1208319, ctl,  0, 64, 14,    
   28,  0,         4,       468,   1218735, ctl,  0, 64, 15,    
   29,  0,         4,       472,   1229151, ctl,  0, 64, 17,    
   30,  0,         4,       476,   1239567, ctl,  0, 64, 18,    
   31,  0,         3,       479,   1247379, ctl,  0, 64, 19,    
   32,  0,         4,       483,   1257795, ctl,  0, 64, 20,    
   33,  0,         4,       487,   1268211, ctl,  0, 64, 21,    
   34,  0,         4,       491,   1278627, ctl,  0, 64, 22,    
   35,  0,         4,       495,   1289043, ctl,  0, 64, 24,    
   36,  0,         4,       499,   1299459, ctl,  0, 64, 26,    
   37,  0,         3,       502,   1307271, ctl,  0, 64, 27,    
   38,  0,         4,       506,   1317687, ctl,  0, 64, 28,    
   39,  0,         4,       510,   1328103, ctl,  0, 64, 29,    
   40,  0,         4,       514,   1338519, ctl,  0, 64, 30,    
   41,  0,         8,       522,   1359352, ctl,  0, 64, 31,    
   42,  0,         4,       526,   1369768, ctl,  0, 64, 33,    
   43,  0,         3,       529,   1377580, ctl,  0, 64, 34,    
   44,  0,         4,       533,   1387996, ctl,  0, 64, 35,    
   45,  0,         4,       537,   1398412, ctl,  0, 64, 36,    
   46,  0,         4,       541,   1408828, ctl,  0, 64, 38,    
   47,  0,         4,       545,   1419244, ctl,  0, 64, 39,    
   48,  0,         4,       549,   1429660, ctl,  0, 64, 40,    
   49,  0,         3,       552,   1437472, ctl,  0, 64, 42,    
   50,  0,         4,       556,   1447888, ctl,  0, 64, 43,    
   51,  0,         4,       560,   1458304, ctl,  0, 64, 45,    
   52,  0,         4,       564,   1468720, ctl,  0, 64, 46,    
   53,  0,         4,       568,   1479136, ctl,  0, 64, 47,    
   54,  0,        19,       587,   1528615, ctl,  0, 64, 48,    
   55,  0,        12,       599,   1559865, ctl,  0, 64, 49,    
   56,  0,        11,       610,   1588510, ctl,  0, 64, 50,    
   57,  0,         4,       614,   1598926, ctl,  0, 64, 49,    
   58,  0,         8,       622,   1619759, ctl,  0, 64, 50,    
   59,  0,        15,       637,   1658821, ctl,  0, 64, 51,    
   60,  0,        15,       652,   1697883, ctl,  0, 64, 52,    
   61,  0,        12,       664,   1729133, ctl,  0, 64, 53,    
   62,  0,         4,       668,   1739549, ctl,  0, 64, 54,    
   63,  0,         3,       671,   1747361, ctl,  0, 64, 55,    
   64,  0,         4,       675,   1757777, ctl,  0, 64, 56,    
   65,  0,         8,       683,   1778610, ctl,  0, 64, 57,    
   66,  0,        46,       729,   1898401, ctl,  0, 64, 58,    
   67,  0,         4,       733,   1908817, ctl,  0, 64, 57,    
   68,  0,        23,       756,   1968712, ctl,  0, 64, 58,    
   69,  0,        11,       767,   1997357, ctl,  0, 64, 57,    
   70,  0,         4,       771,   2007773, ctl,  0, 64, 58,    
   71,  0,         2,       773,   2012981, non,  0, 60, 31,  C4
   72,  0,         6,       779,   2028606, ctl,  0, 64, 61,    
   73,  0,         4,       783,   2039022, ctl,  0, 64, 66,    
   74,  0,         4,       787,   2049438, ctl,  0, 64, 76,    
   75,  0,         4,       791,   2059854, ctl,  0, 64, 90,    
   76,  0,         3,       794,   2067666, non,  0, 67, 68,  G4
   77,  0,         0,       794,   2067666, ctl,  0, 64,103,    
   78,  0,         4,       798,   2078082, ctl,  0, 64,115,    
   79,  0,         3,       801,   2085894, non,  0, 95, 95,  B6
   80,  0,         1,       802,   2088498, ctl,  0, 64,123,    
   81,  0,         4,       806,   2098914, ctl,  0, 64,127,    
   82,  0,         5,       811,   2111934, nof,  0, 60,  0,    
   83,  0,         4,       815,   2122350, nof,  0, 67,  0,    
