UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 13,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 14,    
    3,  0,         4,         7,     18228, ctl,  0, 64, 15,    
    4,  0,         4,        11,     28644, ctl,  0, 64, 18,    
    5,  0,         4,        15,     39060, ctl,  0, 64, 20,    
    6,  0,         4,        19,     49476, ctl,  0, 64, 23,    
    7,  0,         4,        23,     59892, ctl,  0, 64, 26,    
    8,  0,         3,        26,     67704, ctl,  0, 64, 29,    
    9,  0,         4,        30,     78120, ctl,  0, 64, 32,    
   10,  0,         4,        34,     88536, ctl,  0, 64, 36,    
   11,  0,         4,        38,     98952, ctl,  0, 64, 38,    
   12,  0,         4,        42,    109368, ctl,  0, 64, 41,    
   13,  0,         4,        46,    119784, ctl,  0, 64, 43,    
   14,  0,         3,        49,    127596, ctl,  0, 64, 45,    
   15,  0,         4,        53,    138012, ctl,  0, 64, 46,    
   16,  0,         4,        57,    148428, ctl,  0, 64, 47,    
   17,  0,         4,        61,    158844, ctl,  0, 64, 49,    
   18,  0,         4,        65,    169260, ctl,  0, 64, 52,    
   19,  0,         4,        69,    179676, ctl,  0, 64, 55,    
   20,  0,         3,        72,    187488, ctl,  0, 64, 60,    
   21,  0,         4,        76,    197904, ctl,  0, 64, 65,    
   22,  0,         4,        80,    208320, ctl,  0, 64, 71,    
   23,  0,         4,        84,    218736, ctl,  0, 64, 78,    
   24,  0,         4,        88,    229152, ctl,  0, 64, 85,    
   25,  0,         1,        89,    231756, non,  0, 46, 61, A#2
   26,  0,         0,        89,    231756, non,  0, 40, 57,  E2
   27,  0,         3,        92,    239568, ctl,  0, 64, 92,    
   28,  0,         4,        96,    249984, ctl,  0, 64,100,    
   29,  0,         3,        99,    257796, ctl,  0, 64,107,    
   30,  0,         5,       104,    270816, ctl,  0, 64,115,    
   31,  0,         3,       107,    278628, ctl,  0, 64,120,    
   32,  0,         4,       111,    289044, ctl,  0, 64,124,    
   33,  0,         3,       114,    296856, nof,  0, 40,  0,    
   34,  0,         1,       115,    299460, ctl,  0, 64,127,    
   35,  0,         1,       116,    302064, nof,  0, 46,  0,    
   36,  0,        25,       141,    367168, non,  0, 85, 92, C#6
   37,  0,         1,       142,    369772, non,  0, 81, 86,  A5
   38,  0,         1,       143,    372376, non,  0, 73, 79, C#5
   39,  0,        40,       183,    476542, non,  0, 65, 80,  F4
   40,  0,        35,       218,    567687, nof,  0, 65,  0,    
   41,  0,        96,       314,    817687, nof,  0, 73,  0,    
   42,  0,       167,       481,   1252582, non,  0, 73, 67, C#5
   43,  0,        14,       495,   1289040, ctl,  0, 64,124,    
   44,  0,         4,       499,   1299456, ctl,  0, 64,119,    
   45,  0,         4,       503,   1309872, ctl,  0, 64,111,    
   46,  0,         3,       506,   1317684, ctl,  0, 64,102,    
   47,  0,         4,       510,   1328100, ctl,  0, 64, 91,    
   48,  0,         4,       514,   1338516, ctl,  0, 64, 80,    
   49,  0,         4,       518,   1348932, ctl,  0, 64, 71,    
   50,  0,         4,       522,   1359348, ctl,  0, 64, 63,    
