UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 49,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 50,    
    3,  0,         4,         7,     18228, ctl,  0, 64, 49,    
    4,  0,        12,        19,     49478, ctl,  0, 64, 50,    
    5,  0,         4,        23,     59894, ctl,  0, 64, 49,    
    6,  0,         3,        26,     67706, ctl,  0, 64, 50,    
    7,  0,        16,        42,    109372, ctl,  0, 64, 49,    
    8,  0,        19,        61,    158851, ctl,  0, 67, 16,    
    9,  0,        11,        72,    187496, ctl,  0, 64, 50,    
   10,  0,         8,        80,    208329, ctl,  0, 67, 15,    
   11,  0,        62,       142,    369787, ctl,  0, 64, 51,    
   12,  0,        15,       157,    408849, ctl,  0, 64, 52,    
   13,  0,        15,       172,    447911, ctl,  0, 64, 53,    
   14,  0,         8,       180,    468744, ctl,  0, 64, 52,    
   15,  0,         4,       184,    479160, ctl,  0, 64, 53,    
   16,  0,       123,       307,    799472, ctl,  0, 64, 52,    
   17,  0,         4,       311,    809888, ctl,  0, 64, 53,    
   18,  0,         3,       314,    817700, ctl,  0, 64, 52,    
   19,  0,         4,       318,    828116, ctl,  0, 64, 53,    
   20,  0,         4,       322,    838532, ctl,  0, 64, 52,    
   21,  0,         4,       326,    848948, ctl,  0, 64, 53,    
   22,  0,        19,       345,    898427, ctl,  0, 64, 52,    
   23,  0,        16,       361,    940093, ctl,  0, 64, 53,    
   24,  0,         3,       364,    947905, ctl,  0, 64, 52,    
   25,  0,         4,       368,    958321, ctl,  0, 64, 53,    
   26,  0,        12,       380,    989571, ctl,  0, 64, 52,    
   27,  0,        19,       399,   1039050, ctl,  0, 64, 51,    
   28,  0,         4,       403,   1049466, ctl,  0, 64, 52,    
   29,  0,        19,       422,   1098945, ctl,  0, 64, 51,    
   30,  0,        11,       433,   1127590, ctl,  0, 64, 50,    
   31,  0,       104,       537,   1398423, ctl,  0, 64, 49,    
   32,  0,        19,       556,   1447902, ctl,  0, 64, 50,    
   33,  0,        23,       579,   1507797, ctl,  0, 64, 51,    
   34,  0,         1,       580,   1510401, non,  0, 62, 44,  D4
   35,  0,         1,       581,   1513005, non,  0, 47, 34,  B2
   36,  0,         2,       583,   1518213, ctl,  0, 64, 52,    
   37,  0,         4,       587,   1528629, ctl,  0, 64, 54,    
   38,  0,         4,       591,   1539045, ctl,  0, 64, 56,    
   39,  0,         4,       595,   1549461, ctl,  0, 64, 60,    
   40,  0,         2,       597,   1554669, nof,  0, 62,  0,    
   41,  0,         2,       599,   1559877, ctl,  0, 64, 66,    
   42,  0,         3,       602,   1567689, ctl,  0, 64, 73,    
