dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64,  5
  0,  0,  189914,  1,  0.1899, 0,0xb0,     , 64,  4
  0,  0,  219895,  2,  0.2199, 0,0xb0,     , 64,  5
  0,  0,  229899,  3,  0.2299, 0,0xb0,     , 64,  4
  0,  0,  330006,  4,  0.3300, 0,0xb0,     , 64,  5
  0,  0,  740029,  5,  0.7400, 0,0xb0,     , 64,  4
  0,  0,  779976,  6,  0.7800, 0,0xb0,     , 64,  5
  0,  0,  922102,  7,  0.9221, 0,0xb0,     , 64,  6
  0,  0,  940009,  8,  0.9400, 0,0xb0,     , 64,  5
  0,  0, 1030021,  9,  1.0300, 0,0xb0,     , 64,  6
  0,  0, 1041077, 10,  1.0411, 0,0xb0,     , 64,  5
  0,  0, 1050135, 11,  1.0501, 0,0xb0,     , 64,  6
  0,  0, 1070048, 12,  1.0700, 0,0xb0,     , 64,  7
  0,  0, 1079917, 13,  1.0799, 0,0xb0,     , 64,  8
  0,  0, 1089919, 14,  1.0899, 0,0xb0,     , 64, 10
  0,  0, 1109962, 15,  1.1100, 0,0xb0,     , 64, 12
  0,  0, 1180037, 16,  1.1800, 0,0xb0,     , 67,  4
  0,  0, 1190007, 17,  1.1900, 0,0xb0,     , 67,  6
  0,  0, 1200999, 18,  1.2010, 0,0xb0,     , 67,  9
  0,  0, 1210000, 19,  1.2100, 0,0xb0,     , 67, 11
  0,  0, 1449902, 20,  1.4499, 0,0xb0,     , 64, 11
  0,  0, 1469894, 21,  1.4699, 0,0xb0,     , 64, 10
  0,  0, 1480159, 22,  1.4802, 0,0xb0,     , 64,  9
  0,  0, 1489890, 23,  1.4899, 0,0xb0,     , 64,  7
  0,  0, 1509896, 24,  1.5099, 0,0xb0,     , 64,  6
  0,  0, 1529879, 25,  1.5299, 0,0xb0,     , 64,  5
  0,  0, 1569885, 26,  1.5699, 0,0xb0,     , 64,  4
  0,  0, 1579867, 27,  1.5799, 0,0xb0,     , 64,  5
  0,  0, 1600103, 28,  1.6001, 0,0xb0,     , 64,  4
  0,  0, 1619895, 29,  1.6199, 0,0xb0,     , 64,  5
  0,  0, 1629894, 30,  1.6299, 0,0xb0,     , 64,  4
  0,  0, 1680161, 31,  1.6802, 0,0xb0,     , 64,  3
  0,  0, 1689863, 32,  1.6899, 0,0xb0,     , 64,  4
  0,  0, 1801912, 33,  1.8019, 0,0xb0,     , 64,  5
  0,  0, 1810020, 34,  1.8100, 0,0xb0,     , 64,  4
  0,  0, 1830031, 35,  1.8300, 0,0xb0,     , 67, 10
  0,  0, 1850017, 36,  1.8500, 0,0xb0,     , 64,  5
  0,  0, 1881869, 37,  1.8819, 0,0xb0,     , 64,  4
  0,  0, 1900018, 38,  1.9000, 0,0xb0,     , 64,  3
  0,  0, 1921827, 39,  1.9218, 0,0xb0,     , 64,  2
  0,  0, 1940017, 40,  1.9400, 0,0xb0,     , 64,  3
  0,  0, 1970114, 41,  1.9701, 0,0xb0,     , 64,  4
  0,  0, 1980024, 42,  1.9800, 0,0xb0,     , 67, 11
  0,  0, 2001833, 43,  2.0018, 0,0xb0,     , 64,  5
  0,  0, 2020033, 44,  2.0200, 0,0xb0,     , 64,  4
  0,  0, 2030032, 45,  2.0300, 0,0xb0,     , 67, 10
  0,  0, 2070124, 46,  2.0701, 0,0xb0,     , 64,  5
  0,  0, 2121920, 47,  2.1219, 0,0xb0,     , 64,  4
  0,  0, 2150042, 48,  2.1500, 0,0xb0,     , 64,  3
  0,  0, 2170050, 49,  2.1700, 0,0xb0,     , 64,  4
  0,  0, 2190015, 50,  2.1900, 0,0xb0,     , 64,  5
  0,  0, 2230067, 51,  2.2301, 0,0xb0,     , 64,  4
  0,  0, 2241878, 52,  2.2419, 0,0xb0,     , 64,  5
  0,  0, 2250134, 53,  2.2501, 0,0xb0,     , 64,  4
  0,  0, 2270045, 54,  2.2700, 0,0xb0,     , 64,  3
  0,  0, 2281843, 55,  2.2818, 0,0xb0,     , 64,  4
  0,  0, 2290037, 56,  2.2900, 0,0xb0,     , 64,  3
  0,  0, 2300048, 57,  2.3000, 0,0xb0,     , 64,  4
  0,  0, 2321844, 58,  2.3218, 0,0xb0,     , 64,  5
  0,  0, 2340040, 59,  2.3400, 0,0xb0,     , 64,  4
  0,  0, 2350084, 60,  2.3501, 0,0xb0,     , 64,  5
  0,  0, 2351048, 61,  2.3510, 0,0xb0,     , 67, 11
  0,  0, 2364893, 62,  2.3649, 0,0xb0,     , 67, 10
  0,  0, 2370079, 63,  2.3701, 0,0xb0,     , 67, 11
  0,  0, 2380044, 64,  2.3800, 0,0xb0,     , 64,  4
  0,  0, 2381004, 65,  2.3810, 0,0xb0,     , 67, 10
  0,  0, 2401898, 66,  2.4019, 0,0xb0,     , 64,  3
  0,  0, 2430924, 67,  2.4309, 0,0xb0,     , 64,  4
  0,  0, 2449953, 68,  2.4500, 0,0xb0,     , 64,  5
  0,  0, 2450938, 69,  2.4509, 0,0xb0,     , 67, 11
  0,  0, 2469959, 70,  2.4700, 0,0xb0,     , 64,  4
  0,  0, 2489925, 71,  2.4899, 0,0xb0,     , 64,  3
  0,  0, 2529981, 72,  2.5300, 0,0xb0,     , 67, 10
  0,  0, 2539923, 73,  2.5399, 0,0xb0,     , 64,  4
  0,  0, 2540873, 74,  2.5409, 0,0xb0,     , 67, 11
  0,  0, 2569932, 75,  2.5699, 0,0xb0,     , 64,  5
  0,  0, 2579924, 76,  2.5799, 0,0xb0,     , 64,  4
  0,  0, 2609928, 77,  2.6099, 0,0xb0,     , 64,  3
  0,  0, 2659929, 78,  2.6599, 0,0xb0,     , 64,  4
  0,  0, 2669964, 79,  2.6700, 0,0xb0,     , 64,  3
  0,  0, 2680182, 80,  2.6802, 0,0xb0,     , 64,  4
  0,  0, 2709954, 81,  2.7100, 0,0xb0,     , 64,  3
  0,  0, 2720196, 82,  2.7202, 0,0xb0,     , 64,  4
  0,  0, 2780159, 83,  2.7802, 0,0xb0,     , 64,  5
  0,  0, 2830095, 84,  2.8301, 0,0xb0,     , 64,  4
  0,  0, 2842126, 85,  2.8421, 0,0xb0,     , 64,  3
  0,  0, 2860075, 86,  2.8601, 0,0xb0,     , 64,  2
  0,  0, 2881939, 87,  2.8819, 0,0xb0,     , 64,  3
  0,  0, 2890055, 88,  2.8901, 0,0xb0,     , 64,  4
  0,  0, 2910034, 89,  2.9100, 0,0xb0,     , 64,  5
  0,  0, 2930141, 90,  2.9301, 0,0xb0,     , 64,  4
  0,  0, 2950060, 91,  2.9501, 0,0xb0,     , 64,  3
  0,  0, 3001260, 92,  3.0013, 0,0xb0,     , 64,  4
  0,  0, 3030086, 93,  3.0301, 0,0xb0,     , 64,  5
  0,  0, 3041171, 94,  3.0412, 0,0xb0,     , 64,  4
  0,  0, 3060139, 95,  3.0601, 0,0xb0,     , 64,  3
  0,  0, 3121946, 96,  3.1219, 0,0xb0,     , 64,  4
  0,  0, 3160393, 97,  3.1604, 0,0xb0,     , 64,  5
  0,  0, 3170055, 98,  3.1701, 0,0xb0,     , 64,  4
  0,  0, 3190072, 99,  3.1901, 0,0xb0,     , 64,  3
  0,  0, 3219981,100,  3.2200, 0,0xb0,     , 64,  4
  0,  0, 3230094,101,  3.2301, 0,0xb0,     , 64,  3
  0,  0, 3270130,102,  3.2701, 0,0xb0,     , 64,  2
  0,  0, 3281940,103,  3.2819, 0,0xb0,     , 64,  0
  0,  0, 3290143,104,  3.2901, 0,0xb0,     , 64,  3
  0,  0, 3300133,105,  3.3001, 0,0xb0,     , 64,  2
  0,  0, 3310154,106,  3.3102, 0,0xb0,     , 64,  3
  0,  0, 3324916,107,  3.3249, 0,0xb0,     , 64,  2
  0,  0, 3325931,108,  3.3259, 0,0xb0,     , 67, 10
  0,  0, 3330088,109,  3.3301, 0,0xb0,     , 64,  3
  0,  0, 3350150,110,  3.3502, 0,0xb0,     , 64,  2
  0,  0, 3351056,111,  3.3511, 0,0xb0,     , 67,  8
  0,  0, 3361915,112,  3.3619, 0,0xb0,     , 67,  6
  0,  0, 3370190,113,  3.3702, 0,0xb0,     , 64,  3
  0,  0, 3371128,114,  3.3711, 0,0xb0,     , 67,  4
  0,  0, 3380122,115,  3.3801, 0,0xb0,     , 67,  2
  0,  0, 3390104,116,  3.3901, 0,0xb0,     , 67,  0
  0,  0, 3401975,117,  3.4020, 0,0xb0,     , 64,  4
  0,  0, 3420164,118,  3.4202, 0,0xb0,     , 64,  5
  0,  0, 3429985,119,  3.4300, 0,0xb0,     , 64,  4
  0,  0, 3440336,120,  3.4403, 0,0xb0,     , 64,  5
  0,  0, 3470082,121,  3.4701, 0,0xb0,     , 64,  4
  0,  0, 3540027,122,  3.5400, 0,0xb0,     , 64,  3
  0,  0, 3580083,123,  3.5801, 0,0xb0,     , 64,  4
  0,  0, 3600470,124,  3.6005, 0,0xb0,     , 64,  5
  0,  0, 3610124,125,  3.6101, 0,0xb0,     , 64,  4
  0,  0, 3650059,126,  3.6501, 0,0xb0,     , 64,  3
  0,  0, 3700058,127,  3.7001, 0,0xb0,     , 64,  4
  0,  0, 3730109,128,  3.7301, 0,0xb0,     , 64,  5
  0,  0, 3740160,129,  3.7402, 0,0xb0,     , 64,  4
  0,  0, 3780156,130,  3.7802, 0,0xb0,     , 64,  3
  0,  0, 3800413,131,  3.8004, 0,0xb0,     , 64,  4
  0,  0, 3880414,132,  3.8804, 0,0xb0,     , 64,  5
  0,  0, 3890117,133,  3.8901, 0,0xb0,     , 64,  4
  0,  0, 3940070,134,  3.9401, 0,0xb0,     , 64,  5
  0,  0, 3961591,135,  3.9616, 0,0xb0,     , 64,  4
  0,  0, 3970154,136,  3.9702, 0,0xb0,     , 64,  5
  0,  0, 3980169,137,  3.9802, 0,0xb0,     , 64,  4
  0,  0, 4000496,138,  4.0005, 0,0xb0,     , 64,  3
  0,  0, 4010208,139,  4.0102, 0,0xb0,     , 64,  4
  0,  0, 4030160,140,  4.0302, 0,0xb0,     , 64,  5
  0,  0, 4080725,141,  4.0807, 0,0xb0,     , 64,  7
  0,  0, 4090073,142,  4.0901, 0,0xb0,     , 64,  9
  0,  0, 4100098,143,  4.1001, 0,0xb0,     , 64, 13
  0,  0, 4110147,144,  4.1101, 0,0xb0,     , 64, 18
  0,  0, 4121981,145,  4.1220, 0,0xb0,     , 64, 26
  0,  0, 4123097,146,  4.1231, 0,0x90,   E2, 40, 59
  0,  0, 4130140,147,  4.1301, 0,0xb0,     , 64, 32
  0,  0, 4131095,148,  4.1311, 0,0x90,  A#2, 46, 62
  0,  0, 4140097,149,  4.1401, 0,0xb0,     , 64, 39
  0,  0, 4150077,150,  4.1501, 0,0xb0,     , 64, 46
  0,  0, 4162023,151,  4.1620, 0,0xb0,     , 64, 52
  0,  0, 4170136,152,  4.1701, 0,0xb0,     , 64, 58
  0,  0, 4180106,153,  4.1801, 0,0xb0,     , 64, 65
  0,  0, 4190107,154,  4.1901, 0,0xb0,     , 64, 75
  0,  0, 4202063,155,  4.2021, 0,0xb0,     , 64, 86
  0,  0, 4206239,156,  4.2062, 0,0x80,     , 46,  0
  0,  0, 4209161,157,  4.2092, 0,0x80,     , 40,  0
  0,  0, 4210144,158,  4.2101, 0,0xb0,     , 64, 99
  0,  0, 4220177,159,  4.2202, 0,0xb0,     , 64,110
  0,  0, 4230099,160,  4.2301, 0,0xb0,     , 64,118
  0,  0, 4231062,161,  4.2311, 0,0x90,  C#5, 73, 92
  0,  0, 4233151,162,  4.2332, 0,0x90,  C#6, 85, 91
  0,  0, 4235096,163,  4.2351, 0,0x90,   A5, 81, 90
  0,  0, 4241950,164,  4.2420, 0,0xb0,     , 64,124
  0,  0, 4250131,165,  4.2501, 0,0xb0,     , 64,127
  0,  0, 4354146,166,  4.3541, 0,0x90,   F4, 65, 82
  0,  0, 4443214,167,  4.4432, 0,0x80,     , 65,  0
  0,  0, 4468192,168,  4.4682, 0,0x80,     , 73,  0
  0,  0, 5027247,169,  5.0272, 0,0x90,  C#5, 73, 73
  0,  0, 5170246,170,  5.1702, 0,0xb0,     , 67,  3
  0,  0, 5180240,171,  5.1802, 0,0xb0,     , 67,  6
  0,  0, 5184221,172,  5.1842, 0,0x90,   A3, 57, 34
  0,  0, 5190226,173,  5.1902, 0,0xb0,     , 67,  8
  0,  0, 5200318,174,  5.2003, 0,0xb0,     , 67, 12
  0,  0, 5210312,175,  5.2103, 0,0xb0,     , 67, 15
  0,  0, 5220266,176,  5.2203, 0,0xb0,     , 67, 18
  0,  0, 5230229,177,  5.2302, 0,0xb0,     , 67, 22
  0,  0, 5239222,178,  5.2392, 0,0x80,     , 73,  0
  0,  0, 5240237,179,  5.2402, 0,0xb0,     , 67, 26
  0,  0, 5245147,180,  5.2451, 0,0x80,     , 81,  0
