UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  2,    
    2,  0,         3,         3,      7812, ctl,  0, 64,  3,    
    3,  0,        23,        26,     67707, ctl,  0, 64,  4,    
    4,  0,        16,        42,    109373, ctl,  0, 64,  5,    
    5,  0,         4,        46,    119789, ctl,  0, 64,  4,    
    6,  0,        11,        57,    148434, ctl,  0, 64,  3,    
    7,  0,         8,        65,    169267, ctl,  0, 64,  2,    
    8,  0,         4,        69,    179683, ctl,  0, 64,  0,    
    9,  0,      1192,      1261,   3283849, non,  0, 62, 71,  D4
   10,  0,         7,      1268,   3302078, non,  0, 76, 29,  E5
   11,  0,         0,      1268,   3302078, non,  0, 51, 34, D#3
   12,  0,         2,      1270,   3307286, non,  0, 55, 32,  G3
   13,  0,       227,      1497,   3898431, ctl,  0, 64,  3,    
   14,  0,         4,      1501,   3908847, ctl,  0, 64,  4,    
   15,  0,         4,      1505,   3919263, ctl,  0, 64,  5,    
   16,  0,        27,      1532,   3989575, ctl,  0, 64,  6,    
   17,  0,        23,      1555,   4049470, ctl,  0, 64,  7,    
   18,  0,         4,      1559,   4059886, ctl,  0, 64,  8,    
   19,  0,         3,      1562,   4067698, ctl,  0, 64,  9,    
   20,  0,         4,      1566,   4078114, ctl,  0, 64, 10,    
   21,  0,         4,      1570,   4088530, ctl,  0, 64, 11,    
   22,  0,        19,      1589,   4138009, ctl,  0, 64, 13,    
   23,  0,         4,      1593,   4148425, ctl,  0, 64, 14,    
   24,  0,         4,      1597,   4158841, ctl,  0, 64, 15,    
   25,  0,         4,      1601,   4169257, ctl,  0, 64, 16,    
   26,  0,         4,      1605,   4179673, ctl,  0, 64, 18,    
   27,  0,         4,      1609,   4190089, ctl,  0, 64, 20,    
   28,  0,         3,      1612,   4197901, ctl,  0, 64, 21,    
   29,  0,         4,      1616,   4208317, ctl,  0, 64, 22,    
   30,  0,         4,      1620,   4218733, ctl,  0, 64, 23,    
   31,  0,         4,      1624,   4229149, ctl,  0, 64, 24,    
   32,  0,         4,      1628,   4239565, ctl,  0, 64, 25,    
   33,  0,         4,      1632,   4249981, ctl,  0, 64, 26,    
   34,  0,         3,      1635,   4257793, ctl,  0, 64, 27,    
   35,  0,         4,      1639,   4268209, ctl,  0, 64, 28,    
   36,  0,         4,      1643,   4278625, ctl,  0, 64, 29,    
   37,  0,         4,      1647,   4289041, ctl,  0, 64, 30,    
   38,  0,         4,      1651,   4299457, ctl,  0, 64, 31,    
   39,  0,         4,      1655,   4309873, ctl,  0, 64, 33,    
   40,  0,         3,      1658,   4317685, ctl,  0, 64, 34,    
   41,  0,         4,      1662,   4328101, ctl,  0, 64, 35,    
   42,  0,         4,      1666,   4338517, ctl,  0, 64, 36,    
   43,  0,         4,      1670,   4348933, ctl,  0, 64, 37,    
   44,  0,         4,      1674,   4359349, ctl,  0, 64, 39,    
   45,  0,         4,      1678,   4369765, ctl,  0, 64, 40,    
   46,  0,         4,      1682,   4380181, ctl,  0, 64, 42,    
   47,  0,         3,      1685,   4387993, ctl,  0, 64, 43,    
   48,  0,         8,      1693,   4408826, ctl,  0, 64, 44,    
   49,  0,         8,      1701,   4429659, ctl,  0, 64, 45,    
   50,  0,        38,      1739,   4528617, ctl,  0, 64, 46,    
   51,  0,         4,      1743,   4539033, ctl,  0, 64, 45,    
   52,  0,       131,      1874,   4880178, ctl,  0, 64, 46,    
   53,  0,         7,      1881,   4898407, ctl,  0, 64, 47,    
   54,  0,         8,      1889,   4919240, ctl,  0, 64, 48,    
   55,  0,         8,      1897,   4940073, ctl,  0, 64, 49,    
   56,  0,         7,      1904,   4958302, ctl,  0, 64, 50,    
   57,  0,         4,      1908,   4968718, ctl,  0, 64, 51,    
   58,  0,         4,      1912,   4979134, ctl,  0, 64, 52,    
   59,  0,         4,      1916,   4989550, ctl,  0, 64, 53,    
   60,  0,         4,      1920,   4999966, ctl,  0, 64, 55,    
   61,  0,         7,      1927,   5018195, ctl,  0, 64, 57,    
   62,  0,         4,      1931,   5028611, ctl,  0, 64, 58,    
   63,  0,         4,      1935,   5039027, ctl,  0, 64, 60,    
   64,  0,         4,      1939,   5049443, ctl,  0, 64, 62,    
