UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 23,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 24,    
    3,  0,         4,         7,     18228, ctl,  0, 64, 25,    
    4,  0,         4,        11,     28644, ctl,  0, 64, 26,    
    5,  0,         8,        19,     49477, ctl,  0, 64, 27,    
    6,  0,         4,        23,     59893, ctl,  0, 64, 28,    
    7,  0,         3,        26,     67705, ctl,  0, 64, 29,    
    8,  0,         4,        30,     78121, ctl,  0, 64, 31,    
    9,  0,         4,        34,     88537, ctl,  0, 64, 33,    
   10,  0,        12,        46,    119787, ctl,  0, 64, 34,    
   11,  0,         7,        53,    138016, ctl,  0, 64, 35,    
   12,  0,         8,        61,    158849, ctl,  0, 64, 36,    
   13,  0,         4,        65,    169265, ctl,  0, 64, 37,    
   14,  0,         7,        72,    187494, ctl,  0, 64, 38,    
   15,  0,         5,        77,    200514, ctl,  0, 64, 39,    
   16,  0,         3,        80,    208326, ctl,  0, 64, 40,    
   17,  0,        16,        96,    249992, ctl,  0, 67, 11,    
   18,  0,         3,        99,    257804, ctl,  0, 67, 12,    
   19,  0,         4,       103,    268220, ctl,  0, 67, 13,    
   20,  0,         4,       107,    278636, ctl,  0, 67, 15,    
   21,  0,         4,       111,    289052, ctl,  0, 67, 16,    
   22,  0,         4,       115,    299468, ctl,  0, 67, 18,    
   23,  0,         4,       119,    309884, ctl,  0, 67, 19,    
   24,  0,         3,       122,    317696, ctl,  0, 67, 20,    
   25,  0,         8,       130,    338529, ctl,  0, 67, 21,    
   26,  0,        12,       142,    369779, ctl,  0, 64, 39,    
   27,  0,         0,       142,    369779, ctl,  0, 67, 23,    
   28,  0,         3,       145,    377591, ctl,  0, 64, 40,    
   29,  0,         1,       146,    380195, ctl,  0, 67, 25,    
   30,  0,         3,       149,    388007, ctl,  0, 67, 27,    
   31,  0,         4,       153,    398423, ctl,  0, 67, 29,    
   32,  0,         4,       157,    408839, ctl,  0, 64, 41,    
   33,  0,         0,       157,    408839, ctl,  0, 67, 31,    
   34,  0,         4,       161,    419255, ctl,  0, 67, 32,    
   35,  0,         4,       165,    429671, ctl,  0, 67, 33,    
