dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 67, 15
  0,  0,  160006,  1,  0.1600, 0,0xb0,     , 67, 16
  0,  0,  169995,  2,  0.1700, 0,0xb0,     , 67, 15
  0,  0,  180012,  3,  0.1800, 0,0xb0,     , 67, 17
  0,  0,  190004,  4,  0.1900, 0,0xb0,     , 67, 16
  0,  0,  199996,  5,  0.2000, 0,0xb0,     , 67, 15
  0,  0,  237007,  6,  0.2370, 0,0x90,  F#4, 66, 29
  0,  0,  259981,  7,  0.2600, 0,0xb0,     , 67, 14
  0,  0,  270003,  8,  0.2700, 0,0xb0,     , 67, 16
  0,  0,  280009,  9,  0.2800, 0,0xb0,     , 67, 15
  0,  0,  308983, 10,  0.3090, 0,0x90,   E1, 28, 25
  0,  0,  309977, 11,  0.3100, 0,0xb0,     , 67, 16
  0,  0,  319998, 12,  0.3200, 0,0xb0,     , 67, 15
  0,  0,  329977, 13,  0.3300, 0,0xb0,     , 67, 16
  0,  0,  339969, 14,  0.3400, 0,0xb0,     , 67, 15
  0,  0,  351003, 15,  0.3510, 0,0x80,     , 66,  0
  0,  0,  369998, 16,  0.3700, 0,0xb0,     , 67, 16
  0,  0,  379981, 17,  0.3800, 0,0xb0,     , 67, 15
  0,  0,  429986, 18,  0.4300, 0,0xb0,     , 67, 16
  0,  0,  449995, 19,  0.4500, 0,0xb0,     , 67, 15
  0,  0,  479996, 20,  0.4800, 0,0xb0,     , 67, 16
  0,  0,  489996, 21,  0.4900, 0,0xb0,     , 67, 15
  0,  0,  500004, 22,  0.5000, 0,0xb0,     , 67, 16
  0,  0,  509994, 23,  0.5100, 0,0xb0,     , 67, 15
  0,  0,  539985, 24,  0.5400, 0,0xb0,     , 67, 16
  0,  0,  549986, 25,  0.5500, 0,0xb0,     , 67, 15
  0,  0,  569992, 26,  0.5700, 0,0xb0,     , 67, 16
  0,  0,  579990, 27,  0.5800, 0,0xb0,     , 67, 15
  0,  0,  609986, 28,  0.6100, 0,0xb0,     , 67, 16
  0,  0,  619948, 29,  0.6199, 0,0xb0,     , 67, 15
  0,  0,  639983, 30,  0.6400, 0,0xb0,     , 67, 16
  0,  0,  649989, 31,  0.6500, 0,0xb0,     , 67, 15
  0,  0,  669995, 32,  0.6700, 0,0xb0,     , 67, 16
  0,  0,  689976, 33,  0.6900, 0,0xb0,     , 67, 15
  0,  0,  703947, 34,  0.7039, 0,0xb0,     , 64,  2
  0,  0,  706982, 35,  0.7070, 0,0x90,  C#5, 73, 67
  0,  0,  709980, 36,  0.7100, 0,0xb0,     , 64, 10
  0,  0,  721950, 37,  0.7219, 0,0xb0,     , 64, 19
  0,  0,  729987, 38,  0.7300, 0,0xb0,     , 64, 24
  0,  0,  739977, 39,  0.7400, 0,0xb0,     , 64, 27
  0,  0,  749986, 40,  0.7500, 0,0xb0,     , 67, 16
  0,  0,  759991, 41,  0.7600, 0,0xb0,     , 67, 15
  0,  0,  761985, 42,  0.7620, 0,0x90,   A1, 33, 55
  0,  0,  781975, 43,  0.7820, 0,0xb0,     , 67, 16
  0,  0,  811983, 44,  0.8120, 0,0xb0,     , 67, 15
  0,  0,  817970, 45,  0.8180, 0,0x80,     , 73,  0
  0,  0,  819960, 46,  0.8200, 0,0xb0,     , 67, 16
  0,  0,  829983, 47,  0.8300, 0,0xb0,     , 64, 31
  0,  0,  830998, 48,  0.8310, 0,0xb0,     , 67, 15
  0,  0,  839981, 49,  0.8400, 0,0xb0,     , 64, 34
  0,  0,  840991, 50,  0.8410, 0,0x80,     , 33,  0
  0,  0,  849970, 51,  0.8500, 0,0xb0,     , 64, 37
  0,  0,  859982, 52,  0.8600, 0,0xb0,     , 64, 42
  0,  0,  870976, 53,  0.8710, 0,0xb0,     , 64, 46
  0,  0,  875981, 54,  0.8760, 0,0x90,  C#4, 61, 62
  0,  0,  881970, 55,  0.8820, 0,0xb0,     , 64, 51
  0,  0,  899974, 56,  0.9000, 0,0xb0,     , 64, 53
  0,  0,  909973, 57,  0.9100, 0,0xb0,     , 64, 55
  0,  0,  910942, 58,  0.9109, 0,0xb0,     , 67, 16
  0,  0,  915987, 59,  0.9160, 0,0x80,     , 61,  0
  0,  0,  919989, 60,  0.9200, 0,0xb0,     , 64, 54
  0,  0,  920983, 61,  0.9210, 0,0xb0,     , 67, 15
  0,  0,  929940, 62,  0.9299, 0,0xb0,     , 67, 17
  0,  0,  939969, 63,  0.9400, 0,0xb0,     , 64, 53
  0,  0,  940983, 64,  0.9410, 0,0xb0,     , 67, 15
  0,  0,  949968, 65,  0.9500, 0,0xb0,     , 64, 52
  0,  0,  950943, 66,  0.9509, 0,0xb0,     , 67, 16
  0,  0,  959970, 67,  0.9600, 0,0xb0,     , 64, 54
  0,  0,  960973, 68,  0.9610, 0,0xb0,     , 67, 15
  0,  0,  962976, 69,  0.9630, 0,0x90,   A1, 33, 52
  0,  0,  969969, 70,  0.9700, 0,0xb0,     , 64, 53
  0,  0,  979976, 71,  0.9800, 0,0xb0,     , 64, 51
  0,  0,  980978, 72,  0.9810, 0,0xb0,     , 67, 16
  0,  0,  989970, 73,  0.9900, 0,0xb0,     , 67, 15
  0,  0,  999976, 74,  1.0000, 0,0xb0,     , 67, 17
  0,  0, 1009969, 75,  1.0100, 0,0xb0,     , 67, 15
  0,  0, 1019975, 76,  1.0200, 0,0xb0,     , 67, 16
  0,  0, 1021976, 77,  1.0220, 0,0x90,  C#4, 61, 57
  0,  0, 1029934, 78,  1.0299, 0,0xb0,     , 67, 15
  0,  0, 1039977, 79,  1.0400, 0,0xb0,     , 67, 14
  0,  0, 1049968, 80,  1.0500, 0,0xb0,     , 67, 15
  0,  0, 1061982, 81,  1.0620, 0,0x80,     , 33,  0
  0,  0, 1069974, 82,  1.0700, 0,0xb0,     , 64, 50
  0,  0, 1078967, 83,  1.0790, 0,0x80,     , 61,  0
  0,  0, 1079978, 84,  1.0800, 0,0xb0,     , 64, 47
  0,  0, 1089971, 85,  1.0900, 0,0xb0,     , 64, 45
  0,  0, 1099977, 86,  1.1000, 0,0xb0,     , 64, 42
  0,  0, 1109974, 87,  1.1100, 0,0xb0,     , 64, 39
  0,  0, 1119940, 88,  1.1199, 0,0xb0,     , 64, 34
  0,  0, 1129948, 89,  1.1299, 0,0xb0,     , 64, 28
  0,  0, 1139979, 90,  1.1400, 0,0xb0,     , 64, 25
  0,  0, 1140975, 91,  1.1410, 0,0xb0,     , 67, 16
  0,  0, 1149970, 92,  1.1500, 0,0xb0,     , 64, 22
  0,  0, 1150975, 93,  1.1510, 0,0xb0,     , 67, 15
  0,  0, 1159970, 94,  1.1600, 0,0xb0,     , 64, 20
  0,  0, 1169972, 95,  1.1700, 0,0xb0,     , 64, 19
  0,  0, 1170969, 96,  1.1710, 0,0xb0,     , 67, 16
  0,  0, 1189976, 97,  1.1900, 0,0xb0,     , 64, 16
  0,  0, 1199968, 98,  1.2000, 0,0xb0,     , 64, 10
  0,  0, 1200973, 99,  1.2010, 0,0xb0,     , 67, 15
  0,  0, 1209969,100,  1.2100, 0,0xb0,     , 64,  5
  0,  0, 1210976,101,  1.2110, 0,0xb0,     , 67, 16
  0,  0, 1219960,102,  1.2200, 0,0xb0,     , 64,  3
  0,  0, 1220985,103,  1.2210, 0,0xb0,     , 67, 15
  0,  0, 1229944,104,  1.2299, 0,0xb0,     , 64,  4
  0,  0, 1235952,105,  1.2360, 0,0x90,  C#4, 61, 41
  0,  0, 1239976,106,  1.2400, 0,0xb0,     , 64,  3
  0,  0, 1248962,107,  1.2490, 0,0x90,   A1, 33, 16
  0,  0, 1249964,108,  1.2500, 0,0xb0,     , 64,  1
  0,  0, 1259987,109,  1.2600, 0,0xb0,     , 64,  0
  0,  0, 1263958,110,  1.2640, 0,0x90,  F#2, 42, 20
  0,  0, 1269966,111,  1.2700, 0,0xb0,     , 67, 16
  0,  0, 1289965,112,  1.2900, 0,0xb0,     , 64,  1
  0,  0, 1290980,113,  1.2910, 0,0xb0,     , 67, 15
  0,  0, 1299967,114,  1.3000, 0,0xb0,     , 64,  0
  0,  0, 1300929,115,  1.3009, 0,0xb0,     , 67, 16
  0,  0, 1309966,116,  1.3100, 0,0xb0,     , 64,  4
  0,  0, 1319964,117,  1.3200, 0,0xb0,     , 67, 15
  0,  0, 1329958,118,  1.3300, 0,0xb0,     , 64,  5
  0,  0, 1330921,119,  1.3309, 0,0xb0,     , 67, 16
  0,  0, 1339959,120,  1.3400, 0,0xb0,     , 64,  8
  0,  0, 1340976,121,  1.3410, 0,0xb0,     , 67, 15
  0,  0, 1349972,122,  1.3500, 0,0xb0,     , 64, 12
  0,  0, 1359967,123,  1.3600, 0,0xb0,     , 64, 14
  0,  0, 1369963,124,  1.3700, 0,0xb0,     , 64, 19
  0,  0, 1389961,125,  1.3900, 0,0xb0,     , 67, 16
  0,  0, 1401963,126,  1.4020, 0,0xb0,     , 67, 15
  0,  0, 1409968,127,  1.4100, 0,0xb0,     , 64, 21
  0,  0, 1410972,128,  1.4110, 0,0xb0,     , 67, 16
  0,  0, 1419961,129,  1.4200, 0,0xb0,     , 64, 22
  0,  0, 1430929,130,  1.4309, 0,0xb0,     , 64, 23
  0,  0, 1431968,131,  1.4320, 0,0xb0,     , 67, 15
  0,  0, 1439959,132,  1.4400, 0,0xb0,     , 64, 26
