meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,1,,,0,0.000000,,,,,,,176,64,7,,,,,
,2,,,0,0.002604,,,,,,,176,64,8,,,,,
,3,,,0,0.114576,,,,,,,176,64,7,,,,,
,4,,,0,0.132804,,,,,,,176,64,8,,,,,
,5,,,0,0.143220,,,,,,,176,64,7,,,,,
,6,,,0,0.164052,,,,,,,176,64,8,,,,,
,7,,,0,0.203112,,,,,,,176,64,7,,,,,
,8,,,0,0.213528,,,,,,,176,64,8,,,,,
,9,,,0,0.263004,,,,,,,176,64,7,,,,,
,10,,,0,0.273420,,,,,,,176,64,8,,,,,
,11,,,0,0.403620,,,,,,,176,64,7,,,,,
,12,,,0,0.432264,,,,,,,176,64,8,,,,,
,13,,,0,0.484344,,,,,,,176,64,7,,,,,
,14,,,0,0.494760,,,,,,,176,64,8,,,,,
,15,,,0,0.502572,,,,,,,176,64,7,,,,,
,16,,,0,0.512988,,,,,,,176,64,8,,,,,
,17,,,0,0.523404,,,,,,,176,64,7,,,,,
,18,,,0,0.533820,,,,,,,176,64,8,,,,,
,19,,,0,0.544236,,,,,,,176,64,7,,,,,
,20,,,0,0.617148,,,,,,,176,64,8,,,,,
,21,,,0,0.666624,,,,,,,176,64,7,,,,,
,22,,,0,0.674436,,,,,,,176,64,8,,,,,
,23,,,0,0.692664,,,,,,,176,64,7,,,,,
,24,,,0,0.705684,,,,,,,176,64,8,,,,,
,25,,,0,0.713496,,,,,,,176,64,7,,,,,
,26,,,0,0.734328,,,,,,,176,64,8,,,,,
,27,,,0,0.752556,,,,,,,176,64,7,,,,,
,28,,,0,0.762972,,,,,,,176,64,8,,,,,
,29,,,0,0.773388,,,,,,,176,64,7,,,,,
,30,,,0,0.789012,,,,,,,176,64,8,,,,,
,31,,,0,0.804636,,,,,,,176,64,7,,,,,
,32,,,0,0.812448,,,,,,,176,64,8,,,,,
,33,,,0,0.864528,,,,,,,176,64,7,,,,,
,34,,,0,0.872340,,,,,,,176,64,8,,,,,
,35,,,0,0.973896,,,,,,,176,64,7,,,,,
,36,,,0,0.984312,,,,,,,176,64,8,,,,,
,37,,,0,1.002540,,,,,,,176,64,7,,,,,
,38,,,0,1.012956,,,,,,,176,64,8,,,,,
,39,,,0,1.054620,,,,,,,176,64,7,,,,,
,40,,,0,1.062432,,,,,,,176,64,8,,,,,
,41,,,0,1.122324,,,,,,,176,64,7,,,,,
,42,,,0,1.135344,,,,,,,176,64,8,,,,,
,43,,,0,1.143156,,,,,,,176,64,7,,,,,
,44,,,0,1.153572,,,,,,,176,64,8,,,,,
,45,,,0,1.163988,,,,,,,176,64,7,,,,,
,46,,,0,1.182216,,,,,,,176,64,8,,,,,
,47,,,0,1.223880,,,,,,,176,64,7,,,,,
,48,,,0,1.244712,,,,,,,176,64,8,,,,,
,49,,,0,1.294188,,,,,,,176,64,7,,,,,
,50,,,0,1.304604,,,,,,,176,64,8,,,,,
,51,,,0,1.325436,,,,,,,176,64,7,,,,,
,52,,,0,1.343664,,,,,,,176,64,8,,,,,
,53,,,0,1.354080,,,,,,,176,64,7,,,,,
,54,,,0,1.364496,,,,,,,176,64,8,,,,,
,55,,,0,1.393140,,,,,,,176,64,7,,,,,
,56,,,0,1.413972,,,,,,,176,64,8,,,,,
,57,,,0,1.424388,,,,,,,176,64,7,,,,,
,58,,,0,1.434804,,,,,,,176,64,8,,,,,
,59,,,0,1.445220,,,,,,,176,64,7,,,,,
,60,,,0,1.455636,,,,,,,176,64,8,,,,,
,61,,,0,1.505112,,,,,,,176,64,7,,,,,
,62,,,0,1.515528,,,,,,,176,64,8,,,,,
,63,,,0,1.554588,,,,,,,176,64,7,,,,,
,64,,,0,1.562400,,,,,,,176,64,8,,,,,
,65,,,0,1.583232,,,,,,,176,64,7,,,,,
,66,,,0,1.593648,,,,,,,176,64,8,,,,,
,67,,,0,1.604064,,,,,,,176,64,7,,,,,
,68,,,0,1.614480,,,,,,,176,64,8,,,,,
,69,,,0,1.643124,,,,,,,176,64,7,,,,,
,70,,,0,1.653540,,,,,,,176,64,8,,,,,
,71,,,0,1.663956,,,,,,,176,64,7,,,,,
,72,,,0,1.674372,,,,,,,176,64,8,,,,,
,73,,,0,1.684788,,,,,,,176,64,7,,,,,
,74,,,0,1.695204,,,,,,,176,64,8,,,,,
,75,,,0,1.755096,,,,,,,176,64,7,,,,,
,76,,,0,1.765512,,,,,,,176,64,8,,,,,
,77,,,0,1.773324,,,,,,,176,64,7,,,,,
,78,,,0,1.783740,,,,,,,176,64,8,,,,,
,79,,,0,1.843632,,,,,,,176,64,7,,,,,
,80,,,0,1.854048,,,,,,,176,64,8,,,,,
,81,,,0,1.864464,,,,,,,176,64,7,,,,,
,82,,,0,1.885296,,,,,,,176,64,8,,,,,
,83,,,0,1.924356,,,,,,,176,64,7,,,,,
,84,,,0,1.945188,,,,,,,176,64,8,,,,,
,85,,,0,1.955604,,,,,,,176,64,7,,,,,
,86,,,0,1.973832,,,,,,,176,64,8,,,,,
,87,,,0,1.984248,,,,,,,176,67,21,,,,,
,88,,,0,2.036328,,,,,,,176,64,10,,,,,
,89,,,0,2.038932,,,,,,,176,67,20,,,,,
,90,,,0,2.044140,,,,,,,176,64,8,,,,,
,91,,,0,2.049348,,,,,,,176,67,21,,,,,
,92,,,0,2.054556,,,,,,,176,64,11,,,,,
,93,,,0,2.054556,,,,,,,176,67,20,,,,,
,94,,,0,2.064972,,,,,,,176,64,8,,,,,
,95,,,0,2.075388,,,,,,,176,64,11,,,,,
,96,,,0,2.093616,,,,,,,176,64,10,,,,,
,97,,,0,2.104032,,,,,,,176,64,11,,,,,
,98,,,0,2.114448,,,,,,,176,64,9,,,,,
,99,,,0,2.124864,,,,,,,176,64,12,,,,,
,100,,,0,2.135280,,,,,,,176,64,10,,,,,
,101,,,0,2.143092,,,,,,,176,64,11,,,,,
,102,,,0,2.156112,,,,,,,176,64,9,,,,,
,103,,,0,2.163924,,,,,,,176,64,11,,,,,
,104,,,0,2.174340,,,,,,,176,64,8,,,,,
,105,,,0,2.182152,,,,,,,176,64,11,,,,,
,106,,,0,2.192568,,,,,,,176,64,8,,,,,
,107,,,0,2.202984,,,,,,,176,64,11,,,,,
,108,,,0,2.223816,,,,,,,176,64,9,,,,,
,109,,,0,2.234232,,,,,,,176,64,12,,,,,
,110,,,0,2.242044,,,,,,,176,64,8,,,,,
,111,,,0,2.252460,,,,,,,176,64,9,,,,,
,112,,,0,2.262876,,,,,,,176,64,8,,,,,
,113,,,0,2.273292,,,,,,,176,64,11,,,,,
,114,,,0,2.283708,,,,,,,176,64,8,,,,,
,115,,,0,2.294124,,,,,,,176,64,11,,,,,
,116,,,0,2.304540,,,,,,,176,64,9,,,,,
,117,,,0,2.314956,,,,,,,176,64,11,,,,,
,118,,,0,2.325372,,,,,,,176,64,9,,,,,
,119,,,0,2.333184,,,,,,,176,64,8,,,,,
,120,,,0,2.343600,,,,,,,176,64,11,,,,,
,121,,,0,2.354016,,,,,,,176,64,8,,,,,
,122,,,0,2.393076,,,,,,,176,64,7,,,,,
,123,,,0,2.403492,,,,,,,176,64,8,,,,,
,124,,,0,2.473800,,,,,,,176,64,7,,,,,
,125,,,0,2.494632,,,,,,,176,64,8,,,,,
,126,,,0,2.533692,,,,,,,176,64,7,,,,,
,127,,,0,2.554524,,,,,,,176,64,8,,,,,
,128,,,0,2.564940,,,,,,,176,64,7,,,,,
,129,,,0,2.575356,,,,,,,176,64,8,,,,,
,130,,,0,2.593584,,,,,,,176,64,7,,,,,
,131,,,0,2.604000,,,,,,,176,64,8,,,,,
,132,,,0,2.653476,,,,,,,176,64,7,,,,,
,133,,,0,2.656080,,,,,,,176,67,22,,,,,
,134,,,0,2.663892,,,,,,,176,64,8,,,,,
,135,,,0,2.666496,,,,,,,176,67,20,,,,,
,136,,,0,2.674308,,,,,,,176,64,7,,,,,
,137,,,0,2.674308,,,,,,,176,67,21,,,,,
,138,,,0,2.684724,,,,,,,176,64,8,,,,,
,139,,,0,2.702952,,,,,,,176,64,7,,,,,
,140,,,0,2.705556,,,,,,,176,67,20,,,,,
,141,,,0,2.713368,,,,,,,176,64,9,,,,,
,142,,,0,2.715972,,,,,,,176,67,21,,,,,
,143,,,0,2.723784,,,,,,,176,64,10,,,,,
,144,,,0,2.726388,,,,,,,176,67,23,,,,,
,145,,,0,2.734200,,,,,,,176,64,11,,,,,
,146,,,0,2.734200,,,,,,,176,67,25,,,,,
,147,,,0,2.744616,,,,,,,176,64,8,,,,,
,148,,,0,2.744616,,,,,,,176,67,22,,,,,
,149,,,0,2.755032,,,,,,,176,64,11,,,,,
,150,,,0,2.755032,,,,,,,176,67,24,,,,,
,151,,,0,2.765448,,,,,,,176,64,9,,,,,
,152,,,0,2.765448,,,,,,,176,67,23,,,,,
,153,,,0,2.773260,,,,,,,176,64,10,,,,,
,154,,,0,2.775864,,,,,,,176,67,25,,,,,
,155,,,0,2.783676,,,,,,,176,64,9,,,,,
,156,,,0,2.786280,,,,,,,176,67,24,,,,,
,157,,,0,2.794092,,,,,,,176,64,10,,,,,
,158,,,0,2.804508,,,,,,,176,64,9,,,,,
,159,,,0,2.804508,,,,,,,176,67,22,,,,,
,160,,,0,2.814924,,,,,,,176,67,20,,,,,
,161,,,0,2.825340,,,,,,,176,67,24,,,,,
,162,,,0,2.833152,,,,,,,176,67,21,,,,,
,163,,,0,2.864400,,,,,,,176,64,11,,,,,
,164,,,0,2.864400,,,,,,,176,67,23,,,,,
,165,,,0,2.874816,,,,,,,176,64,8,,,,,
,166,,,0,2.874816,,,,,,,176,67,21,,,,,
,167,,,0,2.885232,,,,,,,176,64,10,,,,,
,168,,,0,2.893044,,,,,,,176,64,8,,,,,
,169,,,0,2.903460,,,,,,,176,64,10,,,,,
,170,,,0,2.906064,,,,,,,176,67,20,,,,,
,171,,,0,2.913876,,,,,,,176,64,8,,,,,
,172,,,0,2.916480,,,,,,,176,67,21,,,,,
,173,,,0,2.924292,,,,,,,176,67,20,,,,,
,174,,,0,2.934708,,,,,,,176,64,9,,,,,
,175,,,0,2.945124,,,,,,,176,64,8,,,,,
,176,,,0,2.952936,,,,,,,176,64,10,,,,,
,177,,,0,2.963352,,,,,,,176,64,8,,,,,
,178,,,0,2.973768,,,,,,,176,64,11,,,,,
,179,,,0,2.984184,,,,,,,176,64,8,,,,,
,180,,,0,2.984184,,,,,,,176,67,21,,,,,
,181,,,0,2.994600,,,,,,,176,64,11,,,,,
,182,,,0,2.994600,,,,,,,176,67,20,,,,,
,183,,,0,3.005016,,,,,,,176,64,8,,,,,
,184,,,0,3.005016,,,,,,,176,67,21,,,,,
,185,,,0,3.015432,,,,,,,176,67,20,,,,,
,186,,,0,3.023244,,,,,,,176,64,9,,,,,
,187,,,0,3.025848,,,,,,,176,67,21,,,,,
,188,,,0,3.054492,,,,,,,176,64,7,,,,,
,189,,,0,3.054492,,,,,,,176,67,20,,,,,
,190,,,0,3.064908,,,,,,,176,64,9,,,,,
,191,,,0,3.064908,,,,,,,176,67,21,,,,,
,192,,,0,3.075324,,,,,,,176,67,20,,,,,
,193,,,0,3.083136,,,,,,,176,64,11,,,,,
,194,,,0,3.083136,,,,,,,176,67,21,,,,,
,195,,,0,3.093552,,,,,,,176,64,8,,,,,
,196,,,0,3.103968,,,,,,,176,64,10,,,,,
,197,,,0,3.103968,,,,,,,176,67,23,,,,,
,198,,,0,3.114384,,,,,,,176,64,8,,,,,
,199,,,0,3.114384,,,,,,,176,67,21,,,,,
,200,,,0,3.124800,,,,,,,176,64,11,,,,,
,201,,,0,3.135216,,,,,,,176,64,9,,,,,
,202,,,0,3.143028,,,,,,,176,64,11,,,,,
,203,,,0,3.153444,,,,,,,176,64,10,,,,,
,204,,,0,3.153444,,,,,,,176,67,20,,,,,
,205,,,0,3.163860,,,,,,,176,64,8,,,,,
,206,,,0,3.163860,,,,,,,176,67,23,,,,,
,207,,,0,3.174276,,,,,,,176,64,11,,,,,
,208,,,0,3.174276,,,,,,,176,67,21,,,,,
,209,,,0,3.184692,,,,,,,176,64,9,,,,,
,210,,,0,3.184692,,,,,,,176,67,20,,,,,
,211,,,0,3.195108,,,,,,,176,64,11,,,,,
,212,,,0,3.195108,,,,,,,176,67,21,,,,,
,213,,,0,3.202920,,,,,,,176,64,9,,,,,
,214,,,0,3.215940,,,,,,,176,64,11,,,,,
,215,,,0,3.215940,,,,,,,176,67,22,,,,,
,216,,,0,3.223752,,,,,,,176,64,8,,,,,
,217,,,0,3.226356,,,,,,,176,67,21,,,,,
,218,,,0,3.234168,,,,,,,176,64,11,,,,,
,219,,,0,3.234168,,,,,,,176,67,23,,,,,
,220,,,0,3.244584,,,,,,,176,64,8,,,,,
,221,,,0,3.247188,,,,,,,176,67,22,,,,,
,222,,,0,3.255000,,,,,,,176,64,11,,,,,
,223,,,0,3.255000,,,,,,,176,67,20,,,,,
,224,,,0,3.265416,,,,,,,176,67,21,,,,,
,225,,,0,3.273228,,,,,,,176,64,9,,,,,
,226,,,0,3.286248,,,,,,,176,64,10,,,,,
,227,,,0,3.294060,,,,,,,176,64,8,,,,,
,228,,,0,3.296664,,,,,,,176,67,20,,,,,
,229,,,0,3.304476,,,,,,,176,64,10,,,,,
,230,,,0,3.304476,,,,,,,176,67,21,,,,,
,231,,,0,3.314892,,,,,,,176,64,8,,,,,
,232,,,0,3.325308,,,,,,,176,64,9,,,,,
,233,,,0,3.333120,,,,,,,176,64,8,,,,,
,234,,,0,3.346140,,,,,,,176,64,11,,,,,
,235,,,0,3.346140,,,,,,,176,67,23,,,,,
