UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 67, 15,    
    2,  0,        34,        34,     88541, ctl,  0, 67, 16,    
    3,  0,        35,        69,    179686, ctl,  0, 67, 15,    
    4,  0,        30,        99,    257811, ctl,  0, 67, 16,    
    5,  0,        20,       119,    309894, ctl,  0, 67, 15,    
    6,  0,        46,       165,    429685, ctl,  0, 67, 16,    
    7,  0,        19,       184,    479164, ctl,  0, 67, 15,    
    8,  0,       104,       288,    749997, ctl,  0, 67, 16,    
    9,  0,        11,       299,    778642, ctl,  0, 67, 15,    
   10,  0,        77,       376,    979162, ctl,  0, 67, 16,    
   11,  0,        15,       391,   1018224, ctl,  0, 67, 15,    
   12,  0,        77,       468,   1218744, ctl,  0, 64, 51,    
   13,  0,         4,       472,   1229160, ctl,  0, 64, 50,    
   14,  0,       123,       595,   1549472, ctl,  0, 67, 16,    
   15,  0,        19,       614,   1598951, ctl,  0, 67, 15,    
   16,  0,       115,       729,   1898430, ctl,  0, 67, 16,    
   17,  0,        31,       760,   1979159, ctl,  0, 67, 15,    
   18,  0,        56,       816,   2124992, non,  0, 69, 84,  A4
   19,  0,         0,       816,   2124992, non,  0, 42, 68, F#2
   20,  0,         1,       817,   2127596, ctl,  0, 64, 51,    
   21,  0,         2,       819,   2132804, non,  0, 36, 59,  C2
   22,  0,         2,       821,   2138012, ctl,  0, 64, 52,    
   23,  0,         4,       825,   2148428, ctl,  0, 64, 54,    
   24,  0,         4,       829,   2158844, ctl,  0, 64, 58,    
   25,  0,         4,       833,   2169260, ctl,  0, 64, 63,    
   26,  0,         4,       837,   2179676, ctl,  0, 64, 70,    
   27,  0,         0,       837,   2179676, ctl,  0, 67, 16,    
   28,  0,         4,       841,   2190092, ctl,  0, 64, 78,    
   29,  0,         1,       842,   2192696, nof,  0, 42,  0,    
   30,  0,         2,       844,   2197904, ctl,  0, 64, 86,    
   31,  0,         2,       846,   2203112, nof,  0, 69,  0,    
   32,  0,         2,       848,   2208320, ctl,  0, 64, 95,    
   33,  0,         4,       852,   2218736, ctl,  0, 64,103,    
   34,  0,         0,       852,   2218736, ctl,  0, 67, 15,    
   35,  0,         1,       853,   2221340, nof,  0, 36,  0,    
   36,  0,         3,       856,   2229152, ctl,  0, 64,110,    
   37,  0,         4,       860,   2239568, ctl,  0, 64,116,    
   38,  0,         4,       864,   2249984, ctl,  0, 64,121,    
   39,  0,         3,       867,   2257796, ctl,  0, 64,124,    
   40,  0,         4,       871,   2268212, ctl,  0, 64,127,    
   41,  0,        50,       921,   2398420, ctl,  0, 67, 16,    
   42,  0,         4,       925,   2408836, ctl,  0, 67, 15,    
   43,  0,        19,       944,   2458315, ctl,  0, 67, 14,    
   44,  0,         4,       948,   2468731, ctl,  0, 67, 15,    
