dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64,  9
  0,  0,   10004,  1,  0.0100, 0,0xb0,     , 64, 11
  0,  0,   20043,  2,  0.0200, 0,0xb0,     , 64, 12
  0,  0,   40036,  3,  0.0400, 0,0xb0,     , 64, 13
  0,  0,   50025,  4,  0.0500, 0,0xb0,     , 64, 14
  0,  0,   60037,  5,  0.0600, 0,0xb0,     , 64, 16
  0,  0,   70024,  6,  0.0700, 0,0xb0,     , 64, 18
  0,  0,   80023,  7,  0.0800, 0,0xb0,     , 64, 20
  0,  0,   89997,  8,  0.0900, 0,0xb0,     , 64, 22
  0,  0,  100027,  9,  0.1000, 0,0xb0,     , 64, 23
  0,  0,  109987, 10,  0.1100, 0,0xb0,     , 64, 26
  0,  0,  120021, 11,  0.1200, 0,0xb0,     , 64, 29
  0,  0,  130035, 12,  0.1300, 0,0xb0,     , 64, 31
  0,  0,  140044, 13,  0.1400, 0,0xb0,     , 64, 33
  0,  0,  149997, 14,  0.1500, 0,0xb0,     , 64, 36
  0,  0,  160007, 15,  0.1600, 0,0xb0,     , 64, 39
  0,  0,  170041, 16,  0.1700, 0,0xb0,     , 64, 40
  0,  0,  180055, 17,  0.1801, 0,0xb0,     , 64, 41
  0,  0,  190007, 18,  0.1900, 0,0xb0,     , 64, 42
  0,  0,  220053, 19,  0.2201, 0,0xb0,     , 64, 43
  0,  0,  240018, 20,  0.2400, 0,0xb0,     , 64, 44
  0,  0,  280056, 21,  0.2801, 0,0xb0,     , 64, 45
  0,  0,  310069, 22,  0.3101, 0,0xb0,     , 64, 46
  0,  0,  320065, 23,  0.3201, 0,0xb0,     , 64, 47
  0,  0,  330053, 24,  0.3301, 0,0xb0,     , 64, 48
  0,  0,  340038, 25,  0.3400, 0,0xb0,     , 64, 49
  0,  0,  370072, 26,  0.3701, 0,0xb0,     , 64, 50
  0,  0,  390065, 27,  0.3901, 0,0xb0,     , 64, 51
  0,  0,  410015, 28,  0.4100, 0,0xb0,     , 64, 53
  0,  0,  430032, 29,  0.4300, 0,0xb0,     , 64, 54
  0,  0,  440071, 30,  0.4401, 0,0xb0,     , 64, 55
  0,  0,  450073, 31,  0.4501, 0,0xb0,     , 64, 58
  0,  0,  460055, 32,  0.4601, 0,0xb0,     , 64, 60
  0,  0,  470010, 33,  0.4700, 0,0xb0,     , 64, 62
  0,  0,  480061, 34,  0.4801, 0,0xb0,     , 64, 65
  0,  0,  490029, 35,  0.4900, 0,0xb0,     , 64, 68
  0,  0,  500076, 36,  0.5001, 0,0xb0,     , 64, 70
  0,  0,  510025, 37,  0.5100, 0,0xb0,     , 64, 73
  0,  0,  520004, 38,  0.5200, 0,0xb0,     , 64, 76
