UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  5,    
    2,  0,        69,        69,    179687, ctl,  0, 64,  6,    
    3,  0,         7,        76,    197916, ctl,  0, 64,  5,    
    4,  0,        12,        88,    229166, ctl,  0, 64,  6,    
    5,  0,         4,        92,    239582, ctl,  0, 64,  5,    
    6,  0,         4,        96,    249998, ctl,  0, 64,  6,    
    7,  0,        11,       107,    278643, ctl,  0, 64,  5,    
    8,  0,         4,       111,    289059, ctl,  0, 64,  6,    
    9,  0,        11,       122,    317704, ctl,  0, 64,  5,    
   10,  0,        31,       153,    398433, ctl,  0, 64,  6,    
   11,  0,        23,       176,    458328, ctl,  0, 64,  5,    
   12,  0,        19,       195,    507807, ctl,  0, 64,  6,    
   13,  0,        20,       215,    559890, ctl,  0, 64,  5,    
   14,  0,        19,       234,    609369, ctl,  0, 64,  6,    
   15,  0,        73,       307,    799473, ctl,  0, 64,  8,    
   16,  0,         4,       311,    809889, ctl,  0, 64,  9,    
   17,  0,         3,       314,    817701, ctl,  0, 64, 10,    
   18,  0,         4,       318,    828117, ctl,  0, 64, 11,    
   19,  0,         4,       322,    838533, ctl,  0, 64, 12,    
   20,  0,         4,       326,    848949, ctl,  0, 64, 13,    
   21,  0,         4,       330,    859365, ctl,  0, 64, 14,    
   22,  0,         4,       334,    869781, ctl,  0, 64, 17,    
   23,  0,         3,       337,    877593, ctl,  0, 64, 19,    
   24,  0,         4,       341,    888009, ctl,  0, 64, 22,    
   25,  0,         4,       345,    898425, ctl,  0, 64, 24,    
   26,  0,         4,       349,    908841, ctl,  0, 64, 26,    
   27,  0,         4,       353,    919257, ctl,  0, 64, 28,    
   28,  0,         4,       357,    929673, ctl,  0, 64, 29,    
   29,  0,         3,       360,    937485, ctl,  0, 64, 30,    
   30,  0,         4,       364,    947901, ctl,  0, 64, 31,    
   31,  0,        43,       407,   1059880, ctl,  0, 64, 30,    
   32,  0,         3,       410,   1067692, ctl,  0, 64, 29,    
   33,  0,         4,       414,   1078108, ctl,  0, 64, 26,    
   34,  0,         4,       418,   1088524, ctl,  0, 64, 24,    
   35,  0,         4,       422,   1098940, ctl,  0, 64, 21,    
   36,  0,         4,       426,   1109356, ctl,  0, 64, 18,    
   37,  0,         4,       430,   1119772, ctl,  0, 64, 16,    
   38,  0,         3,       433,   1127584, ctl,  0, 64, 14,    
   39,  0,         4,       437,   1138000, ctl,  0, 64, 13,    
   40,  0,         4,       441,   1148416, ctl,  0, 64, 12,    
   41,  0,        39,       480,   1249978, ctl,  0, 64, 13,    
   42,  0,         3,       483,   1257790, ctl,  0, 64, 14,    
   43,  0,         4,       487,   1268206, ctl,  0, 64, 16,    
