dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64, 18
  0,  0,    9912,  1,  0.0099, 0,0xb0,     , 64, 19
  0,  0,   19986,  2,  0.0200, 0,0xb0,     , 64, 18
  0,  0,   20922,  3,  0.0209, 0,0xb0,     , 67,  9
  0,  0,   30292,  4,  0.0303, 0,0xb0,     , 64, 19
  0,  0,   40163,  5,  0.0402, 0,0xb0,     , 64, 18
  0,  0,   41125,  6,  0.0411, 0,0xb0,     , 67, 10
  0,  0,   50037,  7,  0.0500, 0,0xb0,     , 64, 19
  0,  0,  130036,  8,  0.1300, 0,0xb0,     , 64, 18
  0,  0,  170011,  9,  0.1700, 0,0xb0,     , 64, 19
  0,  0,  380336, 10,  0.3803, 0,0xb0,     , 67,  9
  0,  0,  410055, 11,  0.4101, 0,0xb0,     , 67, 10
  0,  0,  610061, 12,  0.6101, 0,0xb0,     , 64, 18
  0,  0,  619983, 13,  0.6200, 0,0xb0,     , 64, 19
  0,  0,  630024, 14,  0.6300, 0,0xb0,     , 64, 18
  0,  0,  660118, 15,  0.6601, 0,0xb0,     , 64, 19
  0,  0,  830016, 16,  0.8300, 0,0xb0,     , 64, 18
  0,  0,  839983, 17,  0.8400, 0,0xb0,     , 64, 19
  0,  0,  840926, 18,  0.8409, 0,0xb0,     , 67,  9
  0,  0,  850035, 19,  0.8500, 0,0xb0,     , 67, 10
  0,  0,  919987, 20,  0.9200, 0,0xb0,     , 64, 20
  0,  0,  930055, 21,  0.9301, 0,0xb0,     , 64, 21
  0,  0,  939986, 22,  0.9400, 0,0xb0,     , 64, 23
  0,  0,  950045, 23,  0.9500, 0,0xb0,     , 64, 24
  0,  0,  960029, 24,  0.9600, 0,0xb0,     , 64, 25
  0,  0,  980069, 25,  0.9801, 0,0xb0,     , 64, 26
  0,  0,  989976, 26,  0.9900, 0,0xb0,     , 64, 28
  0,  0,  999991, 27,  1.0000, 0,0xb0,     , 64, 29
  0,  0, 1010055, 28,  1.0101, 0,0xb0,     , 64, 31
  0,  0, 1019984, 29,  1.0200, 0,0xb0,     , 64, 33
  0,  0, 1030073, 30,  1.0301, 0,0xb0,     , 64, 35
  0,  0, 1040011, 31,  1.0400, 0,0xb0,     , 64, 37
  0,  0, 1050064, 32,  1.0501, 0,0xb0,     , 64, 38
  0,  0, 1060042, 33,  1.0600, 0,0xb0,     , 64, 40
  0,  0, 1070774, 34,  1.0708, 0,0xb0,     , 64, 41
  0,  0, 1080002, 35,  1.0800, 0,0xb0,     , 64, 42
  0,  0, 1100068, 36,  1.1001, 0,0xb0,     , 64, 43
  0,  0, 1119987, 37,  1.1200, 0,0xb0,     , 64, 44
  0,  0, 1220040, 38,  1.2200, 0,0xb0,     , 64, 45
  0,  0, 1230026, 39,  1.2300, 0,0xb0,     , 64, 46
  0,  0, 1240004, 40,  1.2400, 0,0xb0,     , 64, 47
  0,  0, 1260081, 41,  1.2601, 0,0xb0,     , 64, 49
  0,  0, 1280032, 42,  1.2800, 0,0xb0,     , 64, 50
  0,  0, 1310135, 43,  1.3101, 0,0xb0,     , 64, 51
  0,  0, 1340066, 44,  1.3401, 0,0xb0,     , 64, 52
  0,  0, 1360078, 45,  1.3601, 0,0xb0,     , 64, 53
  0,  0, 1410083, 46,  1.4101, 0,0xb0,     , 67,  9
  0,  0, 1480077, 47,  1.4801, 0,0xb0,     , 67, 10
  0,  0, 1540084, 48,  1.5401, 0,0xb0,     , 67,  9
  0,  0, 1570074, 49,  1.5701, 0,0xb0,     , 67, 10
  0,  0, 1582050, 50,  1.5820, 0,0x90,  A#6, 94, 98
  0,  0, 1590059, 51,  1.5901, 0,0xb0,     , 64, 54
  0,  0, 1600008, 52,  1.6000, 0,0xb0,     , 64, 55
  0,  0, 1616081, 53,  1.6161, 0,0x90,  A#4, 70, 23
  0,  0, 1620038, 54,  1.6200, 0,0xb0,     , 64, 57
  0,  0, 1630073, 55,  1.6301, 0,0xb0,     , 64, 58
