UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 67, 18,    
    2,  0,         3,         3,      7812, ctl,  0, 67, 17,    
    3,  0,         4,         7,     18228, ctl,  0, 67, 18,    
    4,  0,        23,        30,     78123, ctl,  0, 67, 17,    
    5,  0,        16,        46,    119789, ctl,  0, 67, 16,    
    6,  0,         3,        49,    127601, ctl,  0, 67, 17,    
    7,  0,        20,        69,    179684, ctl,  0, 67, 18,    
    8,  0,         3,        72,    187496, ctl,  0, 67, 17,    
    9,  0,        12,        84,    218746, ctl,  0, 64, 51,    
   10,  0,         0,        84,    218746, ctl,  0, 67, 16,    
   11,  0,        12,        96,    249996, ctl,  0, 64, 52,    
   12,  0,         3,        99,    257808, ctl,  0, 64, 53,    
   13,  0,         1,       100,    260412, ctl,  0, 67, 17,    
   14,  0,         7,       107,    278641, ctl,  0, 64, 54,    
   15,  0,         4,       111,    289057, ctl,  0, 67, 18,    
   16,  0,         8,       119,    309890, ctl,  0, 67, 17,    
   17,  0,         3,       122,    317702, ctl,  0, 67, 18,    
   18,  0,         8,       130,    338535, ctl,  0, 64, 55,    
   19,  0,         0,       130,    338535, ctl,  0, 67, 17,    
   20,  0,         4,       134,    348951, ctl,  0, 67, 18,    
   21,  0,         4,       138,    359367, ctl,  0, 64, 56,    
   22,  0,         4,       142,    369783, ctl,  0, 64, 57,    
   23,  0,         3,       145,    377595, ctl,  0, 64, 59,    
   24,  0,         4,       149,    388011, ctl,  0, 64, 60,    
   25,  0,         4,       153,    398427, ctl,  0, 64, 62,    
   26,  0,         4,       157,    408843, ctl,  0, 64, 65,    
   27,  0,         0,       157,    408843, ctl,  0, 67, 19,    
   28,  0,         4,       161,    419259, ctl,  0, 64, 67,    
   29,  0,         0,       161,    419259, ctl,  0, 67, 18,    
   30,  0,         4,       165,    429675, ctl,  0, 64, 70,    
   31,  0,         3,       168,    437487, ctl,  0, 64, 73,    
   32,  0,         4,       172,    447903, ctl,  0, 64, 76,    
   33,  0,         4,       176,    458319, ctl,  0, 64, 80,    
   34,  0,         4,       180,    468735, ctl,  0, 64, 83,    
   35,  0,         4,       184,    479151, ctl,  0, 64, 86,    
   36,  0,         0,       184,    479151, ctl,  0, 67, 17,    
   37,  0,         4,       188,    489567, ctl,  0, 64, 88,    
   38,  0,         4,       192,    499983, ctl,  0, 64, 91,    
   39,  0,         0,       192,    499983, ctl,  0, 67, 18,    
   40,  0,         3,       195,    507795, ctl,  0, 64, 93,    
   41,  0,         1,       196,    510399, ctl,  0, 67, 17,    
   42,  0,         3,       199,    518211, ctl,  0, 64, 95,    
   43,  0,         1,       200,    520815, ctl,  0, 67, 18,    
   44,  0,         3,       203,    528627, ctl,  0, 64, 97,    
   45,  0,         4,       207,    539043, ctl,  0, 64, 98,    
   46,  0,         0,       207,    539043, ctl,  0, 67, 19,    
   47,  0,         4,       211,    549459, ctl,  0, 64,100,    
   48,  0,         4,       215,    559875, ctl,  0, 64,102,    
   49,  0,         0,       215,    559875, ctl,  0, 67, 18,    
   50,  0,         3,       218,    567687, ctl,  0, 64,104,    
   51,  0,         4,       222,    578103, ctl,  0, 64,105,    
   52,  0,         1,       223,    580707, ctl,  0, 67, 17,    
   53,  0,         3,       226,    588519, ctl,  0, 64,106,    
   54,  0,         0,       226,    588519, ctl,  0, 67, 18,    
   55,  0,         4,       230,    598935, ctl,  0, 64,108,    
   56,  0,         0,       230,    598935, ctl,  0, 67, 17,    
   57,  0,         4,       234,    609351, ctl,  0, 67, 18,    
   58,  0,         4,       238,    619767, ctl,  0, 64,109,    
   59,  0,         0,       238,    619767, ctl,  0, 67, 17,    
   60,  0,         3,       241,    627579, ctl,  0, 64,110,    
   61,  0,         4,       245,    637995, ctl,  0, 64,111,    
   62,  0,         1,       246,    640599, ctl,  0, 67, 16,    
   63,  0,         3,       249,    648411, ctl,  0, 64,112,    
   64,  0,         1,       250,    651015, ctl,  0, 67, 17,    
   65,  0,         3,       253,    658827, ctl,  0, 64,113,    
   66,  0,         4,       257,    669243, ctl,  0, 64,114,    
   67,  0,         4,       261,    679659, ctl,  0, 67, 18,    
   68,  0,         7,       268,    697888, ctl,  0, 67, 19,    
   69,  0,         4,       272,    708304, ctl,  0, 67, 18,    
   70,  0,         8,       280,    729137, ctl,  0, 67, 17,    
   71,  0,        23,       303,    789032, ctl,  0, 67, 18,    
   72,  0,         4,       307,    799448, ctl,  0, 67, 17,    
   73,  0,         4,       311,    809864, ctl,  0, 64,115,    
   74,  0,         7,       318,    828093, ctl,  0, 67, 18,    
   75,  0,         4,       322,    838509, ctl,  0, 67, 17,    
   76,  0,         5,       327,    851529, ctl,  0, 64,116,    
   77,  0,         0,       327,    851529, ctl,  0, 67, 18,    
   78,  0,         3,       330,    859341, ctl,  0, 67, 17,    
   79,  0,         4,       334,    869757, ctl,  0, 64,117,    
   80,  0,         0,       334,    869757, ctl,  0, 67, 18,    
