  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   309  6865    D6  2747   D6  65
m   309  6867   F#2  2759  F#2  33
m   309  6868   A#1  2770  A#1  43
m   309  6869    B2  2787   B2  46
m   309  6870    C3  2800   C3  31
m   309  6871    B2  2805   B2  40
m   309  6872   F#2  2808  F#2  50
m   309  6874    C3  2841   C3  41
m   309  6875    B2  2849   B2  38
m   309  6876    C3  2858   C3  36
m   309  6877    B2  2861   B2  32
m   309  6878    C3  2869   C3  30
m   309  6879    B2  2873   B2  31
m   309  6880    C3  2881   C3  25
m   309  6881   F#1  2892  F#1  47
m   309  6885   F#3  2926  F#3  16
m   309  6884    F2  2929   F2  24
m   309  6882   G#1  2931  G#1  27
m   309  6883    C2  2933   C2  28
m   310  6887    E1  2985   E1  27
m   310  6888   F#1  2986  F#1  35
m   310  6890   F#1  3027  F#1  25
m   310  6891    B1  3031   B1  45
m   310  6892    C2  3044   C2  33
m   310  6894    B1  3059   B1  47
m   310  6893    E6  3073   E6  42
m     0    -1        3074  A#0   1
m   310  6895   A#5  3076  A#5  46
m   310  6897   A#0  3085  A#0  72
m   310  6896   F#6  3086  F#6 103
m   310  6899    D7  3135   D7  83
m   310  6901   F#1  3146  F#1  72
m   310  6902   A#0  3174  A#0  47
m   310  6903   F#1  3213  F#1  49
m   310  6904    C2  3217   C2  37
m   310  6905    B1  3232   B1  25
m   310  6907    C2  3239   C2  29
m   310  6908    B1  3252   B1  32
m   310  6911   A#0  3278  A#0  28
m   310  6910   F#6  3279  F#6  59
m   310  6913    E1  3282   E1  28
m   310  6915    B1  3284   B1  26
m   310  6916    C2  3285   C2  22
m   310  6914   F#1  3287  F#1  16
m   310  6912   D#1  3288  D#1  15
m   310  6919   A#0  3406  A#0  11
m   310  6922   F#1  3408  F#1  11
m   310  6920   D#1  3412  D#1  10
m   310  6921    E1  3413   E1  22
m   310  6924    C2  3414   C2  12
m   310  6923    B1  3416   B1  10
m   311  6926   F#6  3579  F#6 122
m   311  6927   A#0  3580  A#0  78
m   311  6932    C2  3583   C2  81
m   311  6931    B1  3584   B1  83
m   311  6929    E1  3585   E1  78
m   311  6928   D#1  3586  D#1  68
m   311  6930   F#1  3587  F#1  84
m     0    -1        3600   G6   1
m   311  6935    E1  3946   E1  17
m   311  6936    C2  3995   C2  11
m   312  6938    C2  4028   C2  15
m   312  6940   F#2  4054  F#2  32
m   312  6941   G#1  4073  G#1  33
m   312  6942    F2  4085   F2  50
m   312  6943   G#1  4101  G#1  27
m   312  6944   F#2  4106  F#2  48
m   312  6947   G#1  4127  G#1  33
m   312  6948    E1  4142   E1  70
m   312  6949    C2  4146   C2  86
m   312  6951   G#1  4167  G#1  73
m   312  6953    E1  4201   E1  81
m   312  6954    C2  4204   C2  91
m   312  6958   G#1  4212  G#1  81
m   312  6955   F#3  4217  F#3 100
m   312  6957    E1  4236   E1  88
m   312  6959    C2  4238   C2  99
m   312  6958   G#1  4240  G#1  91
m     0    -1        4242  F#1   1
m   312  6961   F#4  4254  F#4  57
m   312  6962    F3  4267   F3  67
m   312  6963   G#1  4284  G#1  48
m   312  6966   F#3  4312  F#3  38
m   312  6964    E1  4313   E1  36
m   312  6965    C2  4320   C2  27
m   312  6968   G#1  4349  G#1  50
m   312  6965    C2  4370   C2  54
m     0    -1        4389  G#2  90
m     0    -1        4401  G#2 106
m     0    -1        4402  F#2 110
m     0    -1        4461  F#4  16
m   312  6965    C2  4320   C2  27
m   312  6968   G#1  4349  G#1  50
m   312  6971   G#2  4389  G#2  90
m   312  6973   G#2  4401  G#2 106
m   312  6972   F#2  4402  F#2 110
m   312  6978   F#4  4461  F#4  16
m   312  6977    F4  4463   F4  28
m   312  6974    E1  4464   E1  13
m   312  6975   G#1  4465  G#1  25
m   312  6976    C2  4466   C2  19
m   312  6980    E5  4524   E5  26
m   312  6981    D4  4534   D4  31
m   312  6982   F#5  4542  F#5  36
m   312  6983   A#4  4545  A#4  38
m   312  6984   F#5  4549  F#5  44
m   312  6985   A#4  4553  A#4  40
m   312  6986   F#6  4562  F#6  53
m   312  6987   A#4  4565  A#4  57
m   312  6988    D4  4571   D4  61
m   312  6989   F#6  4580  F#6  52
m   312  6990   A#4  4587  A#4  47
m   312  6991   D#3  4592  D#3  58
m   312  6992    D4  4593   D4  87
m   312  6994   F#5  4595  F#5  92
m   312  6993   A#4  4596  A#4  84
m   312  6995   D#3  4608  D#3  37
m   313  7002   F#4  4637  F#4  27
m   313  6998    E1  4638   E1  14
m   313  7000    C2  4641   C2  19
m   313  6999   G#1  4644  G#1  19
m   313  7001    F4  4645   F4   6
m     0    -1        4694   F1  11
m   313  7003    D2  4697   D2  74
m   313  7004    E3  4707   E3  70
m   313  7005    D2  4718   D2  47
m   313  7006    C1  4725   C1  52
m   313  7007   F#1  4731  F#1  56
m   313  7008   G#1  4745  G#1  14
m   313  7010    C1  4751   C1  42
m   313  7011   F#1  4759  F#1  31
m   313  7009    D5  4763   D5  31
m   313  7012   A#2  4790  A#2  43
m   313  7013    D6  4805   D6  60
m   313  7015   A#2  4815  A#2  62
m   313  7016    C5  4823   C5  52
m   313  7018   F#3  4825  F#3  62
m   313  7017   A#2  4826  A#2  56
m   313  7019    C4  4829   C4  49
m   313  7021   A#2  4830  A#2  84
m   313  7022   F#3  4831  F#3  83
m   313  7023    D4  4832   D4  76
m   313  7024    B3  4836   B3  67
m     0    -1        4847   A1  34
m     0    -1        4852  C#4  40
m     0    -1        4866   A1  48
m     0    -1        4876  F#2  84
m   313  7022   F#3  4831  F#3  83
m   313  7023    D4  4832   D4  76
m   313  7024    B3  4836   B3  67
m     0    -1        4878  A#1  78
m   313  7028   C#4  4852  C#4  40
m   313  7032   F#2  4876  F#2  84
m   313  7031   A#1  4878  A#1  78
m     0    -1        4879   E5  81
m     0    -1        4880  G#5  85
m   313  7033    F4  4893   F4  40
m   313  7034   F#3  4897  F#3  57
m   313  7037    D4  4907   D4  58
m   313  7038   A#4  4909  A#4  59
m   313  7035    C3  4910   C3  11
m   313  7039   F#5  4913  F#5  48
m   313  7036   D#3  4914  D#3  56
m     0    -1        4916   D3   8
m     0    -1        4918   C4  18
m     0    -1        4931   E3  46
m   313  7040   G#3  4943  G#3  58
m   313  7042   F#3  4950  F#3  31
m   313  7045    E6  4980   E6  41
m   313  7043    D5  4981   D5  42
m     0    -1        4986   F6   8
m   313  7046   F#7  4988  F#7  69
m   313  7047   D#4  5032  D#4  38
m   313  7048   A#5  5040  A#5  47
m   313  7049   F#6  5045  F#6  48
m   313  7050   D#4  5059  D#4  27
m   314  7052    E1  5098   E1  31
m   314  7056   F#4  5101  F#4  25
m   314  7053   G#1  5102  G#1  26
m   314  7055    F4  5103   F4  18
m   314  7054    C2  5104   C2  21
m   314  7058   D#4  5196  D#4  36
m   314  7059   A#4  5200  A#4  38
m   314  7057   G#6  5202  G#6  22
m   314  7060    D5  5203   D5  12
m   314  7062    C7  5204   C7  53
m   314  7061   F#6  5207  F#6  19
m   314  7063    E6  5214   E6  57
m   314  7064    C7  5234   C7  65
m   314  7065   F#7  5236  F#7  57
m   314  7067   G#6  5248  G#6  25
m   314  7066    E6  5251   E6  55
m   314  7068    C7  5263   C7  56
m   314  7070   G#6  5267  G#6  50
m   314  7071   F#7  5269  F#7  58
m   314  7069    E6  5270   E6  55
m   314  7072    F5  5291   F5  49
m   314  7076   F#7  5297  F#7  86
m   314  7074   G#6  5299  G#6  73
m   314  7075    C7  5300   C7  70
m   314  7073    E6  5302   E6  60
m     0    -1        5306   F6  24
m   314  7080   F#6  5355  F#6  47
m   314  7079    D5  5356   D5  23
m   314  7078   A#4  5358  A#4  26
m   314  7077   D#4  5359  D#4  20
m   314  7081    E5  5436   E5  37
m   315  7083   F#5  5484  F#5  34
m   315  7084   G#4  5494  G#4  59
m     0    -1        5501   E3  17
m   315  7085    F3  5502   F3  16
m   315  7086    C5  5505   C5  47
m     0    -1        5507   C1  39
m   315  7087    F3  5512   F3  66
m     0    -1        5516   G3   2
m     0    -1        5518  A#3   1
m     0    -1        5519   F2  70
m   315  7088    E4  5522   E4  71
m     0    -1        5532  G#1  67
m     0    -1        5551  F#1  53
m     0    -1        5560  G#5  49
m     0    -1        5561  F#6  76
m   315  7091    F2  5519   F2  70
m   315  7093   G#1  5532  G#1  67
m   315  7094   F#1  5551  F#1  53
m   315  7096   G#5  5560  G#5  49
m   315  7097   F#6  5561  F#6  76
m   315  7098    C6  5570   C6 102
m   315  7099   F#1  5571  F#1  43
m   315  7100   G#1  5572  G#1  25
m   316  7102   A#1  5759  A#1  45
m   316  7105   A#1  5798  A#1  78
m   316  7104    D7  5801   D7 114
m   316  7107   C#5  6150  C#5  41
m   316  7110   F#2  6162  F#2  36
m   316  7109   C#5  6164  C#5  50
m   316  7111    F2  6208   F2  32
m     0    -1        6219   F2  53
m   316  7113    C6  6223   C6  55
m   316  7115    E4  6239   E4  71
m   316  7114    C6  6240   C6  55
m   317  7118   F#4  6253  F#4  33
m   317  7119    F3  6260   F3  29
m   317  7120    G2  6293   G2  35
m   317  7122    F3  6307   F3  14
m   317  7122    F3  6329   F3  33
m   317  7124   F#2  6332  F#2  45
m   317  7125    E4  6338   E4  30
m   317  7126    C2  6340   C2  37
m   317  7127    C2  6355   C2  50
m   317  7128   G#2  6357  G#2  39
m   317  7129    F3  6383   F3  31
m   317  7131    F3  6400   F3  38
m   317  7132    E4  6401   E4  13
m   317  7130    E1  6402   E1  48
m   317  7133    C1  6415   C1  51
m   317  7134    E3  6428   E3  33
m   317  7135    F2  6437   F2  38
m   317  7137   G#1  6440  G#1  11
m   317  7136    C1  6451   C1  51
m   317  7138    F2  6463   F2  27
m   317  7139    E3  6465   E3  44
m   317  7137   G#1  6469  G#1  36
m   317  7140   F#1  6485  F#1  30
m   317  7141    F2  6491   F2   9
m   317  7142    E3  6494   E3   1
m   317  7144    C1  6502   C1  37
m   317  7145   F#1  6511  F#1  18
m   317  7147   G#1  6516  G#1  15
m   317  7146   F#1  6517  F#1  28
m   318  7150    D6  6639   D6  44
m   318  7152   F#7  6645  F#7  50
m   318  7153    E7  6653   E7  50
m   318  7154    D5  6678   D5  39
m   318  7155    E6  6684   E6  49
m   318  7156   A#5  6690  A#5  46
m   318  7157    E6  6694   E6  58
m   318  7158    D4  6699   D4  52
m   318  7159   A#5  6705  A#5  62
m   318  7160   F#6  6718  F#6  69
m   318  7161    E5  6747   E5  70
m   318  7162   A#4  6748  A#4  14
m   318  7165   F#7  6776  F#7 111
m   318  7164    D7  6777   D7  99
m   318  7163   D#3  6781  D#3  66
m     0    -1        6783  C#3  30
m   318  7166    D7  6784   D7 106
m   318  7167   F#2  6785  F#2  67
m     0    -1        6786  F#7  33
m   318  7168    E1  6820   E1  44
m   318  7169    C2  6824   C2  12
m   318  7170    E1  6832   E1  42
m   318  7172   G#1  6848  G#1  24
m   319  7175   F#7  6924  F#7 113
m   319  7174   G#5  6926  G#5  92
m   319  7178   F#7  6970  F#7  80
m   319  7177   G#6  6973  G#6  73
m   319  7180    C7  6977   C7  63
m   319  7181    E4  6987   E4  50
m   319  7183    F3  6998   F3  40
m   319  7182    C6  7001   C6  63
m   319  7184    E4  7010   E4  44
m   319  7185    F3  7015   F3  31
m   319  7186    E4  7025   E4  49
m   319  7187    F3  7030   F3  28
m   319  7189   A#4  7060  A#4  17
m   319  7192   D#3  7061  D#3  40
m   319  7191   F#5  7063  F#5  36
m   319  7190    E5  7064   E5  22
m     0    -1        7070   C4   1
m   319  7196    C6  7094   C6  43
m   319  7195   G#5  7095  G#5  40
m   319  7197   F#6  7096  F#6  48
m   319  7198    F2  7098   F2  44
m   319  7199    E3  7103   E3  37
m   319  7200    F2  7108   F2  48
m   319  7201    E3  7109   E3  33
m   319  7204   F#6  7112  F#6  28
m   319  7205   D#2  7113  D#2  20
m   319  7206    D3  7114   D3  21
m   319  7202   A#5  7115  A#5  24
m   319  7203    E6  7116   E6  27
m   319  7210   F#7  7140  F#7  40
m   319  7212   D#2  7141  D#2  28
m   319  7208   G#6  7142  G#6  34
m   319  7209    C7  7143   C7  40
m   319  7211    F1  7144   F1  17
m   319  7214   A#6  7176  A#6  25
m   319  7216   F#7  7177  F#7  25
m   319  7217   D#1  7180  D#1  12
m   319  7215    E7  7181   E7  18
m   319  7218    D2  7182   D2   7
m   320  7220   G#6  7195  G#6  20
m   320  7221    C7  7196   C7  21
m   320  7223    F1  7197   F1   9
m   320  7222   F#7  7198  F#7  21
m   320  7224    E2  7199   E2   5
m   320  7227   F#7  7243  F#7  31
m   320  7228   D#1  7244  D#1  14
m   320  7225   A#6  7246  A#6  23
m   320  7226    E7  7247   E7  28
m   320  7229    D2  7249   D2   5
m   320  7230   G#4  7397  G#4  28
m   320  7232   F#5  7398  F#5  33
m   320  7234    E4  7399   E4  23
m   320  7233    F3  7400   F3  16
m   320  7231    C5  7401   C5  29
m   321  7236   A#4  7503  A#4  44
m   321  7238   F#5  7504  F#5  48
m   321  7239   D#3  7506  D#3  35
m   321  7237    E5  7507   E5  48
m   321  7240    D4  7509   D4  36
m   322  7243   F#2  7721  F#2  60
m   322  7244   F#2  7732  F#2  99
m   322  7245    C3  7733   C3 102
m   322  7246   F#2  7755  F#2 102
m   322  7248    C3  7756   C3 100
m   322  7247    B2  7758   B2 102
m   322  7251    D4  7871   D4 109
m   322  7252   A#0  7880  A#0  98
m     0    -1        7888   A0  20
m   322  7253   F#1  7904  F#1  79
m   322  7255    B1  7922   B1  64
m   322  7257    C2  7930   C2  58
m   322  7258   F#1  7931  F#1   1
m     0    -1        7945  F#1  42
m   322  7259    B1  7961   B1  66
m   322  7261    C2  7970   C2  51
m   322  7262    B1  7983   B1  50
m   322  7263    C2  8005   C2   7
m   322  7266    D5  8010   D5  33
m   322  7267   A#0  8020  A#0  53
m   322  7268   F#1  8031  F#1  49
m   322  7269    C2  8041   C2  37
m   322  7270    B1  8051   B1  37
m   322  7271    C2  8055   C2  36
m   322  7272    D6  8071   D6  33
m   323  7274   A#6  8137  A#6 111
m     0    -1        8144   A6  28
m   323  7278   G#2  8211  G#2  98
m   323  7277   F#2  8212  F#2  81
m   323  7276   G#1  8214  G#1  65
m   323  7279    E6  8291   E6  81
m   323  7280    D4  8294   D4  85
m   323  7281    C3  8324   C3  51
m   323  7282    E3  8331   E3  33
m   323  7283   C#4  8333  C#4  49
m   323  7285   G#1  8337  G#1  37
m   323  7284    D2  8340   D2  56
m   323  7286    C3  8346   C3  45
m   323  7287    E3  8351   E3  70
m   323  7289   G#1  8364  G#1  78
m   323  7290    D2  8366   D2  92
m   323  7291    C3  8367   C3  60
m   323  7292   C#4  8370  C#4  81
m     0    -1        8373   D3  30
m   323  7293   C#7  8403  C#7  47
m   323  7295   G#4  8419  G#4  39
m   323  7296    D5  8430   D5  34
m   323  7297   G#4  8441  G#4  30
m   323  7298    D5  8446   D5  32
m   323  7299   G#4  8448  G#4  36
m   323  7300    C6  8452   C6  35
m   323  7301    E6  8453   E6  30
m   323  7302   G#3  8462  G#3  47
m     0    -1        8474   D4  53
m   323  7303   C#6  8476  C#6  54
m   323  7304    C5  8487   C5  43
m   323  7305    D4  8498   D4  73
m   323  7306   C#6  8510  C#6  53
m   323  7307    D3  8523   D3  61
m   323  7308   G#2  8526  G#2  44
m   323  7307    D3  8540   D3  69
m   323  7309   C#6  8547  C#6  45
m   323  7310    C5  8550   C5  22
m   323  7312    D3  8551   D3  31
m   323  7317   C#6  8558  C#6  73
m   323  7316    E5  8559   E5  65
m   323  7315    C5  8560   C5  60
m     0    -1        8561  G#3  67
m     0    -1        8562   D4  62
m     0    -1        8597  C#5  86
m   323  7316    E5  8607   E5  63
m     0    -1        8608  G#1  78
m     0    -1        8611  F#4  61
m     0    -1        8644  C#7   9
m     0    -1        8664  C#7  88
m   323  7318   C#5  8597  C#5  86
m   324  7321    E5  8607   E5  63
m   324  7322   G#1  8608  G#1  78
m   324  7320   F#4  8611  F#4  61
m   324  7325    E5  8665   E5  51
m   324  7324   F#4  8667  F#4  48
m   324  7324   F#4  8692  F#4  61
m   324  7327    D4  8694   D4  61
m   324  7329    E5  8695   E5  56
m     0    -1        8697   D5  49
m   324  7331    F3  8743   F3  60
m   324  7332    G1  8756   G1  49
m   324  7333    A1  8772   A1  38
m   324  7334    G1  8776   G1  45
m   324  7335    A1  8780   A1  32
m   324  7336    G1  8781   G1  38
m   324  7335    A1  8786   A1  31
m   324  7337    F3  8788   F3  20
m   324  7339    F3  8801   F3  26
m   324  7338    G1  8804   G1  30
m   324  7340    E6  8896   E6  36
m   324  7341    D4  8900   D4  36
m   324  7343   F#6  8906  F#6  78
m   324  7344   D#3  8934  D#3  17
m   324  7345   A#4  8938  A#4  37
m   324  7346    D4  8967   D4  13
m   324  7347   F#4  8969  F#4  19
m   324  7348    E5  8971   E5  26
m   324  7353   A#6  9046  A#6 104
m   324  7350    D4  9048   D4  40
m   324  7352    E5  9050   E5  50
m   324  7351   F#4  9051  F#4  41
