UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 64,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 65,    
    3,  0,         5,         8,     20832, ctl,  0, 64, 67,    
    4,  0,         3,        11,     28644, ctl,  0, 64, 69,    
    5,  0,         4,        15,     39060, ctl,  0, 64, 70,    
    6,  0,         4,        19,     49476, ctl,  0, 64, 72,    
    7,  0,         0,        19,     49476, ctl,  0, 67, 12,    
    8,  0,         4,        23,     59892, ctl,  0, 64, 73,    
    9,  0,         3,        26,     67704, ctl,  0, 64, 74,    
   10,  0,         4,        30,     78120, ctl,  0, 64, 76,    
   11,  0,         4,        34,     88536, ctl,  0, 64, 78,    
   12,  0,         8,        42,    109369, ctl,  0, 64, 79,    
   13,  0,         4,        46,    119785, ctl,  0, 64, 81,    
   14,  0,         3,        49,    127597, ctl,  0, 64, 82,    
   15,  0,         4,        53,    138013, ctl,  0, 64, 83,    
   16,  0,         4,        57,    148429, ctl,  0, 64, 84,    
   17,  0,         4,        61,    158845, ctl,  0, 64, 85,    
   18,  0,         0,        61,    158845, ctl,  0, 67, 11,    
   19,  0,         4,        65,    169261, ctl,  0, 64, 86,    
   20,  0,        11,        76,    197906, ctl,  0, 67, 10,    
   21,  0,         4,        80,    208322, ctl,  0, 67, 11,    
   22,  0,         4,        84,    218738, ctl,  0, 67, 10,    
   23,  0,       111,       195,    507800, ctl,  0, 64, 85,    
   24,  0,         4,       199,    518216, ctl,  0, 64, 86,    
   25,  0,        16,       215,    559882, ctl,  0, 64, 85,    
   26,  0,         3,       218,    567694, ctl,  0, 64, 86,    
   27,  0,         4,       222,    578110, ctl,  0, 64, 85,    
   28,  0,        42,       264,    687485, ctl,  0, 64, 84,    
   29,  0,         4,       268,    697901, ctl,  0, 64, 85,    
   30,  0,         4,       272,    708317, ctl,  0, 64, 84,    
   31,  0,         8,       280,    729150, ctl,  0, 64, 83,    
   32,  0,        23,       303,    789045, ctl,  0, 64, 82,    
   33,  0,        31,       334,    869774, ctl,  0, 64, 81,    
   34,  0,        15,       349,    908836, ctl,  0, 64, 82,    
   35,  0,         4,       353,    919252, ctl,  0, 64, 81,    
   36,  0,         4,       357,    929668, ctl,  0, 64, 82,    
   37,  0,        11,       368,    958313, ctl,  0, 64, 81,    
   38,  0,         4,       372,    968729, ctl,  0, 64, 82,    
   39,  0,         8,       380,    989562, ctl,  0, 64, 81,    
   40,  0,        30,       410,   1067687, ctl,  0, 64, 80,    
   41,  0,        61,       471,   1226541, non,  0, 94, 91, A#6
   42,  0,        20,       491,   1278624, nof,  0, 94,  0,    
   43,  0,         2,       493,   1283832, non,  0, 70, 16, A#4
   44,  0,        34,       527,   1372373, nof,  0, 70,  0,    
   45,  0,        10,       537,   1398414, ctl,  0, 67, 11,    
   46,  0,         4,       541,   1408830, ctl,  0, 67, 12,    
   47,  0,         4,       545,   1419246, ctl,  0, 67, 13,    
   48,  0,         7,       552,   1437475, ctl,  0, 67, 14,    
   49,  0,         4,       556,   1447891, ctl,  0, 67, 16,    
   50,  0,         4,       560,   1458307, ctl,  0, 67, 17,    
   51,  0,         4,       564,   1468723, ctl,  0, 67, 18,    
   52,  0,         4,       568,   1479139, ctl,  0, 67, 20,    
   53,  0,        11,       579,   1507784, ctl,  0, 67, 21,    
   54,  0,        12,       591,   1539034, ctl,  0, 67, 23,    
   55,  0,         4,       595,   1549450, ctl,  0, 67, 25,    
   56,  0,         4,       599,   1559866, ctl,  0, 67, 27,    
   57,  0,         3,       602,   1567678, ctl,  0, 67, 29,    
   58,  0,         4,       606,   1578094, ctl,  0, 67, 30,    
   59,  0,         4,       610,   1588510, ctl,  0, 67, 32,    
   60,  0,         4,       614,   1598926, ctl,  0, 67, 34,    
   61,  0,         4,       618,   1609342, ctl,  0, 67, 36,    
   62,  0,         4,       622,   1619758, ctl,  0, 67, 39,    
   63,  0,         3,       625,   1627570, ctl,  0, 67, 43,    
   64,  0,         4,       629,   1637986, ctl,  0, 67, 47,    
   65,  0,         4,       633,   1648402, ctl,  0, 67, 52,    
   66,  0,         4,       637,   1658818, ctl,  0, 67, 58,    
   67,  0,         4,       641,   1669234, ctl,  0, 67, 66,    
   68,  0,         4,       645,   1679650, ctl,  0, 67, 75,    
   69,  0,         3,       648,   1687462, ctl,  0, 67, 84,    
   70,  0,         4,       652,   1697878, ctl,  0, 67, 94,    
   71,  0,         4,       656,   1708294, ctl,  0, 67,103,    
   72,  0,         4,       660,   1718710, ctl,  0, 67,112,    
   73,  0,         4,       664,   1729126, ctl,  0, 67,118,    
   74,  0,         4,       668,   1739542, ctl,  0, 67,123,    
   75,  0,         4,       672,   1749958, ctl,  0, 67,127,    
   76,  0,        49,       721,   1877562, ctl,  0, 64, 79,    
   77,  0,         8,       729,   1898395, ctl,  0, 64, 78,    
   78,  0,         8,       737,   1919228, ctl,  0, 64, 77,    
   79,  0,         8,       745,   1940061, ctl,  0, 64, 76,    
   80,  0,        53,       798,   2078081, ctl,  0, 64, 75,    
   81,  0,         8,       806,   2098914, ctl,  0, 64, 74,    
   82,  0,         4,       810,   2109330, ctl,  0, 64, 73,    
   83,  0,         7,       817,   2127559, ctl,  0, 64, 72,    
   84,  0,        77,       894,   2328079, ctl,  0, 64, 71,    
   85,  0,         3,       897,   2335891, non,  0, 33,  1,  A1
   86,  0,         1,       898,   2338495, ctl,  0, 64, 72,    
   87,  0,        85,       983,   2559849, ctl,  0, 64, 71,    
   88,  0,        15,       998,   2598911, ctl,  0, 64, 70,    
   89,  0,        31,      1029,   2679640, ctl,  0, 64, 71,    
   90,  0,         3,      1032,   2687452, ctl,  0, 64, 70,    
   91,  0,         4,      1036,   2697868, ctl,  0, 64, 71,    
   92,  0,         4,      1040,   2708284, ctl,  0, 64, 70,    
   93,  0,         4,      1044,   2718700, ctl,  0, 64, 71,    
   94,  0,         8,      1052,   2739533, ctl,  0, 64, 70,    
   95,  0,        19,      1071,   2789012, ctl,  0, 64, 71,    
   96,  0,         4,      1075,   2799428, ctl,  0, 64, 70,    
   97,  0,         4,      1079,   2809844, ctl,  0, 64, 71,    
   98,  0,         3,      1082,   2817656, ctl,  0, 64, 70,    
   99,  0,        31,      1113,   2898385, ctl,  0, 64, 71,    
  100,  0,        12,      1125,   2929635, ctl,  0, 64, 70,    
  101,  0,         4,      1129,   2940051, ctl,  0, 64, 71,    
  102,  0,         3,      1132,   2947863, ctl,  0, 64, 70,    
  103,  0,        31,      1163,   3028592, ctl,  0, 64, 71,    
  104,  0,        15,      1178,   3067654, ctl,  0, 64, 70,    
  105,  0,        27,      1205,   3137966, ctl,  0, 64, 71,    
  106,  0,         4,      1209,   3148382, ctl,  0, 64, 70,    
  107,  0,         4,      1213,   3158798, ctl,  0, 64, 71,    
  108,  0,         4,      1217,   3169214, ctl,  0, 64, 70,    
  109,  0,         4,      1221,   3179630, ctl,  0, 64, 71,    
  110,  0,         4,      1225,   3190046, ctl,  0, 64, 70,    
  111,  0,        11,      1236,   3218691, ctl,  0, 64, 71,    
  112,  0,        27,      1263,   3289003, ctl,  0, 64, 70,    
