UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  2,    
    2,  0,         3,         3,      7812, ctl,  0, 64,  3,    
    3,  0,         8,        11,     28645, ctl,  0, 64,  4,    
    4,  0,         4,        15,     39061, ctl,  0, 64,  5,    
    5,  0,        15,        30,     78123, ctl,  0, 64,  6,    
    6,  0,        23,        53,    138018, ctl,  0, 64,  7,    
    7,  0,         4,        57,    148434, ctl,  0, 64,  8,    
    8,  0,         4,        61,    158850, ctl,  0, 64,  9,    
    9,  0,         4,        65,    169266, ctl,  0, 64, 11,    
   10,  0,         4,        69,    179682, ctl,  0, 64, 13,    
   11,  0,         3,        72,    187494, ctl,  0, 64, 15,    
   12,  0,         4,        76,    197910, ctl,  0, 64, 16,    
   13,  0,         4,        80,    208326, ctl,  0, 64, 17,    
   14,  0,         4,        84,    218742, ctl,  0, 64, 18,    
   15,  0,         4,        88,    229158, ctl,  0, 64, 19,    
   16,  0,         4,        92,    239574, ctl,  0, 64, 21,    
   17,  0,         3,        95,    247386, ctl,  0, 64, 22,    
   18,  0,         4,        99,    257802, ctl,  0, 64, 23,    
   19,  0,         4,       103,    268218, ctl,  0, 64, 24,    
   20,  0,       184,       287,    747384, ctl,  0, 67,  3,    
   21,  0,         4,       291,    757800, ctl,  0, 67,  5,    
   22,  0,         4,       295,    768216, ctl,  0, 67,  7,    
   23,  0,         4,       299,    778632, ctl,  0, 67,  9,    
   24,  0,        12,       311,    809882, ctl,  0, 67, 10,    
   25,  0,        61,       372,    968736, ctl,  0, 67, 12,    
   26,  0,         4,       376,    979152, ctl,  0, 67, 14,    
   27,  0,         4,       380,    989568, ctl,  0, 67, 16,    
   28,  0,         3,       383,    997380, ctl,  0, 67, 19,    
   29,  0,         4,       387,   1007796, ctl,  0, 67, 23,    
   30,  0,         4,       391,   1018212, ctl,  0, 67, 26,    
   31,  0,         4,       395,   1028628, ctl,  0, 67, 30,    
   32,  0,         4,       399,   1039044, ctl,  0, 67, 34,    
   33,  0,         4,       403,   1049460, ctl,  0, 67, 38,    
   34,  0,         4,       407,   1059876, ctl,  0, 67, 42,    
   35,  0,         3,       410,   1067688, ctl,  0, 67, 46,    
   36,  0,         4,       414,   1078104, ctl,  0, 67, 51,    
   37,  0,         4,       418,   1088520, ctl,  0, 67, 57,    
   38,  0,         4,       422,   1098936, ctl,  0, 67, 65,    
   39,  0,         4,       426,   1109352, ctl,  0, 67, 74,    
   40,  0,         4,       430,   1119768, ctl,  0, 67, 86,    
   41,  0,         3,       433,   1127580, ctl,  0, 67, 98,    
   42,  0,         4,       437,   1137996, ctl,  0, 67,109,    
   43,  0,         4,       441,   1148412, ctl,  0, 67,118,    
   44,  0,         4,       445,   1158828, ctl,  0, 67,124,    
   45,  0,         4,       449,   1169244, ctl,  0, 67,127,    
   46,  0,        19,       468,   1218723, ctl,  0, 64, 25,    
   47,  0,         4,       472,   1229139, ctl,  0, 64, 26,    
   48,  0,         4,       476,   1239555, ctl,  0, 64, 27,    
   49,  0,         3,       479,   1247367, ctl,  0, 64, 29,    
   50,  0,         4,       483,   1257783, ctl,  0, 64, 31,    
   51,  0,         4,       487,   1268199, ctl,  0, 64, 32,    
   52,  0,         4,       491,   1278615, ctl,  0, 64, 33,    
   53,  0,         4,       495,   1289031, ctl,  0, 64, 35,    
   54,  0,         4,       499,   1299447, ctl,  0, 64, 37,    
   55,  0,         4,       503,   1309863, ctl,  0, 64, 38,    
   56,  0,         3,       506,   1317675, ctl,  0, 64, 40,    
   57,  0,         4,       510,   1328091, ctl,  0, 64, 41,    
   58,  0,         4,       514,   1338507, ctl,  0, 64, 43,    
   59,  0,         8,       522,   1359340, ctl,  0, 64, 44,    
   60,  0,        15,       537,   1398402, ctl,  0, 64, 45,    
   61,  0,         8,       545,   1419235, ctl,  0, 64, 46,    
   62,  0,         4,       549,   1429651, ctl,  0, 64, 47,    
   63,  0,         3,       552,   1437463, ctl,  0, 64, 48,    
   64,  0,         4,       556,   1447879, ctl,  0, 64, 49,    
   65,  0,         4,       560,   1458295, ctl,  0, 64, 50,    
   66,  0,        12,       572,   1489545, ctl,  0, 64, 52,    
   67,  0,         7,       579,   1507774, ctl,  0, 64, 53,    
