UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  5,    
    2,  0,        30,        30,     78125, ctl,  0, 64,  6,    
    3,  0,        35,        65,    169270, ctl,  0, 64,  5,    
    4,  0,        46,       111,    289061, ctl,  0, 64,  6,    
    5,  0,         4,       115,    299477, ctl,  0, 64,  5,    
    6,  0,        19,       134,    348956, ctl,  0, 64,  6,    
    7,  0,        77,       211,    549476, ctl,  0, 64,  5,    
    8,  0,        38,       249,    648434, ctl,  0, 64,  6,    
    9,  0,       127,       376,    979163, ctl,  0, 64,  5,    
   10,  0,        19,       395,   1028642, ctl,  0, 64,  6,    
   11,  0,         4,       399,   1039058, ctl,  0, 64,  5,    
   12,  0,        42,       441,   1148433, ctl,  0, 64,  6,    
   13,  0,        27,       468,   1218745, ctl,  0, 64,  5,    
   14,  0,        19,       487,   1268224, ctl,  0, 64,  6,    
   15,  0,        39,       526,   1369786, ctl,  0, 64,  5,    
   16,  0,        69,       595,   1549473, ctl,  0, 64,  6,    
   17,  0,        11,       606,   1578118, ctl,  0, 64,  5,    
   18,  0,        19,       625,   1627597, ctl,  0, 64,  6,    
   19,  0,         8,       633,   1648430, ctl,  0, 64,  5,    
   20,  0,        19,       652,   1697909, ctl,  0, 64,  6,    
   21,  0,         4,       656,   1708325, ctl,  0, 64,  5,    
   22,  0,        27,       683,   1778637, ctl,  0, 64,  6,    
   23,  0,        15,       698,   1817699, ctl,  0, 64,  5,    
   24,  0,         8,       706,   1838532, ctl,  0, 64,  7,    
   25,  0,         4,       710,   1848948, ctl,  0, 64,  9,    
   26,  0,         4,       714,   1859364, ctl,  0, 64, 14,    
   27,  0,         4,       718,   1869780, ctl,  0, 64, 21,    
   28,  0,         3,       721,   1877592, ctl,  0, 64, 29,    
   29,  0,         4,       725,   1888008, ctl,  0, 64, 37,    
   30,  0,         1,       726,   1890612, non,  0, 40, 63,  E2
   31,  0,         2,       728,   1895820, non,  0, 46, 67, A#2
   32,  0,         1,       729,   1898424, ctl,  0, 64, 44,    
   33,  0,         4,       733,   1908840, ctl,  0, 64, 50,    
   34,  0,         4,       737,   1919256, ctl,  0, 64, 56,    
   35,  0,         4,       741,   1929672, ctl,  0, 64, 62,    
   36,  0,         3,       744,   1937484, ctl,  0, 64, 70,    
   37,  0,         2,       746,   1942692, nof,  0, 46,  0,    
   38,  0,         2,       748,   1947900, nof,  0, 40,  0,    
   39,  0,         0,       748,   1947900, ctl,  0, 64, 78,    
   40,  0,         4,       752,   1958316, ctl,  0, 64, 88,    
   41,  0,         4,       756,   1968732, ctl,  0, 64, 98,    
   42,  0,         4,       760,   1979148, ctl,  0, 64,108,    
   43,  0,         3,       763,   1986960, non,  0, 85, 94, C#6
