UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64, 27,    
    2,  0,         3,         3,      7812, ctl,  0, 64, 29,    
    3,  0,         4,         7,     18228, ctl,  0, 64, 30,    
    4,  0,         1,         8,     20832, ctl,  0, 67,  9,    
    5,  0,         3,        11,     28644, ctl,  0, 64, 31,    
    6,  0,         4,        15,     39060, ctl,  0, 64, 32,    
    7,  0,        11,        26,     67705, ctl,  0, 67, 10,    
    8,  0,         4,        30,     78121, ctl,  0, 67,  9,    
    9,  0,         4,        34,     88537, ctl,  0, 67, 10,    
   10,  0,         4,        38,     98953, ctl,  0, 64, 33,    
   11,  0,         8,        46,    119786, ctl,  0, 64, 32,    
   12,  0,        11,        57,    148431, ctl,  0, 67,  9,    
   13,  0,         4,        61,    158847, ctl,  0, 67, 10,    
   14,  0,        11,        72,    187492, ctl,  0, 64, 33,    
   15,  0,         1,        73,    190096, ctl,  0, 67,  9,    
   16,  0,         3,        76,    197908, ctl,  0, 67, 10,    
   17,  0,        12,        88,    229158, ctl,  0, 64, 34,    
   18,  0,         4,        92,    239574, ctl,  0, 64, 35,    
   19,  0,         3,        95,    247386, ctl,  0, 64, 36,    
   20,  0,         4,        99,    257802, ctl,  0, 67,  9,    
   21,  0,         8,       107,    278635, ctl,  0, 64, 37,    
   22,  0,        12,       119,    309885, ctl,  0, 64, 38,    
   23,  0,         0,       119,    309885, ctl,  0, 67, 10,    
   24,  0,         3,       122,    317697, ctl,  0, 64, 39,    
   25,  0,        16,       138,    359363, ctl,  0, 67,  9,    
   26,  0,        30,       168,    437488, ctl,  0, 67, 10,    
   27,  0,         4,       172,    447904, ctl,  0, 67,  9,    
   28,  0,        62,       234,    609362, ctl,  0, 67, 10,    
   29,  0,         7,       241,    627591, ctl,  0, 67,  9,    
   30,  0,        31,       272,    708320, ctl,  0, 67, 10,    
   31,  0,         8,       280,    729153, ctl,  0, 67,  9,    
   32,  0,        23,       303,    789048, ctl,  0, 67, 10,    
   33,  0,         4,       307,    799464, ctl,  0, 67,  9,    
   34,  0,         4,       311,    809880, non,  0, 60, 17,  C4
   35,  0,         7,       318,    828109, non,  0, 47, 14,  B2
   36,  0,        14,       332,    864567, non,  0, 26,  4,  D1
   37,  0,         2,       334,    869775, non,  0, 29,  4,  F1
   38,  0,        23,       357,    929670, ctl,  0, 67, 10,    
   39,  0,         0,       357,    929670, ctl,  0, 66,127,    
   40,  0,         3,       360,    937482, ctl,  0, 67,  9,    
   41,  0,         4,       364,    947898, ctl,  0, 67, 10,    
   42,  0,         4,       368,    958314, ctl,  0, 67,  9,    
   43,  0,        12,       380,    989564, ctl,  0, 64, 40,    
   44,  0,         3,       383,    997376, ctl,  0, 64, 41,    
   45,  0,         4,       387,   1007792, ctl,  0, 64, 42,    
