UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 67, 11,    
    2,  0,         3,         3,      7812, ctl,  0, 67, 12,    
    3,  0,         4,         7,     18228, ctl,  0, 67, 14,    
    4,  0,         4,        11,     28644, ctl,  0, 67, 15,    
    5,  0,         4,        15,     39060, ctl,  0, 67, 17,    
    6,  0,         4,        19,     49476, ctl,  0, 67, 19,    
    7,  0,         4,        23,     59892, ctl,  0, 67, 20,    
    8,  0,        11,        34,     88537, ctl,  0, 67, 21,    
    9,  0,        96,       130,    338537, ctl,  0, 67, 22,    
   10,  0,         4,       134,    348953, ctl,  0, 67, 23,    
   11,  0,         4,       138,    359369, ctl,  0, 67, 24,    
   12,  0,         4,       142,    369785, ctl,  0, 67, 25,    
   13,  0,         7,       149,    388014, ctl,  0, 67, 26,    
   14,  0,         8,       157,    408847, ctl,  0, 67, 27,    
   15,  0,         4,       161,    419263, ctl,  0, 67, 28,    
   16,  0,         4,       165,    429679, ctl,  0, 67, 29,    
   17,  0,         3,       168,    437491, ctl,  0, 67, 30,    
   18,  0,         4,       172,    447907, ctl,  0, 67, 31,    
   19,  0,        23,       195,    507802, ctl,  0, 67, 32,    
   20,  0,         8,       203,    528635, ctl,  0, 67, 34,    
   21,  0,         4,       207,    539051, ctl,  0, 67, 36,    
   22,  0,         4,       211,    549467, ctl,  0, 67, 38,    
   23,  0,         4,       215,    559883, ctl,  0, 67, 41,    
   24,  0,         3,       218,    567695, ctl,  0, 67, 44,    
   25,  0,         4,       222,    578111, ctl,  0, 67, 46,    
   26,  0,         4,       226,    588527, ctl,  0, 67, 50,    
   27,  0,         4,       230,    598943, ctl,  0, 67, 54,    
   28,  0,         4,       234,    609359, ctl,  0, 67, 60,    
   29,  0,         4,       238,    619775, ctl,  0, 67, 65,    
   30,  0,         3,       241,    627587, ctl,  0, 67, 71,    
   31,  0,         4,       245,    638003, ctl,  0, 67, 77,    
   32,  0,         4,       249,    648419, ctl,  0, 67, 83,    
   33,  0,         4,       253,    658835, ctl,  0, 67, 90,    
   34,  0,         4,       257,    669251, ctl,  0, 67, 96,    
   35,  0,         4,       261,    679667, ctl,  0, 67,102,    
   36,  0,         3,       264,    687479, ctl,  0, 67,107,    
   37,  0,         4,       268,    697895, ctl,  0, 67,114,    
   38,  0,         4,       272,    708311, ctl,  0, 67,119,    
   39,  0,         4,       276,    718727, ctl,  0, 67,123,    
   40,  0,         4,       280,    729143, ctl,  0, 67,127,    
   41,  0,        38,       318,    828101, ctl,  0, 64,  2,    
   42,  0,         8,       326,    848934, ctl,  0, 64,  3,    
   43,  0,         4,       330,    859350, ctl,  0, 64,  4,    
   44,  0,         4,       334,    869766, ctl,  0, 64,  5,    
   45,  0,        30,       364,    947891, ctl,  0, 64,  6,    
   46,  0,         4,       368,    958307, ctl,  0, 64,  5,    
   47,  0,        19,       387,   1007786, ctl,  0, 64,  6,    
   48,  0,        23,       410,   1067681, ctl,  0, 64,  7,    
   49,  0,         4,       414,   1078097, ctl,  0, 64,  8,    
   50,  0,         4,       418,   1088513, ctl,  0, 64,  9,    
   51,  0,         4,       422,   1098929, ctl,  0, 64, 10,    
   52,  0,         4,       426,   1109345, ctl,  0, 64, 11,    
   53,  0,         7,       433,   1127574, ctl,  0, 64, 12,    
   54,  0,        43,       476,   1239553, ctl,  0, 64, 13,    
   55,  0,         4,       480,   1249969, ctl,  0, 64, 14,    
   56,  0,         3,       483,   1257781, ctl,  0, 64, 15,    
   57,  0,         4,       487,   1268197, ctl,  0, 64, 16,    
   58,  0,         5,       492,   1281217, ctl,  0, 64, 17,    
   59,  0,        14,       506,   1317675, ctl,  0, 64, 18,    
   60,  0,         4,       510,   1328091, ctl,  0, 64, 19,    
   61,  0,         4,       514,   1338507, ctl,  0, 64, 20,    
   62,  0,         4,       518,   1348923, ctl,  0, 64, 21,    
   63,  0,         4,       522,   1359339, ctl,  0, 64, 22,    
   64,  0,         4,       526,   1369755, ctl,  0, 64, 24,    
   65,  0,         3,       529,   1377567, ctl,  0, 64, 25,    
   66,  0,         4,       533,   1387983, ctl,  0, 64, 26,    
   67,  0,         4,       537,   1398399, ctl,  0, 64, 28,    
   68,  0,         4,       541,   1408815, ctl,  0, 64, 30,    
   69,  0,         4,       545,   1419231, ctl,  0, 64, 32,    
   70,  0,         4,       549,   1429647, ctl,  0, 64, 33,    
   71,  0,         3,       552,   1437459, ctl,  0, 64, 34,    
   72,  0,         4,       556,   1447875, ctl,  0, 64, 36,    
   73,  0,         4,       560,   1458291, ctl,  0, 64, 38,    
   74,  0,         4,       564,   1468707, ctl,  0, 64, 40,    
   75,  0,         4,       568,   1479123, ctl,  0, 64, 41,    
   76,  0,         4,       572,   1489539, ctl,  0, 64, 42,    
   77,  0,         4,       576,   1499955, ctl,  0, 64, 43,    
   78,  0,         3,       579,   1507767, ctl,  0, 64, 44,    
   79,  0,        16,       595,   1549433, ctl,  0, 64, 45,    
   80,  0,        27,       622,   1619745, ctl,  0, 64, 46,    
   81,  0,         7,       629,   1637974, ctl,  0, 64, 47,    
   82,  0,         4,       633,   1648390, ctl,  0, 64, 48,    
   83,  0,         4,       637,   1658806, ctl,  0, 64, 49,    
