UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 67, 20,    
    2,  0,         7,         7,     18229, ctl,  0, 67, 19,    
    3,  0,         4,        11,     28645, ctl,  0, 67, 20,    
    4,  0,         4,        15,     39061, ctl,  0, 64, 49,    
    5,  0,         0,        15,     39061, ctl,  0, 67, 19,    
    6,  0,         4,        19,     49477, ctl,  0, 67, 20,    
    7,  0,         3,        22,     57289, ctl,  0, 67, 19,    
    8,  0,         4,        26,     67705, ctl,  0, 67, 20,    
    9,  0,         8,        34,     88538, ctl,  0, 64, 50,    
   10,  0,         4,        38,     98954, ctl,  0, 67, 21,    
   11,  0,         4,        42,    109370, ctl,  0, 67, 20,    
   12,  0,         4,        46,    119786, ctl,  0, 67, 21,    
   13,  0,         3,        49,    127598, ctl,  0, 67, 20,    
   14,  0,        16,        65,    169264, ctl,  0, 67, 19,    
   15,  0,         4,        69,    179680, ctl,  0, 67, 20,    
   16,  0,        38,       107,    278638, ctl,  0, 64, 49,    
   17,  0,         4,       111,    289054, ctl,  0, 64, 50,    
   18,  0,         0,       111,    289054, ctl,  0, 67, 21,    
   19,  0,         4,       115,    299470, ctl,  0, 67, 20,    
   20,  0,        27,       142,    369782, ctl,  0, 67, 19,    
   21,  0,         3,       145,    377594, ctl,  0, 67, 20,    
   22,  0,         4,       149,    388010, ctl,  0, 67, 19,    
   23,  0,         4,       153,    398426, ctl,  0, 64, 49,    
   24,  0,         0,       153,    398426, ctl,  0, 67, 20,    
   25,  0,         8,       161,    419259, ctl,  0, 67, 21,    
   26,  0,         7,       168,    437488, ctl,  0, 64, 50,    
   27,  0,         1,       169,    440092, ctl,  0, 67, 20,    
   28,  0,         3,       172,    447904, ctl,  0, 67, 21,    
   29,  0,        12,       184,    479154, ctl,  0, 67, 20,    
   30,  0,        19,       203,    528633, ctl,  0, 64, 49,    
   31,  0,         0,       203,    528633, ctl,  0, 67, 21,    
   32,  0,        11,       214,    557278, ctl,  0, 64, 50,    
   33,  0,        12,       226,    588528, ctl,  0, 67, 20,    
   34,  0,         8,       234,    609361, ctl,  0, 67, 19,    
   35,  0,        11,       245,    638006, ctl,  0, 67, 21,    
   36,  0,        16,       261,    679672, ctl,  0, 67, 20,    
   37,  0,        15,       276,    718734, ctl,  0, 67, 19,    
   38,  0,         4,       280,    729150, ctl,  0, 67, 20,    
   39,  0,        15,       295,    768212, ctl,  0, 67, 21,    
   40,  0,        19,       314,    817691, ctl,  0, 67, 20,    
   41,  0,         4,       318,    828107, ctl,  0, 67, 19,    
   42,  0,        12,       330,    859357, ctl,  0, 67, 20,    
   43,  0,         4,       334,    869773, ctl,  0, 67, 19,    
   44,  0,         3,       337,    877585, ctl,  0, 67, 20,    
   45,  0,        31,       368,    958314, ctl,  0, 67, 19,    
   46,  0,         4,       372,    968730, ctl,  0, 67, 20,    
   47,  0,        12,       384,    999980, ctl,  0, 67, 21,    
   48,  0,        11,       395,   1028625, ctl,  0, 67, 20,    
   49,  0,        15,       410,   1067687, ctl,  0, 67, 19,    
   50,  0,         4,       414,   1078103, ctl,  0, 67, 20,    
   51,  0,         8,       422,   1098936, ctl,  0, 67, 21,    
   52,  0,        23,       445,   1158831, ctl,  0, 67, 20,    
   53,  0,         8,       453,   1179664, ctl,  0, 67, 19,    
   54,  0,         3,       456,   1187476, ctl,  0, 67, 20,    
   55,  0,         4,       460,   1197892, ctl,  0, 67, 19,    
   56,  0,         4,       464,   1208308, ctl,  0, 67, 20,    
   57,  0,         8,       472,   1229141, ctl,  0, 67, 21,    
   58,  0,         4,       476,   1239557, ctl,  0, 67, 20,    
   59,  0,         4,       480,   1249973, ctl,  0, 67, 21,    
   60,  0,         7,       487,   1268202, ctl,  0, 67, 20,    
   61,  0,         8,       495,   1289035, ctl,  0, 67, 19,    
   62,  0,         4,       499,   1299451, ctl,  0, 67, 20,    
   63,  0,         4,       503,   1309867, ctl,  0, 67, 19,    
   64,  0,         3,       506,   1317679, ctl,  0, 67, 20,    
   65,  0,         8,       514,   1338512, ctl,  0, 67, 21,    
   66,  0,        23,       537,   1398407, ctl,  0, 67, 20,    
