dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 67, 16
  0,  0,   10040,  1,  0.0100, 0,0xb0,     , 67, 15
  0,  0,   89973,  2,  0.0900, 0,0xb0,     , 64, 49
  0,  0,  139976,  3,  0.1400, 0,0xb0,     , 64, 50
  0,  0,  149971,  4,  0.1500, 0,0xb0,     , 64, 49
  0,  0,  179970,  5,  0.1800, 0,0xb0,     , 64, 50
  0,  0,  190000,  6,  0.1900, 0,0xb0,     , 64, 49
  0,  0,  209997,  7,  0.2100, 0,0xb0,     , 64, 50
  0,  0,  220000,  8,  0.2200, 0,0xb0,     , 64, 49
  0,  0,  229989,  9,  0.2300, 0,0xb0,     , 64, 50
  0,  0,  349931, 10,  0.3499, 0,0xb0,     , 64, 51
  0,  0,  369901, 11,  0.3699, 0,0xb0,     , 64, 52
  0,  0,  379927, 12,  0.3799, 0,0xb0,     , 64, 53
  0,  0,  390025, 13,  0.3900, 0,0xb0,     , 64, 54
  0,  0,  430004, 14,  0.4300, 0,0xb0,     , 64, 55
  0,  0,  440023, 15,  0.4400, 0,0xb0,     , 64, 56
  0,  0,  450015, 16,  0.4500, 0,0xb0,     , 64, 57
  0,  0,  459993, 17,  0.4600, 0,0xb0,     , 64, 59
  0,  0,  470027, 18,  0.4700, 0,0xb0,     , 64, 61
  0,  0,  480021, 19,  0.4800, 0,0xb0,     , 64, 63
  0,  0,  490030, 20,  0.4900, 0,0xb0,     , 64, 65
  0,  0,  500000, 21,  0.5000, 0,0xb0,     , 64, 67
  0,  0,  512771, 22,  0.5128, 0,0xb0,     , 64, 69
  0,  0,  520126, 23,  0.5201, 0,0xb0,     , 64, 72
  0,  0,  530019, 24,  0.5300, 0,0xb0,     , 64, 75
  0,  0,  552701, 25,  0.5527, 0,0xb0,     , 64, 77
  0,  0,  554067, 26,  0.5541, 0,0xb0,     , 64, 80
  0,  0,  560062, 27,  0.5601, 0,0xb0,     , 64, 82
  0,  0,  570039, 28,  0.5700, 0,0xb0,     , 64, 83
  0,  0,  580063, 29,  0.5801, 0,0xb0,     , 64, 85
  0,  0,  590066, 30,  0.5901, 0,0xb0,     , 64, 87
  0,  0,  600071, 31,  0.6001, 0,0xb0,     , 64, 89
  0,  0,  609994, 32,  0.6100, 0,0xb0,     , 64, 90
  0,  0,  619981, 33,  0.6200, 0,0xb0,     , 64, 92
  0,  0,  629945, 34,  0.6299, 0,0xb0,     , 64, 94
  0,  0,  649934, 35,  0.6499, 0,0xb0,     , 64, 96
