  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   318  7157    E6  6340   E6  58
m   318  7158    D4  6353   D4  60
m   318  7159   A#5  6371  A#5  62
m   318  7160   F#6  6386  F#6  66
m   318  7161    E5  6409   E5  60
m   318  7162   A#4  6416  A#4  54
m   318  7165   F#7  6443  F#7  98
m   318  7164    D7  6444   D7  89
m   318  7163   D#3  6445  D#3  78
m   318  7167   F#2  6450  F#2  87
m   318  7166    D7  6452   D7  90
m   318  7168    E1  6511   E1  30
m   318  7169    C2  6515   C2  43
m   318  7170    E1  6520   E1  40
m   318  7171    C2  6522   C2  10
m   318  7172   G#1  6530  G#1  32
m   319  7175   F#7  6604  F#7 105
m   319  7174   G#5  6606  G#5  76
m   319  7178   F#7  6738  F#7  67
m   319  7177   G#6  6743  G#6  52
m   319  7180    C7  6748   C7  58
m   319  7181    E4  6761   E4  54
m   319  7183    F3  6772   F3   7
m   319  7182    C6  6773   C6  54
m   319  7184    E4  6783   E4  37
m   319  7185    F3  6787   F3  50
m   319  7186    E4  6792   E4  36
m   319  7187    F3  6793   F3  41
m   319  7189   A#4  6818  A#4  28
m   319  7191   F#5  6820  F#5  39
m   319  7192   D#3  6822  D#3  38
m   319  7193    D4  6823   D4  43
m   319  7190    E5  6825   E5   8
m   319  7197   F#6  6845  F#6  51
m   319  7195   G#5  6847  G#5  41
m   319  7196    C6  6848   C6  39
m   319  7198    F2  6849   F2  45
m   319  7199    E3  6851   E3  39
m   319  7200    F2  6853   F2  46
m   319  7201    E3  6857   E3  18
m   319  7205   D#2  6862  D#2  21
m   319  7204   F#6  6863  F#6  31
m   319  7206    D3  6864   D3  22
m   319  7202   A#5  6865  A#5  26
m   319  7203    E6  6866   E6  30
m   319  7210   F#7  6954  F#7  31
m   319  7208   G#6  6956  G#6  24
m   319  7212   D#2  6957  D#2  16
m   319  7209    C7  6958   C7  32
m   319  7211    F1  6959   F1  16
m   319  7217   D#1  6996  D#1  23
m   319  7216   F#7  6997  F#7  25
m   319  7214   A#6  6998  A#6  15
m   319  7215    E7  6999   E7  24
m   319  7218    D2  7000   D2   5
m   320  7222   F#7  7033  F#7  35
m   320  7223    F1  7035   F1  10
m   320  7220   G#6  7036  G#6  19
m   320  7221    C7  7037   C7  24
m   320  7224    E2  7038   E2  10
m   320  7228   D#1  7098  D#1  18
m   320  7227   F#7  7101  F#7  23
m   320  7226    E7  7102   E7  21
m   320  7225   A#6  7103  A#6  12
m   320  7229    D2  7104   D2   9
m   320  7232   F#5  7205  F#5  35
m   320  7233    F3  7206   F3  17
m   320  7230   G#4  7207  G#4  26
m   320  7234    E4  7208   E4  20
m   320  7231    C5  7211   C5  28
m   321  7236   A#4  7416  A#4  35
m   321  7238   F#5  7418  F#5  44
m   321  7237    E5  7419   E5  44
m   321  7239   D#3  7420  D#3  34
m   321  7240    D4  7421   D4  28
m     0    -1        7523   E3  22
m   322  7243   F#2  7825  F#2  63
m   322  7245    C3  7840   C3  87
m   322  7244   F#2  7841  F#2  93
m   322  7247    B2  7876   B2  98
m   322  7246   F#2  7877  F#2  98
m   322  7248    C3  7878   C3  95
m   322  7251    D4  7955   D4 103
m   322  7252   A#0  7962  A#0  95
m   322  7253   F#1  7985  F#1  78
m   322  7255    B1  8001   B1  57
m   322  7258   F#1  8006  F#1  14
m   322  7261    C2  8011   C2  55
m     0    -1        8032  F#1  64
m   322  7262    B1  8049   B1  52
m   322  7263    C2  8060   C2  49
m   322  7264    B1  8078   B1  41
m   322  7263    C2  8091   C2  40
m   322  7266    D5  8114   D5  53
m   322  7267   A#0  8118  A#0  47
m   322  7268   F#1  8123  F#1  50
m   322  7269    C2  8134   C2  37
m   322  7270    B1  8142   B1  38
m   322  7271    C2  8152   C2  20
m   322  7272    D6  8169   D6  30
m   323  7274   A#6  8206  A#6 105
m   323  7278   G#2  8277  G#2  94
m   323  7277   F#2  8279  F#2  79
m   323  7276   G#1  8280  G#1  66
m   323  7279    E6  8349   E6  92
m   323  7280    D4  8354   D4  78
m   323  7281    C3  8392   C3  51
m   323  7282    E3  8399   E3  43
m   323  7283   C#4  8404  C#4  43
m   323  7285   G#1  8410  G#1  57
m   323  7284    D2  8411   D2  38
m   323  7286    C3  8418   C3  48
m   323  7287    E3  8423   E3  56
m   323  7291    C3  8432   C3  60
m   323  7289   G#1  8433  G#1  79
m   323  7292   C#4  8434  C#4  78
m   323  7290    D2  8435   D2  84
m     0    -1        8437   D3  30
m     0    -1        8441   A3   9
m   323  7293   C#7  8485  C#7  43
m   323  7295   G#4  8497  G#4  22
m   323  7296    D5  8503   D5  13
m   323  7297   G#4  8511  G#4  51
m   323  7298    D5  8514   D5  41
m   323  7300    C6  8519   C6  44
m   323  7301    E6  8520   E6  43
m   323  7302   G#3  8530  G#3  56
m     0    -1        8540   D4  51
m   323  7303   C#6  8549  C#6  52
m   323  7304    C5  8552   C5  28
m   323  7306   C#6  8554  C#6  28
m   323  7307    D3  8556   D3  60
m   323  7308   G#2  8558  G#2  68
m   323  7307    D3  8560   D3  51
m     0    -1        8564   C5   8
m     0    -1        8566   E5  25
m     0    -1        8567   D3  36
m     0    -1        8577  G#3  70
m   323  7312    D3  8556   D3  60
m   323  7313   G#2  8558  G#2  68
m   323  7314    D3  8560   D3  51
m   323  7315    C5  8564   C5   8
m   323  7316    E5  8566   E5  25
m   323  7314    D3  8567   D3  36
m     0    -1        8579   D4  55
m   324  7321    E5  8580   E5  70
m     0    -1        8582   C5  54
m     0    -1        8583  C#6  36
m   323  7318   C#5  8625  C#5  93
m   324  7321    E5  8638   E5  61
m   324  7320   F#4  8642  F#4  62
m   324  7322   G#1  8643  G#1  60
m   324  7326   A#6  8671  A#6  85
m   324  7324   F#4  8674  F#4  33
m   324  7325    E5  8675   E5  32
m   324  7329    E5  8738   E5  54
m   324  7328   F#4  8740  F#4  27
m   324  7327    D4  8742   D4  18
m   324  7331    F3  8762   F3  38
m   324  7332    G1  8767   G1  41
m   324  7333    A1  8776   A1  39
m   324  7334    G1  8782   G1  37
m   324  7335    A1  8787   A1  39
m   324  7336    G1  8795   G1  40
m   324  7337    F3  8801   F3  48
m   324  7338    G1  8813   G1  46
m   324  7339    F3  8815   F3  47
m   324  7340    E6  8865   E6  40
m   324  7341    D4  8874   D4  47
m   324  7342    E6  8876   E6  39
m   324  7343   F#6  8882  F#6  61
m   324  7344   D#3  8912  D#3  17
m   324  7345   A#4  8918  A#4  24
m   324  7346    D4  8943   D4  18
m   324  7347   F#4  8945  F#4  21
m   324  7348    E5  8947   E5  27
m   324  7353   A#6  8998  A#6 110
m   324  7352    E5  9000   E5  55
m   324  7350    D4  9001   D4  26
m   324  7351   F#4  9005  F#4  35
