meas,index,voice,loc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
,1,,,0,0.000000,,,,,,,176,64,20,,,,,
,2,,,0,0.002604,,,,,,,176,64,19,,,,,
,3,,,0,0.052080,,,,,,,176,64,18,,,,,
,4,,,0,0.062496,,,,,,,176,64,19,,,,,
,5,,,0,0.083328,,,,,,,176,67,28,,,,,
,6,,,0,0.093744,,,,,,,176,67,27,,,,,
,7,,,0,0.104160,,,,,,,176,67,28,,,,,
,8,,,0,0.111972,,,,,,,176,67,27,,,,,
,9,,,0,0.153636,,,,,,,176,64,18,,,,,
,10,,,0,0.164052,,,,,,,176,64,19,,,,,
,11,,,0,0.192696,,,,,,,176,67,28,,,,,
,12,,,0,0.203112,,,,,,,176,64,18,,,,,
,13,,,0,0.203112,,,,,,,176,67,27,,,,,
,14,,,0,0.213528,,,,,,,176,64,19,,,,,
,15,,,0,0.263004,,,,,,,176,64,18,,,,,
,16,,,0,0.273420,,,,,,,176,64,19,,,,,
,17,,,0,0.312480,,,,,,,176,64,20,,,,,
,18,,,0,0.322896,,,,,,,176,64,19,,,,,
,19,,,0,0.403620,,,,,,,176,64,20,,,,,
,20,,,0,0.414036,,,,,,,176,64,19,,,,,
,21,,,0,0.432264,,,,,,,176,64,20,,,,,
,22,,,0,0.442680,,,,,,,176,64,19,,,,,
,23,,,0,0.463512,,,,,,,176,64,18,,,,,
,24,,,0,0.481740,,,,,,,176,64,17,,,,,
,25,,,0,0.512988,,,,,,,176,64,16,,,,,
,26,,,0,0.512988,,,,,,,176,67,26,,,,,
,27,,,0,0.523404,,,,,,,176,64,15,,,,,
,28,,,0,0.523404,,,,,,,176,67,27,,,,,
,29,,,0,0.533820,,,,,,,176,64,17,,,,,
,30,,,0,0.544236,,,,,,,176,64,16,,,,,
,31,,,0,0.552048,,,,,,,176,64,15,,,,,
,32,,,0,0.562464,,,,,,,176,67,26,,,,,
,33,,,0,0.572880,,,,,,,176,67,27,,,,,
,34,,,0,0.583296,,,,,,,176,67,26,,,,,
,35,,,0,0.593712,,,,,,,176,64,16,,,,,
,36,,,0,0.593712,,,,,,,176,67,27,,,,,
,37,,,0,0.604128,,,,,,,176,64,15,,,,,
,38,,,0,0.604128,,,,,,,176,67,26,,,,,
,39,,,0,0.611940,,,,,,,176,67,27,,,,,
,40,,,0,0.622356,,,,,,,176,64,16,,,,,
,41,,,0,0.624960,,,,,,,176,67,26,,,,,
,42,,,0,0.632772,,,,,,,176,64,15,,,,,
,43,,,0,0.632772,,,,,,,176,67,25,,,,,
,44,,,0,0.643188,,,,,,,176,64,16,,,,,
,45,,,0,0.643188,,,,,,,176,67,27,,,,,
,46,,,0,0.653604,,,,,,,176,67,26,,,,,
