UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 64,  2,    
    2,  0,         3,         3,      7812, ctl,  0, 64,  0,    
    3,  0,        23,        26,     67707, ctl,  0, 64,  2,    
    4,  0,         4,        30,     78123, ctl,  0, 64,  0,    
    5,  0,         4,        34,     88539, ctl,  0, 64,  2,    
    6,  0,         4,        38,     98955, ctl,  0, 64,  3,    
    7,  0,        30,        68,    177080, ctl,  0, 64,  4,    
    8,  0,         4,        72,    187496, ctl,  0, 64,  3,    
    9,  0,         4,        76,    197912, ctl,  0, 64,  4,    
   10,  0,         4,        80,    208328, ctl,  0, 64,  3,    
   11,  0,        15,        95,    247390, ctl,  0, 64,  4,    
   12,  0,         8,       103,    268223, ctl,  0, 64,  5,    
   13,  0,         4,       107,    278639, ctl,  0, 64,  4,    
   14,  0,        15,       122,    317701, ctl,  0, 64,  3,    
   15,  0,         4,       126,    328117, ctl,  0, 64,  4,    
   16,  0,        12,       138,    359367, ctl,  0, 64,  5,    
   17,  0,        42,       180,    468742, ctl,  0, 64,  6,    
   18,  0,         4,       184,    479158, ctl,  0, 64,  5,    
   19,  0,        19,       203,    528637, ctl,  0, 64,  6,    
   20,  0,        15,       218,    567699, ctl,  0, 64,  5,    
   21,  0,        11,       229,    596344, non,  0, 68, 44, G#4
   22,  0,         4,       233,    606760, non,  0, 81, 40,  A5
   23,  0,         3,       236,    614572, non,  0, 75, 30, D#5
   24,  0,        13,       249,    648426, nof,  0, 68,  0,    
   25,  0,        31,       280,    729155, ctl,  0, 64,  6,    
   26,  0,         7,       287,    747384, ctl,  0, 64,  5,    
   27,  0,        27,       314,    817696, ctl,  0, 64,  6,    
   28,  0,         4,       318,    828112, ctl,  0, 64,  5,    
   29,  0,        23,       341,    888007, ctl,  0, 64,  6,    
   30,  0,         4,       345,    898423, ctl,  0, 64,  5,    
   31,  0,        57,       402,   1046860, ctl,  0, 64,  6,    
   32,  0,         8,       410,   1067693, ctl,  0, 64,  5,    
   33,  0,         9,       419,   1091130, non,  0, 50, 70,  D3
   34,  0,        18,       437,   1138005, nof,  0, 50,  0,    
   35,  0,        46,       483,   1257796, ctl,  0, 64,  4,    
   36,  0,         4,       487,   1268212, ctl,  0, 64,  5,    
   37,  0,        65,       552,   1437482, ctl,  0, 64,  6,    
   38,  0,        19,       571,   1486961, ctl,  0, 64,  5,    
   39,  0,        19,       590,   1536440, ctl,  0, 64,  6,    
   40,  0,         8,       598,   1557273, ctl,  0, 64,  5,    
   41,  0,         8,       606,   1578106, non,  0, 78, 81, F#5
   42,  0,        11,       617,   1606751, ctl,  0, 64,  6,    
   43,  0,         4,       621,   1617167, ctl,  0, 64,  8,    
   44,  0,         4,       625,   1627583, ctl,  0, 64, 14,    
   45,  0,         4,       629,   1637999, ctl,  0, 64, 22,    
   46,  0,         3,       632,   1645811, non,  0, 33, 91,  A1
   47,  0,         1,       633,   1648415, ctl,  0, 64, 33,    
   48,  0,         3,       636,   1656227, ctl,  0, 64, 49,    
   49,  0,         4,       640,   1666643, ctl,  0, 64, 70,    
   50,  0,         4,       644,   1677059, ctl,  0, 64, 89,    
   51,  0,         4,       648,   1687475, ctl,  0, 64,105,    
   52,  0,         4,       652,   1697891, ctl,  0, 64,117,    
   53,  0,         4,       656,   1708307, ctl,  0, 64,125,    
   54,  0,         4,       660,   1718723, ctl,  0, 64,127,    
   55,  0,         3,       663,   1726535, nof,  0, 33,  0,    
   56,  0,        15,       678,   1765597, non,  0, 67, 76,  G4
   57,  0,        26,       704,   1833305, nof,  0, 67,  0,    
   58,  0,        12,       716,   1864555, nof,  0, 75,  0,    
   59,  0,        11,       727,   1893200, non,  0, 62, 68,  D4
   60,  0,        12,       739,   1924450, nof,  0, 62,  0,    
   61,  0,       130,       869,   2262991, non,  0, 33, 62,  A1
   62,  0,        21,       890,   2317678, nof,  0, 33,  0,    
   63,  0,        12,       902,   2348928, non,  0, 67, 60,  G4
   64,  0,         4,       906,   2359344, nof,  0, 81,  0,    
   65,  0,        17,       923,   2403614, nof,  0, 67,  0,    
   66,  0,         9,       932,   2427051, nof,  0, 78,  0,    
   67,  0,         0,       932,   2427051, ctl,  0, 64,125,    
