UID,trk,dtick,atick,amicro,type,ch,D0,D1,sci_pitch
    0,  0,         0,         0,         0,tempo,120,bpm,,    
    1,  0,         0,         0,         0, ctl,  0, 66,  0,    
    2,  0,        16,        16,     41666, non,  0, 21, 89,  A0
    3,  0,        78,        94,    244791, ctl,  0, 66,127,    
    4,  0,        77,       171,    445311, non,  0, 59, 55,  B3
    5,  0,       189,       360,    937498, nof,  0, 21,  0,    
    6,  0,       528,       888,   2312498, non,  0, 55, 34,  G3
    7,  0,         3,       891,   2320310, non,  0, 45, 26,  A2
    8,  0,        27,       918,   2390622, nof,  0, 59,  0,    
    9,  0,        28,       946,   2463538, ctl,  0, 64,  3,    
   10,  0,         4,       950,   2473954, ctl,  0, 64,  4,    
   11,  0,         4,       954,   2484370, ctl,  0, 64,  5,    
   12,  0,         8,       962,   2505203, ctl,  0, 64,  6,    
   13,  0,         3,       965,   2513015, ctl,  0, 64,  7,    
   14,  0,         4,       969,   2523431, ctl,  0, 64, 10,    
   15,  0,         4,       973,   2533847, ctl,  0, 64, 15,    
   16,  0,         4,       977,   2544263, ctl,  0, 64, 22,    
   17,  0,         4,       981,   2554679, ctl,  0, 64, 29,    
   18,  0,         4,       985,   2565095, ctl,  0, 64, 36,    
   19,  0,         4,       989,   2575511, ctl,  0, 64, 42,    
   20,  0,         3,       992,   2583323, ctl,  0, 64, 47,    
   21,  0,         4,       996,   2593739, ctl,  0, 64, 49,    
   22,  0,         4,      1000,   2604155, ctl,  0, 64, 52,    
   23,  0,         4,      1004,   2614571, ctl,  0, 64, 56,    
   24,  0,         4,      1008,   2624987, ctl,  0, 64, 59,    
   25,  0,         3,      1011,   2632799, ctl,  0, 64, 63,    
   26,  0,         4,      1015,   2643215, ctl,  0, 64, 67,    
   27,  0,         4,      1019,   2653631, ctl,  0, 64, 71,    
   28,  0,         4,      1023,   2664047, ctl,  0, 64, 74,    
   29,  0,         4,      1027,   2674463, ctl,  0, 64, 77,    
   30,  0,         4,      1031,   2684879, ctl,  0, 64, 79,    
   31,  0,         4,      1035,   2695295, ctl,  0, 64, 81,    
   32,  0,         3,      1038,   2703107, ctl,  0, 64, 83,    
   33,  0,         4,      1042,   2713523, ctl,  0, 64, 84,    
   34,  0,         4,      1046,   2723939, ctl,  0, 64, 85,    
   35,  0,         4,      1050,   2734355, ctl,  0, 64, 87,    
   36,  0,         4,      1054,   2744771, ctl,  0, 64, 88,    
   37,  0,         3,      1057,   2752583, ctl,  0, 64, 89,    
   38,  0,         4,      1061,   2762999, ctl,  0, 64, 91,    
   39,  0,         4,      1065,   2773415, ctl,  0, 64, 93,    
   40,  0,         4,      1069,   2783831, ctl,  0, 64, 94,    
   41,  0,         4,      1073,   2794247, ctl,  0, 64, 95,    
   42,  0,         4,      1077,   2804663, ctl,  0, 64, 96,    
   43,  0,         4,      1081,   2815079, ctl,  0, 64, 97,    
   44,  0,         3,      1084,   2822891, ctl,  0, 64, 98,    
   45,  0,         4,      1088,   2833307, ctl,  0, 64, 99,    
   46,  0,         4,      1092,   2843723, ctl,  0, 64,100,    
   47,  0,         4,      1096,   2854139, ctl,  0, 64,101,    
   48,  0,         8,      1104,   2874972, ctl,  0, 64,102,    
   49,  0,         8,      1112,   2895805, ctl,  0, 64,103,    
   50,  0,        38,      1150,   2994763, nof,  0, 55,  0,    
   51,  0,         2,      1152,   2999971, nof,  0, 45,  0,    
   52,  0,        36,      1188,   3093721, ctl,  0, 64,102,    
   53,  0,         8,      1196,   3114554, ctl,  0, 64,101,    
   54,  0,         4,      1200,   3124970, ctl,  0, 64,100,    
   55,  0,         4,      1204,   3135386, ctl,  0, 64, 99,    
   56,  0,         3,      1207,   3143198, ctl,  0, 64, 98,    
   57,  0,         4,      1211,   3153614, ctl,  0, 64, 97,    
   58,  0,         4,      1215,   3164030, ctl,  0, 64, 95,    
   59,  0,         4,      1219,   3174446, ctl,  0, 64, 94,    
   60,  0,         4,      1223,   3184862, ctl,  0, 64, 92,    
   61,  0,         3,      1226,   3192674, ctl,  0, 64, 89,    
   62,  0,         4,      1230,   3203090, ctl,  0, 64, 87,    
   63,  0,         4,      1234,   3213506, ctl,  0, 64, 84,    
   64,  0,         4,      1238,   3223922, ctl,  0, 64, 80,    
   65,  0,         4,      1242,   3234338, ctl,  0, 64, 76,    
   66,  0,         4,      1246,   3244754, ctl,  0, 64, 71,    
   67,  0,         4,      1250,   3255170, ctl,  0, 64, 67,    
   68,  0,         3,      1253,   3262982, ctl,  0, 64, 62,    
   69,  0,         4,      1257,   3273398, ctl,  0, 64, 59,    
   70,  0,         4,      1261,   3283814, ctl,  0, 64, 57,    
   71,  0,         3,      1264,   3291626, non,  0, 93, 40,  A6
   72,  0,         1,      1265,   3294230, ctl,  0, 64, 58,    
   73,  0,         4,      1269,   3304646, ctl,  0, 64, 60,    
   74,  0,         0,      1269,   3304646, non,  0, 56, 32, G#3
   75,  0,         4,      1273,   3315062, ctl,  0, 64, 65,    
   76,  0,         3,      1276,   3322874, ctl,  0, 64, 71,    
   77,  0,         5,      1281,   3335894, ctl,  0, 64, 76,    
   78,  0,         3,      1284,   3343706, ctl,  0, 64, 82,    
   79,  0,         2,      1286,   3348914, nof,  0, 93,  0,    
   80,  0,         2,      1288,   3354122, ctl,  0, 64, 86,    
   81,  0,         4,      1292,   3364538, ctl,  0, 64, 89,    
   82,  0,         1,      1293,   3367142, nof,  0, 56,  0,    
   83,  0,         3,      1296,   3374954, ctl,  0, 64, 92,    
   84,  0,         3,      1299,   3382766, ctl,  0, 64, 94,    
   85,  0,         4,      1303,   3393182, ctl,  0, 64, 95,    
   86,  0,         4,      1307,   3403598, ctl,  0, 64, 97,    
   87,  0,         5,      1312,   3416618, ctl,  0, 64, 98,    
   88,  0,         3,      1315,   3424430, ctl,  0, 64, 99,    
   89,  0,         4,      1319,   3434846, ctl,  0, 64,100,    
   90,  0,         3,      1322,   3442658, ctl,  0, 64,101,    
   91,  0,         5,      1327,   3455678, ctl,  0, 64,102,    
   92,  0,        15,      1342,   3494740, ctl,  0, 64,103,    
   93,  0,         8,      1350,   3515573, non,  0, 33, 52,  A1
   94,  0,         7,      1357,   3533802, ctl,  0, 64,104,    
   95,  0,         8,      1365,   3554635, ctl,  0, 64,105,    
   96,  0,         4,      1369,   3565051, ctl,  0, 64,106,    
   97,  0,         4,      1373,   3575467, ctl,  0, 64,107,    
   98,  0,         2,      1375,   3580675, nof,  0, 33,  0,    
   99,  0,         1,      1376,   3583279, ctl,  0, 64,108,    
  100,  0,         8,      1384,   3604112, ctl,  0, 64,109,    
