 52  21  6.156 v5 s2 t=6304 n21_5Ab1t_8     Ab1 t    -- --o | d:ppp
 53  21  6.239 v5 s2 t=6389 n21_5Bb2t_15    Bb2 t    -- --o | d:ppp
 54  21  6.303 v1 s1 t=6454 n21_1C6s_2      C6  s    -- --o | 
 55  21  6.322 v5 s2 t=6474 n21_5E2s_4      E2  s    -- --o | d:ppp
 56  21  6.453 v1 s1 t=6608 n21_1Db7s_3     Db7 s    -- --o | 
 57  21  6.489 v5 s2 t=6645 n21_5Ab1t_9     Ab1 t    -- --o | d:ppp
 58  21  6.572 v5 s2 t=6730 n21_5Bb2t_16    Bb2 t    -- --o | d:ppp+
 59  21  6.604 v1 s1 t=6762 n21_1C6s_3      C6  s    -- --o | 
 60  21  6.655 v5 s2 t=6815 n21_5E2t_11     E2  t    -- --o | d:ppp+
meas:22 8/4 ticks:6144
  0  22  0.000 v1 s1 t=0    re22_1Rs_0      R   s    -- --- | 
  1  22  0.000 v5 s2 t=0    n22_5Bb2t_0     Bb2 t    -- --o | d:ppp+
  2  22  0.083 v5 s2 t=85   n22_5E2t_0      E2  t    -- --o | d:ppp+
  3  22  0.150 v1 s1 t=154  n22_1Db7s_0     Db7 s    -- --o | d:ppp
  4  22  0.166 v5 s2 t=170  n22_5Ab1t_0     Ab1 t    -- --o | d:ppp+
  5  22  0.249 v5 s2 t=255  n22_5Bb2t_1     Bb2 t    -- --o | d:ppp+
  6  22  0.301 v1 s1 t=308  n22_1C6s_0      C6  s    -- --o | d:ppp
  7  22  0.332 v5 s2 t=340  n22_5E2s_0      E2  s    -- --o | d:ppp+
  8  22  0.451 v1 s1 t=462  n22_1Db7s_1     Db7 s    -- --o | d:ppp
  9  22  0.499 v5 s2 t=511  n22_5Ab1t_1     Ab1 t    -- --o | d:pp-
 10  22  0.582 v5 s2 t=596  n22_5Bb2t_2     Bb2 t    -- --o | d:pp-
 11  22  0.602 v1 s1 t=616  n22_1C6s_1      C6  s    -- --o | d:ppp
