dev,port,microsec,id,sec,ch,status,sci_pitch,d0,d1
  0,  0,       0,  0,  0.0000, 0,0xb0,     , 64, 41
  0,  0,   50039,  1,  0.0500, 0,0xb0,     , 64, 40
  0,  0,  140165,  2,  0.1402, 0,0xb0,     , 64, 39
  0,  0,  150008,  3,  0.1500, 0,0xb0,     , 64, 40
  0,  0,  160853,  4,  0.1609, 0,0xb0,     , 64, 39
  0,  0,  190056,  5,  0.1901, 0,0xb0,     , 64, 40
  0,  0,  200035,  6,  0.2000, 0,0xb0,     , 64, 39
  0,  0,  210046,  7,  0.2100, 0,0xb0,     , 64, 40
  0,  0,  260036,  8,  0.2600, 0,0xb0,     , 64, 41
  0,  0,  270050,  9,  0.2701, 0,0xb0,     , 64, 40
  0,  0,  320108, 10,  0.3201, 0,0xb0,     , 64, 39
  0,  0,  370049, 11,  0.3700, 0,0xb0,     , 64, 40
  0,  0,  380042, 12,  0.3800, 0,0xb0,     , 64, 39
  0,  0,  390047, 13,  0.3900, 0,0xb0,     , 64, 40
  0,  0,  480114, 14,  0.4801, 0,0xb0,     , 64, 41
  0,  0,  490044, 15,  0.4900, 0,0xb0,     , 64, 40
  0,  0,  610059, 16,  0.6101, 0,0xb0,     , 64, 41
  0,  0,  620087, 17,  0.6201, 0,0xb0,     , 64, 40
  0,  0,  740160, 18,  0.7402, 0,0xb0,     , 64, 41
  0,  0,  751062, 19,  0.7511, 0,0xb0,     , 64, 40
  0,  0,  760186, 20,  0.7602, 0,0xb0,     , 64, 41
  0,  0,  770135, 21,  0.7701, 0,0xb0,     , 64, 40
  0,  0, 1050134, 22,  1.0501, 0,0xb0,     , 64, 39
  0,  0, 1070697, 23,  1.0707, 0,0xb0,     , 64, 40
  0,  0, 1120141, 24,  1.1201, 0,0xb0,     , 64, 39
  0,  0, 1130067, 25,  1.1301, 0,0xb0,     , 64, 40
  0,  0, 1200023, 26,  1.2000, 0,0xb0,     , 64, 41
  0,  0, 1210936, 27,  1.2109, 0,0xb0,     , 64, 40
  0,  0, 1220072, 28,  1.2201, 0,0xb0,     , 64, 41
  0,  0, 1230070, 29,  1.2301, 0,0xb0,     , 64, 40
  0,  0, 1240071, 30,  1.2401, 0,0xb0,     , 64, 41
  0,  0, 1250028, 31,  1.2500, 0,0xb0,     , 64, 40
  0,  0, 1300012, 32,  1.3000, 0,0xb0,     , 64, 41
  0,  0, 1320090, 33,  1.3201, 0,0xb0,     , 64, 40
  0,  0, 1330057, 34,  1.3301, 0,0xb0,     , 64, 41
  0,  0, 1360026, 35,  1.3600, 0,0xb0,     , 64, 40
  0,  0, 1400045, 36,  1.4000, 0,0xb0,     , 64, 39
  0,  0, 1459969, 37,  1.4600, 0,0xb0,     , 64, 40
  0,  0, 1510098, 38,  1.5101, 0,0xb0,     , 64, 41
  0,  0, 1540161, 39,  1.5402, 0,0xb0,     , 64, 42
  0,  0, 1590077, 40,  1.5901, 0,0xb0,     , 64, 41
  0,  0, 1600135, 41,  1.6001, 0,0xb0,     , 64, 42
  0,  0, 1629153, 42,  1.6292, 0,0x90,   E5, 76, 32
  0,  0, 1630072, 43,  1.6301, 0,0xb0,     , 64, 43
  0,  0, 1640147, 44,  1.6401, 0,0xb0,     , 64, 44
  0,  0, 1654083, 45,  1.6541, 0,0x90,   D4, 62, 15
  0,  0, 2680300, 46,  2.6803, 0,0xb0,     , 67,123
  0,  0, 2690145, 47,  2.6901, 0,0xb0,     , 67,121
  0,  0, 2700230, 48,  2.7002, 0,0xb0,     , 67,118
  0,  0, 2710147, 49,  2.7101, 0,0xb0,     , 67,114
  0,  0, 2720141, 50,  2.7201, 0,0xb0,     , 64, 45
  0,  0, 2721095, 51,  2.7211, 0,0xb0,     , 67,112
  0,  0, 2730159, 52,  2.7302, 0,0xb0,     , 67,110
  0,  0, 2740210, 53,  2.7402, 0,0xb0,     , 64, 46
  0,  0, 2741156, 54,  2.7412, 0,0xb0,     , 67,107
  0,  0, 2750208, 55,  2.7502, 0,0xb0,     , 64, 47
  0,  0, 2751101, 56,  2.7511, 0,0xb0,     , 67,104
  0,  0, 2760168, 57,  2.7602, 0,0xb0,     , 64, 48
  0,  0, 2761105, 58,  2.7611, 0,0xb0,     , 67,102
  0,  0, 2770200, 59,  2.7702, 0,0xb0,     , 64, 49
  0,  0, 2771146, 60,  2.7711, 0,0xb0,     , 67,100
  0,  0, 2780265, 61,  2.7803, 0,0xb0,     , 64, 50
  0,  0, 2781479, 62,  2.7815, 0,0xb0,     , 67, 96
  0,  0, 2790162, 63,  2.7902, 0,0xb0,     , 67, 91
  0,  0, 2800175, 64,  2.8002, 0,0xb0,     , 67, 86
  0,  0, 2810169, 65,  2.8102, 0,0xb0,     , 67, 79
  0,  0, 2820221, 66,  2.8202, 0,0xb0,     , 67, 71
  0,  0, 2830146, 67,  2.8301, 0,0xb0,     , 67, 63
  0,  0, 2840160, 68,  2.8402, 0,0xb0,     , 67, 55
  0,  0, 2850172, 69,  2.8502, 0,0xb0,     , 67, 49
  0,  0, 2860306, 70,  2.8603, 0,0xb0,     , 67, 43
  0,  0, 2870126, 71,  2.8701, 0,0xb0,     , 67, 39
  0,  0, 2880144, 72,  2.8801, 0,0xb0,     , 67, 37
  0,  0, 2890162, 73,  2.8902, 0,0xb0,     , 67, 35
  0,  0, 2900235, 74,  2.9002, 0,0xb0,     , 67, 33
  0,  0, 2920164, 75,  2.9202, 0,0xb0,     , 67, 32
  0,  0, 2940199, 76,  2.9402, 0,0xb0,     , 67, 31
  0,  0, 2950170, 77,  2.9502, 0,0xb0,     , 67, 29
  0,  0, 2960257, 78,  2.9603, 0,0xb0,     , 67, 27
  0,  0, 2970129, 79,  2.9701, 0,0xb0,     , 67, 25
  0,  0, 2980224, 80,  2.9802, 0,0xb0,     , 67, 23
  0,  0, 2990200, 81,  2.9902, 0,0xb0,     , 67, 21
  0,  0, 3100282, 82,  3.1003, 0,0xb0,     , 67, 20
  0,  0, 3130182, 83,  3.1302, 0,0xb0,     , 67, 19
  0,  0, 3140227, 84,  3.1402, 0,0xb0,     , 67, 18
  0,  0, 3160281, 85,  3.1603, 0,0xb0,     , 67, 16
