  Score Score Score MIDI  MIDI MIDI
  Bar   UUID  Pitch UUID  Ptch Vel.
m   307  6784   G#3  2367  G#3  80
m   307  6786    F4  2368   F4  76
m   307  6785    C4  2370   C4  73
m   307  6788    G3  2406   G3  32
m   307  6789   F#3  2418  F#3  35
m   307  6791    D4  2442   D4  30
m   307  6792   A#5  2455  A#5  25
m   307  6793   F#3  2470  F#3  33
m   307  6794    D4  2476   D4  43
m   307  6795   A#5  2485  A#5  50
m   307  6796   G#5  2498  G#5  41
m   307  6798    D4  2506   D4  63
m   307  6797   F#3  2507  F#3  49
m   307  6799   G#4  2512  G#4  68
m   307  6800   F#3  2520  F#3  71
m   307  6801    D4  2522   D4  81
m   307  6802   A#5  2529  A#5  48
m   307  6803   G#4  2536  G#4  42
m   307  6804    D3  2540   D3  58
m   307  6805   F#2  2545  F#2  66
m   307  6806   G#4  2550  G#4  53
m   307  6807   F#2  2555  F#2  88
m   307  6808    D3  2556   D3  98
m   307  6809   A#5  2566  A#5  44
m   308  6811   G#5  2574  G#5  57
m   308  6813    G6  2588   G6  60
m   308  6814    D4  2597   D4  62
m   308  6815   G#5  2614  G#5  51
m   308  6816    D5  2619   D5  68
m   308  6817   G#5  2636  G#5  60
m   308  6818    G6  2638   G6  92
m     0    -1        2639   D6  32
m   308  6819    D3  2645   D3  81
m   308  6820   F#2  2655  F#2  68
m   308  6821    D3  2676   D3  34
m   308  6822    D5  2677   D5  35
m     0    -1        2678  C#5  24
m     0    -1        2689  F#1  54
m   308  6823   A#5  2690  A#5  46
m   308  6825   A#5  2708  A#5  60
m   308  6827   G#5  2721  G#5  69
m     0    -1        2724  A#5  41
m   308  6828   A#6  2730  A#6  62
m     0    -1        2732  G#6   1
m   308  6829   G#5  2735  G#5  81
m     0    -1        2738   A5   9
m   308  6831   F#3  2742  F#3  88
m   308  6832    D4  2743   D4  97
m     0    -1        2750   G7  63
m   308  6833   G#4  2766  G#4  71
m   308  6834    D4  2778   D4  49
m   308  6836   A#5  2783  A#5  41
m   308  6837   G#4  2786  G#4  67
m     0    -1        2798  G#5  47
m     0    -1        2805  F#5   2
m   308  6839    E2  2818   E2  46
m   308  6838   F#2  2828  F#2  55
m   308  6840   F#5  2829  F#5  36
m   308  6841   G#5  2836  G#5  31
m   308  6842   F#2  2841  F#2  46
m   308  6844   G#5  2853  G#5  48
m   308  6845   A#5  2855  A#5  41
m   308  6846    F4  2872   F4  49
m   308  6847   F#5  2876  F#5  47
m   308  6848    G6  2894   G6  85
m   308  6852   F#5  2916  F#5 102
m   308  6850    C2  2917   C2  95
m   308  6851    F2  2918   F2  99
m   308  6853   G#1  2947  G#1  23
m   308  6856   F#4  2948  F#4  20
m   308  6854    C2  2950   C2  26
m   308  6855    F2  2951   F2  18
m   309  6858    D5  3009   D5  25
m   309  6860   F#2  3021  F#2  30
m   309  6861   A#1  3025  A#1  39
m   309  6862    D5  3039   D5  21
m   309  6864   F#2  3049  F#2  45
m   309  6865    D6  3065   D6  60
m   309  6867   F#2  3083  F#2  49
m   309  6868   A#1  3093  A#1  57
m   309  6869    B2  3106   B2  67
m   309  6870    C3  3107   C3  61
m   309  6871    B2  3109   B2  68
m   309  6872   F#2  3114  F#2  90
m   309  6874    C3  3145   C3  30
m   309  6875    B2  3151   B2  33
m   309  6876    C3  3161   C3  25
m   309  6877    B2  3166   B2  30
m   309  6878    C3  3172   C3  20
m   309  6879    B2  3177   B2  25
m   309  6880    C3  3186   C3  27
m   309  6881   F#1  3198  F#1  25
m   309  6885   F#3  3222  F#3  18
m   309  6884    F2  3223   F2  13
m   309  6882   G#1  3225  G#1  21
m   309  6883    C2  3228   C2  19
m   310  6887    E1  3281   E1  22
m   310  6888   F#1  3284  F#1  26
m   310  6890   F#1  3325  F#1  17
m   310  6891    B1  3326   B1  15
m   310  6892    C2  3327   C2  44
m   310  6894    B1  3337   B1  26
m   310  6893    E6  3355   E6  64
m   310  6895   A#5  3357  A#5  72
m   310  6897   A#0  3359  A#0  99
m   310  6896   F#6  3360  F#6  93
m   310  6898   D#1  3403  D#1  36
m   310  6899    D7  3407   D7  93
m   310  6901   F#1  3430  F#1  36
m   310  6902   A#0  3446  A#0  40
m   310  6903   F#1  3476  F#1  26
m   310  6904    C2  3492   C2  30
m   310  6905    B1  3508   B1  20
m   310  6907    C2  3516   C2  15
m   310  6908    B1  3523   B1  33
m   310  6910   F#6  3588  F#6  50
m   310  6911   A#0  3591  A#0  14
m   310  6914   F#1  3593  F#1  18
m   310  6915    B1  3595   B1  11
m   310  6916    C2  3596   C2  11
m   310  6912   D#1  3599  D#1   8
m   310  6913    E1  3601   E1  17
m   310  6922   F#1  3658  F#1  13
m   310  6919   A#0  3660  A#0   8
m   310  6924    C2  3663   C2  10
m   310  6923    B1  3664   B1   9
m   310  6921    E1  3665   E1  21
m   310  6920   D#1  3666  D#1  10
m   311  6927   A#0  3850  A#0  73
m   311  6926   F#6  3851  F#6 114
m   311  6932    C2  3854   C2  78
m   311  6931    B1  3855   B1  77
m   311  6930   F#1  3856  F#1  81
m   311  6929    E1  3857   E1  78
m   311  6928   D#1  3858  D#1  66
m   311  6935    E1  4318   E1  14
m   311  6936    C2  4405   C2  17
m   312  6938    C2  4475   C2  20
m   312  6940   F#2  4490  F#2  18
m   312  6941   G#1  4514  G#1  36
m   312  6942    F2  4525   F2  24
m   312  6943   G#1  4535  G#1  45
m   312  6944   F#2  4540  F#2  31
m   312  6947   G#1  4552  G#1   3
m   312  6948    E1  4569   E1  50
m   312  6949    C2  4574   C2  37
m     0    -1        4577   B1  32
m   312  6951   G#1  4600  G#1  60
m   312  6953    E1  4617   E1  60
m   312  6954    C2  4620   C2  75
m   312  6955   F#3  4628  F#3  71
m   312  6957    E1  4673   E1  75
m   312  6959    C2  4678   C2  97
m   312  6958   G#1  4679  G#1  91
m   312  6961   F#4  4712  F#4  42
m   312  6962    F3  4721   F3  45
m   312  6963   G#1  4734  G#1  41
m   312  6965    C2  4740   C2  31
m   312  6966   F#3  4746  F#3  30
m     0    -1        4748   F1   1
m   312  6964    E1  4750   E1   7
m   312  6968   G#1  4757  G#1  26
m     0    -1        4789   E2  19
m   312  6971   G#2  4832  G#2  95
m   312  6972   F#2  4833  F#2  86
m   312  6972   F#2  4852  F#2  91
m   312  6973   G#2  4854  G#2  99
m   312  6976    C2  4892   C2  21
m   312  6974    E1  4894   E1  25
m   312  6975   G#1  4895  G#1  16
m   312  6978   F#4  4896  F#4  30
m   312  6977    F4  4897   F4  16
m   312  6980    E5  4957   E5  33
m   312  6981    D4  4971   D4  35
m   312  6982   F#5  4977  F#5  49
m   312  6983   A#4  4979  A#4  32
m   312  6984   F#5  4983  F#5  50
m   312  6985   A#4  4984  A#4  52
m   312  6986   F#6  4987  F#6  66
m   312  6987   A#4  4993  A#4  62
m   312  6988    D4  5002   D4  50
m   312  6989   F#6  5004  F#6  56
m   312  6990   A#4  5013  A#4  50
m   312  6991   D#3  5017  D#3  47
m   312  6993   A#4  5018  A#4  60
m   312  6994   F#5  5020  F#5  70
m   312  6992    D4  5022   D4  56
m   312  6995   D#3  5029  D#3  33
m   313  7000    C2  5053   C2  29
m   313  7002   F#4  5054  F#4  15
m   313  6998    E1  5056   E1  20
m   313  6999   G#1  5057  G#1  27
m   313  7001    F4  5058   F4  10
m   313  7003    D2  5095   D2  79
m   313  7004    E3  5100   E3  49
m   313  7005    D2  5107   D2  17
m   313  7006    C1  5112   C1  42
m   313  7007   F#1  5119  F#1  55
m   313  7008   G#1  5126  G#1  14
m   313  7010    C1  5131   C1  19
m   313  7011   F#1  5135  F#1  25
m   313  7009    D5  5138   D5  40
m   313  7012   A#2  5176  A#2  37
m   313  7013    D6  5184   D6  36
m   313  7015   A#2  5194  A#2  45
m   313  7016    C5  5200   C5  36
m   313  7017   A#2  5204  A#2  52
m   313  7018   F#3  5205  F#3  54
m   313  7019    C4  5213   C4  67
m   313  7023    D4  5214   D4  59
m   313  7022   F#3  5215  F#3  74
m   313  7021   A#2  5216  A#2  71
m   313  7024    B3  5220   B3  50
m     0    -1        5238   A1  13
m     0    -1        5255   A1  60
m     0    -1        5259  C#4  61
m     0    -1        5272   A1  56
m   313  7022   F#3  5215  F#3  74
m   313  7021   A#2  5216  A#2  71
m   313  7024    B3  5220   B3  50
m     0    -1        5298  F#2  90
m   313  7021   A#2  5216  A#2  71
m   313  7024    B3  5220   B3  50
m   313  7028   C#4  5259  C#4  61
m   313  7032   F#2  5298  F#2  90
m   313  7031   A#1  5300  A#1  82
m     0    -1        5301   E5  90
m     0    -1        5302  G#5  89
m   313  7033    F4  5335   F4   4
m   313  7034   F#3  5351  F#3  49
m   313  7037    D4  5384   D4  50
m   313  7039   F#5  5387  F#5  54
m   313  7035    C3  5388   C3  22
m   313  7038   A#4  5391  A#4  47
m   313  7036   D#3  5405  D#3  29
m   313  7040   G#3  5412  G#3  44
m   313  7042   F#3  5419  F#3  54
m   313  7043    D5  5459   D5  43
m   313  7045    E6  5460   E6  45
m   313  7046   F#7  5475  F#7  65
m   313  7047   D#4  5542  D#4  33
m   313  7048   A#5  5549  A#5  46
m   313  7049   F#6  5561  F#6  46
m   313  7050   D#4  5569  D#4  28
m   314  7056   F#4  5601  F#4  21
m   314  7055    F4  5602   F4  15
m   314  7053   G#1  5603  G#1  11
m   314  7052    E1  5604   E1  14
m   314  7054    C2  5605   C2  20
m   314  7058   D#4  5671  D#4  31
m   314  7060    D5  5672   D5  18
m   314  7059   A#4  5673  A#4   9
m   314  7057   G#6  5674  G#6  19
m   314  7062    C7  5682   C7  34
m   314  7063    E6  5694   E6  26
m   314  7065   F#7  5713  F#7  37
m   314  7064    C7  5716   C7   1
m   314  7067   G#6  5725  G#6  50
m   314  7066    E6  5726   E6  44
m   314  7068    C7  5743   C7  47
m   314  7071   F#7  5750  F#7  62
m   314  7069    E6  5754   E6  55
m   314  7070   G#6  5755  G#6  41
m   314  7072    F5  5787   F5  49
m   314  7074   G#6  5795  G#6  37
m   314  7075    C7  5797   C7  55
m   314  7076   F#7  5798  F#7  60
m   314  7073    E6  5800   E6  27
m     0    -1        5804   F6  35
m   314  7080   F#6  5836  F#6  55
m   314  7079    D5  5837   D5  43
m   314  7077   D#4  5838  D#4  37
m   314  7078   A#4  5839  A#4  41
m   314  7081    E5  5881   E5  33
m   315  7083   F#5  5899  F#5  31
m   315  7084   G#4  5903  G#4  23
m   315  7085    F3  5905   F3  33
m     0    -1        5906   E3  25
m   315  7086    C5  5909   C5  48
m     0    -1        5911   C1  63
m   315  7087    F3  5915   F3  63
m     0    -1        5916   F2  63
m   315  7088    E4  5919   E4  54
m     0    -1        5929  G#1  41
m     0    -1        5934  F#1  28
m     0    -1        5941  G#5  43
m     0    -1        5945  F#6  71
m   315  7091    F2  5916   F2  63
m   315  7093   G#1  5929  G#1  41
m   315  7094   F#1  5934  F#1  28
m   315  7096   G#5  5941  G#5  43
m   315  7097   F#6  5945  F#6  71
m   315  7098    C6  5957   C6  84
m   315  7099   F#1  5959  F#1  22
m   315  7100   G#1  5961  G#1  31
m   316  7102   A#1  6067  A#1  52
m   316  7104    D7  6075   D7 117
m   316  7105   A#1  6077  A#1  78
m   316  7107   C#5  6246  C#5  33
m   316  7109   C#5  6254  C#5  54
m   316  7110   F#2  6257  F#2  35
m   316  7111    F2  6291   F2  32
m     0    -1        6306   F2  38
m   316  7113    C6  6309   C6  35
m   316  7114    C6  6332   C6  41
m   316  7115    E4  6334   E4  35
m   317  7118   F#4  6365  F#4  31
m   317  7119    F3  6370   F3  35
m   317  7120    G2  6406   G2  34
m   317  7122    F3  6412   F3  25
m     0    -1        6430  F#2  28
m   317  7122    F3  6432   F3  34
m     0    -1        6441   E4  19
m     0    -1        6443   C2  45
m     0    -1        6459   C2  16
m     0    -1        6461  G#2  21
m   317  7122    F3  6412   F3  25
m   317  7125    E4  6441   E4  19
m   317  7126    C2  6443   C2  45
m   317  7127    C2  6459   C2  16
m   317  7128   G#2  6461  G#2  21
m   317  7129    F3  6488   F3  26
m   317  7130    E1  6521   E1  29
m   317  7132    E4  6523   E4  25
m   317  7131    F3  6524   F3   1
m   317  7133    C1  6540   C1  26
m   317  7134    E3  6552   E3  35
m   317  7136    C1  6568   C1  19
m   317  7137   G#1  6585  G#1  23
m     0    -1        6605  F#1  10
m   317  7138    F2  6616   F2  13
m   317  7139    E3  6618   E3   1
m     0    -1        6621   C1  10
m   317  7140   F#1  6622  F#1   5
m     0    -1        6634  F#1   6
m   317  7137   G#1  6637  G#1  12
m     0    -1        6784   D6  17
m     0    -1        6793  F#7  36
m     0    -1        6805   E7  36
m     0    -1        6827   D5  42
m   317  7145   F#1  6622  F#1   5
m   317  7146   F#1  6634  F#1   6
m   317  7147   G#1  6637  G#1  12
m   318  7150    D6  6784   D6  17
m   318  7152   F#7  6793  F#7  36
m   318  7153    E7  6805   E7  36
m   318  7154    D5  6827   D5  42
m   318  7155    E6  6830   E6  43
m   318  7156   A#5  6832  A#5  45
m   318  7157    E6  6834   E6  44
m   318  7158    D4  6839   D4  11
m   318  7159   A#5  6845  A#5  47
m   318  7160   F#6  6848  F#6  60
m   318  7161    E5  6862   E5  61
m   318  7162   A#4  6865  A#4  37
m   318  7165   F#7  6880  F#7  77
m   318  7164    D7  6881   D7  55
m   318  7163   D#3  6882  D#3  68
m   318  7166    D7  6891   D7 100
m   318  7167   F#2  6893  F#2  95
m   318  7168    E1  6933   E1  28
m   318  7169    C2  6940   C2  52
m   318  7170    E1  6955   E1  51
m   318  7171    C2  6956   C2  16
m   318  7172   G#1  6968  G#1  26
m   319  7175   F#7  7072  F#7 104
m     0    -1        7074  G#4  72
m   319  7175   F#7  7172  F#7  70
m   319  7177   G#6  7177  G#6  63
m   319  7180    C7  7180   C7  72
m   319  7181    E4  7199   E4  40
m     0    -1        7205  C#6  61
m   319  7183    F3  7209   F3  37
m   319  7184    E4  7217   E4  57
m   319  7185    F3  7224   F3  56
m   319  7186    E4  7225   E4  63
m   319  7187    F3  7229   F3  66
m   319  7189   A#4  7261  A#4  45
m   319  7193    D4  7262   D4  60
m   319  7191   F#5  7264  F#5  45
m   319  7192   D#3  7266  D#3  44
m   319  7190    E5  7269   E5   9
m   319  7196    C6  7300   C6  23
m   319  7195   G#5  7301  G#5  34
m   319  7197   F#6  7304  F#6  37
m   319  7198    F2  7305   F2  45
m   319  7199    E3  7311   E3   1
m   319  7200    F2  7315   F2  42
m   319  7205   D#2  7335  D#2  23
m   319  7202   A#5  7337  A#5  21
m   319  7204   F#6  7338  F#6  24
m   319  7203    E6  7339   E6  25
m   319  7206    D3  7340   D3  19
m   319  7212   D#2  7386  D#2  33
m   319  7210   F#7  7387  F#7  53
m   319  7209    C7  7388   C7  53
m   319  7211    F1  7389   F1  27
m   319  7208   G#6  7390  G#6  33
m   319  7214   A#6  7411  A#6  35
m   319  7217   D#1  7412  D#1  11
m   319  7218    D2  7413   D2   8
m   319  7215    E7  7414   E7  25
m   319  7216   F#7  7415  F#7  41
m   320  7222   F#7  7474  F#7  50
m   320  7224    E2  7475   E2  18
m   320  7220   G#6  7477  G#6  39
m   320  7223    F1  7478   F1  16
m   320  7221    C7  7480   C7  38
m   320  7228   D#1  7573  D#1  18
m   320  7229    D2  7574   D2  12
m   320  7227   F#7  7576  F#7  28
m   320  7226    E7  7578   E7  26
m   320  7225   A#6  7579  A#6  20
m   320  7230   G#4  7757  G#4  22
m   320  7232   F#5  7758  F#5  31
m   320  7231    C5  7760   C5  28
m   320  7233    F3  7762   F3   7
m   320  7234    E4  7764   E4  10
m   321  7240    D4  8039   D4  41
m   321  7238   F#5  8040  F#5  53
m   321  7236   A#4  8041  A#4  46
m   321  7239   D#3  8042  D#3  35
m   321  7237    E5  8044   E5  50
m   322  7243   F#2  8432  F#2  51
m   322  7244   F#2  8439  F#2  84
m   322  7245    C3  8440   C3  90
m   322  7248    C3  8473   C3  96
m   322  7247    B2  8474   B2  99
m   322  7246   F#2  8476  F#2 103
m   322  7251    D4  8563   D4 104
m   322  7252   A#0  8573  A#0  90
m   322  7253   F#1  8600  F#1  78
m   322  7255    B1  8617   B1  50
m   322  7257    C2  8624   C2  47
m   322  7258   F#1  8627  F#1  51
m   322  7259    B1  8637   B1  47
m   322  7261    C2  8657   C2  35
m   322  7262    B1  8675   B1  44
m   322  7263    C2  8676   C2  29
m   322  7266    D5  8686   D5  58
m   322  7267   A#0  8688  A#0  35
m   322  7268   F#1  8690  F#1  36
m   322  7269    C2  8699   C2  28
m   322  7270    B1  8708   B1  39
m   322  7271    C2  8718   C2  32
m   322  7272    D6  8733   D6  31
m   323  7274   A#6  8780  A#6 104
m   323  7278   G#2  8854  G#2  99
m   323  7277   F#2  8857  F#2  71
m   323  7276   G#1  8860  G#1  49
m   323  7279    E6  8907   E6  82
m     0    -1        8908  C#6   1
m   323  7280    D4  8909   D4  92
m   323  7281    C3  8946   C3  47
m   323  7282    E3  8955   E3  49
m   323  7283   C#4  8962  C#4  39
m   323  7284    D2  8968   D2  33
m   323  7285   G#1  8974  G#1  64
m   323  7286    C3  8976   C3  49
m   323  7287    E3  8987   E3  59
m   323  7291    C3  9005   C3  71
m   323  7289   G#1  9006  G#1  92
m   323  7290    D2  9007   D2  99
m   323  7292   C#4  9010  C#4  79
m     0    -1        9011   G3   6
m     0    -1        9014   A3  39
m   323  7293   C#7  9094  C#7  63
m   323  7295   G#4  9111  G#4  49
m   323  7296    D5  9121   D5  25
m   323  7297   G#4  9132  G#4  55
m   323  7298    D5  9136   D5  43
m   323  7300    C6  9145   C6  50
m   323  7301    E6  9150   E6  49
m   323  7302   G#3  9153  G#3  56
m   323  7303   C#6  9168  C#6  49
m   323  7304    C5  9173   C5  56
m   323  7306   C#6  9187  C#6  63
m   323  7305    D4  9188   D4  69
m   323  7307    D3  9199   D3  71
m   323  7309   C#6  9205  C#6  58
m   323  7308   G#2  9206  G#2  68
m   323  7310    C5  9211   C5  52
m   323  7312    D3  9223   D3  81
m     0    -1        9261   D4  70
m   323  7316    E5  9264   E5  97
m     0    -1        9265  G#3  57
m   323  7315    C5  9266   C5  87
m   323  7317   C#6  9268  C#6  91
m     0    -1        9321  C#5  26
m     0    -1        9335  F#4  31
m     0    -1        9338  G#1  34
m   323  7316    E5  9339   E5  35
m     0    -1        9398  F#4  83
m     0    -1        9399  A#6 113
m   323  7316    E5  9400   E5  81
m   324  7320   F#4  9458  F#4  53
m   324  7321    E5  9459   E5  40
m     0    -1        9462   D4  39
m     0    -1        9483   F3  37
m     0    -1        9488   G1  42
m     0    -1        9501   A1  41
m   324  7325    E5  9400   E5  81
m   324  7328   F#4  9458  F#4  53
m   324  7329    E5  9459   E5  40
m   324  7327    D4  9462   D4  39
m   324  7331    F3  9483   F3  37
m   324  7332    G1  9488   G1  42
m   324  7333    A1  9501   A1  41
m   324  7334    G1  9507   G1  39
m   324  7335    A1  9508   A1  43
m   324  7336    G1  9517   G1  36
m   324  7335    A1  9520   A1  21
m   324  7336    G1  9521   G1  30
m   324  7337    F3  9531   F3  22
m   324  7339    F3  9539   F3  20
m   324  7338    G1  9541   G1  19
m   324  7340    E6  9616   E6  25
m   324  7341    D4  9620   D4  50
m   324  7343   F#6  9635  F#6 100
m   324  7344   D#3  9685  D#3  42
m   324  7345   A#4  9701  A#4  46
m   324  7347   F#4  9737  F#4  26
m   324  7348    E5  9741   E5  15
m   324  7346    D4  9742   D4  22
m   324  7353   A#6  9853  A#6 100
m   324  7350    D4  9854   D4  40
m   324  7352    E5  9855   E5  46
m   324  7351   F#4  9858  F#4  43
